treeno,species,x,y,dbh
84,7,71.587,9.32,15.9
85,7,71.838,9.9,7.3
86,1,77.489,8.1,34.5
87,9,79.696,7.839,13.5
88,14,77.509,6.43,10.7
89,9,76.355,5.524,5
90,9,75.476,4.017,7.9
91,9,75.692,3.356,18
92,7,79.067,3.176,3.8
93,7,79.303,1.599,5.5
94,9,81.485,0.903,18.9
95,14,81.626,0.382,8.3
96,14,80.89,3.512,2
97,9,81.094,6.396,12.2
98,7,83.424,6.351,22.1
99,14,81.425,7.754,2.9
100,2,86.857,8.847,1.8
101,14,87.748,9.317,1
102,14,88.155,9.304,1.1
103,14,89.038,8.618,2.4
104,14,87.878,8.243,3
105,14,88.082,8.596,2.8
106,14,87.959,7.338,16.6
107,14,88.645,7.124,1.5
108,14,88.593,7.273,2.7
109,14,89.001,7.103,1.5
110,14,89.439,7.021,1.8
111,14,89.475,7.35,3.3
112,9,88.696,7.453,5.2
113,14,88.654,5.764,1.9
114,15,88.829,2.966,25.6
115,14,88.898,2.476,1.6
116,14,89.236,2.119,1.8
117,14,89.574,0.621,2.5
118,9,85.363,0.786,16.2
119,9,85.679,0.567,3.7
120,3,87.497,4.323,1.5
121,2,93.093,9.791,41.7
122,14,94.013,7.348,33.1
123,14,90.71,7.04,1.4
124,7,91.245,5.008,26
125,7,91.46,5.249,12.5
126,9,91.941,4.823,11
127,9,92.294,4.781,12.8
128,14,93.187,4.686,6.4
129,14,92.33,4.237,3.3
130,15,90.924,2.027,14.1
131,7,90.991,1.657,7.9
132,14,91.503,1.613,1.8
133,14,92.096,0.684,3
134,7,96.504,1.816,15.1
135,2,99.359,1.3,28
136,3,96.335,4.047,34.7
137,10,95.933,4.455,5
138,7,95.159,3.662,5.6
139,16,94.89,4.175,1.2
140,11,99.254,7.975,17.5
141,10,97.561,7.723,12.7
142,15,97.294,7.761,29.1
143,14,96.439,12.107,10.7
144,14,95.701,12.337,6
145,14,95.198,13.51,17.3
146,14,92.728,10.823,15.2
147,14,93.404,12.4,14.7
148,16,90.595,12.864,1.3
149,2,90.971,17.167,19.8
150,14,91.494,17.923,9.4
151,4,94.769,19.137,30.2
152,11,98.693,14.168,15.4
153,10,98.53,15.752,28.8
154,15,98.973,16.828,33.9
155,4,87.353,19.229,7.8
156,9,86.149,18.147,10.6
157,9,86.349,18.494,13.2
158,14,86.717,17.581,6
159,14,87.363,16.822,3.5
160,14,88.548,16.549,2.8
161,14,88.119,15.679,2.8
162,14,88.074,12.258,2.4
163,14,88.509,11.776,3.2
164,14,88.979,12.09,1.3
165,14,89.546,11.584,1.8
166,14,88.953,11.247,1.5
167,14,85.038,11.22,1.8
168,14,88.586,11.259,2.4
169,14,88.22,12.21,2.7
170,14,87.461,11.648,3.8
171,14,87.604,10.589,2.3
172,9,83.614,11.727,16.4
173,9,82.209,11.103,26.4
174,14,82.479,11.291,1.6
175,9,83.125,15.591,20
176,9,82.844,16.014,18.1
177,14,82.801,15.346,3.9
178,14,82.054,16.034,1.4
179,14,82.126,16.899,3
180,14,81.48,16.837,3.9
181,14,80.472,17.007,3
182,2,82.258,17.01,8.3
183,14,82.154,16.679,3.9
184,14,81.524,19.503,1.8
185,14,84.316,19.403,2.1
186,9,84.483,18.268,14.8
187,7,80.459,19.63,13
188,1,78.841,19.601,26.5
189,15,78.898,18.88,8.3
190,15,78.825,18.726,9.3
191,3,76.598,18.519,3.3
192,3,76.621,17.25,1.7
193,3,77.174,16.396,5.3
194,1,76.585,16.531,18.9
195,14,75.15,16.728,2.9
196,1,75.023,16.492,4.2
197,15,77.023,14.221,17.5
198,9,76.23,14.356,3.8
199,1,73.874,14.152,23
200,8,72.929,13.519,38.8
201,2,71.692,12.286,3
202,3,69.171,17.626,9.6
203,1,68.266,18.505,8.3
204,1,67.612,19.692,12.6
205,1,66.492,18.639,13
206,1,63.866,19.112,24
207,1,62.007,19.504,13.2
208,14,61.39,17.009,27.1
209,14,61.617,16.195,10
210,1,61.991,15.47,9.2
211,1,64.4,17.065,11.6
212,14,63.835,16.788,4.2
213,14,63.166,14.149,22.2
214,7,64.495,14.416,34.8
215,1,66.09,16.039,15.5
216,1,66.009,16.778,11.9
217,2,66.686,17.361,2.9
218,1,66.918,17.346,3.6
219,11,63.737,10.857,27.6
220,3,54.04,14.626,19.4
221,2,54.625,15.99,8.1
222,14,50.635,11.639,24.8
223,6,45.898,13.818,25
224,3,46.049,13.823,2.4
225,3,45.978,13.324,2.2
226,7,49.583,18.247,18.3
227,7,49.477,18.697,15.8
228,1,43.157,17.633,13.9
229,2,42.619,17.997,7.9
230,3,42.128,17.592,3.9
231,3,41.955,17.603,4.3
232,3,38.074,17.164,18
233,10,38.19,15.266,38
234,14,37.093,15.522,12.8
235,14,37.241,17.717,33.5
236,10,38.722,16.705,10.3
237,7,36.078,18.245,31.7
238,7,35.486,18.471,34.4
239,9,34.716,11.211,34.1
240,9,31.473,18.455,15.9
241,3,31.25,17.906,3.4
242,3,31.551,17.563,2
243,3,31.402,17.546,2.8
244,9,27.657,14.377,12.8
245,9,27.773,14.464,6.7
246,11,28.679,11.172,4.8
247,11,29.096,10.679,5.7
248,9,25.725,11.935,10.9
249,3,25.471,16.456,2.1
250,3,26.594,16.47,2
251,1,26.028,17.607,23
252,15,19.493,18.732,20.6
253,15,19.249,18.151,17.7
254,15,19,18.06,19
255,9,17.941,17.075,5.8
256,9,17.881,17.257,6.9
257,11,17.39,17.379,7.9
258,1,16.364,10.531,22
259,1,17.026,10.522,19.2
260,7,18.95,10.397,20.9
261,7,19.209,10.629,8.7
262,7,19.306,10.445,5.9
263,15,12.818,11.299,23
264,7,13.313,11.959,10.7
265,7,13.434,12.043,7.1
266,15,13.483,13.386,14.3
267,15,12.903,12.236,21.5
268,1,12.486,14.715,15.7
269,15,13.923,16.608,16
270,7,11.436,14.163,1.7
271,15,12.817,16.87,10.4
272,7,11.181,16.387,1.8
273,7,11.509,18.157,8.8
274,15,7.936,18.704,35.4
275,15,7.583,19.221,24.2
276,7,7.566,18.543,8.8
277,14,5.928,17.158,24.1
278,7,8.1,14.119,16.2
279,7,8.234,14.274,15.6
280,1,9.447,14.833,20.8
281,14,1.392,18.084,14
282,15,2.382,16.185,24.3
283,10,2.037,17.429,18.9
284,10,0.703,18.053,25.8
285,2,1.326,21.33,29.6
286,3,4.929,23.038,18.3
287,14,7.188,21.137,18.9
288,14,8.738,21.342,19.1
289,7,9.507,23.821,18.7
290,7,9.765,23.926,16.6
291,3,6.368,24.886,3.1
292,15,6.642,25.657,20.3
293,3,5.174,26.509,3
294,3,5.125,26.685,2.4
295,15,3.573,28.389,25.9
296,9,1.913,29.384,6.3
297,3,0.649,24.993,14.4
298,7,12.464,27.222,13.8
299,7,13.353,27.718,1.9
300,15,17.046,22.709,10.3
301,11,19.756,20.727,8.7
302,7,15.783,29.988,4.2
303,1,24.205,29.542,38.8
304,3,21.631,25.462,8.5
305,3,21.86,25.374,2.4
306,3,21.912,25.075,3.8
307,3,21.852,24.815,2.3
308,1,21.777,23.798,22.4
309,9,13.44,23.327,12
310,15,14.238,21.504,8.6
311,7,22.315,21.227,17.2
312,7,24.027,20.473,10.8
313,11,23.973,22.108,3.5
314,7,29.615,24.215,18.6
315,7,29.226,24.298,13
316,7,28.341,23.189,9.9
317,7,29.169,23.015,9.7
318,7,29.496,22.79,3.7
319,7,30.232,23.716,22.5
320,15,30.834,27.65,11.6
321,15,29.383,27.336,10.1
322,15,39.127,29.619,14.3
323,15,29.776,29.351,11.8
324,9,32.465,26.22,4
325,3,37.086,29.362,13.6
326,9,38.527,29.69,8.9
327,9,38.672,29.408,8.5
328,9,38.591,29.636,5.9
329,9,40.816,25.836,11.8
330,14,43.56,23.646,27
331,9,43.708,24.263,21.5
332,9,43.054,23.065,4.1
333,9,43.559,23.81,4.3
334,2,45.739,21.225,5.4
335,2,45.809,21.36,7.7
336,9,45.71,21.729,5.5
337,1,48.545,22.066,22.6
338,1,48.403,25.173,24.1
339,9,47.771,24.238,5.8
340,7,44.775,24.383,8.8
341,14,54.284,27.108,23.5
342,2,55.024,29.63,35.2
343,10,50.255,21.519,30.2
344,10,50.827,20.678,11.3
345,1,55.604,21.885,21.5
346,9,56.436,22.827,7.5
347,14,59.675,26.203,6.3
348,10,58.648,24.788,1.4
349,16,64.194,27.784,5.5
350,14,64.581,26.943,1.6
351,10,66.93,26.907,19.8
352,15,67.046,26.693,29
353,10,68.308,27.543,15.6
354,1,68.531,23.261,10.3
355,1,67.807,22.587,8.3
356,3,65.575,23.475,17.7
357,1,66.868,20.965,16.4
358,10,70.401,21.513,31.6
359,3,72.259,21.432,2.1
360,4,74.998,20.78,9.3
361,14,76.079,21.236,3
362,1,78.288,20.627,16.5
363,4,74.652,22.609,15.9
364,4,74.349,22.733,12.9
365,2,76.409,24.81,9.8
366,9,77.394,25.49,14.3
367,14,78.503,26.64,14.5
368,4,78.744,26.456,11.8
369,4,78.972,26.29,9.5
370,6,79.781,28.292,29.6
371,2,75.368,29.986,10.1
372,10,72.929,27.728,3.3
373,14,70.951,28.41,10.1
374,1,72.041,27.058,14.6
375,2,71.357,26.089,11.6
376,9,81.19,28.132,4.8
377,15,83.516,26.224,9.9
378,3,81.936,25.907,5.4
379,3,81.55,26.102,2.9
380,3,82.93,24.08,2.3
381,3,82.888,23.906,1.7
382,7,81.305,23.969,5.6
383,15,82.209,22.968,17.4
384,15,80.757,20.271,16.9
385,15,82.848,21.799,6.9
386,4,84.7,22.763,21.4
387,9,85.96,21.116,5.1
388,15,87.96,22.852,9.8
389,10,86.441,25.514,3.8
390,15,86.935,25.105,12.4
391,10,87.401,25.992,5.4
392,15,86.61,28.631,20.6
393,14,88.173,29.315,12.8
394,15,85.272,28.836,12.1
395,15,85.314,28.412,15.3
396,14,93.129,26.517,15.3
397,11,91.971,25.311,17.8
398,14,92.223,24.867,16.7
399,14,93.818,24.821,10.2
400,14,90.996,22.964,9.7
401,14,91.284,23.052,7.3
402,14,93.233,22.001,13
403,14,90.947,20.823,10.3
404,14,96.921,20.688,6.9
405,7,96.561,21.284,17.5
406,14,95.596,21.794,5.6
407,14,96.672,21.962,3.1
408,2,96.896,22.072,17.5
409,2,97.162,21.783,3.8
410,3,98.605,21.354,15
411,3,98.83,21.36,12.7
412,14,97.958,24.006,9.4
413,14,95.945,23.568,5.7
414,2,96.5,25.109,22.4
415,15,95.115,24.805,35.7
416,15,93.846,24.358,35.7
417,3,95.417,27.439,5.5
418,7,95.516,27.816,11.6
419,7,98.151,29.304,17.8
420,9,98.379,28.828,16.5
421,7,99.124,28.377,19.6
422,16,98.89,30.409,36.3
423,4,96.8,31.397,20.2
424,7,95.868,30.895,12.5
425,7,95.44,31.276,5.6
426,2,95.18,36.088,7.1
427,2,99.12,32.872,1.8
428,14,97.465,34.822,1.9
429,11,96.448,36.2,8.7
430,14,96.025,36.993,25.8
431,15,98.18,38.482,24.8
432,3,96.35,39.048,17.1
433,10,93.986,39.243,30.1
434,14,94.358,37.547,3.4
435,14,92.372,33.753,28
436,14,94.704,33.903,17.7
437,10,92.198,33.325,16.7
438,15,89.271,30.615,11.1
439,14,88.322,30.52,5.9
440,9,87.698,30.778,5.8
441,2,87.901,34.703,44.6
442,7,86.238,35.07,8.7
443,14,89.987,34.781,8.4
444,3,82.009,33.489,3.1
445,2,80.011,33.869,43
446,10,79.484,35.583,14
447,15,77.159,33.73,12.7
448,14,75.778,33.319,30.9
449,14,75.66,32.38,13.8
450,1,73.907,31.759,8.9
451,2,73.888,31.36,6.6
452,14,75.233,35.69,10.3
453,7,74.992,35.106,12.4
454,14,74.028,36.131,18.9
455,2,75.142,39.388,12.4
456,14,71.044,38.538,19.1
457,3,71.023,38.897,21.6
458,1,73.339,33.968,9.7
459,1,72.303,33.744,10.1
460,14,71.603,34.675,17.8
461,14,70.879,36.292,26.4
462,1,69.989,34.71,10.3
463,2,68.474,30.688,47.8
464,7,62.717,34.758,5.5
465,3,65.75,34.853,9.4
466,14,66.08,35.658,21.5
467,14,63.687,38.512,26.4
468,14,61.185,37.357,20.7
469,2,60.758,37.519,4.4
470,15,60.486,38.925,15.7
471,14,60.294,39.461,8.8
472,9,61.31,32.67,4.9
473,14,61.054,32.648,10.6
474,9,61.307,32.652,9.9
475,14,62.16,30.688,7.4
476,14,61.506,38.476,3
477,9,59.64,30.43,9.5
478,9,59.61,30.284,10.4
479,14,58.728,32.198,11.3
480,14,58.567,31.824,6.3
481,14,55.381,30.763,6.3
482,15,54.649,32.448,9.2
483,7,56.09,33.903,9.9
484,9,54.573,33.39,9
485,1,55.602,35.108,20.3
486,1,57.476,35.871,22.6
487,15,57.909,35.486,17.2
488,14,56.97,37.402,8.6
489,1,57.097,37.996,15
490,1,58.921,38.893,7.8
491,1,53.563,35.613,15.2
492,1,52.666,34.815,22.4
493,8,52.127,37.859,23.2
494,15,51.049,30.614,11
495,11,47.139,32.581,12.7
496,11,47.191,32.529,4.8
497,11,47.635,32.399,8.8
498,3,47.575,32.017,6.1
499,3,45.71,36.844,11.8
500,7,42.821,31.728,21.7
501,7,43.73,32.921,41.8
502,7,44.121,32.24,4.2
503,7,44.541,31.932,4.7
504,2,43.36,36.202,27.5
505,3,43.564,37.711,5.2
506,2,43.094,38.347,21.4
507,15,40.966,36.382,25.4
508,14,40.643,34.827,21
509,14,38.135,34.863,25.9
510,14,38.816,33.229,13.7
511,15,38.012,30.525,23
512,10,36.028,30.011,30
513,9,36.649,33.656,18.4
514,14,33.799,31.328,2.2
515,14,33.136,32.347,1.8
516,15,33.087,35.141,14.6
517,9,32.705,34.883,6.1
518,9,32.444,34.424,8.7
519,15,34.068,36.658,14.5
520,10,35.756,36.052,8.3
521,7,35.523,37.712,5.8
522,7,32.032,38.586,10
523,9,29.074,38.933,12.5
524,9,28.283,38.272,14.2
525,9,26.594,35.801,5.5
526,3,26.675,35.287,9.2
527,6,28.823,33.439,36.1
528,15,27.107,32.763,9.4
529,15,29.172,31.585,14.8
530,11,26.387,33.629,7.6
531,7,23.211,34.595,26.5
532,15,22.85,38.728,16.3
533,15,25.59,39.98,10.6
534,11,23.764,38.187,3.4
535,3,17.582,39.986,14.2
536,2,17.378,38.107,11.6
537,14,14.628,38.869,18.6
538,7,17.563,36.115,21.2
539,7,17.157,33.275,3.9
540,7,17.253,32.974,31.8
541,14,15.409,32.705,27.8
542,15,15.887,32.019,16.5
543,7,15.955,30.349,4.6
544,3,14.041,31.052,31.2
545,15,14.476,32.407,29.1
546,14,15.354,30.282,3.4
547,14,14.63,34.452,18.6
548,14,15.385,34.812,25.3
549,14,15.228,35.706,10.4
550,2,12.652,35.893,14.9
551,10,10.717,35.809,26.7
552,2,8.711,34.73,7.6
553,9,8,35.617,16.7
554,3,6.302,35.984,23.3
555,15,7.797,33.006,16
556,14,5.946,33.157,13.7
557,15,8.778,30.011,26
558,8,2.22,32.098,19.5
559,15,3.098,31.728,19.5
560,14,0.357,32.716,6.6
561,3,0.418,33.518,3.5
562,14,0.014,41.213,9.5
563,15,0.9,40.011,14.5
564,14,1.547,42.023,41
565,9,4.42,41.969,9.7
566,2,4.408,41.751,2.2
567,2,4.709,42.794,15.8
568,3,5.647,40.93,14
569,7,9.573,40.404,11.2
570,14,8.927,42.69,8.8
571,2,6.465,44.985,9.3
572,15,7.669,46.678,11.2
573,9,7.285,46.203,12.5
574,14,7.223,46.128,3.5
575,2,4.987,46.839,8
576,2,4.767,47.047,13.3
577,1,3.16,46.017,17
578,4,11.971,41.96,19
579,14,15.565,42.199,11.5
580,15,15.98,41.488,19
581,15,16.497,41.567,30.6
582,14,16.272,42.27,16
583,14,17.695,42.537,11.1
584,15,19.588,40.485,27
585,10,19.596,40.709,15.5
586,7,18.481,44.964,10.7
587,7,18.471,45.149,8
588,14,17.821,45.689,1
589,2,18.001,49.14,37
590,2,17.925,48.839,8.5
591,3,16.859,49.71,12.7
592,9,15.756,49.989,8
593,15,15.048,48.032,22.5
594,14,11.73,46.361,22.5
595,14,11.676,46.809,20.5
596,7,10.932,44.691,22
597,9,23.776,43.371,14.4
598,3,23.748,42.703,1.5
599,14,24.489,41.947,5.9
600,3,23.168,43.042,12.8
601,15,23.32,46.369,21
602,15,22.649,49.983,12.9
603,14,23.831,48.405,1.5
604,15,25.29,46.628,19.7
605,15,26.533,48.347,19
606,14,27.893,48.524,3.5
607,7,28.451,48.322,13
608,3,29.123,49.597,4.9
609,9,29.057,49.643,20
610,11,28.766,43.72,19.4
611,15,26.668,42.311,17.2
612,15,26.434,41.073,20.9
613,15,26.66,40.944,10.8
614,8,31.705,40.346,11
615,2,31.919,47.498,28.1
616,3,31.916,47.945,16.5
617,3,35.154,48.732,2.5
618,1,35.533,48.892,21.5
619,6,39.257,47.017,25
620,1,38.707,41.5,24.9
621,14,38.719,43.794,1
623,11,40.409,42.028,8.1
622,11,43.007,43.306,22
624,3,45.185,43.813,10.3
625,9,48.33,43.095,15
626,3,48.59,43.846,3.8
627,10,49.046,43.945,14
628,15,46.419,44.881,10.8
629,14,45.541,44.796,1
630,1,41.674,45.801,32
631,1,42.708,47.586,25.4
632,14,42.208,48.254,22.5
633,1,43.928,49.574,22
634,9,49.147,49.765,12.2
635,1,55.283,48.258,27
636,3,54.811,44.373,8.3
637,3,54.358,44.056,5.2
638,3,54.36,43.812,4.6
639,3,54.12,43.577,7.2
640,9,51.82,43.755,13.4
641,9,53.61,40.249,12
642,14,58.725,44.06,7.5
643,3,59.133,47.5,10
644,3,59.324,47.478,5
645,3,59.204,47.895,2.8
646,10,62.049,49.83,25
647,9,62.233,49.663,7
648,15,62.082,49.087,13.8
649,2,61.268,46.922,9.5
650,9,61.754,43.037,11.8
651,9,63.541,44.61,12.5
652,10,66.201,41.69,21
653,2,68.081,43.45,41.1
654,14,65.397,45.889,14.5
655,10,69.33,45.428,8.4
656,2,72.238,46.875,33.9
657,2,73.615,44.772,24.5
658,3,72.984,41.009,33.4
659,14,73.316,41.335,2.9
660,14,77.421,40.766,9.9
661,10,76.819,41.928,16
662,1,79.422,42.298,19.5
663,15,75.772,44.596,40.5
664,1,78.422,46.93,18.5
665,2,77.128,48.773,17.9
666,7,82.209,48.259,11.4
667,7,82.4,48.097,14.5
668,7,82.803,48.648,9.5
669,1,81.143,47.316,15.1
670,1,81.011,45.18,18.3
671,1,81.551,44.56,13.6
672,15,84.366,47.322,13.2
673,1,83.546,44.861,19
674,1,84.368,43.945,20.8
675,7,82.971,43.232,12
676,7,83.378,42.688,11.5
677,1,83.42,42.212,25.3
678,14,87.827,48.802,28.5
679,4,88.902,47.516,17
680,4,88.783,48.601,7.5
681,15,89.756,48.147,13.4
682,15,89.685,49.79,15.2
683,15,90.867,49.045,14.5
684,9,92.005,49.817,7.1
685,14,91.052,47.929,10
686,4,91.877,46.066,9.9
687,6,92.22,46.217,24.2
688,15,92.859,47.624,11.8
689,3,95.417,42.973,25.5
690,7,97.222,42.609,8.9
691,7,97.405,42.397,8
692,1,97.889,49.567,27.1
693,1,98.828,49.854,19
694,8,99.886,53.476,19
695,1,96.315,52.938,13.6
696,4,96.419,54.126,13.4
697,4,97.939,56.334,16.5
698,15,93.611,53.208,16.7
699,11,94.242,53.943,6.5
700,10,91.264,52.786,12.4
701,15,91.057,52.651,9.5
702,15,94.679,56.15,10
703,15,94.536,56.127,7.5
704,14,94.153,57.001,21.4
705,15,92.702,58.587,19.1
706,2,92.482,58.374,34
707,10,93.082,57.54,9.5
708,14,92.158,58.069,5.3
709,7,90.844,56.965,16
710,7,90.837,56.854,6.9
711,15,91.392,56.041,9.8
712,9,90.215,54.243,7.1
713,15,88.662,54.846,13
714,2,86.331,55.378,10.9
715,3,89.083,57.334,2
716,2,86.884,58.039,16.5
717,7,86.429,58.461,7.3
718,1,88.045,59.689,5.5
719,15,89.572,59.736,12.4
720,1,85.153,59.149,19.6
721,15,83.509,58.93,19.9
722,4,85.135,57.59,9.2
723,10,81.563,57.044,3.5
724,1,84.036,50.873,22.4
725,4,82.252,51.9,22.1
726,2,80.347,52.202,22.6
727,3,79.646,51.716,3.7
728,15,79.062,52.62,7.4
729,15,78.89,53.778,8.2
730,11,75.958,54.298,25.5
731,14,73.909,53.167,32.6
732,15,72.611,52.662,18
733,10,71.943,51.087,8.1
734,7,72.234,51.247,7.4
735,1,70.902,53.557,10.5
736,15,74.525,56.061,10.4
737,15,74.426,56.254,9.9
738,6,77.004,57.747,12
739,15,73.51,57.374,13.5
740,15,73.516,58.531,16.8
741,14,71.622,59.301,17.2
742,1,69.648,58.548,22.5
743,7,69.313,55.548,16.9
744,7,69.597,54.784,15.5
745,7,69.65,55.349,14.8
746,7,69.749,55.577,10
747,10,65.583,54.48,10.5
748,14,64.054,55.259,4.9
749,15,64.317,57.625,12.3
750,9,63.878,55.036,9.5
751,10,63.068,54.059,13.8
752,14,62.901,52.647,31.5
753,2,64.455,50.366,3.8
754,14,58.127,59.075,15.8
755,7,58.193,58.366,7
756,15,58.699,58.408,20.1
757,7,58.904,58.753,6.2
758,2,58.922,59.102,10
759,7,58.908,57.886,11.1
760,2,58.554,57.159,8.8
761,7,56.724,57.417,6.9
762,7,56.618,58.15,4.9
763,15,54.183,59.104,8.8
764,15,55.025,55.126,18.1
765,2,54.912,53.274,40.5
766,11,53.778,53.667,6
767,1,51.392,55.243,13.5
768,4,50.947,55.988,14.7
769,4,50.996,56.392,15.4
770,7,48.481,56.892,11.5
771,15,46.82,57.22,9.4
772,3,45.77,59.355,4.2
773,3,45.512,59.433,5.4
774,15,44.033,59.002,19.5
775,9,46.526,55.471,8.5
776,1,47.951,52.424,24
777,1,47.557,50.433,20.1
778,9,39.948,52.006,5.5
779,15,39.897,53.083,17
780,14,39.776,57.614,11.4
781,14,38.474,58.103,25.6
782,10,38.054,58.239,19.5
783,3,36.216,57.727,12.3
784,14,37.763,54.314,16.4
785,15,33.291,58.223,40
786,10,34.964,54.637,28.3
787,7,30.322,58.012,5.3
788,9,29.748,58.084,12.5
789,9,27.907,58.681,9.5
790,2,26.115,58.754,7
791,14,27.818,57.427,7.2
792,1,27.941,55.219,9.8
793,1,26.364,53.472,28
794,1,26.067,53.617,6
795,14,24.029,52.517,6
796,9,23.429,54.226,9.3
797,9,21.986,53.738,9.4
798,15,20.941,51.686,12.4
799,3,21.218,55.964,32
800,7,19.834,59.38,15.2
801,9,17.816,59.738,18.5
802,11,18.472,56.79,20
803,15,19.987,54.949,17
804,9,19.784,54.889,5.5
805,7,16.627,54.549,14.6
806,14,16.3,54.77,11.8
807,1,16.895,56.703,22
808,1,14.729,55.995,13.5
809,1,13.252,55.644,12
810,3,14.353,57.303,16.8
811,15,10.842,52.528,12.5
812,15,10.44,52.64,15
813,4,9.404,59.253,24.3
814,15,8.735,55.597,13
815,9,7.842,54.691,6.5
816,6,6.764,50.743,23.3
817,3,2.532,52.43,6
818,3,2.559,55.475,3.1
819,9,0.555,59.683,6.7
820,14,0.971,63.568,6.2
821,2,1.088,64.043,8.9
822,15,0.833,64.955,9
823,14,0.563,65.939,7.2
824,7,0.011,67.179,6.5
825,7,4.282,64.617,5.6
826,1,4.601,62.308,28
827,3,6.781,67.019,5.5
828,3,7.922,68.474,7.2
829,1,9.985,67.025,18.5
830,15,6.73,69.724,15
831,15,7.165,69.098,15.7
832,7,9.691,60.559,12
833,7,9.99,60.66,9.8
834,1,2.092,63.71,7
835,7,10.358,60.75,6.4
836,1,10.321,61.896,20
837,1,11.169,63.858,19.5
838,3,14.977,65.546,7.5
839,3,14.258,65.277,3
840,1,15.277,65.961,14.1
841,1,17.252,68.677,29.5
842,7,19.759,67.92,12.8
843,1,20.78,68.5,8.5
844,9,21.331,68.242,16.2
845,15,20.449,65.885,23.2
846,15,21.755,65.004,16.5
847,11,21.906,65.37,8
848,15,22.627,65.43,26.3
849,3,23.13,65.924,16
850,7,21.613,64.966,4
851,14,23.782,63.806,2.3
852,10,24.562,65.002,1.5
853,14,23.083,61.92,20
854,11,23.969,61.867,10
855,2,24.639,61.823,32.7
856,2,25.99,61.916,9.6
857,2,25.998,62.053,12.2
858,11,21.373,61.457,16
859,10,21.804,60.346,7
860,9,26.638,63.074,9.1
861,7,29.174,66.278,4.8
862,7,28.107,68.092,3.2
863,1,26.635,68.18,9.2
864,7,26.543,69.495,13.5
865,14,30.952,69.83,7
866,14,30.696,69.247,11.3
867,7,32.752,69.532,9
868,2,37.112,69.992,35.8
869,7,35.916,68.936,2
870,14,39.833,68.931,22.6
871,7,39.942,67.915,6
872,7,39.806,67.445,3.4
873,3,38.458,62.386,21.5
874,11,36.77,60.289,27.4
875,3,36.418,60.382,34.5
876,9,32.56,60.963,7
877,7,33.312,65.546,5
878,14,33.196,66.729,20
879,15,30.738,66.416,38.5
880,14,30.596,67.368,11.8
881,14,42.232,67.557,19.2
882,14,42.1,69.497,2
883,3,45.155,69.699,9.9
884,14,47.035,69.747,25.5
885,3,46.233,68.266,13.5
886,3,49.997,69.168,18.2
887,1,45.654,65.372,20
888,2,45.708,64.187,16.1
889,9,42.198,63.458,7.2
890,1,40.424,62.49,26.8
891,15,44.507,60.013,15
892,15,53.504,62.253,20
893,1,55.197,63.518,19.4
