treeno,species,x,y,dbh,ht,cw
130,7,61.4,4.09,15.5,14.4,23.9
131,3,61.26,3.99,1.6,2.4,17.3
132,3,61.36,3.96,1.8,2.6,17.4
133,14,62.62,2.81,1.7,2.5,17.4
134,2,63.09,1.3,6.1,6.1,19.2
135,2,63.05,1.47,1.6,2.4,17.1
136,14,61.93,1.67,15,11.9,22.6
137,2,60.42,0.71,9.5,8.6,19.8
138,3,61.46,1.04,1.8,2.6,16.7
139,3,67.21,1.39,6.3,7,20.5
140,14,69.8,0,18.3,13.7,25.4
141,2,69.53,2.98,5,5.3,20.7
142,14,67.05,3.13,20.5,14.7,26.4
143,6,65.66,3.38,42.3,21.4,33.2
144,12,65.98,4.12,11.3,10,22.8
145,14,69.11,5.75,19.6,14.3,27.2
146,9,65.3,6.72,6,6.8,21.2
147,12,66.26,6.93,10,9.3,23.1
148,12,66.36,8.01,13.2,10.9,24.6
149,3,67.15,8.6,2.7,3.7,20.5
150,14,67.73,8.92,2.5,3.2,20.6
151,14,66.95,9.47,10.7,9.4,24.1
152,14,66.87,10,7.6,7.2,22.9
153,14,67.65,9.26,11,9.5,24.4
154,14,69.72,8.33,7.3,7,23.1
155,14,69.82,9.42,9.1,8.3,24.2
156,12,69.42,8.21,10.3,9.5,24.3
157,14,70.57,8.38,15,11.9,26.5
158,3,72.73,9.49,10.5,9.8,25.6
159,12,73.67,9.41,10,9.3,25.6
160,9,73.37,5.84,5.2,6.1,22.6
161,14,71.25,3.52,19.9,14.4,27.3
162,12,74.15,1.24,17.5,12.5,26.4
163,14,76.37,1.1,5.7,5.8,22.3
164,3,76.65,1.09,4.3,5.3,21.8
165,3,76.76,1.1,3,4,21.2
166,12,79.45,0.96,20.8,13.6,28.7
167,3,75.2,3.79,4.1,5.1,22
168,4,77.72,5.51,3.4,4.9,22.9
169,4,77.43,5.88,1,1.4,21.4
170,12,77.37,8.74,30.2,15.6,33
171,3,79.64,7.45,7.7,8.1,25.7
172,4,80.42,9.3,13.8,13.5,29.3
173,3,81.88,9.41,3.5,4.5,24.8
174,3,81.78,9.55,2.3,3.2,24.2
175,3,82.08,9.67,3.5,4.5,24.9
176,3,83.25,7.04,3.1,4.1,24.4
177,9,83.66,7.05,9.2,9,27.2
178,9,83.64,7.02,13,11.1,28.7
179,3,83.32,6.68,3.4,4.4,24.5
180,12,85.22,4.71,18.8,13,30.4
181,12,86.04,1.42,14.9,11.6,28.5
182,3,90.93,4.24,5,5.9,26.5
183,9,92.79,6.05,6.4,7.1,28.1
184,6,92.61,6.73,24,17.6,35.2
185,2,94.56,9.2,1.2,2,26.8
186,12,96.5,2.32,16.8,12.3,32
187,3,96.48,2.23,2.8,3.8,26.3
188,6,98.62,0.33,11.2,12,30.5
189,12,99.02,2.88,10.1,9.3,30.3
190,3,97.7,4.69,3,4,27.3
191,9,97.67,5.02,2.6,3.5,27.2
192,12,99.02,9.55,17,12.4,34.5
193,12,98.4,13.85,10.6,9.6,33.1
194,9,100,15.29,4.1,5.1,31.1
195,9,99.6,15.18,4.7,5.7,31.3
196,3,98.22,13.68,2,2.8,29.2
197,3,98.63,13.65,2.7,3.7,29.7
198,3,98.63,13.67,1.8,2.6,29.2
199,3,97.06,13.9,1.5,2.2,28.7
200,3,94.02,13.56,2.1,3,28.2
201,6,94.26,14.41,21.8,16.9,36.9
202,9,95.46,15.52,4.1,5.1,30
203,6,93.05,15.61,25.5,18.1,38.1
204,6,94.22,16.8,16.9,15.1,35.7
205,2,94.02,18.04,5.7,5.8,30.9
206,9,96.17,17.78,4.1,5.1,30.8
207,12,97.52,16.6,33.6,16.2,41
208,14,97.96,17.17,11.7,10,34.2
209,14,97.27,18.34,12.2,10.3,34.5
210,6,97.29,18.3,25.3,18,39.7
211,9,94.9,19.69,6.5,7.2,32.1
212,2,90.88,16.45,10,8.9,31.6
213,3,92.07,16.15,4.2,5.2,29.4
214,9,86.5,20,1.8,2.6,27.7
215,3,86.91,19,1.8,2.6,27.6
216,2,88.48,18.74,3.5,4.1,28.7
217,6,87.79,15.5,11.3,12.1,31.7
218,7,81.79,18.32,4.9,6.7,27.9
219,7,81.77,18.19,5.9,7.7,28.4
220,3,82.46,18.04,3.5,4.5,27.1
221,7,82.02,18.29,5.5,7.3,28.3
222,3,82.53,18.1,2.1,3,26.4
223,3,81.25,16.1,2.5,3.4,25.8
224,12,83.28,13.41,2,2.6,25.3
225,12,83.49,13.6,5,5.7,27
226,4,86.68,12.27,2.2,3.2,26.1
227,12,76.64,12.79,19.2,13.1,30.4
228,12,76.36,13.95,20.5,13.5,31.1
229,12,75.77,15.03,9.2,8.8,27.2
230,6,76.96,15.4,12.5,12.8,29.4
231,6,77.39,17.12,22.8,17.3,33.6
232,3,78.54,16.9,4.5,5.5,26.4
233,3,79.39,18.44,3.2,4.2,26.3
234,3,79.19,18.43,4.5,5.5,26.9
235,6,77.71,19.7,26.5,18.3,35.6
236,12,76.61,19.4,15.1,11.7,30.7
237,2,76.4,18.72,2.3,3,25.1
238,12,75.12,19.49,22.7,14,32.8
239,8,71.85,19.46,20.5,16.5,32.1
240,9,72.45,18.9,3.7,4.7,24.9
241,12,71.12,15.98,8.2,8.2,25.9
242,12,73.13,14.46,8.2,8.2,26
243,12,72.82,13.47,10.9,9.8,26.7
244,12,74.14,10.56,10.6,9.6,26.2
245,9,72.65,10.28,23.8,14.8,30.4
246,14,69.7,13.58,12.4,10.4,26.5
247,14,67.94,11.94,6.7,6.6,23.3
248,6,68.61,13.94,34.5,20.1,34.3
249,9,67.86,13.9,4.5,5.5,22.9
250,2,66.92,14.39,2.6,3.3,21.8
251,9,68.54,14.98,2.8,3.8,22.5
252,13,67.79,15.94,34.2,20,34.5
253,3,69.47,18.87,7.8,8.1,26.1
254,12,68.51,19.02,15.5,11.8,28.7
255,12,67.11,19.48,9.4,8.9,26.2
256,14,63.59,11.11,4.3,4.7,20.9
257,14,64.16,17.08,7.3,7,23.9
258,9,64.34,16.4,5.6,6.5,23.2
259,12,65.45,16.03,9.5,9,25
260,9,63.83,14.9,6.8,7.4,23.2
261,9,63.82,14.81,4,5,21.9
262,9,63.93,14.96,3.6,4.6,21.8
263,14,62.99,13.85,2.8,3.5,20.8
264,14,66.48,11.63,1.8,2.6,20.6
265,12,65.19,11.39,26.4,14.9,29.5
266,9,64.76,11.59,7.5,7.9,22.9
267,9,64.66,11.45,3.9,4.9,21.2
268,3,58.63,11.35,3,4,19.2
269,9,58.5,11.97,4.9,5.9,20.3
270,3,58.26,12.88,3.4,4.4,19.7
271,12,57.77,14.11,14.5,11.4,24.5
272,12,56.91,16.84,22.3,13.9,27.5
273,12,59.62,17.76,6.5,7,22.7
274,9,59.29,18.23,4.4,5.4,21.8
275,9,59.92,18.87,4.5,5.5,22.2
276,9,58.71,20,4.9,5.9,22.4
277,2,55.65,17.07,1.4,2.2,19.1
278,2,54.86,18.25,1.8,2.6,19.4
279,2,54.85,18.51,1.9,2.7,19.5
280,2,54.7,18.25,7.6,7.2,21.9
281,2,54.74,18.3,4.8,5.1,20.7
282,2,54.85,18.41,2.5,3.2,19.7
283,6,52.09,19.33,9.8,11.1,23.1
284,12,53.35,17.41,10,9.3,22.5
285,12,54.88,16.56,8.2,8.2,22
286,2,55.65,15.56,2,2.8,19
287,2,55.59,15.49,1.4,2.2,18.7
288,2,50.53,16.6,2.1,2.9,18
289,2,50.41,16.61,3.2,3.8,18.5
290,12,52.89,14.16,7.4,7.6,20.5
291,6,55.34,14.27,22.2,17.1,27.2
292,9,56.01,14.13,3.5,4.5,19.5
293,12,55.87,10.53,9.5,9,21.2
294,9,54.57,11.44,4.4,5.4,19
295,12,54.13,11.04,19.8,13.3,24.6
296,12,53.75,11.09,7.9,8,20.2
297,2,53.61,12.58,3.4,4,18.4
298,9,53.33,12.97,5.7,6.5,19.6
299,2,52.42,10.57,7.8,7.4,19.5
300,2,52.56,10.42,4.1,4.6,17.9
301,14,51.46,11.06,3.3,3.9,17.4
302,12,49.76,11.52,11.5,10.1,20.7
303,13,47.41,10.95,7.1,8.9,18.6
304,2,47.51,10.74,1.8,2.6,15.7
305,2,47.21,10.92,2.8,3.5,16.1
306,14,47.68,12.4,22.7,15.7,24.6
307,6,44.76,13.09,28,18.7,26.1
308,12,43.62,11.87,21.8,13.8,22.8
309,12,42.69,12.9,9.7,9.1,18.6
310,12,48.39,16.44,9.2,8.8,20.7
311,12,45.14,16.56,25.1,14.6,25.4
312,14,45.83,17.76,3.3,3.9,17.7
313,9,41.18,15.79,5.7,6.5,17.3
314,9,41.89,16.79,4.2,5.2,17
315,9,41.48,16.84,5,5.9,17.3
316,9,41.94,18.4,3.2,4.2,16.9
317,6,38.41,18.8,24,17.6,24.7
318,12,39.54,17.89,12.5,10.6,20.1
319,12,38.02,15.41,10.8,9.7,18.5
320,3,37.35,14.66,3.5,4.5,15
321,3,36.75,15.62,4.8,5.8,15.7
322,3,33.39,17.5,4.9,5.9,15.4
323,3,33.31,17.35,4.3,5.3,15.1
324,3,33.15,17.97,3.7,4.7,14.9
325,3,31.61,20,3.7,4.7,15
326,12,31.23,17.8,28.4,15.3,23.2
327,12,31.15,16.29,11,9.8,17.1
328,9,31.91,15.77,3.2,4.2,13.8
329,12,31.02,15.8,12.7,10.7,17.5
330,14,30.75,15.88,3.7,4.2,13.6
331,3,30.8,12.67,2.8,3.8,12.5
332,3,29.75,13.01,2.3,3.2,12.1
333,12,23.45,11.06,24.7,14.5,18.4
334,7,24.24,10.21,15.1,14.2,15.9
335,6,26.67,11.91,19.9,16.3,18.7
336,12,26.84,13.18,7.5,7.7,13.8
337,2,26.92,15.1,1.1,2,11.3
338,2,28.25,16.61,4.8,5.1,13.7
339,12,27.17,17.78,26.9,15,21.7
340,12,24.65,19.36,10.5,9.6,16
341,6,24.2,17.7,14.9,14.1,17.7
342,12,23.79,14.36,11,9.8,14.7
343,6,22.28,13.83,31.5,19.5,21.8
344,12,26.09,14.95,13,10.8,16.2
345,2,21.44,19.45,3,3.6,11.9
346,2,21.26,19.35,2.1,2.9,11.4
347,2,18.4,17.06,3.1,3.7,10.6
348,12,17.76,16.43,3.9,4.7,10.7
349,9,16.37,16.96,4.7,5.7,10.9
350,6,17.24,14.89,28,18.7,19.7
351,12,19.12,11.46,8.3,8.3,11.8
352,6,16.36,12.16,26.4,18.3,18.3
353,11,13.77,14.05,4.1,5.8,9.4
354,12,13.27,15.45,22,13.9,16.1
355,2,14.46,16.81,4.3,4.7,10.1
356,12,11.86,16.8,8.6,8.4,11.4
357,12,14.01,19.54,13.8,11.1,14.6
358,6,11.97,18.53,25,17.9,18.4
359,7,8.83,16.85,13.1,13.2,13
360,14,9.01,10.64,4,4.5,7
361,12,5.62,16.59,42.5,17.3,20.5
362,12,3.5,19.47,14.3,11.4,12.2
363,12,2.64,15.5,11.7,10.2,10
364,12,1.92,15.04,23,14.1,13.5
365,2,1.62,14.29,7,6.8,7.4
366,7,0,17.98,20.9,16.6,13.9
367,12,5.35,20.83,9,8.7,11
368,12,8.01,20.74,49.3,17.9,24
369,9,6.19,24.65,4.6,5.6,10.3
370,9,3.84,24.87,6.2,6.9,10.5
371,2,1.91,26.53,2.1,2.9,8.4
372,9,4.16,27.87,5.5,6.4,11
373,3,7.02,26.05,4,5,10.5
374,2,6.38,28.9,5.5,5.7,11.6
375,2,12.67,30,5.5,5.7,13.5
376,6,14.38,29.36,24.5,17.8,21.5
377,12,14.43,28.77,9.9,9.2,15.6
378,12,12.6,26.89,26.7,14.9,20.3
379,6,15.27,26.52,23,17.3,20.5
380,6,15.49,27.92,6.3,8.1,14.5
381,6,16.17,27.97,14.9,14.1,18.3
382,12,18.96,29.78,17.3,12.5,19.6
383,12,16.57,26.82,7.1,7.4,14.5
384,2,18.29,26.15,5.1,5.4,13.7
385,2,13.68,24.12,6,6.1,12.5
386,2,14.09,23.97,8.7,8,13.7
387,2,14.24,23.98,1.3,2.1,10.4
388,2,15.41,23.42,1.6,2.4,10.7
389,2,15.4,22.84,2.5,3.2,11
390,2,15.49,22.81,4.2,4.6,11.8
391,9,16.59,23.22,4.7,5.7,12.5
392,12,11.05,20.26,8.3,8.3,12
393,2,13.74,20.43,4.1,4.6,10.7
394,14,15.1,20.49,2.5,3.2,10.3
395,14,15.12,20.5,4.6,5,11.3
396,12,19.05,24.37,10.7,9.7,15.9
397,12,18.26,22.83,20,13.3,18.6
398,12,18.63,21.58,21.9,13.8,19
399,2,19.66,21.72,4.7,5.1,12.8
400,2,19.61,21.74,1.6,2.4,11.3
401,2,19.41,21.62,4.7,5.1,12.7
402,2,19.52,21.57,1.2,2,11.1
403,9,20.76,21.23,4,5,12.8
404,2,22.43,20.41,4.8,5.1,13.2
405,12,21.87,22.41,15.2,11.7,17.8
406,2,22.53,22.7,1.8,2.6,12.4
407,6,20.5,24.57,22.9,17.3,21.3
408,2,22.74,26.19,4.2,4.6,14.4
409,2,21.38,26.46,4,4.5,14.1
410,9,20,27.11,4.3,5.3,14.2
411,14,23,27.1,3.2,3.8,14.3
412,12,22.74,29.25,23.4,14.2,22.4
413,14,23.19,29.26,8.2,7.7,17.1
414,2,24.64,29.5,4.8,5.1,16
415,2,24.81,29.45,4.5,4.9,15.9
416,2,24.83,29.31,2.7,3.4,15.1
417,2,24.82,29.5,1,1.9,14.3
418,2,24.06,28.13,2,2.8,14.2
419,2,24.05,28.12,2,2.8,14.2
420,12,24.36,27.01,6.5,7,16.2
421,12,25.6,28.29,4.6,5.4,16
422,9,25.22,28.37,2.6,3.5,14.9
423,2,26.22,29.82,10.3,9.1,18.9
424,2,26.68,29.71,1.2,2,14.9
425,2,26.57,29.62,1.4,2.2,15
426,12,28.33,29.09,21.4,13.7,23.1
427,12,29.53,28.75,12.5,10.6,20.3
428,14,25.83,27.37,10,8.9,18
429,14,25.7,26.69,5.2,5.4,15.8
430,12,25.32,26.65,8.8,8.6,17.3
431,12,24.56,26.1,6.5,7,16
432,12,24.87,25.02,6.2,6.7,15.7
433,2,26.42,24.68,7.9,7.5,16.6
434,12,25.65,24.11,14.3,11.4,18.9
435,6,26.38,22.4,27.8,18.7,23.8
436,2,27.68,22.08,3.6,4.2,14.4
437,12,27.9,20.48,11,9.8,17.3
438,12,28.74,21.8,8.5,8.4,16.9
439,2,29.21,22.94,1.8,2.6,14.1
440,14,31.11,22.34,18,13.5,21.2
441,2,32.37,27.65,7.5,7.2,18.7
442,2,32.74,28.93,3.9,4.4,17.5
443,2,32.42,27.99,3.4,4,16.9
444,2,32.74,28.76,4.4,4.8,17.7
445,2,32.85,28.68,4.1,4.6,17.5
446,14,35.86,26.76,5,5.3,18.2
447,12,37.46,28.08,10.7,9.7,21.5
448,2,38.31,28.69,2.2,2.9,18
449,9,39.92,29.93,5.5,6.4,20.4
450,12,39.84,28.2,11.6,10.1,22.4
451,6,38.51,27.19,12.6,12.9,22.8
452,12,39.77,25.19,14.3,11.4,22.7
453,12,38.17,22.19,13.2,10.9,21.1
454,6,41.8,20.42,17.6,15.4,23.8
455,13,43.64,22.46,18.7,15.8,25.2
456,9,42.63,24.32,5.7,6.5,19.8
457,9,44.13,24.87,2,2.8,18.5
458,8,43.25,25.16,26.5,18.3,28.3
459,12,41.26,25.78,14.5,11.4,23.2
460,2,43.97,26.72,3.5,4.1,19.6
461,2,40.79,27.37,4.5,4.9,19.4
462,12,41.78,29.32,17.3,12.5,25.2
463,6,46.04,29.5,28.2,18.8,30.6
464,6,48.59,28.34,29.2,19,31.3
465,3,48.65,26.08,4.2,5.2,21
466,9,47.27,25.64,4.6,5.6,20.8
467,2,48.82,22.24,2.2,2.9,19.1
468,9,47.63,21.63,4.4,5.4,19.8
469,9,47.7,21.62,5.5,6.4,20.3
470,2,49.02,20.89,7.1,6.9,21
471,6,49.54,20.55,23.4,17.4,27.7
472,9,53.34,20,3.1,4.1,20.1
473,12,52.1,20.71,13.5,11,24.3
474,2,51.28,21.59,7.6,7.2,21.9
475,2,51.21,21.76,8,7.5,22.1
476,6,51.77,23.11,23.5,17.5,29
477,9,52.37,22.13,4.2,5.2,21
478,6,53.12,21.83,19.1,16,27.5
479,14,54.13,20.97,13.4,11,24.9
480,9,53.77,23.05,3,4,21
481,14,53.39,23.1,2.1,2.9,20.4
482,12,56.03,20.52,12.4,10.5,24.9
483,3,57.12,21.24,2.3,3.2,21
484,14,56.02,23.01,11.8,10,25.2
485,6,54.39,24.12,22.8,17.3,29.6
486,12,53.65,24.59,8,8.1,23.6
487,14,54.64,26.81,7.2,7,23.9
488,6,54.15,27.55,12.1,12.6,26.6
489,9,54.22,22.04,4.7,5.7,21.7
490,2,53.54,28.31,7.7,7.3,24.2
491,9,54.39,28.91,4.9,5.9,23.5
492,9,60,25.78,3.1,4.1,23.2
493,12,59.57,23.73,47.8,17.8,37.2
494,9,59.55,23.12,4.5,5.5,23.2
495,9,59.88,22.98,5.9,6.7,23.9
496,9,60.98,22.83,5.5,6.4,23.9
497,3,62.86,22.83,4.6,5.6,24
498,9,62.74,23.37,3.8,4.8,23.7
499,9,60.39,27.29,4.2,5.2,24.3
500,9,62.49,27.17,6.5,7.2,25.8
501,6,66.58,26.9,20,16.3,32.4
502,12,69.45,27.12,22.1,13.9,33.1
503,7,72.03,27.92,24.3,17.7,35.5
504,9,71.57,21.42,3,4,25
505,9,71.57,21.2,5.7,6.5,26.3
506,9,72.8,21.03,3.3,4.3,25.4
507,12,74.44,21.91,9.8,9.2,28.8
508,14,73.81,23.05,4.1,4.6,26.4
509,2,74.59,22.32,2.9,3.6,25.8
510,2,75.29,22.57,2.9,3.6,26.1
511,2,75.87,21.56,4.8,5.1,26.8
512,12,75.28,23.15,16.3,12.1,31.7
513,14,78.52,20.5,2.5,3.2,26.2
514,9,77.78,20.85,4.8,5.8,27.3
515,9,79.64,21.37,5.5,6.4,28.2
516,6,79.13,24.87,18.5,15.7,34.6
517,12,77.81,24.29,9.5,9,30.1
518,14,76.47,24.15,3.7,4.2,27.1
519,9,75.7,23.06,4.1,5.1,27
520,12,75.11,24.32,6.9,7.3,28.4
521,9,74.55,24.14,3.6,4.6,26.7
522,12,74.25,24.21,7.7,7.8,28.5
523,6,75.5,29.51,19.8,16.2,35.3
524,9,78.53,28.52,4.2,5.2,29.1
525,9,80.53,26.67,4.7,5.7,29.4
526,6,81.14,26.42,18,15.5,35.3
527,12,81.6,26.82,8.6,8.4,31.4
528,12,80.42,25.72,16.1,12.1,33.6
529,3,80.51,25.47,3,4,28.2
530,2,81.84,24.15,1.8,2.6,27.6
531,3,81.65,22.2,4.5,5.5,28.5
532,3,83.12,22.27,3.4,4.4,28.3
533,6,84.21,22.91,23.8,17.6,37.1
534,14,83.72,23.55,3.6,4.2,28.8
535,3,85.3,23.11,2.3,3.2,28.5
536,3,83.9,24.11,3.7,4.7,29.1
537,3,83.83,24.12,2.3,3.2,28.4
538,3,83.68,24.05,1.4,2.1,27.8
539,14,84.15,24.88,2.7,3.4,28.8
540,2,85.97,24.07,1.4,2.2,28.4
541,14,85.03,26.08,1.2,2,28.6
542,12,84.14,26.03,17.3,12.5,35
543,12,85.8,29.53,19.7,13.2,37.1
544,9,94.45,20.68,3,4,30.5
545,9,94.5,20.8,6.2,6.9,32.1
546,7,98.12,30.6,6.6,8.4,35.9
547,9,96.69,30.43,4.8,5.8,34.4
548,13,97.37,31.15,34.5,20.1,45.8
549,7,97.75,30.91,3.2,4.6,34.1
550,7,97.92,30.9,5.6,7.4,35.5
551,7,97.95,30.98,5,6.8,35.2
552,9,98.28,31.35,6.6,7.3,35.9
553,6,94.73,33.67,26,18.2,43.1
554,9,94.76,34.46,4.7,5.7,34.9
555,3,98.56,34.81,4.3,5.3,35.7
556,14,97.26,36.14,1.5,2.3,34.3
557,3,100,37.42,4,5,36.6
558,3,99.8,37.39,4,5,36.6
559,9,99.09,38.73,5.5,6.4,37.4
560,2,98.92,37.98,2.2,2.9,35.5
561,2,98.89,37.84,1.4,2.2,35.1
562,12,92.63,35.94,12.1,10.4,37.8
563,6,92.26,37.62,16.5,14.9,40.3
564,12,89.17,37.72,21.8,13.8,40.6
565,2,87.54,39.66,1.2,2,32.6
566,2,86.08,36.93,2.3,3,32.1
567,2,86.32,36.92,4.9,5.2,33.3
568,9,80.49,39.21,6.2,6.9,33.2
569,14,81.46,36.67,9.2,8.4,33.9
570,12,82.3,36.54,10.9,9.8,34.9
571,9,81.36,33.35,5.5,6.4,31.6
572,3,82.29,31.83,3.2,4.2,30.4
573,14,81.59,31.09,2.8,3.5,29.7
574,6,81.55,30.73,17.8,15.4,36.4
575,12,77.92,30.73,17.5,12.5,34.7
576,2,77.93,31.24,1.4,2.2,28.2
577,12,77.63,32.15,13,10.8,33.4
578,12,77.13,33.03,13.5,11,33.7
579,3,79.52,35.69,2.7,3.7,30.4
580,13,78.72,36.35,14.6,14,35.9
581,12,78.36,36.31,9.2,8.8,33.2
582,14,76.64,36.12,13.5,11.1,34.3
583,9,75.84,36.75,3.2,4.2,30
584,12,76.67,37.03,21,13.6,37.1
585,12,78.51,38.61,22.9,14.1,38.5
586,12,75.12,38.32,16.8,12.3,35.6
587,2,74.15,38.18,1.5,2.3,29
588,14,71.92,39.54,16.4,12.7,35.1
589,12,73.1,36.99,11.3,10,32.8
590,12,73.46,35.69,8.7,8.5,31.6
591,12,71.03,35.01,15.2,11.7,33.2
592,14,71.9,33.99,15.2,12,33.3
593,2,74.23,34.09,2.8,3.5,28.6
594,2,75.52,31.25,2.2,2.9,28
595,12,74.32,32.04,12.2,10.4,32.2
596,9,73.45,31.43,5.5,6.4,29.2
597,14,69.68,33.02,17.3,13.2,33.3
598,14,69.13,33.8,10.3,9.1,30.6
599,14,69.64,35.14,3.8,4.3,28.2
600,6,66.82,32.48,35.8,20.3,38.9
