treeno,species,x,y,dbh
888,14,99.56,68.831,2.6
889,7,96.644,68.652,5.6
890,11,97.995,68.697,21.8
891,7,97.047,69.242,3.8
892,14,94.685,69.13,3.1
893,14,94.219,69.05,3
894,1,91.795,69.659,22
895,14,99.74,70.341,2.5
896,1,93.692,73.928,23.3
897,14,95.027,74.814,3.4
898,7,89.463,76.735,24.5
899,7,89.5,76.74,25.3
900,14,89.992,78.511,21.2
901,2,88.283,75.862,15.5
902,7,88.539,74.784,16.2
903,2,89.247,74.486,12.8
904,14,88.12,70.772,24.5
905,9,85.587,70.657,4
906,14,82.411,70.001,26.4
907,14,83.013,72.094,12.8
908,10,84.03,74.966,11
909,10,86.114,76.927,13.5
910,14,82.6,77.508,18
911,10,79.31,77.437,8.7
912,7,77.709,77.828,3.5
913,10,78.951,78.503,32.2
914,14,78.795,76.314,9.7
915,14,79.182,74.742,9.9
916,9,75.784,77.778,5.5
917,2,76.633,74.326,2.3
918,11,74.487,75.509,8.2
919,11,73.692,74.835,3.7
920,11,73.7,74.842,6.5
921,9,73.976,76.567,6.3
922,1,71.059,76.603,31.3
923,15,70.905,70.645,20
924,9,69.817,72.229,4.5
925,15,67.966,73.757,16.3
926,15,67.817,71.866,15.9
927,15,65.668,70.519,12.8
928,15,63.805,72.02,14
929,15,63.825,72.83,10.5
930,11,62.461,71.801,5.2
931,15,62.239,70.805,11.6
932,7,60.929,70.907,6.7
933,15,60.701,70.299,12.5
934,14,62.235,75.427,2.3
935,8,60.326,75.326,23.3
936,2,60.343,75.385,2.4
937,14,60.468,76.501,3.8
938,9,64.457,76.715,9
939,3,66.089,77.629,13.4
940,2,63.443,79.722,1.9
941,1,63.676,79.229,12
942,2,62.389,79.559,1.6
943,1,61.208,79.385,18.4
944,14,59.986,78.959,3.1
945,14,59.454,75.805,2
946,6,59.343,74.272,22.4
947,2,59.096,72.198,9.4
948,2,56.646,73.416,11
949,7,55.863,72.543,6.8
950,1,55.746,70.89,20.9
951,10,53.487,71.11,16.5
952,2,56.563,76.976,35.8
953,10,45.052,79.038,21.2
954,10,44.688,76.298,26.7
955,10,40.307,78.883,21.4
956,14,40.312,78.89,12.7
957,10,38.58,77.231,21.5
958,2,37.804,74.846,25.8
959,14,36.513,77.559,11.9
960,14,31.457,78.418,16.5
961,14,34.841,77.75,13.2
962,15,34.413,75.69,20
963,14,30.775,79.139,4.7
964,14,31.183,76.036,19.3
965,6,30.893,74.822,18
966,2,32.388,73.919,19
967,10,35.082,71.751,19.3
968,10,35.144,70.816,10.8
969,10,33.719,70.616,11.5
970,10,32.257,71.116,11
971,2,31.895,70.859,25
972,1,28.458,70.935,19.6
973,9,28.713,77.505,11.5
974,6,27.077,77.051,10
975,6,25.931,76.352,19.8
976,6,26.558,77.984,20.1
977,1,24.621,76.412,23
978,10,22.193,78.751,9.7
979,15,21.863,79.124,13
980,10,21.427,71.526,24.6
981,2,22.111,71.185,17.5
982,2,22.481,70.849,9.5
983,15,19.179,71.561,16.9
984,9,17.493,70.946,10.9
985,14,13.947,70.001,29
986,10,16.714,73.859,12.6
987,15,16.715,74.19,22.3
988,2,17.694,75.427,13.5
989,2,14.517,73.583,20
990,15,15.854,75.36,11.1
991,14,12.297,74.071,21.8
992,2,10.961,79.669,21.5
993,14,6.326,79.214,19
994,14,8.637,74.777,26.3
995,7,4.339,76.126,37.2
996,14,3.947,77.755,19.1
997,2,0.961,77.672,8
998,14,1.178,76.077,33.1
999,14,3.43,73.142,17.9
1000,14,4.537,71.187,22.4
1001,14,1.406,70.365,25.1
1002,14,0.329,71.019,15.9
1003,10,3.368,83.398,9.4
1004,14,4.115,83.891,25.4
1005,14,2.411,85.258,26.2
1006,14,2.4,85.257,13.8
1007,10,1.859,84.54,9.1
1008,2,1.965,87.521,26.5
1009,10,0.763,85.463,18.2
1010,14,2.755,87.422,14.8
1011,14,10.982,85.15,14.3
1012,15,10.542,86.616,35.2
1013,15,13.177,86.56,16
1014,10,13.2,86.567,19.8
1015,2,13.095,84.133,12.8
1016,15,14.045,82.571,16.6
1017,2,15.725,85.383,15.3
1018,2,15.818,87.808,13.5
1019,14,17.761,80.102,17
1020,6,18.594,80.442,23.7
1021,1,25.158,81.392,21.6
1022,1,26.872,82.391,16.5
1023,1,28.493,81.257,19.2
1024,14,22.565,87.88,18.8
1025,14,23.96,87.657,14.9
1026,10,26.155,89.257,27.1
1027,10,27.665,87.806,17.6
1028,1,31.94,85.602,8.7
1029,1,32.125,85.367,22.9
1030,1,30.796,81.001,12.3
1031,1,30.517,80.39,9.4
1032,2,34.302,80.167,30.4
1033,7,35.918,81.186,27.2
1034,7,37.309,82.771,29
1035,10,37.41,82.782,16.4
1036,14,39.441,80.71,23.8
1037,15,39.541,83.041,23.3
1038,14,38.913,85.594,15.8
1039,14,34.669,83.815,15.1
1040,1,35.503,89.223,15
1041,9,39.243,87.776,5
1042,14,41.992,88.996,16.9
1043,14,44.255,89.292,16.8
1044,14,42.008,87.374,13.6
1045,14,41.907,85.578,5.6
1046,14,41.045,83.723,20.4
1047,14,44.155,85.116,4.7
1048,11,47.432,87.82,2.3
1049,2,48.767,88.819,9.1
1050,7,49.675,87.748,45.6
1051,7,49.67,87.758,30.8
1052,7,49.672,87.749,9.9
1053,10,48.653,84.845,13.2
1054,14,47.457,82.367,11.3
1055,15,48.227,81.11,53.2
1056,2,50.844,81.332,23.5
1057,14,52.179,85.065,14.4
1058,3,51.397,89.043,24.4
1059,14,53.66,88.572,17.4
1060,2,56.241,84.263,31.8
1061,7,61.83,84.88,5.5
1062,7,63.564,85.94,4.1
1063,14,63.497,85.721,2.3
1064,1,63.912,85.453,20.7
1065,14,64.243,85.104,1.4
1066,7,65.942,88.741,14.7
1067,1,67.895,87.973,11.2
1068,9,67.893,87.163,23
1069,10,68.219,86.365,23.6
1070,8,69.036,84.77,28.2
1071,15,67.854,82.041,7.3
1072,9,65.77,80.89,7.9
1073,1,62.115,81.131,21.7
1074,11,71.468,82.295,2.9
1075,15,70.596,81.783,13.2
1076,9,71.739,88.367,5
1077,8,71.851,88.577,20.7
1078,8,74.27,85.488,34.1
1079,6,74.448,86.192,16.8
1080,1,74.851,85.038,27.4
1081,11,71.131,81.172,2.8
1082,7,79.414,89.146,8.6
1083,2,83.283,87.496,30
1084,9,83.104,86.963,11.9
1085,2,84.105,88.286,31.3
1086,14,89.251,88.543,23.9
1087,14,86.522,86.535,8.3
1088,7,87.062,85.7,31.3
1089,10,88.021,86.421,15.2
1090,14,86.082,84.136,1.6
1091,7,84.6,84.352,28.4
1092,14,83.032,81.556,16.8
1093,14,88.593,82.429,14.6
1094,7,89.642,83.587,33.4
1095,14,90.769,84.085,14
1096,14,91.06,86.079,15.1
1097,10,91.698,86.827,23.2
1098,10,94.406,85.656,27
1099,8,98.572,81.391,20.1
1100,14,97.731,89.055,20.2
1101,10,97.42,90.476,13.3
1102,7,96.509,99.603,22.7
1103,3,93.03,94.1,19.6
1104,7,92.298,90.988,26.6
1105,14,91.551,94.297,7.3
1106,7,90.724,93.362,12.7
1107,10,90.323,90.711,13.4
1108,10,94.206,98.102,18.1
1109,2,93.861,98.822,2.6
1110,14,93.111,99.604,7
1111,14,89.22,99.786,10.9
1112,10,88.806,94.442,17.7
1113,7,89.473,94.994,29
1114,7,83.583,98.876,14.5
1115,10,82.964,98.181,23.5
1116,14,81.221,95.613,21.4
1117,15,81.421,94.412,15.9
1118,15,78.85,91.985,10
1119,7,79.563,90.74,10.5
1120,8,77.26,92.531,22.1
1121,15,76.587,91.236,7.5
1122,9,76.958,90.187,5.9
1123,9,75.943,90.594,3.8
1124,7,74.009,91.555,8.5
1125,9,72.923,90.173,8.5
1126,9,73.138,91.478,4.2
1127,15,71.544,91.207,30.9
1128,14,73.661,94.157,28.2
1129,15,74.622,94.829,8.4
1130,7,75.74,95.59,16.8
1131,2,72.152,95.688,25.5
1132,3,71.034,95.063,13.7
1133,7,69.724,94.509,6.7
1134,7,69.73,94.51,3.4
1135,14,67.576,92.559,22.6
1136,7,61.783,94.085,8.1
1137,7,61.24,94.332,7.1
1138,10,61.486,97.18,11.7
1139,10,56.712,99.915,31.3
1140,14,56.544,93.543,11.1
1141,15,58.864,99.263,16.2
1142,1,45.199,98.275,21.3
1143,1,44.398,99.293,18.2
1144,1,44.104,96.944,14.1
1145,1,42.922,98.92,8
1146,6,41.947,98.736,22.7
1147,15,42.266,97.356,13.3
1148,3,43.154,96.41,4.3
1149,14,42.014,91.016,9.9
1150,14,42.459,90.606,19
1151,9,44.906,92.041,2.8
1152,6,39.872,91.681,23.3
1153,6,39.024,92.815,18.5
1154,1,39.8,94.432,19.7
1155,1,39.81,97.09,8.2
1156,1,39.798,98.109,11.3
1157,1,38.199,92.935,9.9
1158,8,36.528,94.053,26.9
1159,1,37.387,90.903,9
1160,14,33.806,95.873,20
1161,1,34.5,91.068,24.8
1162,2,32.295,90.177,23.4
1163,2,29.695,93.2,28.3
1164,2,29.74,95.824,35
1165,2,27.565,94.773,24.8
1166,14,23.624,92.426,20.2
1167,10,25.23,95.988,14.3
1168,14,22.387,95.694,20.5
1169,10,22.624,99.336,11.3
1170,10,19.819,98.675,8.9
1171,14,19.305,99.981,19.1
1172,10,18.856,98.512,26.7
1173,3,19.991,94.564,27.2
1174,14,19.04,93.065,13.4
1175,2,19.712,91.736,31.5
1176,14,33.277,92.047,13.8
1177,7,16.845,91.118,8.3
1178,9,16.463,96.725,9
1179,14,14.052,90.856,13.7
1180,9,9.601,92.762,5.7
1181,15,8.122,92.866,17.5
1182,15,8.205,94.142,23.9
1183,2,8.373,95.75,7.7
1184,7,7.444,95.586,18.1
1185,14,6.473,99.829,19.7
1186,15,9.468,97.533,17.3
1187,10,10.227,99.246,20.9
1188,14,7.489,97.011,2.2
1189,14,4.525,96.281,12.9
1190,2,4.198,94.723,36
1191,7,3.808,93.872,25.5
1192,15,1.551,97.531,29.2
1193,14,1.462,92.876,20.7
1194,14,0.573,91.275,20.5
1195,2,1.042,90.791,12.1
