treeno,species,x,y,dbh,ht,cw
51,2,14.811,7.438,5.9,6,8.5
52,12,14.386,6.684,26,14.8,15.5
53,2,16.241,6.226,7.1,6.9,9.1
54,2,16.257,5.877,5,5.3,8.1
55,10,16.502,3.42,2.3,3,6.3
56,2,16.091,0.767,3.2,3.8,6
57,12,17.466,0.307,11.3,10,9.8
58,10,19.191,1.025,5,5.3,7.6
59,10,18.203,2.715,3.8,4.3,7.3
60,10,18.089,6.162,2.4,3.1,7.4
61,2,20,6.317,7.3,7,10.2
62,2,19.584,5.715,1.3,2.1,7.2
63,10,18.392,6.311,5,5.3,8.7
64,2,19.019,6.994,6,6.1,9.5
65,2,18.886,6.94,2,2.8,7.6
66,10,2.27,97.98,5.8,5.9,28
67,10,17.003,8.327,1.3,2.1,7.2
68,9,20.25,9.51,2.7,3.7,9
69,10,18.873,10,3.2,3.8,9
70,6,22.636,9.845,25.7,18.1,19.1
71,6,22.366,9.143,21,16.7,17.3
72,6,22.876,9.191,12.9,13,14.5
73,6,23.081,9.04,22.3,17.1,17.9
74,12,21.447,6.272,27.5,15.1,17.6
75,12,22.238,6.526,18.9,13,15.2
76,10,22.102,5.209,1.2,2,7.6
77,10,22.779,3.776,4,4.5,8.8
78,12,22.062,1.278,29.8,15.5,17.2
79,10,21.849,0.814,1.9,2.7,6.8
80,6,27.163,0.692,13.9,13.6,13.8
81,2,86.872,56.665,5.4,5.6,38.6
82,10,29.271,2.293,1.2,2,8.7
83,12,27.829,2.627,7.7,7.8,11.5
84,2,27.305,2.564,2.2,2.9,8.8
85,10,27.254,3.439,2.8,3.5,9.2
86,10,26.011,3.53,2.1,2.9,8.6
87,10,28.036,5.725,3.9,4.4,10.5
88,10,29.22,6.254,2.7,3.4,10.4
89,9,29.579,7.546,5,5.9,12
90,10,28.278,7.874,1,1.9,9.8
91,10,27.416,7.176,1.1,2,9.4
92,10,25.136,8.916,3.1,3.7,10.2
93,9,25.948,8.466,6.8,7.4,12.2
94,9,25.704,8.998,6.4,7.1,12.1
95,9,25.685,9.449,6.5,7.2,12.2
96,10,24.805,9.973,4.3,4.7,11
97,9,26.001,9.73,5.5,6.4,11.9
98,10,25.831,10,2.7,3.4,10.5
99,9,27.033,9.732,9.7,9.4,14
100,10,27.952,9.873,2,2.8,10.6
101,10,29.1,9.55,1.9,2.7,10.8
102,10,30.477,10,2.7,3.4,11.6
103,10,32.737,9.978,2.2,2.9,12
104,10,33.948,8.468,2.5,3.2,12
105,10,33.634,8.856,2.4,3.1,12
106,10,35.031,9.154,4.4,4.8,13.3
107,12,35.073,8.072,22.8,14.1,20
108,12,34.15,9.47,26.5,14.9,21.3
109,14,80.102,52.458,7.8,7.4,36.9
110,2,86.937,56.665,4.3,4.7,38.2
111,12,30.438,8.97,23.9,14.3,19.4
112,12,83.152,59.467,13.2,10.9,41.7
113,12,33,7.637,6.9,7.3,13.7
114,12,34.017,7.215,13.8,11.1,16.5
115,12,33.689,5.901,5.8,6.4,13
116,10,33.765,5.872,1.5,2.3,10.9
117,12,34.272,5.236,19.9,13.3,18.2
118,12,34.305,4.731,15.9,12,16.7
119,12,30.685,3.222,12.7,10.7,14.3
120,2,82.074,58.807,1.4,2.2,36.1
121,12,31.649,2.472,16,12,15.5
122,12,32.195,3.836,10.8,9.7,14.1
123,12,33.068,2.626,11.3,10,14.2
124,10,82.354,55.94,2,2.8,35.8
125,10,32.632,0.88,1,1.9,9.1
126,10,34.653,3.323,1.2,2,10.3
127,12,34.712,1.003,12.2,10.4,14.6
128,12,86.399,55.017,9.1,8.8,39.8
129,2,86.486,54.036,8.7,8,39.3
130,12,36.231,3.215,9.8,9.2,14.6
131,2,36.966,2.411,3.4,4,11.7
132,10,37.088,0.779,1.8,2.6,10.6
133,2,37.599,2.873,3.7,4.2,12.1
134,2,37.446,3.226,4.2,4.6,12.4
135,13,38.756,1.669,24.9,17.9,20.8
136,10,38.261,1.564,1.2,2,10.8
137,12,35.796,6.091,15.6,11.9,17.3
138,3,39.335,7.249,3.5,4.5,13.6
139,3,39.37,7.157,3.4,4.4,13.6
140,9,39.449,6.318,10.2,9.6,16.4
141,10,1.59,93.44,1.3,2.1,24.6
142,10,42.056,6.466,4.2,4.6,14.3
143,9,40.605,3.596,13.4,11.3,17.2
144,10,43.723,4.53,5.5,5.7,14.9
145,9,45.113,3.359,34.6,16.9,25
146,10,80.97,57.28,1.5,2.3,35.5
147,10,41.525,2.452,3,3.6,12.7
148,9,40.564,2.57,3.8,4.8,12.9
149,10,40.555,1.541,2.1,2.9,11.8
150,9,42.682,0.6,6.9,7.5,14.4
151,9,42.323,1.047,11.6,10.4,16.3
152,9,42.865,0.738,11,10.1,16.2
153,6,48.013,4.642,1.8,2.6,14.3
154,11,48.537,6.853,6.9,8.7,17.7
155,11,48.608,6.967,5.5,7.3,17.1
156,11,48.991,7.008,5.9,7.7,17.4
157,10,51.116,6.163,4.6,5,16.7
158,10,50.847,1.494,1.2,2,13.9
159,10,57.864,0.599,1.4,2.2,15.5
160,10,58.223,4.126,2.4,3.1,17
161,10,56.186,5.001,7.4,7.1,18.9
162,10,57.741,5.382,5,5.3,18.4
163,12,59.068,6.926,26.8,15,26.9
164,10,58.472,6.45,4.6,5,18.6
165,10,57.864,7.707,5.3,5.5,19.1
166,10,57.428,7.896,6.8,6.7,19.7
167,9,56.048,8.228,3.8,4.8,18.2
168,10,55.289,8.128,4.9,5.2,18.4
169,10,57.642,7.936,2.6,3.3,17.9
170,10,59.444,8.352,3.4,4,18.8
171,4,57.335,9.253,2.2,3.2,18
172,10,61.837,9.976,1.7,2.5,19
173,12,60.435,8.077,14.3,11.4,23.5
174,14,74.994,65.853,11.2,9.7,40.4
175,12,60.651,6.737,12.1,10.4,22.5
176,12,61.442,6.693,15,11.6,23.7
177,12,61.602,6.223,5.8,6.4,20
178,12,62.32,5.134,12,10.3,22.4
179,10,63.418,6.165,1.7,2.5,18.4
180,10,60.885,4.151,4.4,4.8,18.6
181,10,63.227,4.674,3,3.6,18.6
182,2,63.745,3.631,2,2.8,18
183,10,63.116,3.028,4,4.5,18.7
184,12,61.137,0.892,11,9.8,20.7
185,10,63.184,1.28,1.4,2.2,17
186,10,63.529,1.379,2,2.8,17.4
187,10,66.067,1.732,1.2,2,17.8
188,10,68.219,0.609,3.4,4,19.1
189,12,69.384,0.262,45.2,17.6,33.1
190,10,68.582,1.577,1.5,2.3,18.5
191,12,66.425,3.061,6.7,7.1,20.8
192,10,66.974,3.428,1.6,2.4,18.6
193,12,65.947,4.403,38.6,16.8,31.4
194,12,67.428,6.869,8.3,8.3,22.7
195,2,66.626,5.696,1.5,2.3,19
196,10,67.833,5.924,1.7,2.5,19.5
197,10,69.686,2.913,1,1.9,18.9
198,10,69.436,5.942,1.7,2.5,19.9
199,9,64.331,7.239,3,4,19.6
200,10,65.069,8.736,1.4,2.2,19.4
201,10,65.645,8.343,2.3,3,19.8
202,12,66.61,9.548,8,8.1,23.1
203,12,68.937,9.73,40.8,17.1,34.1
204,10,71.952,9.009,2.9,3.6,21.9
205,12,74.822,67.281,10.5,9.6,40.5
206,10,72.709,7.714,1.2,2,20.9
207,10,72.663,6.517,1.9,2.7,20.9
208,10,73.494,7.334,2.8,3.5,21.8
209,10,74.261,7.917,1.8,2.6,21.6
210,10,73.04,9.496,1.8,2.6,21.7
211,10,73.452,9.944,2.8,3.5,22.4
212,10,74.542,9.987,1.3,2.1,22
213,10,77.471,7.348,1.6,2.4,22.2
214,14,74.823,67.567,5.7,5.8,38.5
215,10,77.703,9.739,1.2,2,22.7
216,10,79.369,9.43,2.6,3.3,23.7
217,2,80,7.7,5.6,5.8,24.8
218,12,77.378,6.389,17.2,12.4,28.4
219,12,74.594,5.477,7.2,7.5,23.7
220,12,72.137,6.219,10.1,9.3,24.4
221,2,71.403,3.45,4.5,4.9,21.1
222,12,71.893,2.432,7.9,8,22.6
223,12,70,0.269,5.2,5.9,20.3
224,10,72.149,1.48,1.8,2.6,19.5
225,10,74.189,4.981,2.1,2.9,21
226,10,75.917,0.704,1.6,2.4,20.2
227,12,75.729,1.076,8.7,8.5,23.5
228,10,79.296,1.138,1.5,2.3,21.1
229,12,78.856,1.299,21.8,13.8,28.9
230,12,78.468,1.822,18.9,13,28
231,12,76.902,2.608,4.6,5.4,22.4
232,12,76.5,2.712,7.3,7.6,23.5
233,14,74.835,67.158,3.1,3.7,37.2
234,14,76.771,4.43,15,11.9,27
235,12,77.584,3.875,14.9,11.6,27
236,12,71.911,68.336,18.2,12.8,42.8
237,12,79.481,2.514,10.3,9.5,25.4
238,12,79.619,2.22,12.4,10.5,26.2
239,2,81.247,1.13,5.2,5.4,23.3
240,2,81.252,1.344,1.8,2.6,21.7
241,2,81.407,1.626,3.3,3.9,22.6
242,2,83.073,17.159,1,1.9,25.8
243,10,81.84,4.739,1.7,2.5,22.7
244,10,82.631,0.677,1.9,2.7,22
245,12,82.736,1.755,16.5,12.2,28.3
246,12,83.731,1.519,14.7,11.5,27.9
247,12,83.282,1.522,9,8.7,25.6
248,2,83.296,2.149,5.3,5.5,24.1
249,2,83.444,1.991,1.9,2.7,22.5
250,12,83.73,4.057,18.1,12.7,29.7
251,9,6.217,10.532,4.8,5.8,6.8
252,12,79.693,10.329,5.8,6.4,25.6
253,9,8.242,14.054,5.1,6,8.4
254,7,85.635,2.754,5.3,7.1,25.2
255,10,87.337,2.041,2.3,3,23.7
256,10,86.552,3.081,1,1.9,23.1
257,10,87.303,3.438,1.2,2,23.5
258,12,87.946,2.23,10.4,9.5,27.5
259,10,88.74,4.054,1.4,2.2,24.1
260,10,87.395,3.814,1.2,2,23.6
261,10,85.211,4.066,2.2,2.9,23.6
262,12,85.815,4.462,12.5,10.6,28.3
263,12,87.519,5.293,13.1,10.8,29.2
264,12,88.076,5.275,9.5,9,28
265,2,86.187,5.958,4.2,4.6,25.2
266,2,85.996,5.727,1.9,2.7,24.1
267,6,87.682,6.702,18.7,15.8,32.2
268,2,85.711,7.04,3.2,3.8,24.9
269,2,85.546,7.581,3.6,4.2,25.2
270,9,83.278,7.738,3.2,4.2,24.6
271,10,83.718,8.275,1.1,2,23.8
272,12,82.213,9.216,15.8,11.9,29.8
273,2,82.609,9.455,2.2,2.9,24.3
274,12,83.247,9.696,20.8,13.6,31.8
275,2,82.245,9.575,1.8,2.6,24.1
276,12,84.207,9.505,10.4,9.5,28.4
277,12,85.1,9.307,12,10.3,29.2
278,12,85.737,8.453,14.3,11.4,30
279,10,87.606,8.851,2,2.8,25.3
280,10,86.326,9.524,1.5,2.3,24.9
281,10,88.06,8.838,1.7,2.5,25.3
282,2,90,8.857,7.1,6.9,28.2
283,2,90.287,8.432,4.6,5,27.1
284,2,90.303,8.569,7,6.8,28.2
285,2,90.288,8.835,2.8,3.5,26.3
286,2,92.382,10,2.7,3.4,27.1
287,2,92.514,9.936,5.3,5.5,28.3
288,2,90.674,8.858,5.1,5.4,27.5
289,2,91.857,6.728,4.2,4.6,26.9
290,2,90.799,5.414,2,2.8,25.2
291,10,90,3.417,2.4,3.1,24.7
292,10,90.696,1.168,1.2,2,23.8
293,10,92.913,0.277,3.6,4.2,25.2
294,10,93.617,3.193,3.1,3.7,25.9
295,10,93.566,3.897,3,3.6,26
296,10,94.468,2.937,3.5,4.1,26.2
297,12,95.533,1.042,19.5,13.2,32.3
298,2,95.646,4.967,3,3.6,26.8
299,10,95.842,0.419,4.4,4.8,26.4
300,10,94.859,6.439,1.8,2.6,26.4
301,12,97.903,5.02,16.3,12.1,32.8
302,2,98.174,5.781,2.2,2.9,27.3
303,12,97.891,5.759,13,10.8,31.9
304,14,97.128,6.273,6.4,6.4,29
305,2,97.435,7.211,6,6.1,29.2
306,6,96.393,7.57,28.5,18.8,37.8
307,14,96.211,7.283,6.2,6.2,29
308,12,94.955,8.121,3.4,4.2,27.7
309,3,97.424,9.651,3.2,4.2,28.6
310,12,99.316,9.673,24.1,14.4,36.9
311,2,96.874,11.142,7.1,6.9,30.5
312,10,95.908,10.998,3.9,4.4,28.8
313,3,90.731,10.288,2.3,3.2,26.6
314,2,96.177,10.455,1.3,2.1,27.5
315,2,96.761,11.129,4.6,5,29.4
316,2,96.784,11.393,7.4,7.1,30.7
317,7,96.037,13.147,5.9,7.7,30.7
318,14,96.957,13.887,12.2,10.3,33.3
319,9,98.037,13.866,5.3,6.2,30.9
320,12,98.453,14.19,4.4,5.2,30.6
321,12,98.488,14.644,4.6,5.4,30.8
322,3,99.462,15.643,3.3,4.3,30.7
323,7,97.421,17.042,6,7.8,32.1
324,7,97.279,16.627,7.4,9.1,32.6
325,10,97.669,15.167,1.3,2.1,29.1
326,10,7.5,95.87,4.3,4.7,28.1
327,3,96.674,14.978,3.2,4.2,29.8
328,3,95.409,17.05,3.1,4.1,29.9
329,2,93.685,17.621,1.6,2.4,28.8
330,12,93.384,17.723,5.4,6.1,30.6
331,10,63.704,35.715,1.1,2,25.6
332,14,93.423,17.052,11.1,9.6,32.8
333,2,93.586,16.403,12.7,10.6,33.3
334,2,94.135,15.052,1.4,2.2,28.2
335,10,93.261,14.946,2,2.8,28.2
336,10,92.203,15.432,3.6,4.2,28.8
337,10,92.174,14.848,2,2.8,27.9
338,10,90.819,13.416,1.2,2,26.9
339,12,90,13.747,10.6,9.6,31
340,6,91.094,15.598,14.3,13.8,33.7
341,6,90.602,15.426,27.4,18.6,38
342,10,90.554,14.893,3.9,4.4,28.4
343,2,90.731,16.029,1.5,2.3,27.6
344,12,90.561,18.698,7.6,7.8,31.2
345,12,90.282,18.723,25.5,14.7,37.3
346,10,87.754,18.031,3.3,3.9,28.2
347,10,87.584,19.365,4,4.5,28.9
348,6,86.843,19.976,26.3,18.3,37.8
349,10,85.432,18.068,1.8,2.6,27
350,10,85.141,16.537,3.3,3.9,27.2
351,12,87.036,16.123,5.7,6.3,28.8
352,12,88.023,16.349,12.2,10.4,31.7
353,10,87.469,16.22,1.7,2.5,27
354,10,87.075,14.546,1.7,2.5,26.5
355,10,89.336,13.515,1.8,2.6,26.8
356,6,88.434,13.337,18.8,15.9,34.1
357,6,87.952,13.438,21.1,16.7,34.8
358,3,57.72,35.174,1.1,1.7,23.9
359,10,2.634,14.326,5,5.3,6.8
360,10,83.905,13.198,1.5,2.3,25.2
361,2,84.426,14.453,2,2.8,25.9
362,6,84.065,14.022,21.9,17,34.2
363,12,84.21,12.403,6.1,6.7,27.3
364,12,84.051,12.391,4.2,5,26.4
365,6,84.379,11.572,16.4,14.8,31.8
366,12,84.413,11.021,6.2,6.7,27.1
367,2,83.01,10.621,3.5,4.1,25.3
368,7,83.296,13.039,10.5,11.5,29.6
369,6,83.282,13.739,22.3,17.1,34.1
370,7,82.863,13.302,4.2,5.9,26.6
371,6,82.401,13.516,26.1,18.2,35.1
372,10,81.071,10.986,1,1.9,23.7
373,12,80.81,13.114,8.9,8.6,27.9
374,12,80.752,15.631,17.2,12.4,31.5
375,12,80.825,15.879,6.5,7,27.5
376,2,81.192,16.62,3,3.6,26.1
377,2,81.161,16.552,1.8,2.6,25.5
378,2,82.009,16.285,4.9,5.2,27.1
379,12,83.786,15.784,7.8,7.9,28.8
380,10,84.178,15.892,1.4,2.2,25.9
381,2,82.815,16.984,1.2,2,25.8
382,2,82.184,17.07,2.4,3.1,26.2
383,10,83.697,17.186,2.4,3.1,26.6
384,10,83.556,19.942,3.9,4.4,27.9
385,10,82.685,18.653,4.2,4.6,27.5
386,9,79.226,19.091,5.3,6.2,27.5
387,10,78.099,19.873,1.2,2,25.3
388,10,76.845,19.786,1,1.9,24.9
389,10,77.201,15.831,1.4,2.2,24.2
390,10,79.169,16.326,3.3,3.9,25.7
391,12,78.937,13.893,6.4,6.9,26.5
392,12,77.343,14.574,19.9,13.3,31.3
393,12,77.058,14.399,11.7,10.2,28.3
394,6,77.807,12.391,36.3,20.4,36.7
395,10,78.028,11.828,2.6,3.3,23.9
396,12,79.556,10.484,11.9,10.3,28.1
397,12,79.296,10.689,19.3,13.1,30.6
398,12,77.572,11.032,8,8.1,26.2
399,12,72.846,10.556,16.5,12.2,28
400,12,76.128,12.382,10.7,9.7,27.2
401,12,74.372,14.41,19.4,13.1,30.3
402,6,73.54,12.948,11.8,12.4,27.7
403,12,71.147,11.148,7.4,7.6,24.3
404,9,2.244,12.549,2.1,3,5
405,10,72.684,13.373,1,1.9,22.2
406,2,72.167,13.873,2.3,3,22.8
407,10,70.43,14.762,1.6,2.4,22.3
408,10,71.383,15.757,1.6,2.4,22.8
409,10,72.41,14.728,2.1,2.9,23
410,10,72.607,15.363,1.3,2.1,22.9
411,12,73.977,15.342,4.7,5.5,24.9
412,10,75.356,17.095,2.5,3.2,24.5
413,10,73.115,16.505,2.1,2.9,23.6
414,10,72.163,17.933,1.7,2.5,23.6
415,12,73.071,16.966,7.9,8,26.5
416,12,73.455,18.459,24.7,14.5,32.8
417,12,72.925,18.679,21.1,13.6,31.6
418,12,71.281,18.772,13.6,11.1,28.7
419,10,66.886,19.633,2.3,3,23
420,10,65.727,19.949,2.3,3,22.8
421,10,64.806,19.901,1.5,2.3,22.1
422,10,65.006,18.451,3,3.6,22.5
423,10,65.263,16.908,4.7,5.1,23
424,10,66.204,16.498,3.6,4.2,22.6
425,10,67.533,17.386,1.9,2.7,22.4
426,10,67.432,17.369,1.6,2.4,22.2
427,10,69.543,17.35,1.3,2.1,22.6
428,10,69.166,15.318,1.1,2,21.9
429,12,68.619,17.132,13.2,10.9,27.5
430,12,67.71,16.48,11.9,10.3,26.6
431,12,67.119,15.57,27.7,15.1,31.4
432,12,68.105,13.557,12.9,10.8,26.3
433,2,69.062,10.777,3.1,3.7,21.7
434,2,69.172,10.716,1.9,2.7,21.1
435,10,69.473,10.51,1.1,2,20.8
436,10,8.95,95.84,3.5,4.1,28.1
437,2,66.563,11.164,8.4,7.8,23.5
438,2,66.484,11.378,5.9,6,22.4
439,2,66.731,11.16,1.9,2.7,20.6
440,12,65.503,10.994,8.4,8.3,23.3
441,12,66.589,10.794,6.5,7,22.7
442,12,64.838,10.975,16.6,12.2,26.2
443,10,65.858,12.011,1.9,2.7,20.6
444,12,66.143,13.384,10.5,9.6,24.9
445,12,64.703,13.078,23.3,14.2,28.8
446,10,64.865,12.396,3,3.6,21
447,10,65.033,12.832,3.7,4.2,21.4
448,10,63.783,14.28,6.3,6.3,22.7
449,10,62.692,14.023,2.2,2.9,20.5
450,10,61.406,14.026,2.8,3.5,20.4
451,10,62.051,15.402,3.3,3.9,21.2
452,10,63.187,15.238,2.2,2.9,20.9
453,10,64.06,13.873,2.7,3.4,21
454,9,63.213,16.005,3.7,4.7,21.9
455,12,64.589,18.851,19.2,13.1,28.9
456,12,63.483,19.041,33.9,16.2,33.2
457,10,61.728,16.485,3.3,3.9,21.4
458,10,64.129,18.253,5.9,6,23.6
459,10,62.998,19.477,1.9,2.7,21.8
460,10,61.679,19.471,1.3,2.1,21.1
461,10,62.036,18.138,3.2,3.8,21.8
462,10,60.911,18.506,2.7,3.4,21.4
463,10,60.898,18.519,4.9,5.2,22.4
464,10,58.902,18.427,2,2.8,20.5
465,10,59.306,17.204,4,4.5,21.2
466,10,57.974,18.186,5.4,5.6,21.8
467,10,57.147,17.713,7.6,7.2,22.4
468,10,53.87,19.425,2.8,3.5,19.9
469,10,51.388,19.976,5.1,5.4,20.5
470,9,52.805,17.432,4.9,5.9,20.2
471,10,57.935,16.082,6.2,6.2,21.6
472,10,58.75,15.35,3.4,4,20.4
473,10,59.691,16.236,5.3,5.5,21.7
474,10,59.741,15.357,4.3,4.7,21
475,10,58.379,13.041,3.4,4,19.7
476,10,57.641,11.769,7.3,7,20.9
477,10,56.128,13.406,1.2,2,18.2
478,10,56.594,13.582,1.1,2,18.3
479,10,54.105,13.39,3.7,4.2,18.9
480,10,54.113,11.757,2.4,3.1,17.8
481,3,50.336,14.654,4.2,5.2,18.6
482,3,50.195,14.829,4.3,5.3,18.7
483,11,48.96,16.07,6.5,8.3,20
484,10,48.592,18.49,5.6,5.8,19.6
485,10,48.214,19.887,2.8,3.5,18.6
486,9,45.817,16.018,3.8,4.8,17.6
487,4,44.228,11.579,5.6,7.4,17.2
488,4,44.046,11.754,2.6,3.8,15.6
489,4,43.769,12.356,6.1,7.9,17.5
490,11,42.1,14.308,11.5,12.2,20
491,9,42.725,15.875,6.1,6.9,17.9
492,10,41.098,15.864,4.4,4.8,16.5
493,11,41.196,18.291,26.2,18.3,26
494,11,41.445,18.713,24.5,17.8,25.6
495,11,42.038,19.054,15.8,14.6,22.9
496,11,36.361,19.007,11.7,12.3,19.8
497,11,36.144,18.71,19.4,16.1,22.6
498,10,34.949,20,3.8,4.3,15.8
499,10,33.622,19.674,3,3.6,15
500,9,6.28,10.532,3.8,4.8,6.4
501,10,31.288,18.807,2,2.8,13.7
502,12,30.77,19.433,32.5,16,24.7
503,12,30.955,17.001,6.2,6.7,15.2
504,12,30.793,16.527,20.4,13.4,20.3
505,12,31.109,14.979,10.8,9.7,16.7
506,10,32.859,13.594,2.8,3.5,13.2
507,12,31.462,13.369,14.1,11.3,17.6
508,9,30.846,13.101,5.7,6.5,14
509,9,30.796,12.957,4.5,5.5,13.4
510,12,30.202,10.485,14.3,11.4,16.6
511,10,31.327,11.289,1.3,2.1,11.5
512,9,27.616,10.747,16.9,12.7,17
513,9,27.284,10.973,5.5,6.4,12.5
514,2,27.884,11.432,6.5,6.4,13.1
515,2,28,11.563,3,3.6,11.6
516,2,28.198,11.59,3.4,4,11.8
517,10,26.521,12.581,1.8,2.6,10.9
518,2,26.459,13.164,7.8,7.4,13.7
519,12,25.563,14.735,16.2,12.1,17.1
520,6,28.869,12.728,35.2,20.2,24.3
521,9,29.792,12.501,3.3,4.3,0.3
522,9,29.709,12.81,6.7,7.3,14.1
523,12,29.497,13.126,7.5,7.7,14.5
524,9,29.729,14.002,6.7,7.3,14.4
525,10,29.098,14.293,1.7,2.5,11.9
526,12,29.804,15.381,13.9,11.2,17.6
527,10,27.266,16.323,4.7,5.1,13.3
528,10,25.565,16.228,6.1,6.1,13.5
529,4,26.154,16.811,1.2,1.7,11.5
530,10,25.579,17.742,2.8,3.5,12.4
531,10,27.662,18.75,1.7,2.5,12.7
532,10,24.979,19.102,1.2,2,11.8
533,10,21.876,19.729,1.4,2.2,11.3
534,10,23.181,18.545,2.6,3.3,11.9
535,10,25.431,17.725,1.9,2.7,11.9
536,10,23.731,17.015,3.9,4.4,12.3
537,10,25.982,16.304,2.9,3.6,12.2
538,10,24.271,15.961,1.3,2.1,10.9
539,10,23.099,15.336,1.3,2.1,10.5
540,12,10.724,19.986,7.5,7.7,11.5
541,10,26.541,13.045,4.5,4.9,12.2
542,10,25.017,12.443,2.1,2.9,10.6
543,10,23.76,11.158,1.6,2.4,9.7
544,10,22.212,11.059,3.2,3.8,10.1
545,12,20.621,13.745,10.5,9.6,13.6
546,12,20,14.534,11.4,10,14
547,12,20.313,15.371,32.4,16,21
548,2,21.008,16.103,5.6,5.8,12.1
549,9,21.594,17.005,7.9,8.2,13.7
550,10,20.442,17.454,1.1,2,10.2
551,10,20.943,18.973,1.5,2.3,10.9
552,10,20.867,18.959,2.7,3.4,11.5
553,12,18.836,19.32,21.4,13.7,18.3
554,12,18.61,19.578,19.3,13.1,17.7
555,12,17.159,19.075,19.9,13.3,17.4
556,10,19.107,18.759,3.7,4.2,11.5
557,10,17.752,16.536,3.8,4.3,10.6
558,12,18.723,14.28,6.7,7.1,11.7
559,10,17.351,12.916,2.1,2.9,8.8
560,2,17.467,12.003,4,4.5,9.5
561,2,17.487,11.751,4,4.5,9.4
562,10,83.473,54.558,3.5,4.1,36.4
563,9,14.989,10.501,2.9,3.9,8.1
564,9,15.042,10.599,5.1,6,9.2
565,10,13.37,11.483,5.5,5.7,9
566,12,14.971,14.36,8.6,8.4,11.6
567,10,13.647,13.123,2.6,3.3,8.2
568,9,13.445,14.209,12.5,10.9,12.8
569,9,13.188,14.796,10.8,10,12.2
570,10,11.66,13.556,6.6,6.5,9.6
571,10,12.091,15.749,4.5,4.9,9.3
572,9,14.002,15.557,5,5.9,10.1
573,9,14.468,15.946,5.2,6.1,10.4
574,9,35.418,20.55,1.1,1.7,14.7
575,2,15.274,19.691,7.9,7.5,12.6
576,2,15.027,19.51,7.6,7.2,12.3
577,2,14.976,19.554,2.4,3.1,10
578,12,11.674,20,21.9,13.8,16.9
579,12,10.824,19.973,5.5,6.2,10.6
580,9,9.618,14.549,12.9,11,12
581,9,8.349,13.869,16.5,12.6,12.8
582,10,6.257,14.155,3.9,4.4,7.2
583,9,5.024,12.787,23.4,14.7,14
584,10,6.697,12.498,1,1.9,5.5
585,10,7.356,11.554,1.2,2,5.5
586,9,6.533,10.551,2.4,3.3,5.7
587,10,4.088,12.772,4.8,5.1,6.7
588,4,3.699,11.302,1.4,2,4.6
589,10,3.892,11.767,2.8,3.5,5.5
590,10,2.832,11.604,3.9,4.4,5.7
591,4,2.083,10.627,2.2,3.2,4.5
592,10,2.964,13.065,3,3.6,5.7
593,10,1.78,13.267,4,4.5,5.9
594,10,1.61,14.059,1.1,2,4.7
595,12,0.285,14.716,29.6,15.5,15
596,12,0,18.057,20.2,13.4,12.9
597,12,3.819,19.568,13.7,11.1,12
598,13,0.606,22.037,14.7,14,12.8
599,10,1.395,21.278,1.5,2.3,6.6
600,10,0.483,23.095,2,2.8,7.1
