treeno,species,x,y,dbh
76,14,48.274,8.446,13.2
77,14,47.957,8.476,11
78,15,47.954,9.031,19
79,14,45.74,8.794,9
80,14,45.741,8.793,12.6
81,14,45.342,7.339,18.8
82,2,46.459,4.644,13.2
83,10,45.527,4.87,11.6
84,15,45.406,4.528,25.1
85,15,42.164,3.509,19.3
86,10,42.163,3.259,13.5
87,10,42.409,0.404,13.2
88,7,41.132,0.69,18.6
89,3,37.241,7.859,2.5
90,10,34.84,6.352,29.5
91,10,34.841,5.99,15.9
92,15,34.355,7.796,10.5
93,14,36.248,9.627,12.7
94,9,32.12,5.376,4.1
95,9,30.954,5.228,8.1
96,10,30.447,0.524,8.8
97,1,27.11,1.376,28.9
98,6,26.882,3.68,18.2
99,1,27.772,5.866,22.5
100,15,28.126,6.164,22
101,2,29.368,6.128,3
102,9,29.77,7.204,3.9
103,1,22.344,5.515,21
104,11,23.14,1.591,8.1
105,14,21.937,4.673,11.4
106,1,20.393,5.999,12.3
107,1,20.392,7.105,6.1
108,1,20.001,4.945,17.3
109,7,19.99,2.584,9.2
110,14,19.796,3.104,3.1
111,15,19.448,3.354,20.5
112,9,18.46,5.257,5.6
113,1,19.057,6.309,13.7
114,1,17.695,6.907,12.5
115,9,12.12,6.512,2.8
116,10,8.726,8.314,13
117,2,7.636,8.555,6.3
118,1,6.64,7.497,14.9
119,14,8.573,5.536,21.5
120,14,8.53,3.707,23.3
121,14,8.091,2.517,18.9
122,15,7.856,0.967,10.5
123,1,3.57,1.409,14
124,6,2.61,5.603,21
125,7,4.069,7.895,5.4
126,7,1.745,11.193,12.7
127,7,5.493,11.624,5.3
128,10,6.102,12.467,31.9
129,14,4.789,12.632,13.6
130,14,7.421,10.835,19.1
131,2,9.532,12.714,31.5
132,14,6.262,14.751,10.7
133,14,7.202,15.088,4.4
134,7,5.538,17.572,14.9
135,14,4.676,16.759,24
136,10,7.168,19.438,12
137,2,10.609,18.777,29.5
138,14,11.364,17.179,3.4
139,2,12.203,16.575,16.4
140,14,15.142,15.631,19
141,6,15.485,15.942,16.9
142,11,17.333,15.095,26.7
143,14,15.024,11.161,10.4
144,11,15.272,10.817,5.6
145,7,15.546,10.843,24.7
146,10,17.361,11.66,9.2
147,1,19.723,11.462,10.2
148,1,20.86,10.769,12.4
149,10,20.796,13.279,30.4
150,10,21.664,16.561,4
151,15,23.03,17.336,10.6
152,1,23.168,15.067,21.7
153,11,27.035,16.783,3
154,14,27.887,19.003,5.6
155,11,27.642,18.589,2.9
156,3,28.489,18.262,5.3
157,9,28.482,18.26,8.7
158,1,30.897,18.574,34.9
159,11,31.29,17.609,9.1
160,7,31.535,19.583,7.1
161,15,32.761,18.132,14
162,10,34.139,12.385,24.9
163,2,34.876,11.937,36.3
164,7,35.544,10.219,11.5
165,14,37.313,13.163,16.5
166,2,37.521,15.028,12
167,10,39.289,11.372,13.2
168,10,39.9,11.512,25.2
169,15,41.16,15.378,17.7
170,14,42.887,18.209,16.9
171,7,47.87,19.048,15.7
172,2,49.747,19.91,15.5
173,14,49.186,17.59,7.3
174,14,47.751,14.38,6.1
175,15,50.521,13.737,17.2
176,15,50.445,15.172,25.7
177,14,51.588,14.263,8.6
178,7,50.484,13.416,25.6
179,2,51.706,12.994,4.3
180,7,52.596,16.793,9.2
181,7,52.595,16.792,15.5
182,14,53.031,16.678,3.3
183,14,53.862,17.163,4.5
185,14,51.161,19.435,6.2
186,7,52.467,19.895,9.7
187,1,54.347,17.808,26
188,1,54.349,17.809,11.2
189,11,55.375,18.862,4.6
190,1,56.596,19.042,22.9
191,11,55.305,16.066,3.9
192,1,56.332,14.484,7.5
193,1,57.101,12.971,26.3
194,3,55.333,13.207,2.4
195,9,55.957,11.816,4.5
196,9,55.959,11.814,7.4
197,14,55.921,11.306,2
198,8,58.17,11.584,37.8
199,9,58.242,12.133,2.6
200,1,58.647,12.666,15.4
201,9,59.726,14.192,2.6
202,9,64.222,11.908,5.8
203,9,63.654,15.465,7.1
204,9,63.653,15.463,4.4
205,15,63.504,17.486,16
206,10,64.631,18.717,10.1
207,10,64.795,19,14.3
208,2,65.095,19.668,12.2
209,15,66.128,14.446,9
210,10,68.821,13.4,19.6
211,9,73.694,13.408,7.8
212,9,78.177,15.117,4.1
213,9,78.58,14.791,3.8
214,1,78.659,14.165,22
215,1,78.431,19.096,17.7
216,9,82.003,17.469,22.6
217,14,82.121,18.034,4.8
218,11,82.235,18.614,10.2
219,11,82.56,18.195,11.1
220,7,82.733,18.087,7.8
221,14,81.463,19.428,4.7
222,10,84.314,18.337,14.7
223,2,82.13,14.566,12.8
224,1,82.37,13.713,12.9
225,7,81.844,11.916,9.2
226,7,81.845,11.917,6.7
227,7,85.366,14.92,8.7
228,10,85.482,15.167,13.4
229,9,88.225,15.11,8.3
230,9,88.874,15.067,15.1
231,9,88.873,15.069,7.2
232,9,88.274,14.565,8
233,3,86.348,11.417,2.2
234,3,87.805,11.433,2.7
235,9,94.862,11.544,4
236,1,96.867,11.272,40.8
237,7,99.154,11.741,4
238,9,99.392,12.79,9.6
239,9,99.39,12.79,3.4
240,9,94.981,15.682,10.5
241,9,94.982,15.183,5
242,9,94.983,15.184,6
243,9,94.972,15.176,10.9
244,9,94.973,15.177,8.7
245,9,94.97,15.17,9.4
246,11,93.052,17.051,11.3
247,9,91.509,18.024,7.6
248,9,91.51,18.03,4.9
249,9,91.893,19.169,16.5
250,9,91.892,19.164,5.3
251,9,96.315,21.614,10.9
252,9,94.695,21.633,10.7
253,3,93.115,22.246,5.2
254,9,91.963,23.331,11.8
255,9,91.962,23.33,11.5
256,1,90.923,22.757,24.4
257,9,97.753,24.674,8.3
258,11,97.245,25.022,6.3
259,9,97.621,27.655,7.1
260,10,92.179,27.653,24
261,14,91.099,25.414,4.2
262,10,91.351,26.079,34.3
263,15,91.004,27.994,10
264,14,95.169,28.538,8.7
265,15,89.798,27.23,13.2
266,3,88.547,23.946,1.9
267,7,88.195,22.833,2.3
268,1,88.379,22.374,23.3
269,7,87.555,21.399,3.8
270,7,87.424,21.265,16.5
271,14,86.521,21.623,10.7
272,14,85.375,23.224,7.7
273,14,83.602,25.126,2.8
274,9,83.646,24.636,13.1
275,14,82.684,24.819,2.4
276,7,80.447,27.604,19.3
277,15,80.344,23.487,18.6
278,1,81.524,22.213,7.6
279,2,82.305,20.282,36.4
280,14,79.656,27.569,16.5
281,2,75.607,29.899,14
282,14,74.808,27.973,7.1
283,15,74.989,27.605,8
284,10,74.29,25.782,29.9
285,1,73.324,20.977,28.1
286,10,71.37,26.69,9.5
287,15,70.234,27.98,10.7
288,15,67.739,26.554,11.4
289,10,69.226,23.006,14.4
290,10,67.313,24.003,35.3
291,11,67.477,21.672,18.7
292,15,64.006,22.136,16.7
293,9,61.63,21.305,5.7
294,15,60.714,22.422,9
295,1,61.817,23.256,24.2
296,1,61.097,23.558,14.2
297,1,59.943,21.216,17.9
298,7,58.926,23.001,15.5
299,3,58.678,26.618,16
300,3,56.447,25.173,8.4
301,7,55.808,24.775,16.4
302,10,55.78,25.134,8.4
303,1,54.852,22.616,20.7
304,3,55.162,21.125,4
305,7,51.569,20.305,15.8
306,7,53.957,25.467,8.5
307,9,55.415,29.746,5.9
308,7,56.642,28.067,12.6
309,3,52.095,28.527,11.9
310,7,52.01,29.479,8.7
311,7,51.469,28.38,3.4
312,7,50.97,28.268,16.8
313,7,50.413,28.019,7.9
314,7,41.449,27.095,6.8
315,7,48.288,27.178,10
316,10,47.248,28.041,16.3
317,10,45.557,28.811,21.1
318,14,46.99,24.635,21.9
319,10,46.365,23.927,13.2
320,2,47.269,23.93,31.4
321,14,44.945,24.485,2.4
322,10,43.365,21.112,22.7
323,14,42.504,22.894,7
324,15,40.534,20.28,12.7
325,9,41.07,21.763,4.5
326,15,43.481,28.801,28.8
327,7,40.533,29.789,15.4
328,3,38.876,28.762,10.1
329,3,38.779,29.04,3.8
330,7,38.164,24.837,9.4
331,11,35.662,23.098,4.1
332,2,37.259,20.982,18.9
333,3,34.648,28.066,8.7
334,3,34.647,28.076,4.3
335,1,30.595,28.805,20.4
336,9,33.827,25.798,5.8
337,15,33.599,25.218,27.3
338,1,30.54,23.172,22.8
339,11,28.211,22.048,3.5
340,11,28.201,22.03,4.3
341,11,28.22,22.05,5.5
342,3,27.639,22.621,2.8
343,1,29.151,27.125,21.4
344,7,23.863,26.595,8.9
345,15,22.713,29.815,14.4
346,10,23.196,29.815,7.6
347,15,22.455,29.302,10.7
348,10,22.953,26.049,40.3
349,2,22.094,23.203,10
350,10,19.797,26.738,27.3
351,10,17.642,25.525,11.7
352,14,16.058,27.511,2.2
353,10,15.755,25.117,15.7
354,1,15.139,28.307,19.3
355,14,14.344,27.706,11.9
356,15,14.273,23.916,9
357,14,11.823,22.544,27.8
358,14,13.432,21.814,7.9
359,9,13.499,21.193,9.1
360,15,9.32,21.02,26.5
361,15,9.326,25.389,14.7
362,14,7.123,26.118,3.5
363,15,7.213,25.673,9.2
364,9,2.583,24.589,8.6
365,9,0.697,24.611,6.5
366,8,1.009,23.234,37.5
367,9,0.69,24.73,8
368,1,3.738,20.208,27.8
369,3,1.146,32.655,4
370,7,3.818,30.734,24
371,7,2.156,33.129,14.2
372,7,1.741,37.279,18.4
373,2,2.384,36.572,10.5
374,10,5.888,37.683,5.6
375,1,7.065,37.259,17.6
376,1,6.179,35.777,20.4
377,1,5.8,35.491,14.6
378,14,8.472,35.473,4.7
379,1,8.816,32.519,19.4
380,1,11.508,33.64,13.7
381,1,10.182,35.593,11.8
382,7,13.278,35.22,12.8
383,15,11.706,37.397,22.2
384,1,10.791,39.284,18.3
385,15,15.874,37.683,17
386,2,16.624,38.453,9
387,9,17.161,38.011,11.3
388,15,19.691,38.929,8.7
389,14,18.985,38.909,2.1
390,11,16.985,31.699,12.8
391,11,16.984,31.67,4.2
392,11,16.982,31.672,4.4
393,10,20.46,34.621,18.5
394,10,22.168,33.937,34.2
395,11,23.315,34.622,3.1
396,1,22.224,37.821,9.5
397,1,24.001,37.959,23.2
398,7,29.09,30.427,8.7
399,1,31.689,30.792,13
400,1,31.935,36.633,16.2
401,9,32.41,36.057,2.9
402,11,35.956,39.759,6.2
403,11,35.952,39.76,3.5
404,9,39.555,39.597,7.6
405,9,37.806,37.708,5.4
406,10,38.075,36.68,17.4
407,1,37.049,35.348,23
408,10,37.647,35.089,9.4
409,10,38.364,31.791,18.2
410,3,42.101,35.373,5.1
411,15,45.054,37.53,6.7
412,15,46.031,31.997,12.3
413,11,45.403,31.895,7.4
414,11,45.957,31.956,29.8
416,11,46.015,32.296,4.2
417,7,49.764,31.216,10.5
418,7,48.845,26.604,9.4
419,2,50.845,36.604,26
420,1,53.325,38.826,17
421,7,59.203,38.39,14
422,7,59.039,38.35,4.1
423,7,59.233,38.45,5.8
424,10,59.344,38.606,29.8
425,9,57.853,34.227,4.4
426,9,57.624,34.323,6.4
427,6,61.771,30.991,31.3
428,15,63.537,33.389,7.8
429,7,63.191,33.923,3.8
430,7,63.227,33.929,5.5
431,3,62.391,34.081,4.6
432,15,60.719,35.907,17.5
433,1,63.256,36.935,25.4
434,8,62.987,39.208,23.7
435,9,63.363,37.69,5.3
436,8,64.184,36.099,11.2
437,6,64.827,35.257,18
438,2,64.573,34.799,4.8
439,15,66.161,35.649,11
440,9,66.187,36.298,5.5
441,10,67.612,31.129,16.3
442,8,67.612,30.262,30.9
443,7,67.281,30.418,5.4
444,10,72.456,31.959,22
445,14,73.014,33.561,23
446,14,72.521,33.875,22.5
447,11,71.64,34.024,20.6
448,14,72.217,35.848,20.6
449,14,71.771,36.014,16.8
450,2,73.143,35.859,15.9
451,15,74.982,38.832,18.6
452,14,77.781,36.809,19.8
453,15,77.273,36.426,19.2
454,3,77.459,32.221,9.3
455,7,77.46,32.219,4.5
456,2,80.54,31.553,24.8
457,15,81.286,30.425,13.4
458,10,82.901,32.286,12.7
459,15,84.156,30.435,14.6
460,14,84.338,32.98,29.6
461,9,83.617,33.635,4.3
462,3,84.977,33.249,5.5
463,1,86.523,30.946,9
464,14,87.09,30.995,7.5
465,1,87.577,33.777,14
466,7,89.419,33.326,15.6
467,1,88.431,35.996,23.1
468,1,89.506,38.163,24.2
469,7,89.156,39.077,10.9
470,9,90.233,37.964,3.3
471,14,90.23,37.959,3.5
472,2,90.423,36.939,5.1
473,14,90.511,36.339,2.8
474,14,91.419,39.758,6.3
475,10,92.296,36.994,21.1
476,7,90.292,33.516,23.8
477,3,91.557,32.905,30.9
478,2,92.194,31.133,27.1
479,15,92.739,31.312,13.5
480,10,93.07,31.315,15.3
481,7,93.341,32.936,11.4
482,10,93.939,32.958,9.8
483,11,95.853,31.396,10.6
484,11,96.125,31.456,7.5
485,10,96.13,31.44,31
486,3,97.37,35.279,19.8
487,15,98.075,39.098,15.2
488,15,98.367,39.097,13.6
489,15,96.223,39.791,12.2
490,15,96.21,39.789,8.5
491,7,98.467,40.596,4.8
492,7,98.46,40.597,8.2
493,7,98.457,40.58,11.8
494,15,97.327,40.982,12.3
495,15,94.486,40.731,12
496,7,96.131,40.565,8.6
497,9,98.559,42.633,7
498,9,98.945,44.233,9.7
499,2,96.654,44.654,8
500,2,95.889,45.631,12.4
501,7,95.345,47.217,10
502,7,95.34,47.207,4.5
503,7,96.686,47.367,32.4
504,10,96.81,47.834,10.1
505,14,94.996,47.976,5.4
506,2,93.825,49.313,18
507,2,91.473,49.913,23.6
508,14,93.446,45.661,8.4
509,7,90.348,43.781,23.3
510,15,91.556,42.16,19
511,9,91.419,41.576,12.8
512,14,91.316,41.316,7.7
513,9,90.197,41.684,7.7
514,9,89.392,43.863,7
515,14,87.117,40.479,13.9
516,14,85.482,44.239,21.8
517,2,87.985,46.665,24.7
518,15,79.23,45.456,16.3
519,14,79.48,48.208,13.2
520,10,79.919,40.366,11.5
521,10,78.543,40.791,20.8
522,9,75.304,42.823,17.6
523,7,74.606,42.011,6.3
524,16,74.565,43.373,13.2
525,11,73.293,41.163,12.7
526,8,71.991,40.73,14
527,7,69.588,42.201,17.7
528,9,69.21,44.432,5.6
529,1,67.257,43.085,22.3
530,9,67.651,41.117,10.4
531,9,67.65,41.12,7.5
532,8,65.233,41.153,21.9
533,1,62.851,40.444,10.6
534,15,66.836,45.701,8.5
535,1,69.135,45.65,23
536,9,67.839,48.321,4.3
537,6,66.924,48.616,15.3
538,15,66.473,49.34,10.7
539,15,66.672,46.961,18
540,9,61.752,47.833,6.6
541,14,58.725,49.88,14.1
542,10,58.462,46.881,17.7
543,10,56.849,45.294,17.6
544,14,56.662,44.732,19.4
545,11,56.428,43.071,25.2
546,10,54.075,47.941,20
547,14,54.324,47.282,16.1
548,10,52.27,48.761,13.5
549,10,48.829,49.904,7.4
550,14,47.273,48.861,12.2
551,14,48.312,47.692,20.3
552,10,49.265,42.66,11.5
553,6,48.248,41.087,18.2
554,6,48.24,41.07,20.5
555,9,45.698,41.568,9.8
556,11,40.312,40.171,14.8
557,3,41.095,44.174,14
558,10,41.3,48.605,44.9
559,11,41.693,48.465,18.8
560,14,38.758,48.688,6.7
561,9,37.83,49.246,14
562,7,38.047,46.428,4.7
563,7,39.545,44.198,16.9
564,7,39.54,44.19,4.3
565,7,39.537,44.189,4.6
566,7,39.53,46.408,5.2
567,15,34.715,40.69,10.2
568,1,33.989,42.239,12.1
569,1,33.079,42.267,17.5
570,7,33.378,46.429,43.9
571,7,33.31,46.43,12
572,7,33.368,46.429,9.3
573,7,34.008,49.967,20.5
574,7,34.01,49.97,6.6
575,2,29.999,44.434,6.1
576,3,25.828,40.28,4.6
577,2,25.83,40.27,9
578,4,24.356,45.84,10
579,10,24.845,49.703,15.6
580,7,21.933,48.243,7.3
581,15,22.137,43.738,15.1
582,7,20.542,41.991,13.5
583,10,18.738,40.299,14
584,15,17.773,40.709,15.1
585,10,19.277,43.506,28.2
586,7,19.428,45.936,9.4
587,7,19.418,45.94,4.5
588,14,17.492,48.992,26.4
589,7,17.055,48.439,3.7
590,15,17.04,48.44,10.2
591,7,15.985,48.256,6.3
592,15,14.29,45.735,13.6
593,9,11.622,49.143,18.4
594,7,8.502,41.785,7.5
595,7,7.44,43.229,5
596,2,5.92,44.344,15.2
597,9,5.569,42.541,4.8
598,10,6.839,47.535,13.2
599,10,5.391,46.969,33.6
600,9,6.12,49.466,4.3
601,14,3.994,49.662,18.9
602,11,1.102,49.75,20.8
603,14,1.271,44.088,20.6
604,7,2.97,41.679,4.9
605,14,3.435,52.816,28.6
606,14,3.422,57.978,2.3
607,7,3.931,56.806,3.2
608,15,4.288,57.144,20
609,14,5.025,56.641,21.3
610,7,6.363,57.802,9.5
611,2,6.497,59.829,16.8
612,2,8.896,54.152,19.4
613,9,9.06,53.906,4.3
614,14,7.738,50.788,19.5
615,10,10.62,57.63,13.5
616,1,14.076,57.009,18.5
617,14,14.59,58.871,2
618,9,14.692,52.51,3.6
619,11,16.846,52.866,4.9
620,6,19.545,51.152,35.5
621,9,21.753,50.875,6.5
622,7,20.985,55.337,16.4
623,7,20.99,55.327,19.3
624,7,20.982,55.347,16.1
625,2,23.921,57.358,31.9
626,1,23.751,52.877,7.6
627,10,28.707,51.08,29.5
628,15,28.551,55.328,7.5
629,15,30.193,55.9,14.7
630,7,30.598,58.289,20.5
631,7,33.536,58.267,8.3
632,9,33.051,56.426,6.7
633,15,31.942,53.821,11.4
634,7,32.256,52.683,8.3
635,7,31.694,52.735,7.8
636,7,31.519,52.49,12
637,7,34.603,59.645,8.8
638,11,37.527,57.778,17.6
639,11,37.53,57.78,17.3
640,11,37.52,57.779,9.3
641,7,39.511,52.234,4.5
642,7,39.51,52.22,8.4
643,7,40.553,51.853,8.3
644,7,40.542,51.84,12.8
645,2,42.234,50.17,29.7
646,7,44.189,51.266,23.2
647,14,45.518,51.259,7.2
648,2,46.453,52.17,26.7
649,15,49.097,51.005,30.7
650,9,49.325,52.035,5
651,14,43.73,52.714,6.7
652,15,41.136,53.741,7.5
653,8,41.197,56.475,12.8
654,1,53.19,58.593,29.4
655,2,52.927,57.235,7.2
656,14,53.097,56.021,12.4
657,14,55.875,57.131,5
658,14,58.008,57.967,18.7
659,10,57.467,53.726,15.6
660,14,59.558,51.362,7.6
661,10,59.812,51.7,3
662,14,60.754,50.647,3.6
663,9,62.132,52.03,3.1
664,9,62.34,55.124,5.5
665,1,62.236,55.849,29.9
666,15,61.792,58.088,15.1
667,7,65.595,53.015,7
668,11,65.58,53.02,9.1
669,2,66.599,51.884,7
670,9,67.171,50.407,4.7
671,1,67.832,52.06,22.7
672,15,64.781,54.053,22.2
673,9,68.099,55.356,5.5
674,9,68.932,51.845,3.7
675,10,67.787,59.635,6.2
676,9,68.362,57.48,14.8
677,15,71.974,58.445,16.5
678,3,73.807,56.851,6.9
679,3,73.81,56.841,3
680,3,73.819,56.842,4.7
681,3,73.981,55.849,3.3
682,14,74.147,54.07,24.7
683,15,71.637,52.434,14.8
684,9,71.629,52.43,10.3
685,14,76.433,52.506,26.4
686,7,77.521,55.302,10
687,14,77.617,50.499,18
688,2,77.083,56.739,12.7
689,2,77.809,56.625,5.2
690,15,77.469,59.857,16.8
691,14,81.243,56.957,13.7
692,14,82.584,57.825,17
693,14,81.123,55.43,22.8
694,14,80.74,52.772,22.3
695,14,83.209,53.34,23.7
696,14,84.113,52.914,17.5
697,2,85.101,55.999,14.4
698,2,85.1,55.98,22.8
699,14,84.856,56.94,18.1
700,2,88.561,58.089,27.7
701,7,94.557,54.958,13.3
702,9,94.698,53.592,3.1
703,7,93.899,51.593,30.6
704,14,94.162,51.444,7.8
705,14,96.145,50.605,7.7
706,10,96.899,51.494,24.2
707,14,98.694,52.08,4.6
708,7,98.96,52.082,4
709,2,99.311,51.373,23.9
710,2,96.467,53.562,5.4
711,10,96.009,56.239,27.7
712,7,97.736,56.562,8.7
713,9,93.512,61.597,6.5
714,10,96.394,62.55,17.2
715,8,98.78,67.576,22.4
716,2,94.565,66.512,25.5
717,14,92.006,63.913,19.2
718,14,89.706,62.828,20.5
719,3,88.721,64.868,11.2
720,7,87.112,67.825,13.2
721,3,83.032,63.643,20.5
722,14,85.822,63.265,16.3
723,14,87.538,61.394,13
724,14,84.272,61.582,20
725,14,80.296,63.925,18.1
726,14,80.782,65.11,12.7
727,14,83.677,67.389,22.7
728,8,77.763,66.849,40.7
729,8,77.75,66.852,41.8
730,8,77.039,65.546,22.1
731,14,78.79,63.728,24.7
732,7,79.849,62.39,7.4
733,7,76.633,61.591,11.1
734,9,74.864,61.104,15.4
735,9,72.937,61.568,9.4
736,9,71.181,61.643,18.2
737,7,71.974,63.215,5.6
738,7,71.97,63.217,6.9
739,7,71.969,63.207,6.4
740,7,71.952,63.297,9.2
741,7,71.949,63.28,7.6
742,7,71.957,63.29,8.1
743,7,71.96,63.293,7.5
744,7,71.949,63.292,6.5
745,1,72.53,64.216,24.2
746,3,69.131,61.722,10.4
747,3,69.13,61.702,2.8
748,3,67.304,66.778,3.1
749,3,67.3,66.78,3.2
750,2,69.067,69.551,32.5
751,8,69.453,69.445,3
752,15,64.788,68.642,10.3
753,14,60.69,69.378,17
754,10,61.441,65.136,30
755,9,65.864,65.179,16
756,15,62.305,61.222,15.8
757,15,62.551,61.939,14
758,15,60.894,61.891,10.2
759,15,59.032,62.733,8.8
760,7,59.535,64.156,24.8
761,15,58.182,65.767,12.6
762,3,55.714,61.793,4
763,7,51.558,60.168,24
764,9,45.875,61.815,7.8
765,7,47.234,68.054,14.1
766,7,47.23,68.05,6.7
767,7,47.229,68.04,7
768,9,43.852,67.162,5.2
769,8,43.337,65.558,30.7
770,7,43.182,69.532,15.7
771,7,40.977,69.238,4.1
772,7,40.97,69.236,12.1
773,7,40.969,69.234,7.9
774,15,40.609,67.947,6.4
775,9,40.357,63.575,7.8
776,9,40.371,63.32,7.2
777,7,38.996,61.019,14.1
778,15,39.11,65.586,7.6
779,2,36.559,63.003,32.9
780,7,35.325,61.05,17.9
781,7,35.32,61.051,6.2
782,2,31.89,64.845,17
783,14,33.374,67.357,18.4
784,14,33.141,69.804,12.1
785,14,26.187,69.273,18.3
786,3,28.467,68.64,28.1
787,14,25.701,63.461,24.8
788,2,22.828,60.827,24.1
789,14,23.649,62.41,10.2
790,2,23.19,63.138,28.8
791,4,21.439,70,22.4
792,14,19.369,66.651,21.9
793,10,19.145,66.423,16.5
794,14,19.302,65.489,11.8
795,3,13.871,65.6,24.8
796,10,19.198,63.919,24.4
797,10,18.969,63.988,16.7
798,2,16.355,62.252,27.8
799,7,16.469,62.061,3.9
800,14,11.769,64.382,26.7
801,10,13.04,67.713,14.2
802,14,13.348,68.468,10.7
803,7,8.928,68.87,26.5
804,10,8.837,66.769,18
805,7,7.829,69.013,15.1
806,7,7.363,68.76,14.1
807,14,6.158,66.431,4.1
808,14,9.172,62.461,13.5
809,2,6.679,60.678,10.2
810,15,4.92,61.088,14
811,3,5.828,64.157,6.7
812,14,4.155,64.823,20.5
813,14,2.961,65.18,1.7
814,14,2.939,65.502,1.6
815,14,0.469,71.63,4.4
816,14,0.549,73.725,3.4
817,15,4.006,79.6,11.8
818,14,8.144,70.916,18.4
819,15,9.927,71.036,21.9
820,14,11.813,75.303,21.8
821,14,12.963,72.727,20.1
822,10,14.316,74.059,9.4
823,4,19.677,78.31,21.9
824,4,21.128,77.474,18.8
825,4,21.219,76.118,21.6
826,9,24.543,71.255,17.5
827,10,26.593,71.18,19
828,10,29.99,70.469,17.7
829,10,29.829,77.412,24.3
830,10,28.465,79.43,11
831,10,30.261,79.235,19.5
832,3,32.333,79.959,13.2
833,14,31.117,73.839,11.5
834,14,32.091,72.648,22
835,14,32.645,70.605,12.3
836,7,34.336,70.398,32.9
837,2,35.66,71.277,39
838,14,36.633,70.68,13.6
839,10,39.143,73.183,24.5
840,10,37.807,75.665,25.1
841,15,37.649,75.665,31
842,14,39.065,79.682,12.6
843,15,40.601,78.701,22.1
844,10,40.379,78.31,12.8
845,6,43.053,79.112,22
846,6,44.029,79.65,21.8
847,14,44.44,77.847,18.9
848,7,41.531,72.969,7.7
849,7,41.54,72.96,4.5
850,7,42.179,72.983,6.2
851,7,42.17,72.98,7.2
852,3,42.665,71.63,4.3
853,9,43.972,72.617,5.5
854,7,45.674,71.744,9.4
855,7,46.653,71.955,8.4
856,6,45.726,73.786,27.5
857,11,45.92,74.459,2.4
858,3,45.969,75.452,3.3
859,3,45.962,75.45,5.4
860,11,45.312,76.161,4.5
861,11,47.194,77.336,3.7
862,8,49.923,78.251,19.4
863,8,49.84,79.861,15.9
864,6,49.86,74.444,19.2
865,10,53.039,72.324,38
866,15,55.662,74.322,8
867,14,53.559,77.023,6.7
868,7,56.39,79.528,39.7
869,14,57.003,74.686,17
870,10,58.58,72.987,28
871,10,60.957,76.768,26.5
872,2,63.979,78.111,22.6
873,7,68.179,70.24,8.1
874,15,69.241,70.579,11.6
875,9,71.907,71.188,4
876,7,71.955,76.546,21.7
877,10,73.56,78.202,24.3
878,2,77.76,78.194,11.6
879,7,77.107,77.32,29.9
880,15,76.641,70.249,13.4
881,14,76.756,71.049,12
882,1,79.15,71.052,23.3
883,1,79.5,73.758,25.4
884,2,81.288,70.446,13.3
885,14,85.001,70.83,13.6
886,3,85.35,73.196,3.5
887,3,85.349,73.192,2.7
888,3,85.35,73.2,4.6
889,14,83.415,73.977,9.8
890,15,83.08,74.63,9
