treeno,species,x,y,dbh,ht,cw
88,7,63.272,0.348,4.2,5.9,18.4
89,2,61.249,3.879,18.3,13.7,24.3
90,2,60.579,8.707,31.5,19.2,30
91,2,60.462,8.807,23.3,16,27.1
92,2,60.306,9.76,2.9,3.6,19.1
93,7,64.483,8.458,8.2,9.8,22.7
94,7,65.088,5.645,4.5,6.2,20.4
95,7,64.729,5.107,7.1,8.9,21.5
96,7,66.953,5.713,4.9,6.7,21.1
97,7,67.663,6.258,5.8,7.6,21.8
98,2,68.852,7.251,20,14.5,27.6
99,7,67.854,5.819,5.2,7,21.5
100,2,68.668,4.203,27.5,17.7,29.5
101,7,67.95,3.338,7.6,9.3,22.1
102,7,69.688,2.878,3.9,5.5,20.5
103,7,69.688,3.378,5.7,7.5,21.6
104,12,69.148,1.93,27.9,15.2,28.5
105,12,69.396,0.205,45.1,17.5,33.1
106,7,71.651,1.584,5.8,7.6,21.7
107,3,72.166,1.431,3.6,4.6,20.5
108,7,70.965,3.381,7.5,9.2,22.8
109,3,72.437,3.64,3.6,4.6,21.1
110,7,74.181,0.236,5.7,7.5,21.9
111,7,74.73,0.393,8.9,10.4,23.6
112,7,74.73,0.383,10.9,11.8,24.5
113,7,74.794,2.793,10.1,11.3,24.7
114,7,73.816,5.101,8.3,9.9,24.3
115,7,73.927,5.101,10.9,11.8,25.4
116,7,73.477,5.744,8.6,10.1,24.5
117,8,73.546,7.132,10.9,11.8,25.8
118,7,74.252,7.138,12,12.5,26.5
119,7,74.297,7.232,8.2,9.8,24.9
120,6,78.463,3.661,17.2,15.2,28.6
121,7,77.333,1.492,4.7,6.5,22.5
122,6,77.388,0.72,17.7,15.4,27.8
123,2,82.653,1.641,27.9,17.9,32.5
124,2,82.948,6.021,2.5,3.2,23.7
125,8,83.059,8.205,22.2,17.1,32.6
126,2,89.66,7.672,5.3,5.5,27
127,8,86.584,3.295,16.9,15.1,30.5
128,8,85.617,2.376,18.2,15.6,30.5
129,8,86.38,1.883,13.2,13.2,28.7
130,9,88.828,0.922,3.4,4.4,24.4
131,3,91.546,0.718,21.6,14.2,32
132,3,91.798,0.842,35,17,36.2
133,14,92.853,4.2,1.9,2.7,25.4
134,8,92.232,7.598,25.7,18.1,35.9
135,2,91.755,9.5,3.4,4,27.2
136,8,95.65,7.594,22.7,17.2,35.8
137,8,93.915,4.282,34.1,20,38.1
138,8,97.275,2.654,24.7,17.8,35.6
139,3,98.074,4.908,35.1,17,38.8
140,8,99.099,1.592,26.1,18.2,36.3
141,8,99.884,13.868,11.3,12.1,34.3
142,8,99.582,15.47,8.8,10.3,33.5
143,8,99.877,18.443,10.1,11.3,34.9
144,8,98.528,18.652,26.4,18.3,40.5
145,7,97.741,17.476,4.3,6,31.4
146,2,97.738,18.276,23.8,16.2,39
147,3,93.564,17.23,9.2,9,32.3
148,12,92.88,18.395,18.2,12.8,35.6
149,12,92.787,18.645,14.4,11.4,34.3
150,12,92.508,19.065,6.2,6.7,31.1
151,8,91,17.835,22,17,37
152,8,92.612,15.36,8.9,10.4,31.8
153,8,93.547,11.687,13.1,13.2,32.9
154,8,93.16,10.515,28.2,18.8,37.7
155,8,95.45,11.886,23,17.3,36.9
156,8,95.69,12.274,25.2,18,37.8
157,9,87.032,10,9.1,9,28.8
158,8,86.032,10.329,5.4,7.2,27.2
159,7,87.78,16.299,12.9,13,32.5
160,7,89.171,16.299,8.9,10.4,31.2
161,8,88.81,16.079,10.9,11.8,31.9
162,7,89.075,16.942,9.8,11.1,31.7
163,8,89.638,17.601,17.3,15.2,34.9
164,8,88.155,19.697,14.1,13.7,33.9
165,9,86.781,18.268,9.6,9.3,31
166,2,83.342,16.979,13.8,11.2,31.3
167,2,80.642,18.051,26.2,17.2,35.5
168,2,81.403,15.6,11.7,10,29.7
169,7,82.226,15.559,6.1,7.9,28
170,8,83.092,15.302,21.8,16.9,34.3
171,8,84.1,14.128,26.1,18.2,35.6
172,3,80.998,11.447,8.6,8.7,27.4
173,3,80.706,11.379,26.7,15.5,33.6
174,7,80.442,11.234,5.2,7,26
175,6,78.857,10.249,13.2,13.2,28.9
176,7,79.326,11.47,3.6,5.1,24.9
177,7,79.686,11.793,5.7,7.5,26.2
178,12,77.745,11.085,10.9,9.8,27.4
179,12,77.625,10.267,7.9,8,25.9
180,12,77.476,10.36,16.4,12.2,29.1
181,8,79.61,14.799,9.6,10.9,28.7
182,6,76.887,15.074,24.3,17.7,33.5
183,9,74.538,19.825,9.6,9.3,28.3
184,3,71.095,17.655,31.8,16.5,34.3
185,3,70.539,17.098,33.2,16.7,34.4
186,7,70,13.664,4.8,6.6,23.8
187,8,72.009,11.52,21.7,16.9,30.5
188,2,72.11,10.831,8.7,8,24.9
189,2,72.564,10.875,14.6,11.7,27.4
190,8,73.873,11.585,26.9,18.4,32.7
191,2,73.805,10.255,2.1,2.9,22.3
192,7,76.001,11.125,4.9,6.7,24.7
193,6,75.095,14.45,10.2,11.3,27.8
194,6,75.489,14.885,8.2,9.8,27.1
195,6,79.903,14.44,7.9,9.6,28
196,13,69.288,11.747,16.2,14.7,28
197,2,66.9,10,22.1,15.5,28.6
198,7,64.917,14.761,6.7,8.5,23.7
199,12,64.352,16.297,32.1,15.9,32.2
200,7,65.572,16.397,6.7,8.5,24.3
201,2,67.807,17.147,22.1,15.5,30.6
202,7,65.051,18.632,4.1,5.8,23.4
203,7,65.512,19.672,14.1,13.7,28.2
204,2,63.658,19.77,8.9,8.2,25.1
205,2,63.506,19.763,13.9,11.3,27.1
206,2,63.498,19.808,4.5,4.9,23.2
207,2,62.117,20,14.5,11.6,27.1
208,12,68.783,19.677,29.1,15.4,33.2
209,2,62.649,18.124,16.3,12.6,27.4
210,7,60.702,19.534,4.4,6.1,22.7
211,7,60.263,20,4.2,5.9,22.6
212,2,63.073,15.949,11.3,9.7,25
213,2,63.343,15.739,6.5,6.4,23
214,7,61.738,15.033,5.3,7.1,22.3
215,7,61.429,14.513,3.2,4.6,20.9
216,7,62.349,12.688,7.6,9.3,23
217,7,62.24,12.327,4.7,6.5,21.4
218,2,51.441,17.103,4.2,4.6,19.3
219,8,54.487,12.448,22.8,17.3,26.7
220,2,52.765,11.335,8,7.5,19.9
221,2,50.707,10.717,2.4,3.1,16.7
222,8,54.168,15.499,20.1,16.3,26.5
223,7,54.653,16.621,23.7,17.5,28.1
224,7,55.103,16.521,5.8,7.6,21.3
225,2,56.419,15.74,7.1,6.9,21.5
226,8,58.15,15.495,25.5,18.1,29.3
227,3,55.617,18.4,11,10.1,23.8
228,2,55.617,18.651,10.4,9.2,23.5
229,3,48.029,17.482,44.4,18.2,32
230,9,47.712,13.994,5,5.9,18.2
231,2,46.67,11.039,5,5.3,17
232,2,46.586,10.881,14.5,11.6,20.9
233,3,41.007,15.101,26.8,15.5,24.6
234,6,41.261,18.984,6.5,8.3,18.8
235,6,40,18.626,19.1,16,23.4
236,6,40,18.244,8.1,9.7,19
237,6,40,18.148,7.9,9.6,18.9
238,6,37.665,19.8,19.7,16.2,23.3
239,12,36.54,19.415,6.6,7.1,17.4
240,2,37.071,10.675,3.2,3.8,13.7
241,7,34.288,12.14,4.5,6.2,14.3
242,12,33.193,12.203,46.7,17.7,27.4
243,3,33.193,11.474,2.1,3,12.4
244,7,33.285,10.803,4.5,6.2,13.7
245,2,30.599,11.633,21.6,15.2,19.8
246,7,27.81,12.167,11.7,12.3,16
247,7,26.02,12.598,10.8,11.7,15.3
248,6,26.716,14.26,13.1,13.2,16.8
249,2,22.121,13.932,24.1,16.3,19.1
250,6,21.669,17.468,20.5,16.5,19
251,2,19.234,15.25,17.4,13.2,16.3
252,12,18.006,11.48,39.2,16.9,21.4
253,7,17.005,13.198,7.7,9.4,11.8
254,12,15.75,13.098,5.8,6.4,10.3
255,12,13.97,13.219,17.4,12.5,14.3
256,6,28.303,15.676,12.2,12.6,17.2
257,6,28.275,16.402,17.2,15.2,19.3
258,6,28.306,18.366,7.7,9.4,15.9
259,6,28.103,19.557,15.7,14.5,19.5
260,6,25.251,17.941,15.6,14.5,18.3
261,6,24.876,17.944,10.5,11.5,16.2
262,3,23.511,18.936,3.7,4.7,12.7
263,12,22.574,19.708,28.6,15.3,21.5
264,7,18.097,19.803,6.5,8.3,13.2
265,7,15.837,19.901,5.9,7.7,12.3
266,2,16.238,18.461,8.4,7.8,12.7
267,2,16.344,18.067,4.3,4.7,10.9
268,2,16.631,17.955,24,16.3,18.7
269,12,16.99,16.495,15.2,11.7,15.1
270,2,16.408,17.62,1.7,2.5,9.6
271,2,17.051,15.23,3,3.6,9.7
272,2,16.561,14.889,13.2,10.9,13.9
273,2,16.344,14.825,4.8,5.1,10.3
274,3,13.135,13.48,30.2,16.2,18.2
275,2,12.129,13.521,9.7,8.7,11
276,14,11.693,12.993,3.1,3.7,7.9
277,2,11.693,16.559,11.5,9.9,12.4
278,2,11.76,16.766,15.1,12,13.9
279,2,10.756,19.05,1.5,2.3,8.4
280,2,10.925,19.52,22.4,15.6,17.1
281,2,8.793,17.701,24.2,16.4,16.8
282,2,8.65,17.811,4.5,4.9,9
283,2,9.13,16.195,5.2,5.4,9
284,2,9.145,16.349,19.2,14.1,14.7
285,2,9.622,16.295,9.4,8.5,11
286,2,5.214,15.731,9.5,8.6,9.8
287,6,4.715,13.305,22.2,17.1,14.3
288,6,4.493,13.505,6,7.8,8
289,9,3.876,13.866,10.8,10,9.6
290,12,0.289,11.12,23.7,14.3,12.3
291,2,1.183,19.901,1.7,2.5,6.3
292,2,2.407,22.559,15.2,12,13
293,2,3.669,22.62,2.4,3.1,8
294,2,3.189,23.717,32.1,19.4,19.6
295,2,6.599,24.477,22.8,15.8,17.4
296,12,8.881,20.595,28.9,15.4,18.4
297,2,9.901,22.376,5.1,5.4,10.7
298,2,9.07,23.839,11.2,9.7,13.4
299,6,8.299,24.39,28.5,18.8,20
300,2,5.038,28.159,6.7,6.6,11.6
301,2,4.329,29.45,8.5,7.9,12.5
302,2,4.615,29.45,11.2,9.7,13.7
303,7,5.513,29.584,13.4,13.3,15.5
304,7,9.703,28.969,7.1,8.9,13.7
305,7,9.8,28.969,7.8,9.5,14
306,2,10.893,29.532,13.1,10.8,16.1
307,2,11.639,26.112,9.6,8.6,14
308,12,11.966,24.33,20.6,13.5,17.6
309,13,13.826,25.897,13.7,13.5,16.7
310,2,14.185,23.451,11.6,9.9,14.8
311,2,14.97,24.398,3.6,4.2,11.8
312,2,16.048,24.753,3.6,4.2,12.1
313,2,16.048,24.888,12.4,10.4,15.9
314,12,17.819,23.427,23.6,14.3,19.8
315,2,17.91,22.714,3.5,4.1,12
316,12,21.965,23.795,16.2,12.1,18.5
317,12,22.707,25.295,5.3,6,14.8
318,12,21.096,28.276,14.4,11.4,18.8
319,2,21.824,29.63,5.2,5.4,15.5
320,7,29.296,29.937,8.4,10,19.4
321,7,29.525,29.549,10.8,11.7,20.4
322,7,29.519,28.727,7.6,9.3,18.8
323,7,29.728,29.137,10.7,11.7,20.3
324,7,29.546,27.485,10.7,11.7,19.9
325,6,29.436,25.891,12.6,12.9,20.2
326,2,27.449,25.11,9.5,8.6,17.7
327,2,22.743,25.062,1,1.9,12.7
328,6,29.176,22.604,23.3,17.4,23.1
329,3,33.189,22.482,33.3,16.7,26.4
330,8,46.095,21.883,23.4,17.4,27.2
331,2,51.091,30,10.7,9.4,25.3
332,3,51.091,25.954,32.9,16.6,31.6
333,7,51.091,22.891,7.5,9.2,22.7
334,2,51.091,22.667,3,3.6,20.1
335,7,51.44,22.432,11.1,11.9,24.2
336,7,56.669,23.633,3.1,4.5,22
337,2,57.74,22.229,11.5,9.9,25.3
338,2,58.825,22.063,17.5,13.3,27.9
339,2,59.061,24.046,3.1,3.7,22.5
340,12,57.743,25.111,23.5,14.2,30.1
341,2,57.758,25.48,4.1,4.6,23
342,2,57.758,25.548,2.7,3.4,22.3
343,12,59.185,29.118,30.9,15.7,33.7
344,2,59.988,28.304,7.4,7.1,25.7
345,12,59.532,26.405,39.4,16.9,35.6
346,12,60.3,24.079,27.3,15.1,31.7
347,2,61.087,23.834,13.2,10.9,27.3
348,2,61.087,24.134,10.2,9,26.1
349,2,61.188,24.25,2.2,2.9,22.6
350,2,61.887,22.483,9.4,8.5,25.6
351,7,61.937,23.258,4.9,6.7,24.2
352,7,61.857,24.482,2.4,3.5,23.1
353,2,62.247,25.574,11.2,9.7,27.2
354,2,62.287,26.561,6.7,6.6,25.5
355,2,62.14,26.761,7.2,7,25.8
356,2,63.244,26.261,17.8,13.4,30.2
357,7,65.383,27.83,10.9,11.8,29
358,2,62.615,25.995,1,1.9,22.9
359,12,67.319,25.995,24.9,14.6,33.2
360,7,73.172,26.253,8.1,9.7,29.3
361,7,73.29,26.253,6.7,8.5,28.7
362,2,74.941,26.455,2.4,3.1,26.7
363,2,75.418,28.649,4.4,4.8,28.3
364,6,75.238,26.717,18,15.5,33.9
365,6,75.331,24.024,18.1,15.6,33.3
366,6,76.054,21.41,15.7,14.5,31.9
367,3,79.241,20.384,7.9,8.2,28.9
368,7,78.069,23.629,18.3,15.7,33.9
369,7,78.869,24.115,9.6,10.9,30.9
370,2,80.986,20.92,2.5,3.2,26.9
371,12,83.662,26.047,16.9,12.3,34.7
372,12,84.371,26.289,27.6,15.1,38.3
373,14,89.049,29.006,5.7,5.8,32.4
374,3,88.004,26.896,16.1,12.4,35.9
375,9,89.069,24.576,5.9,6.7,31.6
376,9,88.791,25.443,17.8,13,36.3
377,3,86.638,23.862,15.8,12.3,34.6
378,3,86.6,23.98,9,8.9,32.1
379,3,86.588,23.858,13.7,11.4,33.9
380,3,86.569,23.91,6.7,7.3,31.1
381,7,84.684,21.078,6.9,8.7,30.3
382,3,87.738,20.729,6.1,6.9,30.4
383,8,89.02,21.721,8,9.7,32.1
384,3,92.961,22.384,6.3,7,32.2
385,3,93.849,22.327,8.8,8.8,33.4
386,2,93.374,23.229,4.6,5,31.5
387,3,93.341,23.527,7.1,7.6,32.9
388,12,92.473,29.233,11.1,9.9,35.7
389,2,93.523,28.57,3.6,4.2,32.5
390,3,94.273,27.584,3.6,4.6,32.5
391,7,94.742,28.248,12.5,12.8,37.1
392,7,95.065,28.885,22.2,17.1,40.8
393,7,95.129,29.044,5.5,7.3,34.2
394,12,95.961,28.041,44,17.4,46.4
395,3,96.374,26.469,4.4,5.4,33.2
396,3,96.515,26.469,4.6,5.6,33.3
397,3,96.757,26.52,3.4,4.4,32.8
398,3,96.679,21.657,8.3,8.5,33.8
399,3,95.52,21.657,7.1,7.6,33
400,3,97.729,21.657,3.7,4.7,31.9
401,8,96.84,20.791,11.6,12.3,35.4
402,8,99.778,21.008,25.1,17.9,41
403,8,97.881,22.997,12.5,12.8,36.5
404,8,98.94,24.256,11.2,12,36.6
405,12,99.708,26.831,30.2,15.6,43.1
406,8,98.543,28.886,13.6,13.4,38.6
407,2,98.551,32.712,18.9,14,41
408,2,98.145,32.911,16.7,12.8,40.1
409,2,97.539,31.116,2.2,2.9,33.5
410,2,97.233,31.741,1.9,2.7,33.4
411,2,96.103,31.112,2.8,3.5,33.4
412,12,95.383,30.989,19.9,13.3,39.9
413,2,93.024,30.936,4.2,4.6,33.2
414,12,93.342,32.065,6.8,7.2,34.9
415,6,93.881,33.041,5.7,7.5,35
416,7,92.911,33.937,4.8,6.6,34.6
417,7,92.851,34.964,6.6,8.4,35.7
418,11,92.609,35.519,9,10.5,36.9
419,2,92.22,34.588,5.2,5.4,34.4
420,2,92.833,36.786,2.4,3.1,33.8
421,2,92.823,36.786,4.5,4.9,34.7
422,6,93.736,38.997,16.4,14.8,41
423,12,87.874,38.037,9.9,9.2,36.3
424,12,85.951,39.342,6.4,6.9,34.6
425,14,86.006,39.603,13.4,11,37.5
426,2,87.691,35.476,8.2,7.7,34.8
427,2,86.318,35.479,12,10.2,36
428,2,86.318,35.63,8.4,7.8,34.5
429,2,88.002,33.393,11.2,9.7,35.6
430,12,86.739,33.008,23.7,14.3,39.4
431,3,88.007,33.008,4.4,5.4,32.7
432,2,81.454,34.378,10.5,9.2,33.9
433,12,84.911,34.246,8.5,8.4,34
434,12,83.695,36.302,18.9,13,38
435,2,83.058,35.24,3.9,4.4,31.6
436,2,81.588,36.247,1.5,2.3,30.4
437,7,79.55,35.824,10.3,11.4,34.3
438,12,78.614,36.432,12.8,10.7,34.6
439,2,78.566,35.003,2.9,3.6,30
440,2,78.566,34.593,4.6,5,30.7
441,2,78.242,32.326,15.2,12,34.4
442,2,78.551,31.967,9.4,8.5,32.1
443,12,79.246,30.521,35,16.4,40.3
444,2,76.042,31.246,3.9,4.4,28.9
445,9,74.479,33.094,5.7,6.5,30
446,12,76.352,36.101,18.6,12.9,36
447,7,73.055,31.85,8.1,9.7,30.7
448,7,72.829,31.85,5.3,7.1,29.3
449,7,72.582,31.85,7.5,9.2,30.3
450,12,69.106,38.034,5.3,6,29.6
451,7,68.119,35.766,8.8,10.3,30.7
452,7,67.68,34.693,30.5,19.3,38
453,2,68.881,34.771,22,15.4,35.3
454,2,63.853,31.049,15.2,12,30.5
455,2,63.853,30.918,5.5,5.7,26.5
456,2,62.689,31.866,8.6,8,27.8
457,2,62.818,32.95,21.7,15.3,33.2
458,2,62.004,30,11.4,9.8,28.3
459,2,60.759,30,3.1,3.7,24.4
460,2,61.419,37.364,9.2,8.4,29.1
461,2,58.619,37.226,8.7,8,28.1
462,12,59.15,36.51,37.7,16.7,37.5
463,2,59.271,33.709,13.5,11.1,29.4
464,9,59.99,32.547,7.5,7.9,27
465,2,57.818,33.023,6.5,6.4,25.9
466,2,58.018,32.907,10.2,9,27.5
467,12,56.744,30.35,11.1,9.9,27
468,2,55.668,32.121,8.6,8,26.1
469,2,54.157,35.851,9.5,8.6,27
470,2,52.745,34.977,15.1,12,28.7
471,7,52.001,34.716,5.5,7.3,24.9
472,2,52.038,36.7,13.9,11.3,28.5
473,2,52.038,36.987,5.4,5.6,25
474,2,50,35.823,8.7,8,25.6
475,2,49.837,35.448,6.2,6.2,24.4
476,2,49.827,35.448,5.7,5.8,24.2
477,12,49.64,35.786,37.2,16.7,34.8
478,2,47.06,35.868,14.7,11.8,27.3
479,2,47.06,35.513,13.2,10.9,26.7
480,2,46.186,35.713,16.8,12.9,27.9
481,2,45.071,35.968,15.5,12.2,27.2
482,3,44.776,35.738,3.3,4.3,22
483,3,40,32.428,7.6,8,22
484,2,37.191,36.188,16.7,12.8,25.7
485,2,36.423,33.038,17,13,24.9
486,2,35.448,32.552,2.6,3.3,18.5
487,7,35.115,33.104,34.5,20.1,30.7
488,2,29.252,34.354,6.4,6.4,19.1
489,7,25.661,33.216,21.3,16.8,24.2
490,7,27.055,36.897,26.1,18.2,27.1
491,2,21.345,36.381,5.6,5.8,17.3
492,2,18.748,34.046,10.2,9,18
493,2,19.185,36.827,7.2,7,17.5
494,12,17.838,35.404,35.5,16.4,26.3
495,2,15.432,34.41,7.4,7.1,16.1
496,2,14.733,36.911,18.5,13.8,21
497,2,16.715,31.434,8.6,8,16.2
498,2,16.157,33.033,8.4,7.8,16.4
499,12,15.549,31.458,17.7,12.6,19.3
500,2,14.376,32.403,10.8,9.4,16.7
501,2,10.828,33.079,4.9,5.2,13.5
502,12,11.966,35.25,40.9,17.1,26.3
503,3,11.658,37.077,5.9,6.7,15.3
504,3,11.366,37.001,3.5,4.5,14.1
505,2,6.064,34.514,6.5,6.4,13.4
506,7,7.71,35.535,32.2,19.7,23.8
507,7,2.535,35.538,13.9,13.6,16.4
508,2,6.785,34.455,2.7,3.4,11.8
509,9,6.1,34.495,10.1,9.6,15.1
510,6,8.185,31.007,31.9,19.6,22.7
511,6,7.834,31.529,7.6,9.3,14.1
512,12,7.041,32.497,8.7,8.5,14.2
513,2,4.911,34.705,14.4,11.6,16.4
514,12,6.731,35.494,15.1,11.7,17.3
515,3,7.093,37.314,3.2,4.2,13
516,3,7.093,37.641,7.2,7.7,14.9
517,12,7.019,37.304,10.8,9.7,16.2
518,12,4.5,37.271,30.9,15.7,22.1
519,2,2.68,37.2,15.2,12,16.8
520,12,2.794,38.631,16.6,12.2,17.6
521,12,2.36,37.617,18.1,12.7,17.7
522,2,4.692,40,3.8,4.3,13.2
523,2,5.95,40.696,7.7,7.3,15.4
524,9,5.004,41.53,6.9,7.5,15.2
525,12,3.506,41.615,10.1,9.3,16.1
526,12,3.116,44.628,22.5,14,21.1
527,2,5.26,44.848,1.5,2.3,13.5
528,2,6.576,43.901,5.5,5.7,15.4
529,12,6.851,44.544,15.1,11.7,19.5
530,3,5.888,48.058,39.3,17.6,27.7
531,12,7.691,45.845,30.2,15.6,24.8
532,2,6.75,45.166,3.2,3.8,14.7
533,7,6.377,47.698,5.7,7.5,16.8
534,2,6.557,48.614,9.3,8.4,18.2
535,12,8.107,47.411,7.8,7.9,17.8
536,2,8.036,49.575,8.8,8.1,18.6
537,12,8.959,47.31,11,9.8,19.3
538,8,9.338,44.221,21.7,16.9,23
539,2,11.007,47.385,4,4.5,16.7
540,2,11.824,51.84,8.6,8,20.1
541,2,16.35,47.399,4.7,5.1,18.4
542,2,18.79,47.325,11.4,9.8,21.8
543,2,18.088,44.746,5.5,5.7,18.5
544,2,17.62,44.873,10.7,9.4,20.6
545,2,18.016,44.869,14.5,11.6,22.3
546,2,13.717,42.427,17.2,13.1,21.6
547,2,15.91,40.787,10.3,9.1,19
548,2,18.206,40,3,3.6,16.2
549,12,20.922,41.284,8.9,8.6,19.9
550,2,23.542,40.743,13.6,11.1,22.3
551,3,25.168,40,3.4,4.4,18.2
552,2,26.753,40.205,27.9,17.9,28.2
553,2,23.332,42.393,3,3.6,18.1
554,2,24.898,43.438,15,11.9,23.8
555,2,25.053,43.712,23.6,16.1,27.1
556,2,28.79,42.935,24.7,16.6,28.3
557,2,28.914,45.231,11.9,10.1,24
558,2,26.103,48.07,11.1,9.6,23.7
559,2,26.453,47.896,4.9,5.2,21.1
560,2,26.38,47.896,1.6,2.4,19.6
561,2,22.405,48.055,2.5,3.2,19
562,2,21.947,47.615,2.6,3.3,18.9
563,2,21.799,47.615,2,2.8,18.5
564,12,21.913,49.529,15.8,11.9,24.8
565,2,23.049,49.493,4.2,4.6,20.3
566,12,26.516,48.701,37.7,16.7,32.4
567,12,28.521,48.803,11.5,10.1,24.7
568,12,28.343,47.329,5.4,6.1,21.8
569,2,33.497,49.49,3.3,3.9,22.5
570,6,34.646,48.706,6.4,8.2,24.5
571,3,34.309,47.118,4.5,5.5,22.9
572,2,33.257,46.997,18.3,13.7,28.1
573,2,33.436,45.444,8.3,7.7,23.7
574,3,32.66,44.803,4,5,21.6
575,2,33.292,44.23,5.3,5.5,22.1
576,2,33.323,44.677,9.7,8.7,24.1
577,3,33.014,42.568,4.3,5.3,21.3
578,2,36.276,41.6,22.8,15.8,29.1
579,2,36.165,42.453,14.6,11.7,26.2
580,2,33.213,42.588,8.5,7.9,23
581,12,37.75,43.967,39.8,17,34.6
582,7,36.785,46.179,4.5,6.2,23.4
583,3,36.555,49.218,4.8,5.8,24.1
584,3,37.004,49.203,4,5,23.8
585,3,37.896,49.474,4.9,5.9,24.5
586,12,39.48,46.755,12.5,10.6,27.3
587,3,39.179,45.919,4,5,23.5
588,2,41.832,44.954,1.2,2,22.5
589,2,40.323,42.584,8.7,8,24.9
590,12,43.214,41.55,29.8,15.5,32.5
591,12,43.057,41.965,25.4,14.7,31.3
592,12,43.743,41.712,33.2,16.1,33.7
593,12,44.615,44.864,6.6,7.1,25.8
594,6,45.772,46.682,5.8,7.6,26.5
595,7,45.117,47.403,5.4,7.2,26.3
596,2,47.184,48.267,2.5,3.2,25.3
597,3,48.574,48.175,6,6.8,27.4
