treeno,species,x,y,dbh
305,14,20.508,24.822,20.5
306,3,20.303,23.258,30.6
307,2,20.64,21.94,13.4
308,15,26.763,21.712,13.2
309,15,26.362,28.434,14.5
310,9,26.083,28.376,13.6
311,15,24.689,28.694,13.7
312,14,24.24,29.818,23.3
313,14,26.813,29.498,19
314,2,27.392,29.123,11.7
315,15,30.797,20.935,11.3
316,7,31.187,21.655,4.5
317,10,32.217,21.706,25.5
318,3,33.334,21.427,4
319,2,34.234,21.611,10.6
320,14,32.769,23.195,18.4
321,2,33.097,26.241,28.1
322,14,34.056,29.311,26.8
323,15,33.92,29.768,7.6
324,2,36.351,27.244,15
325,2,38.317,27.431,11.5
326,10,43.632,29.383,23
327,2,43.384,27.69,10.1
328,3,43.031,25.001,3
329,7,42.072,24.778,12.5
330,10,41.177,23.921,16.2
331,7,40.01,21.631,10.3
332,14,40.184,20.459,16
333,2,40.529,20.665,34.1
334,3,42.261,20.888,3.5
335,7,44.372,20.783,6.5
336,1,49.533,22.58,26.6
337,3,49.966,24.744,4.1
338,7,49.171,25.583,5.7
339,7,49.293,25.806,7.2
340,6,53.326,28.151,16.5
341,6,52.544,25.487,17.4
342,6,51.499,23,25.6
343,6,51.796,23.043,20.5
344,8,51.976,21.171,27
345,8,52.555,20.82,37.5
346,6,53.656,21.675,10.5
347,14,58.046,20.502,2.4
348,6,59.145,21.298,20.1
349,14,59.385,21.389,1.2
350,14,59.365,22.846,2.2
351,10,57.511,22.599,2.1
352,1,58.473,25.121,23.2
353,14,57.675,25.605,11.3
354,7,57.544,26.371,20.2
355,3,59.648,29.027,11.5
356,14,60.316,29.267,7.2
357,3,60.612,29.416,1.8
358,14,61.241,23.907,1
359,6,61.547,23.479,25.5
360,1,62.696,23.556,11
361,7,62.928,22.134,5.5
362,2,62.953,21.428,14
363,3,64.91,21.059,11.4
364,7,65.164,20.705,6
365,10,65.812,20.94,6.5
366,4,66.976,20.964,15.8
367,15,69.992,20.703,15.4
368,4,69.642,22.7,17.6
369,14,68.708,22.44,3.7
370,10,68.38,22.802,1.2
371,2,67.448,22.982,1
372,14,69.078,23.741,3.1
373,1,65.57,26.986,27.5
374,10,65.257,26.636,2
375,7,65.675,28.705,8.1
376,1,70.807,23.679,14
377,9,74.143,27.694,10.1
378,3,75.96,28.577,6
379,14,77.894,25.6,32
380,11,76.087,25.214,12.9
381,11,75.474,24.187,9.9
382,14,73.754,23.872,1.2
383,14,75.231,22.015,3.5
384,7,75.579,22.111,8.4
385,9,77.275,22.148,11.7
386,3,76.557,21.777,4.3
387,14,78.651,21.314,1.2
388,9,81.525,21.825,14.1
389,7,80.401,23.63,6
390,4,80.806,27.183,5.5
391,2,80.961,27.602,12.8
392,1,87.054,26.007,18.5
393,8,86.992,24.093,26.1
394,6,88.167,24.461,38.4
395,15,89.417,37.872,17
396,3,91.463,26.405,3.7
397,2,90.962,26.106,20
398,3,90.275,22.312,7.6
399,10,94.107,21.066,1.5
400,10,98.773,21.339,24.1
401,15,97.568,23.733,19
402,14,97.15,23.819,14.5
403,2,96.712,24.888,8.4
404,1,95.21,24.414,23
405,7,97.19,25.425,8.8
406,15,93.678,28.22,17.5
407,4,95.555,28.437,19.4
408,15,96.14,29.309,13.1
409,8,98.69,29.357,11.5
410,14,99.407,29.077,10.1
411,1,99.597,37.94,11.3
412,7,98.026,39.418,4.2
413,3,97.107,39.763,7.3
414,3,96.583,38.694,7
415,1,97.608,37.516,15.8
416,1,97.605,36.179,7
417,1,98.587,36.084,19
418,1,96.084,34.178,11
419,14,96.218,32.593,3.1
420,9,92.819,30.533,10.1
421,15,92.743,36.053,13.5
422,10,91.478,37.665,11.8
423,2,91.001,37.844,12.2
424,1,91.125,39.231,25.5
425,10,87.011,37.226,16.5
426,3,86.331,38.241,7.4
427,3,85.689,38.221,8.7
428,15,81.228,38.168,16
429,1,82.484,36.688,21.2
430,7,83.811,36.979,19.5
431,4,85.889,35.161,45
432,10,84.639,35.735,13.7
433,10,83.305,32.471,23.2
434,14,83.918,32.046,15.1
435,11,83.06,31.073,20.6
436,10,85.557,30.571,24.5
437,10,85.835,30.546,18.4
438,10,78.751,31.971,23.5
439,2,77.452,31.01,39
440,7,76.728,32.882,6.2
441,15,73.332,30.845,16.1
442,4,72.697,39.992,15.5
443,1,68.633,38.893,20.4
444,7,67.965,37.36,24.4
445,14,69.083,33.631,2.5
446,1,68.459,31.753,24.7
447,8,66.092,30.448,15.6
448,1,65.591,31.058,11.2
449,3,64.335,31.426,29
450,7,62.867,32.643,20.3
451,10,61.845,30.513,41.8
452,2,60.536,30.453,4.5
453,10,60.813,30.896,1
454,14,60.595,32.073,2
455,1,62.003,36.764,11.8
456,1,62.182,38.077,23.2
457,1,62.179,39.269,20
458,7,60.66,38.854,5.9
459,1,58.972,39.342,11
460,15,58.373,39.634,14.2
461,6,55.486,35.01,27
462,7,57.063,34.585,5.1
463,7,58.439,32.37,4.5
464,7,58.637,31.667,9
465,7,58.42,31.7,11.4
466,7,50.591,30.489,13
467,3,50.764,30.71,4.2
468,7,52.759,36.236,7.3
469,3,51.892,36.616,16
470,2,51.52,36.92,27.5
471,14,58.076,31.059,2.1
472,3,49.659,38.474,4.8
473,2,48.811,39.452,15
474,7,49.602,34.115,5.2
475,2,48.337,35.037,33.7
476,7,47.791,32.424,4
477,11,48.925,30.904,4.1
478,14,44.267,30.568,10.2
479,14,45.465,33.02,14
480,14,41.667,33.99,17.8
481,3,43.752,35.515,4
482,2,39.702,32.819,28.5
483,2,39.403,32.9,40.5
484,14,38.376,32.868,20.6
485,14,38.176,33.581,10.4
486,10,38.962,34.917,23.1
487,14,39.029,38.827,15.3
488,14,37.192,39.604,21
489,2,36.638,36.788,16
490,14,34.331,37.918,21.9
491,10,31.687,38.007,20.3
492,15,32.557,33.027,11.7
493,9,33.928,33.18,7.5
494,7,35.394,30.736,5.7
495,14,37.937,32.639,16.7
496,7,29.692,31.145,7.2
497,15,25.516,30.154,14.1
498,14,26.093,31.074,5.3
499,14,24.355,31.539,16.2
500,3,27.133,34.473,11.8
501,1,21.753,33.365,24.5
502,1,20.348,33.912,18.2
503,14,20.468,34.523,12.2
504,8,20.584,37.554,41
505,6,19.413,38.924,16
506,1,19.791,37.52,15.5
507,8,18.239,35.879,23.2
508,14,16.486,30.817,14.8
509,3,12.263,33.662,4.5
510,7,12.948,33.435,5
511,15,12.813,34.89,10.7
512,10,12.538,36.851,1.5
513,10,13.579,37.727,1.4
514,6,13.731,36.299,25.5
515,11,11.436,35.002,3
516,10,13.871,38.148,3.1
517,2,12.94,38.415,11.5
518,2,11.736,39.238,11
519,15,15.051,39.444,8.6
520,7,15.983,38.73,6.8
521,14,16.515,36.019,1.2
522,7,9.943,31.791,19.5
523,3,9.46,32.223,7.5
524,6,8.995,33.775,24
525,6,9.526,33.774,21.1
526,1,8.738,38.315,17.5
527,14,7.039,37.099,1.2
528,1,4.046,38.458,19
529,3,3.871,32.734,22.1
530,15,4.201,31.138,17.2
531,3,1.536,33.47,18.5
532,3,0.459,31.576,11.5
533,9,1.84,37.01,4.7
534,14,1.041,44.339,27.2
535,15,5.367,42.159,24
536,10,7.075,40.647,11.4
537,16,6.598,49.169,10.5
538,4,18.012,46.878,29.5
539,3,18.569,46.066,13
540,2,18.993,45.705,12.3
541,11,15.443,40.957,11.5
542,2,15.512,41.006,11.4
543,14,14.265,41.07,13.6
544,11,14.441,41.776,11.5
545,2,12.377,41.034,12.5
546,1,21.506,40.543,21.4
547,10,21.115,43.063,6.8
548,14,21.558,45.578,15.5
549,1,22.894,45.155,12
550,11,24.865,49.357,23.1
551,2,24.679,48.076,11.5
552,6,27.676,47.142,24.5
553,7,27.969,45.078,10.1
554,11,20.01,48.118,16
555,1,30.347,45.258,13.5
556,14,33.773,42.348,22.3
557,14,35.609,42.081,15.4
558,14,37.754,40.874,21.4
559,14,37.401,40.011,14.4
560,14,35.006,44.473,10.6
561,14,34.92,44.28,7.6
562,14,35.12,46.252,21.9
563,14,33.238,45.501,10
564,10,36.654,48.755,32.2
565,10,41.677,44.586,23.1
566,10,42.594,46.375,16.5
567,14,45.792,44.495,24.6
568,2,46.842,44.929,18.7
569,2,47.517,45.132,11.3
570,9,46.3,49.776,16
571,2,46.478,49.607,8.8
572,7,49.99,46.568,23
573,14,50.831,48.437,26.3
574,2,50.221,47,21
575,14,52.631,45.782,23.5
576,4,52.51,44.557,19.7
577,2,52.261,43.054,15.5
578,14,50.054,42.578,13.1
579,14,59.467,41.454,3.2
580,1,59.563,44.119,18.5
581,14,59.61,48.563,3.5
582,14,59.277,47.488,3.4
583,7,62.169,49.187,6.3
584,6,62.848,46.894,25.3
585,3,60.932,46.258,3.2
586,9,60.801,46.156,7.7
587,15,62.833,44.952,9.9
588,1,63.973,47.601,10.2
589,10,64.973,47.621,3.5
590,7,67.258,49.648,6.1
591,15,68.242,49.07,11.6
592,14,66.608,46.823,1.5
593,1,70.962,44.543,12.2
594,3,70.587,46.245,26
595,14,74.336,47.67,25.1
596,3,78.349,48.872,3.8
597,7,79.313,46.7,8.5
598,6,79.46,43.175,17.4
599,3,78.806,43.126,4.3
600,8,78.22,40.644,16.5
601,6,76.977,41.582,14.4
602,10,77.378,43.412,2
603,14,75.893,45.196,3.5
604,11,75.736,45.677,31.5
605,11,75.557,45.67,10.6
606,6,81.462,44.732,19.8
607,2,84.213,47.512,1.5
608,7,88.912,48.559,4.1
609,7,88.839,48.698,4.5
610,7,88.443,48.343,5.8
611,10,88.343,46.395,29.4
612,15,86.513,45.558,13.3
613,3,89.8,43.409,3
614,14,83.896,42.433,22.2
615,15,84.62,40.646,11.5
616,14,91.927,40.657,1.2
617,11,93.121,41.479,12
618,3,94.517,40.76,5.9
619,3,96.215,41.096,13
620,10,97.002,40.79,1
621,15,99.334,45.442,19.2
622,14,99.662,45.665,2.2
623,3,95.069,45.148,15
624,3,93.689,46.805,17.7
625,2,91.992,49.061,31.5
626,8,90.695,49.248,26.5
627,2,96.957,57.138,19
628,2,96.769,56.782,13.8
629,4,95.998,57.075,15
630,14,95.344,57.784,15.9
631,1,93.535,58.667,18
632,14,93.896,59.614,1.2
633,14,90.46,59.576,1.3
634,6,90.259,55.967,29.4
635,4,94.171,54.351,14
636,4,97.166,53.432,18.2
637,4,91.764,53.004,10
638,2,90.01,50.667,19
639,7,87.209,50.215,5.5
640,6,83.157,50.759,19.3
641,6,83.667,52.478,17.5
642,6,84.107,53.062,25.1
643,6,87.643,53.195,30.3
644,4,88.278,54.583,17.7
645,8,88.028,54.808,19.5
646,8,87.653,56.188,14.2
647,6,86.578,53.253,15.6
648,4,85.329,57.059,16.5
649,14,83.853,55.528,1.5
650,6,85.252,54.132,10.2
651,11,81.983,53.994,3.1
652,1,81.718,55.346,17.1
653,10,80.234,54.656,20.5
654,7,80.812,52.867,9.8
655,3,80.345,51.008,4.8
656,15,80.011,50.539,13.7
657,15,77.341,56.688,13.5
658,15,76.962,56.993,14.4
659,2,78.208,57.318,22.8
660,14,77.885,58.908,17.4
661,14,78.299,57.513,1.5
662,14,72.133,59.631,15.2
663,11,70.011,57.113,19
664,1,70.686,55.423,21
665,1,71.523,53.874,18.5
666,1,65.807,53.634,25
667,1,68.37,54.137,16.1
668,7,67.148,53.518,7
669,7,66.439,52.939,7.2
670,7,65.833,51.15,7.5
671,3,65.126,51.205,2.8
672,3,64.814,51.327,2.8
673,10,69.99,57.252,25
674,7,68.865,58.431,29.2
675,2,69.142,59.525,3.1
676,7,65.947,59.189,4.8
677,7,65.853,58.95,3.5
678,2,65.27,58.645,18.5
679,15,64.325,59.549,17.8
680,9,63.666,59.617,6.8
681,15,61.016,56.432,14.5
682,15,60.932,55.909,15
683,3,62.548,54.941,6.8
684,3,62.773,54.442,2.5
685,7,62.931,53.897,6.8
686,11,60.011,53.376,4.6
687,3,61.629,51.021,2
688,3,61.553,50.849,1
689,4,61.446,50.573,19.2
690,4,62.425,50.262,7
691,7,63.272,50.313,7.5
692,9,63.669,51.883,7.5
693,10,58.692,52.417,15.7
694,14,57.408,53.107,22.9
695,14,54.4,53.419,21.6
696,2,53.699,52.529,15.5
697,14,53.414,51.331,20.2
698,14,52.809,50.01,17.3
699,2,50.011,54.491,36.8
700,4,52.677,53.437,8
701,1,50.604,57.699,9.5
702,15,51.664,58.019,15.3
703,10,52.154,57.982,15
704,3,53.069,58.922,11.8
705,3,53.482,57.747,2.3
706,15,52.531,58.578,9
707,2,54.652,59.238,16.2
708,14,55.62,59.012,19.2
709,15,55.358,57.537,13
710,7,57.684,56.184,7.5
711,15,59.552,59.992,16.1
712,3,49.295,59.741,1.5
713,3,48.965,59.429,2.1
714,11,47.143,55.686,23
715,14,47.224,54.475,17.1
716,14,44.15,52.508,33.5
717,1,44.644,58.296,25
718,1,47.884,55.342,11.9
719,15,40.964,54.783,13.5
720,10,41.348,59.632,1.5
721,14,40.835,59.488,2.4
722,14,39.547,56.459,21.5
723,14,39.99,55.533,11.2
724,2,38.877,54.52,14
725,1,37.791,56.172,21
726,1,37.63,58.435,8.7
727,9,36.774,54.62,4.2
728,7,36.008,54.355,6.2
729,1,35.103,56.286,17.5
730,1,36.485,59.252,13
731,8,33.918,56.983,30.2
732,9,38.055,50.471,13.6
733,1,33.024,52.653,21
734,1,30.873,52.026,14.6
735,1,30.809,52.834,8.5
736,1,31.486,55.518,14.8
737,14,31.1,55.265,12.5
738,1,31.473,56.842,15
739,1,30.466,58.53,13.8
740,1,29.269,59.074,21.4
741,10,25.369,56.856,39
742,2,25.656,55.152,6.2
743,2,27.005,53.623,12.9
744,1,26.023,51.434,21.5
745,10,24.253,51.567,7.8
746,14,24.103,50.645,23
747,14,21.162,56.7,29.5
748,9,15.87,58.092,15.8
749,2,12.925,55.808,32
750,3,12.421,56.641,13.9
751,2,11.473,58.341,17
752,14,10.236,55.108,13.8
753,10,11.656,51.836,14.2
754,3,14.735,50.231,13
755,9,16.666,50.449,6.2
756,4,16.459,50.334,20.4
757,3,19.486,50.214,10
758,2,7.913,50.367,19
759,14,9.322,52.018,20.7
760,2,9.93,55.059,13.5
761,2,6.421,52.576,27.6
762,1,2.557,59.72,11.5
763,1,2.081,59.65,20.7
764,1,1.216,58.94,19
765,1,0.01,56.929,10.2
766,1,0.736,52.34,11.5
767,14,0.011,60.94,6.3
768,7,0.842,61.777,11.5
769,11,0.483,64.156,18.5
770,11,0.748,64.764,14.5
771,11,3.343,68.959,30.1
772,6,6.782,69.127,17.2
773,1,8.428,69.79,9.4
774,1,9.589,67.162,13.2
775,1,8.274,66.951,10
776,1,7.006,67.117,15.5
777,1,5.964,66.63,13.5
778,1,5.587,65.817,17.2
779,1,6.806,65.974,11
780,1,8.53,65.72,8.5
781,4,9.844,63.418,39
782,4,9.915,63.901,12.9
783,10,7.922,61.086,24
784,1,3.866,61.679,13.3
785,1,4.888,64.198,12
786,1,3.859,62.997,10.8
787,2,11.321,61.504,11
788,7,11.683,62.872,5.2
789,2,13.675,61.854,25.8
790,6,10.589,67.27,25.5
791,10,13.156,65.859,9
792,7,15.539,66.741,6.2
793,4,16.29,65.802,5
794,4,15.698,63.384,4
795,15,15.354,64.023,12.1
796,11,15.768,62.538,2.4
797,9,16.233,63.077,6.3
799,15,17.909,61.839,13.7
800,7,19.02,62.821,5.4
801,3,19.033,64.015,6
802,1,17.401,64.336,16.1
803,3,17.675,65.507,3.2
804,1,21.419,69.99,17.9
805,4,21.144,66.361,25.5
806,1,21.899,65.168,22
807,1,22.127,65.669,8.9
808,14,25.542,62.547,21
809,10,24.507,61.463,15.8
810,10,25.672,60.011,20.5
811,1,29.023,61.576,20.4
812,1,26.955,65.497,19.5
813,11,30.384,67.687,17
814,14,30.672,69.675,19.6
815,14,31.428,68.887,9.5
816,14,34.586,69.721,20.7
817,14,34.032,68.617,18.5
818,14,34.571,66.588,15.8
819,1,31.989,67.25,19
820,1,30.969,65.997,22.2
821,1,30.742,62.082,15
822,1,34.472,60.392,22
823,8,39.191,60.503,25.5
824,11,37.911,64.775,5.2
825,8,39.99,65.803,26
826,15,37.377,66.436,11.9
827,14,36.535,65.589,16.5
828,15,38.482,69.632,10
829,1,42.439,67.58,21.3
830,1,43.788,65.631,14.3
831,1,42.326,63.465,8.8
832,1,43.465,63.859,19.3
833,4,48.744,64.972,24.2
834,2,50.539,60.61,17.2
835,15,53.241,64.283,17.5
836,9,52.675,65.717,10
837,15,53.787,69.624,14.5
838,11,55.778,68.701,15
839,11,56.05,68.375,7.2
840,10,56.862,68.778,9.5
841,15,57.584,69.99,11
842,1,58.295,68.74,20.5
843,1,56.119,66.533,19
844,1,55.377,65.309,10.6
845,2,58.855,64.538,25.1
846,3,58.44,64.064,5
847,14,59.646,60.43,6.7
848,2,60.011,62.524,48
849,15,60.944,67.999,17
850,15,61.038,67.895,15.1
851,10,64.69,63.931,23.8
852,10,63.592,61.06,21.6
853,1,68.66,63.522,15.2
854,3,68.816,66.238,3.3
855,14,70.952,69.739,4.2
856,14,71.72,69.99,3.2
857,14,72.574,69.197,3
858,14,73.232,68.861,3.5
859,2,74.783,68.101,24.1
860,14,76.024,66.599,28
861,14,73.436,66.507,27.1
862,16,72.523,65.745,2
863,10,70.481,65.68,27.9
864,14,70.386,60.901,17.6
865,2,70.216,60.627,26
866,15,77.207,60.257,27.5
867,4,78.001,60.315,10.8
868,10,78.173,63.944,16.1
869,3,76.886,67.568,4.3
870,14,78.449,68.283,14.9
871,15,78.372,69.003,14.5
872,14,77.28,69.992,37.5
873,7,82.246,66.89,9.7
874,7,82.05,67.092,5
875,6,80.011,64.869,25
876,10,84.084,63.38,10.1
877,14,81.825,62.028,1.2
878,4,80.693,60.577,8.5
879,10,89.039,60.293,24.8
880,14,87.199,63.343,28.7
881,14,85.427,68.231,11
882,14,90.707,69.484,3.4
883,7,90.256,69.571,9.5
884,15,90.3,69.451,10.6
885,2,93.834,68.95,10.2
886,15,94.532,67.595,18.1
887,7,94.214,67.258,7.7
888,14,90.011,64.651,22
889,8,91.798,61.161,20.2
890,6,94.571,62.141,30
891,6,96.503,63.221,22.3
892,14,97.391,63.267,1
893,7,97.154,64.1,2.1
894,3,99.77,69.35,3.5
895,6,99.99,70.011,36.1
896,3,99.214,71.605,4.8
897,14,96.38,72.949,19
898,2,97.151,74.229,30.2
