treeno,species,x,y,dbh,ht,cw
595,12,33.004,42.642,14.6,11.5,25.4
596,12,34.87,42.712,22,13.9,28.4
597,2,33.194,43.309,6.4,6.4,22.3
598,2,32.208,42.915,3.5,4.1,20.7
599,2,31.515,44.461,5.6,5.8,21.8
600,2,37.189,46.009,3.1,3.7,22.5
601,2,37.274,45.151,6.4,6.4,23.8
602,6,38.749,44.798,16,14.6,28.5
603,6,38.771,44.175,13.9,13.6,27.6
604,2,39.39,47.805,8.7,8,26
605,2,39.9,45.513,5.4,5.6,24.1
606,2,40.182,43.321,6.6,6.5,24.2
607,2,40.981,41.113,7.4,7.1,24.1
608,2,41.866,40.627,8.4,7.8,24.7
609,2,42.846,42.709,7.9,7.5,25.2
610,12,44.064,41.031,21.6,13.8,30.1
611,12,45.451,41.216,18.4,12.8,29.5
612,2,45.182,41.566,5.5,5.7,24.5
613,12,46.7,41.834,12.8,10.7,28
614,2,47.03,41.137,5.3,5.5,24.7
615,13,49.046,40.679,24.2,17.7,32.9
616,9,41.957,46.711,3.5,4.5,24.2
617,12,41.254,48.879,15.5,11.8,29.4
618,9,45.435,48.549,9.4,9.2,28.1
619,2,53.345,45.4,7.6,7.2,28.4
620,12,54.214,43.194,20.8,13.6,32.9
621,12,53.58,41.72,13,10.8,29.8
622,12,53.046,41.099,33.7,16.2,36
623,2,55.836,41.371,6.8,6.7,27.7
624,12,55.057,43.26,10.8,9.7,29.7
625,2,55.07,42.918,5,5.3,27.1
626,2,57.331,45.18,8.8,8.1,29.8
627,2,56.749,47.06,9.5,8.6,30.5
628,2,61.158,46.271,16.7,12.8,34.2
629,6,61.647,42.447,34.4,20.1,39.6
630,2,64.173,43.472,3.2,3.8,28.7
631,2,67.379,47.116,8.2,7.7,32.6
632,2,71.781,44.647,14,11.4,35.4
633,2,73.013,40.556,8.5,7.9,32.5
634,12,74.43,41.206,13.9,11.2,35.2
635,6,75.506,41.416,43.7,21.5,45.5
636,2,78.637,40.889,7.5,7.2,33.6
637,2,78.998,43.155,9.5,8.6,35.1
638,1,78.192,43.537,7.2,7,34
639,9,75.415,43.71,7.7,8.1,33.7
640,1,76.782,45.453,9.5,8.6,35.1
641,2,73.546,45.645,9,8.2,34.1
642,2,75.876,47.307,7.7,7.3,34.6
643,2,76.932,46.771,2.6,3.3,32.4
644,12,77.724,47.256,8.2,8.2,35.3
645,2,78.202,47.338,2.9,3.6,33
646,2,78.537,47.252,3.8,4.3,33.5
647,2,83.017,48.939,11.5,9.9,38.3
648,12,82.731,46.935,19.8,13.3,40.7
649,2,80.453,43.031,9.7,8.7,35.5
650,2,81.317,40.543,6.1,6.1,33.5
651,12,81.984,42.006,19.2,13.1,39.1
652,2,82.552,42.228,8.2,7.7,35.2
653,12,84.283,41.486,14.7,11.5,38
654,9,88.549,41.111,3.9,4.9,34.6
655,12,88.77,40.994,12.5,10.6,38.2
656,2,88.97,42.212,5.1,5.4,35.4
657,2,89.848,44.042,19.3,14.2,41.8
658,4,89.92,44.36,2,2.9,34.8
659,12,89.873,47.313,4.8,5.6,36.9
660,12,92.194,40.492,21.3,13.7,41.9
661,2,94.007,40.552,16.3,12.6,40.9
662,9,95.045,41.109,5.3,6.2,36.9
663,2,97.746,40.764,4,4.5,36.7
664,12,99.373,40.759,6.4,6.9,38.4
665,12,99.701,41.162,18.3,12.8,43
666,12,96.931,42.558,32.7,16,47.1
667,2,96.77,42.29,8.9,8.2,39
668,12,94.278,44.225,16.6,12.2,41.8
669,2,96.13,44.109,5.9,6,38
670,9,96.356,45.162,3.8,4.8,37.5
671,9,96.714,44.957,6.6,7.3,38.9
672,2,97.1,45.598,6.7,6.6,39
673,9,98.421,45.076,9.9,9.5,40.7
674,9,98.758,45.442,6,6.8,39.2
675,2,98.158,47.179,7.6,7.2,40
676,6,97.457,47.72,16.2,14.7,44
677,4,98.117,48.384,1.4,2,37.5
678,2,97.926,48.169,15.5,12.2,43.4
679,12,96.214,51.904,22.8,14.1,46.2
680,9,95.447,52.933,4.1,5.1,39.4
681,9,95.429,52.416,3.8,4.8,39.1
682,9,95.169,52.67,2.2,3.1,38.3
683,3,93.29,55.118,4.4,5.4,39.6
684,6,92.504,53.49,29.6,19.1,48.7
685,9,90.803,53.665,7,7.6,39.8
686,9,90.496,54.125,10.1,9.6,41.1
687,6,90.702,54.624,23.2,17.4,46.5
688,9,91.134,56.458,3.1,4.1,38.7
689,6,87.742,53.896,7.6,9.3,39.6
690,6,84.295,50.746,21.8,16.9,43.4
691,12,81.161,50.307,9.1,8.8,37.3
692,6,84.686,53.291,20.3,16.4,43.7
693,6,81.782,54.401,14.3,13.8,41.1
694,6,80.616,55.435,12.1,12.6,40.2
695,6,80.931,55.36,13.2,13.2,40.7
696,6,82.408,55.874,16.2,14.7,42.3
697,6,84.952,54.927,10.6,11.6,40.5
698,6,85.249,55.934,14.6,14,42.4
699,2,84.402,57.083,8.4,7.8,39.4
700,6,80.644,57.213,19.8,16.2,43.5
701,3,81.687,59.325,12.1,10.7,40.9
702,4,81.16,59.843,1.6,2.3,36.2
703,9,80.243,59.869,2.6,3.5,36.6
704,4,77.795,57.731,1.9,2.8,35.1
705,12,77.887,57.241,18.2,12.8,41.5
706,12,79.708,55.982,7,7.4,37.5
707,6,77.808,55.759,23.1,17.4,43.5
708,12,76.216,56.105,11,9.8,38.3
709,9,75.685,54.687,1.9,2.7,33.7
710,9,75.407,55.216,1.6,2.4,33.6
711,6,77.173,53.917,15.6,14.5,40.3
712,2,77.293,53.436,5.2,5.4,35.3
713,9,79.149,51.779,6.5,7.2,36.2
714,12,78.986,51.516,18.4,12.8,40.4
715,2,78.164,51.204,7.3,7,35.9
716,6,77.662,51.079,11.6,12.3,38.2
717,2,75.622,52.091,6.2,6.2,35
718,2,74.559,50.865,16.1,12.5,38.5
719,9,72.446,56.16,3.8,4.8,34.3
720,9,73.293,56.811,7.1,7.6,36.2
721,9,73.218,56.953,5,5.9,35.3
722,12,69.812,56.766,10.1,9.3,36.5
723,9,72.829,58.787,6.6,7.3,36.4
724,12,70.78,58.39,4,4.8,34.5
725,12,70.522,60,27.6,15.1,43.3
726,12,68.427,57.438,19.8,13.3,39.7
727,2,68.025,58.897,10.1,9,36.5
728,2,66.6,58.63,6.8,6.7,34.7
729,12,65.982,59.134,14.5,11.4,37.8
730,12,65.236,58.341,20.1,13.4,39.3
731,6,64.05,58.023,35.3,20.2,44.4
732,2,64.023,57.407,4.2,4.6,32.6
733,12,67.208,56.293,24.3,14.4,40.6
734,12,67.427,55.789,13,10.8,36.8
735,12,67.187,54.61,12.7,10.7,36.3
736,14,66.967,53.285,21.8,15.3,39.3
737,1,64.883,52.789,12.8,10.7,35.3
738,2,63.393,55.493,12.3,10.4,35.4
739,1,61.023,54.673,29.7,18.5,41
740,2,56.55,58.524,8,7.5,32.7
741,2,54.492,57.62,6.6,6.5,31.3
742,2,57.285,52.892,15.6,12.3,34.5
743,9,58.963,51.374,8.4,8.5,31.8
744,9,56.754,50.841,4.9,5.9,29.6
745,9,56.725,51.473,4.5,5.5,29.5
746,9,54.149,51.846,5.9,6.7,29.7
747,12,53.521,52.072,13.5,11,32.5
748,9,53.665,51.878,4.4,5.4,28.8
749,9,53.977,50.712,7.1,7.6,29.9
750,9,53.544,50.475,8.4,8.5,30.2
751,6,51.718,50.437,36.5,20.5,39.8
752,12,50.35,54.142,21.5,13.7,34.9
753,2,47.519,53.546,1.8,2.6,26.4
754,9,49.143,55.53,6.8,7.4,29.7
755,2,48.866,56.964,5.6,5.8,29.3
756,12,48.792,57.69,27.3,15.1,37.2
757,2,48.507,58.606,6.5,6.4,30
758,2,47.054,57.331,1.5,2.3,27.1
759,2,47.487,56.316,6.2,6.2,29.1
760,6,46.369,55.779,20.9,16.6,34.9
761,6,46.079,56.767,11.2,12,31.5
762,6,46.057,55.436,22,17,35.1
763,6,45.597,55.771,20.9,16.6,34.7
764,6,45.789,56.623,21.1,16.7,35.1
765,12,44.523,56.753,4.8,5.6,27.9
766,2,44.16,58.187,3.7,4.2,27.6
767,12,42.118,59.791,17.3,12.5,32.9
768,2,42.71,56.528,7.2,7,28.3
769,2,41.674,54.047,3.8,4.3,26
770,12,42.602,54.281,17.4,12.5,31.7
771,12,44.567,50.504,20.8,13.6,32.4
772,2,42.745,51.602,4.7,5.1,26
773,12,42.505,51.092,17.3,12.5,30.8
774,12,41.268,51.748,18,12.7,30.9
775,12,38.469,50.724,17.7,12.6,29.9
776,2,38.749,51.865,7.3,7,26.2
777,13,39.288,52.604,12.5,12.8,29.3
778,9,35.486,52.814,7.1,7.6,25.8
779,12,37.961,54.948,17.2,12.4,30.6
780,12,38.385,57.514,17.4,12.5,31.5
781,2,33.301,58.374,5.2,5.4,25.6
782,12,31.005,56.849,22.4,14,31.1
783,12,30.945,54.527,18.9,13,29.3
784,12,31.045,50.458,3.3,4.1,22.2
785,12,28.428,50.845,7.7,7.8,23.7
786,2,29.321,52.016,8.9,8.2,24.6
787,12,27.857,51.62,21.9,13.8,28.8
788,2,29.854,52.981,8.4,7.8,24.8
789,12,27.782,56.051,14.1,11.3,27.3
790,12,28.38,57.352,20.3,13.4,29.9
791,12,27.947,59.049,24.1,14.4,31.4
792,9,22.117,59.787,7.7,8.1,24.4
793,2,22.526,58.01,7.2,7,23.7
794,12,23.533,57.998,33.8,16.2,32.9
795,2,22.548,57.043,5.8,5.9,22.8
796,2,22.831,54.999,8.6,8,23.6
797,13,23.35,55.843,26.4,18.3,31
798,6,20.689,54.478,26.9,18.4,30.1
799,9,20.868,53.451,4.2,5.2,20.9
800,2,24.663,51.48,3.8,4.3,21.1
801,2,25.822,50.793,6.4,6.4,22.3
802,12,23.243,50.803,23.9,14.3,28.1
803,2,19.882,51.036,3.8,4.3,19.8
804,12,19.731,50.438,6.3,6.8,20.8
805,9,19.199,52.615,4.7,5.7,20.5
806,9,17.442,52.081,4.7,5.7,20
807,2,18.905,53.872,6.1,6.1,21.3
808,2,17.054,53.956,5.9,6,20.7
809,2,16.346,56.205,11.4,9.8,23.4
810,2,17.659,57.054,9.2,8.4,23.1
811,12,18.803,56.298,21.4,13.7,27.6
812,2,19.9,59.787,8.8,8.1,24.1
813,2,11.269,59.997,6.6,6.5,21.1
814,2,11.556,58.527,4.3,4.7,19.8
815,9,12.873,57.809,12.9,11,23.7
816,2,10.734,55.447,4.2,4.6,18.8
817,12,11.527,55.596,8.5,8.4,21
818,2,13.161,55.343,6.3,6.3,20.3
819,12,13.593,53.425,50.5,18,33.9
820,12,10.39,50.871,10.7,9.7,20.4
821,9,9.421,58.275,7.6,8,20.8
822,2,8.81,55.801,4.5,4.9,18.5
823,9,7.44,55.681,6.4,7.1,19.2
824,6,7.156,54.521,31.2,19.4,28.1
825,2,6.473,56.295,5.6,5.8,18.5
826,6,5.583,56.238,27.9,18.7,27.1
827,6,6.188,53.429,20.8,16.6,24.3
828,6,3.36,53.637,30.6,19.3,26.7
829,12,2.136,53.971,6.7,7.1,17.5
830,12,1.447,55.442,24.2,14.4,23.9
831,9,0.828,59.648,11.7,10.5,20.7
832,9,0.802,59.899,11.3,10.2,20.6
833,9,2.324,63.393,5.4,6.3,19.4
834,9,5.358,62.969,10.6,9.9,22.2
835,9,5.334,63.473,14.9,11.9,23.9
836,2,8.321,61.531,7.5,7.2,21.1
837,12,8.638,63.454,25.7,14.7,28.1
838,2,7.536,64.074,3.6,4.2,19.8
839,2,8.648,65.943,7.7,7.3,22.4
840,12,9.086,67.606,25.5,14.7,29.2
841,2,6.967,67.902,8.7,8,22.9
842,12,3.544,66.391,27.4,15.1,28.1
843,2,2.253,68.523,15.8,12.4,24.7
844,2,5.123,69.763,8.2,7.7,22.7
845,12,14.704,68.742,32.5,16,33
846,9,15.775,66.768,10.8,10,25.8
847,9,14.057,63.676,5.5,6.4,22.4
848,9,14.644,64.05,7.5,7.9,23.5
849,2,11.075,62.885,7.5,7.2,22.2
850,2,12.316,60.875,6.9,6.7,21.7
851,3,13.01,62.767,19.8,13.7,27.3
852,3,13.879,61.498,14,11.5,25.2
853,9,18.29,61.384,8.8,8.8,24.3
854,9,18.628,61.765,5.8,6.6,23.2
855,2,18.76,61.494,1.8,2.6,21.2
856,2,21.433,63.136,11.1,9.6,26.3
857,12,20.557,65.28,15.5,11.8,28.3
858,12,20.379,65.664,25.7,14.7,31.6
859,2,23.569,64.93,2.8,3.5,23.7
860,2,23.421,69.32,6.4,6.4,26.4
861,2,22.194,69.218,5.2,5.4,25.5
862,4,22.177,68.795,1.8,2.6,23.9
863,9,20.927,70,8.9,8.9,27.2
864,12,26.512,69.029,16.4,12.2,31
865,9,27.394,67.749,3.8,4.8,25.9
866,2,29.786,67.984,11.1,9.6,29.6
867,12,26.653,66.784,13.2,10.9,29.4
868,14,29.936,66.878,16.3,12.6,31.4
869,2,28.497,64.665,8.9,8.2,27.6
870,6,26.487,65.132,34.9,20.2,36.7
871,12,27.636,63.301,14.4,11.4,29.2
872,9,26.675,62.126,3.3,4.3,24.1
873,2,25.723,61.846,2.9,3.6,23.5
874,12,27.237,60.554,20.3,13.4,30.4
875,2,28.379,61.451,5.6,5.8,25.3
876,12,30.858,60.638,22.2,13.9,31.9
877,2,30.839,62.158,3.8,4.3,25.3
878,14,32.923,60.822,13,10.8,29.4
879,12,35.371,60.421,13.3,10.9,30
880,12,36.711,61.246,11.8,10.2,30
881,2,30.674,66.432,8.3,7.7,28.3
882,9,33.472,65.155,6.5,7.2,28.1
883,9,34.024,66.201,11.7,10.5,30.6
884,2,34.95,65.786,4.5,4.9,27.5
885,6,35.537,65.045,22.5,17.2,35.1
886,6,37.135,64.741,28.7,18.9,37.4
887,2,37.047,66.514,3.5,4.1,27.8
888,2,39.564,63.453,5.8,5.9,28.7
889,2,39.873,67.503,13,10.8,32.8
890,9,39.973,68.307,5.2,6.1,29.9
891,9,39.78,68.895,13.2,11.2,33.3
892,12,40.695,61.213,17.5,12.5,33
893,2,40.755,63.059,7.4,7.1,29.6
894,9,42.471,62.512,9.4,9.2,30.9
895,12,41.382,64.275,16.6,12.2,33.6
896,12,41.875,64.001,24.4,14.5,36.2
897,2,43.254,63.75,10.7,9.4,31.8
898,2,44.046,61.898,3.5,4.1,28.4
899,2,45.649,61.321,5.4,5.6,29.5
900,2,45.483,63.576,5.2,5.4,29.9
901,2,45.109,64.852,7.9,7.5,31.3
902,2,43.162,65.228,5.4,5.6,29.8
903,9,42.575,66.736,7.5,7.9,31.2
904,9,43.802,67.213,3.8,4.8,29.9
905,9,43.813,67.294,5.5,6.4,30.7
906,9,46.698,65.542,11.4,10.3,33.5
907,9,47.002,65.758,10.9,10,33.4
908,2,46.971,67.081,4,4.5,30.6
909,9,50,64.244,14.6,11.8,35.2
910,9,51.099,66.843,6.8,7.4,33
911,9,51.066,67.164,14.5,11.8,36.1
912,2,51.201,63.764,20.8,14.9,37.7
913,9,50.639,61.308,10.9,10,33.2
914,9,50.796,60.921,7.8,8.1,31.9
915,2,54.34,65.652,14.8,11.8,36.7
916,12,55.653,66.071,16.2,12.1,37.5
917,6,56.471,65.88,31.7,19.5,43.4
918,12,57.571,66.475,6.4,6.9,34.3
919,9,59.223,62.055,10.4,9.8,35.4
920,9,58.08,61.689,9.3,9.1,34.5
921,9,58.273,61.503,9.8,9.4,34.7
922,2,60.539,62.376,8.1,7.6,34.7
923,9,63.016,63.903,10.7,9.9,36.9
924,12,60.1,64.025,7,7.4,34.6
925,12,60.436,65.693,17.8,12.6,39.1
926,9,61.123,65.967,2.8,3.8,33.4
927,9,61.452,66.151,3.3,4.3,33.8
928,3,58.934,68.993,5.2,6.1,34.8
929,3,59.123,69.446,2.2,3.1,33.5
930,3,59.23,69.257,3.5,4.5,34.1
931,3,59.081,69.501,5.3,6.2,35
932,9,64.607,69.706,3.4,4.4,35.5
933,9,64.8,67.223,2.9,3.9,34.7
934,9,64.794,66.897,3.4,4.4,34.9
935,2,65.543,61.046,5.4,5.6,34.4
936,9,67.253,64.298,19,13.4,41
937,2,69.31,61.63,7.6,7.2,36.4
938,2,70.448,62.127,7.2,7,36.7
939,4,72.664,62.336,1.7,2.5,34.8
940,9,74.68,68.33,2.7,3.7,37.3
941,9,80.311,60,1.9,2.7,36.2
942,3,81.249,59.66,4.5,5.5,37.7
943,3,81.795,60.196,4.9,5.9,38.2
944,3,81.873,60.286,4.8,5.8,38.2
945,9,83.639,65.992,10.7,9.9,42.6
946,9,83.432,66.621,10.6,9.9,42.6
947,2,80.69,69.133,9.4,8.5,41.9
948,12,80.951,69.58,11.1,9.9,42.9
949,9,83.526,69.745,2.7,3.7,39.9
950,9,85.716,67.838,2.9,3.9,40.1
951,6,85.747,66.168,28.7,18.9,49.9
952,9,87.292,67.731,3.4,4.4,40.7
953,9,87.573,67.357,3.4,4.4,40.7
954,12,87.321,65.649,10,9.3,43.1
955,6,87.272,64.212,29.1,19,49.9
956,9,87.663,61.635,4.9,5.9,40
957,12,88.35,62.29,3.7,4.5,39.7
958,9,89.01,65.108,3.2,4.2,40.4
959,9,89.137,64.313,4,5,40.6
960,9,89.325,64.672,1.7,2.5,39.5
961,9,89.979,65.317,3.4,4.4,40.8
962,9,89.939,65.438,2.2,3.1,40.2
963,9,89.105,79.778,4.8,5.8,44.9
964,9,91.627,67.627,5.1,6,42.6
965,9,92.744,67.406,4.8,5.8,42.7
966,9,93.081,67.164,4.1,5.1,42.4
967,9,93.181,67.803,3.9,4.9,42.4
968,9,93.71,66.793,3.4,4.4,42.1
969,9,94.12,65.47,8.8,8.8,44.3
970,9,94.942,65.19,4.7,5.7,42.6
971,9,95.169,64.103,5,5.9,42.6
972,9,94.416,63.225,4.9,5.9,42.1
973,9,95.211,64.655,4.9,5.9,42.7
974,9,97.371,61.316,7.5,7.9,43.5
975,9,97.546,60.907,2.9,3.9,41.3
976,9,97.503,60.597,2.5,3.4,41
977,9,97.611,58.016,4,5,41.2
978,9,90.536,60.453,3.8,4.8,39.9
979,9,92.375,65.948,2,2.8,40.8
980,9,97.657,66.485,2.3,3.2,42.4
981,9,98.036,66.733,3.2,4.2,43
982,9,96.99,66.075,6,6.8,44
983,9,93.947,66.488,2,2.8,41.3
984,8,95.69,66.916,3.5,5,42.8
985,8,95.765,66.914,4,5.6,43.1
986,9,95.47,67.339,3.3,4.3,42.6
987,9,95.916,68.612,4,5,43.4
988,9,94.593,71.162,17.2,12.8,48.9
989,9,94.121,70.786,4.4,5.4,43.7
990,9,93.735,70.914,3.5,4.5,43.2
991,9,94.297,70.769,1.8,2.6,42.4
992,9,93.486,71.74,13.4,11.3,47.5
993,9,94.466,71.401,8.1,8.3,45.6
994,12,93.121,75.922,32.4,16,54.4
995,12,97.436,75.533,15.9,12,50.2
996,9,98.041,75.847,7.3,7.8,47.2
997,12,98.734,75.731,4.6,5.4,46.1
998,9,92.583,78.49,10.4,9.8,47.8
999,12,91.2,80,19.7,13.2,51
1000,12,89.192,79.803,2.9,3.7,43.9
1001,12,88.973,79.829,3,3.8,43.9
1002,2,88.591,78.868,7.4,7.1,45.5
1003,12,87.09,79.056,4.8,5.6,44.1
1004,12,87.494,78.841,5,5.7,44.3
1005,12,86.909,78.828,4.2,5,43.7
1006,3,85.88,77.832,5.3,6.2,43.8
1007,3,85.707,77.845,6.1,6.9,44.1
1008,9,84.439,76.836,3.6,4.6,42.4
1009,9,80.929,79.474,4.5,5.5,42.6
1010,9,86.701,74.035,4.7,5.7,42.8
1011,4,88.246,73.214,2.6,3.8,42
1012,9,88.269,74.163,3.1,4.1,42.4
1013,9,86.061,73.467,5.5,6.4,42.9
1014,9,89.763,71.832,3.1,4.1,42.2
1015,9,89.863,70.737,4.9,5.9,42.8
1016,9,86.623,71.734,4.4,5.4,42
1017,12,82.513,71.228,21.4,13.7,47.2
1018,2,78.787,71.08,7.5,7.2,41.1
1019,12,78.175,70.241,21.4,13.7,45.9
1020,2,77.983,70.976,13.2,10.9,43.3
1021,2,78.558,72.199,7,6.8,41.1
1022,2,77.176,72.215,10.3,9.1,42.2
1023,12,75.245,71.674,17.7,12.6,44.3
1024,2,75.369,71.353,6.8,6.7,40
1025,12,74.778,70.579,22.9,14.1,45.6
1026,2,73.786,70.312,6.8,6.7,39.4
1027,2,73.687,70.523,5.2,5.4,38.7
1028,12,74.78,70.837,6.5,7,39.8
1029,12,75.103,71.915,14.8,11.6,43.3
1030,2,73.874,72.865,8,7.5,40.6
1031,2,70.6,71.899,7.3,7,39.2
1032,12,70.769,73.624,19.9,13.3,44.4
1033,2,71.138,76.612,6.9,6.7,40.3
1034,2,72.882,75.182,10.4,9.2,41.9
1035,9,74.585,75.6,1.9,2.7,38.7
1036,2,77.581,74.646,11.5,9.9,43.4
1037,9,77.837,75.324,2.6,3.5,39.8
1038,2,77.868,76.843,2.4,3.1,40.1
1039,12,77.465,77.722,28.9,15.4,49.9
1040,6,78.475,79.142,32.6,19.7,52.5
1041,14,74.38,79.582,14.9,11.9,45.2
1042,6,73.029,78.778,29.2,19,50
1043,6,73.343,78.09,27.5,18.6,49.4
1044,12,70.642,78.992,20.3,13.4,45.8
1045,12,70.505,78.699,13.3,10.9,43.4
1046,12,66.674,78.39,25.2,14.6,46.2
1047,2,66.193,78.641,5.2,5.4,38.9
1048,9,66.282,76.955,5.3,6.2,38.7
1049,9,64.415,77.419,13.2,11.2,41.6
1050,9,63.852,77.899,2.8,3.8,37.1
1051,12,66.109,75.415,9.3,8.9,39.9
1052,12,68.577,74.897,6.4,6.9,39.2
1053,12,68.93,73.461,22.4,14,44.7
1054,2,69.403,71.882,5.1,5.4,37.9
1055,12,68.773,71.357,23.4,14.2,44.4
1056,9,67.003,71.604,4.6,5.6,37.2
1057,9,65.729,70.975,7.6,8,38.1
1058,2,65.706,71.555,4.6,5,36.7
1059,2,65.449,73.394,8.8,8.1,38.9
1060,2,64.349,71.34,9.5,8.6,38.4
1061,12,62.51,72.165,10,9.3,38.5
1062,12,60.809,71.15,18.9,13,41
1063,12,60.679,70.202,3.8,4.6,34.8
1064,12,60.34,70.319,3.9,4.7,34.8
1065,12,60.377,70.566,2.8,3.6,34.3
1066,9,62.158,72.733,11.2,10.2,39.1
1067,2,61.362,73.911,6.3,6.3,37
1068,2,61.336,70.28,9,8.2,37.2
1069,9,62.193,78.284,3.1,4.1,36.9
1070,9,62.297,77.871,2.2,3.1,36.4
1071,3,58.922,78.702,2,2.8,35.6
1072,2,56.884,78.432,6.5,6.4,37.1
1073,12,53.317,78.615,9.8,9.2,37.7
1074,2,57.068,75.218,8.7,8,37.3
1075,3,57.086,76.068,2.4,3.3,34.7
1076,13,58.701,75.641,4.8,6.6,36.4
1077,2,58.706,75.041,15.5,12.2,40.4
1078,9,58.366,74.182,1.6,2.4,34.1
1079,9,58.153,73.805,5.7,6.5,36
1080,12,57.6,72.413,7.4,7.6,36.3
1081,12,57.924,71.88,4.9,5.7,35.1
1082,12,55.242,72.802,14.1,11.3,38.4
1083,2,49.736,73.233,6.6,6.5,34
1084,2,51.553,76.149,13.6,11.1,38.1
1085,2,48.557,78.158,8.8,8.1,35.9
1086,12,47.405,74.993,22.7,14,39.8
1087,2,48.018,73.915,6.8,6.7,33.8
1088,9,47.256,73.878,4.9,5.9,33
1089,9,46.512,73.07,3.5,4.5,31.9
1090,6,44.335,73.847,46,21.8,46.5
1091,2,40.273,74.704,9.8,8.8,33.4
1092,12,42.808,76.676,16.7,12.3,37.1
1093,12,42.502,76.977,11.4,10,35.2
1094,9,42.006,78.094,4,5,32.3
1095,9,41.852,78.162,5.4,6.3,32.9
1096,9,40.194,76.507,5.5,6.4,32.1
1097,9,40.164,76.897,2.4,3.3,30.7
1098,2,40.441,76.315,5.6,5.8,32
1099,9,39.742,77.075,3,4,31
1100,6,33.853,71.044,30.7,19.3,38.7
1101,2,31.207,70.28,8.5,7.9,29.5
1102,12,37.643,77.023,17.6,12.6,36.2
1103,2,38.308,77.499,4.5,4.9,31.3
1104,2,39.22,79.041,5.1,5.4,32.2
1105,2,37.196,78.684,6,6.1,32
1106,2,33.517,79.875,9.7,8.7,32.9
1107,2,32.897,76.255,5.8,5.9,30.2
1108,12,29.456,79.498,13.7,11.1,33.4
1109,12,27.932,78.257,58.5,18.6,45.8
1110,9,25.434,78.791,2.5,3.4,27.5
1111,2,22.891,78.948,7.3,7,29
1112,12,21.435,79.294,23.4,14.2,34.6
1113,2,24.681,71.421,7.7,7.3,27.8
1114,12,23.594,70.947,11.5,10.1,29
1115,12,23.153,71.623,22.3,13.9,32.8
1116,2,22.486,72.164,6.4,6.4,26.9
1117,3,22.194,72.087,1.8,2.6,24.7
1118,12,20.786,72.506,19.7,13.2,31.6
1119,12,20.658,72.536,14.3,11.4,29.7
1120,2,18.595,79.511,7.8,7.4,28.3
1121,12,19.187,72.854,23.6,14.3,32.5
1122,2,16.953,71.333,4.8,5.1,24.6
1123,12,16.879,72.531,21.6,13.8,31.2
1124,2,15.878,70.545,10,8.9,26.3
1125,12,14.651,71.76,13.7,11.1,27.8
1126,2,15.096,72.445,8.7,8,26.1
1127,12,14.666,72.403,19.4,13.1,29.9
1128,2,11.332,72.584,6.9,6.7,24.4
1129,9,9.678,71.807,6,6.8,23.6
1130,9,6.549,74.746,17.9,13.1,28.1
1131,9,6.308,74.844,20.2,13.8,28.8
1132,12,4.583,70.497,30.5,15.7,30.3
1133,2,1.373,70.403,8.5,7.9,22
1134,2,3.762,71.723,12.9,10.7,24.8
1135,2,0.541,71.521,6.5,6.4,21.3
1136,9,2.037,73.292,3.4,4.4,20.8
1137,12,4.269,73.476,34.3,16.3,32.1
1138,2,4.193,74.405,9.9,8.8,24.3
1139,2,3.421,76.173,6.3,6.3,23
1140,9,1.496,74.518,4.1,5.1,21.3
1141,2,1.825,75.011,8.8,8.1,23.4
1142,9,1.04,78.972,3.9,4.9,22.2
1143,9,3.834,84.063,6.2,6.9,25.3
1144,9,1.082,86.668,7.4,7.9,25.8
1145,3,1.359,88.765,6.4,7.1,25.9
1146,9,4.311,86.383,5.1,6,25.5
1147,2,7.129,87.874,6.9,6.7,27.2
1148,2,7.996,87.925,4,4.5,26.1
1149,9,6.755,87.934,21.8,14.3,32.7
1150,2,7.72,86.257,10.8,9.4,28.5
1151,9,8.344,84.174,6,6.8,26.3
1152,9,14.758,88.772,5,5.9,28.6
1153,9,14.294,85.813,9.4,9.2,29.7
1154,12,14.951,84.814,5.5,6.2,27.9
1155,9,15.045,83.662,12.3,10.8,30.4
1156,9,13.674,82.629,3.6,4.6,26.1
1157,2,14.908,81.587,9.8,8.8,28.8
1158,12,16.295,80.808,34.6,16.3,37
1159,2,17.115,82.099,10.2,9,29.6
1160,2,20.87,81.025,5.4,5.6,28.2
1161,12,21.665,82.9,25.5,14.7,36.2
1162,2,23.273,80.661,6.2,6.2,29.1
1163,2,20,85.623,7,6.8,29.9
1164,2,20.804,87.437,9.4,8.5,31.5
1165,2,21.605,87.829,5.6,5.8,30.2
1166,12,24.056,86.04,19,13,35.5
1167,12,25.501,88.634,19.1,13.1,36.6
1168,12,26.296,89.42,18.9,13,36.9
1169,2,27.675,89.411,6.5,6.4,32.5
1170,2,26.818,84.211,4.3,4.7,30
1171,2,28.318,84.519,8,7.5,32.1
1172,12,28.769,83.094,16,12,35
1173,2,29.719,83,7.5,7.2,31.8
1174,12,24.602,80.695,17,12.4,33.7
1175,12,26.084,80.911,21.4,13.7,35.5
1176,2,29.008,80.598,5.4,5.6,30.2
1177,2,31.067,81.295,2.5,3.2,29.5
1178,12,33.099,80.546,25.7,14.7,38.5
1179,2,34.308,80.878,7.1,6.9,32.3
1180,12,31.494,82.231,25.7,14.7,38.5
1181,12,34.91,83.37,18.7,12.9,37.5
1182,12,30.389,84.708,15.1,11.7,35.5
