treeno,species,x,y,dbh
129,7,92.894,8.126,9.7
130,7,93.193,8.095,10.2
131,14,94.476,8.19,3.2
132,7,96.94,9.351,9.2
133,1,96.758,7.566,11.2
134,14,98.362,8.506,17.8
135,15,98.258,7.695,17.7
136,7,98.946,6.523,5.9
137,15,98.119,6.191,8.5
138,14,97.352,5.367,14
139,15,96.5,5.648,16.1
140,4,94.211,5.242,21.8
141,1,92.231,0.496,10.8
142,15,93.122,1.348,15.5
143,15,93.433,1.352,11.4
144,10,94.65,1.443,4.9
145,9,94.359,2.079,4.8
146,1,98.367,1.722,15.4
147,7,99.486,1.554,12.1
148,1,99.225,10.358,22.5
149,4,97.715,10.422,17.6
150,11,96.109,11.118,4.6
151,3,95.422,10.819,3.2
152,9,94.638,11.915,9.8
153,9,94.002,12.394,6
154,2,99.266,15.685,13.9
155,1,96.696,14.81,23.4
156,9,94.716,12.596,5.2
157,9,94.188,12.482,8
158,8,97.21,19.592,43.5
159,2,93.835,19.185,26.6
160,8,95.393,17.539,19.8
161,7,92.11,16.291,12.7
162,7,92.281,18.857,5.8
163,14,90.588,17.991,19
164,7,87.859,13.133,10.8
165,3,87.937,12.828,9.8
166,2,87.585,11.528,9
167,1,86.165,10.485,15.7
168,9,84.587,12.064,9.3
169,9,84.577,12.054,14.5
170,7,83.465,12.917,6.4
171,7,83.419,13.284,7
172,15,83.87,16.965,20
173,10,80.621,11.815,1
174,6,80.223,10.342,28.2
175,15,78.827,12.827,9
176,14,73.571,15.173,16.9
177,2,70.673,12.953,5.6
178,14,70.482,12.573,4.8
179,7,70.381,15.843,3.8
180,2,71.124,17.705,5.1
181,9,70.571,18.042,7.4
182,7,72.178,18.934,7.3
183,3,75.266,19.176,13.3
184,3,75.276,19.182,7.7
185,15,68.315,18.52,19.9
186,3,66.12,18.098,4.9
187,3,65.204,18.606,4.5
188,2,63.08,17.488,11.8
189,10,60.197,17.539,20.5
190,1,62.616,13.406,17.8
191,14,63.601,13.157,13.2
192,3,66.767,14.369,3.9
193,1,66.859,14.001,16
194,2,66.833,12.788,8.4
195,1,66.833,11.783,21.2
196,1,68.663,10.456,11.7
197,14,62.068,12.128,15
198,15,62.126,11.357,26.4
199,7,62.354,11.019,5.5
200,1,60.909,11.21,7.8
201,14,60.25,11.792,14.8
202,9,53.901,11.537,4.2
203,9,53.911,11.54,10.9
204,9,53.92,11.543,5.3
205,4,52.931,10.209,18
206,1,51.381,10.453,19.2
207,1,47.748,16.337,12.8
208,1,45.928,16.735,12.5
209,1,45.493,19.747,11.1
210,1,42.645,16.425,19
211,1,41.302,19.014,21.5
212,1,40.318,16.261,19.7
213,1,43.255,16.38,10.8
214,3,44.232,16.383,5.1
215,1,43.795,15.783,13.5
216,1,43.243,14.755,20.2
217,1,45.506,13.793,15
218,1,48.743,10.176,16
219,1,42.681,13.689,7.3
220,1,41.929,13.423,17.5
221,1,41.159,12.955,7.4
222,1,40.246,10.963,10.9
223,1,39.314,11.254,8.1
224,1,38.753,12.491,12.1
225,1,39.778,14.178,17.5
226,14,35.506,15.81,11.8
227,10,34.729,15.615,56
228,1,32.977,17.813,19.7
229,4,31.279,15.387,11.6
230,7,31.202,14.331,2.4
231,9,30.907,14.13,7.2
232,1,32.05,12.809,20.9
233,1,33.541,10.681,7.5
234,1,29.765,13.939,17.2
235,2,29.498,13.109,10.2
236,2,28.781,12.095,17.5
237,1,26.269,18.771,10.5
238,10,23.74,18.256,2.7
239,1,21.626,18.339,12.5
240,14,21.418,13.939,24
241,2,21.469,12.044,17.9
242,3,25.996,11.665,3.4
243,1,22.751,10.238,23.5
244,14,21.963,10.901,1.6
245,14,22.399,11.848,13.6
246,10,21.868,11.932,7.7
247,10,20.502,11.481,2
248,1,19.458,13.239,10.6
249,14,17.256,11.405,11.1
250,3,16.406,12.071,7.8
251,3,16.409,12.062,9.2
252,2,15.754,11.485,6.6
253,1,12.53,11.228,22.2
254,1,11.704,10.34,12.3
255,2,11.62,13.538,26.4
256,2,14.332,15.101,15.6
257,14,15.086,15.05,9.7
258,1,15.642,14.69,9.4
259,1,14.985,15.789,19.8
260,1,18.172,16.839,19.7
261,10,19.287,17.147,2
262,1,18.626,18.448,19.3
263,14,17.136,17.631,2.5
264,2,11.742,17.573,3.5
265,3,14.226,17.998,11
266,2,11.231,15.626,15.5
267,2,10.336,18.914,8.4
268,7,11.068,18.147,3.5
269,2,10.531,18.977,16.1
270,1,9.806,18.412,17.1
271,2,5.645,19.317,15.9
272,14,6.823,17.47,16.9
273,10,6.691,17.227,21.4
274,14,8.193,16.874,13.5
275,2,8.991,15.222,5
276,14,9.446,13.857,22.3
277,11,7.37,13.2,3.9
278,14,5.391,13.194,24.4
279,1,5.714,10.251,27
280,15,1.433,10.197,31.4
281,14,4.238,14.576,7.9
282,15,4.971,13.967,12.2
283,1,1.749,22.844,14.7
284,1,0.764,24.588,20
285,14,0.398,26.123,14.1
286,1,2.609,25.648,13.2
287,1,4.609,25.102,19.3
288,14,4.989,25.002,3.4
289,15,7.228,24.29,20.3
290,1,9.856,23.658,24.7
291,2,8.751,25.015,9.8
292,15,8.591,26.138,14.5
293,10,7.96,26.189,10.1
294,1,5.432,27.286,18.7
295,1,8.254,28.346,12.4
296,7,8.826,27.212,4.9
297,1,10.204,29.187,15.5
298,1,11.575,28.647,16.2
299,1,17.15,24.885,20.1
300,1,13.451,21.867,7.7
301,1,10.217,20.955,7.8
302,1,13.46,20.187,18.8
303,2,16.06,20.536,7.4
304,1,16.103,23.104,17.5
305,1,16.675,22.335,19.1
306,1,17.905,23.169,17.7
307,1,18.762,22.975,8.2
308,1,18.915,21.3,8.1
309,1,21.562,21.473,14.3
310,10,21.567,22.273,2.2
311,14,22.763,21.107,1.8
312,1,22.857,22.688,23.5
313,2,23.796,22.709,8.1
314,3,24.773,24.932,5.6
315,4,25.388,21.126,2.8
316,4,25.33,20.835,4.1
317,4,25.552,21.029,17.2
318,1,27.273,20.194,21
319,1,28.668,24.363,16.9
320,15,26.185,25.577,11.2
321,15,25.679,25.023,13.9
322,15,24.031,27.512,11.6
323,11,27.901,27.666,5.4
324,6,37.117,27.322,30.2
325,1,34.875,25.926,14.1
326,3,34.189,25.034,22
327,7,33.648,28.957,6.8
328,1,31.555,23.917,23.6
329,11,31.802,21.287,4.7
330,11,31.841,21.645,4.2
331,15,31.51,21.314,18.1
332,15,31.605,21.237,14
333,1,33.464,22.921,20.6
334,1,35.73,21.617,13.3
335,1,36.582,21.639,13.4
336,11,37.109,20.509,4.5
337,11,37.456,20.422,9.9
338,3,37.524,20.867,3.7
339,15,38.336,20.19,14.7
340,1,37.368,25.903,11.6
341,1,39.121,29.504,14.1
342,14,48.43,39.091,12
343,14,40.997,28.138,11.5
344,1,42.632,28.249,14.1
345,14,43.098,29.699,15.4
346,1,43.397,26.708,24
347,10,41.119,21.784,15
348,1,45.028,23.507,3.7
349,1,46.937,23.516,8.2
350,1,45.887,24.132,4.4
351,1,46.773,27.733,9
352,1,46.77,28.428,16
353,6,49.261,28.005,13.9
354,6,50.203,28.061,21.8
355,1,50.619,26.462,8.8
356,1,51.681,25.355,13.9
357,7,50.47,21.046,36
358,6,53.055,27.718,22.9
359,3,52.98,28.219,4.2
360,7,53.284,29.985,8.3
361,15,61.378,26.148,13.7
362,1,64.757,28.398,22.5
363,1,66.479,28.881,19.4
364,15,69.051,29.18,18.9
365,3,69.801,28.309,3.6
366,9,67.784,26.528,9.3
367,15,67.257,25.579,10.3
368,4,64.475,22.293,23.4
369,1,61.533,20.785,18.1
370,14,63.391,20.571,14.9
371,4,65.048,21.623,19
372,14,69.749,20.247,26
373,15,69.476,21.547,22.2
374,4,70.774,24.23,5.3
375,7,73.504,24.819,15.4
376,15,72.62,25.683,18.5
377,7,73.77,25.729,8.3
378,3,74.02,25.324,2.8
379,7,77.163,21.562,13.6
380,7,77.279,21.422,11.7
381,4,77.841,22.072,21.7
382,1,79.372,20.298,14.2
383,1,77.888,25.089,12
384,7,77.908,28.299,3.6
385,3,77.568,28.384,3.5
386,3,76.985,28.271,5.5
387,3,77.049,28.444,2.4
388,11,76.229,26.946,5.5
389,11,76.23,26.95,3.4
390,15,74.854,27.598,15.2
391,15,74.696,27.262,14.7
392,15,73.972,27.187,15.2
393,2,75.128,29.254,4.5
394,2,75.12,28.068,2.6
395,7,74.249,29.515,5.7
396,1,71.186,28.493,20.2
397,1,77.025,29.478,25.8
398,10,82.262,27.385,16.1
399,3,83.411,23.801,8.5
400,1,83.411,22.136,20.4
401,15,87.389,21.715,18.8
402,15,87.353,22.588,16.6
403,9,87.913,24.019,7
404,7,88.16,23.876,3.6
405,15,88.108,24.138,13.9
406,10,89.212,28.874,8.3
407,15,92.651,29.116,9.9
408,14,94.109,28.617,15.7
409,2,94.405,27.729,36.3
410,14,92.159,26.008,36.9
411,14,93.517,23.491,23.6
412,2,97.523,23.65,41.4
413,7,97.717,24.502,10.6
414,15,97.753,28.906,12.4
415,11,98.838,30.918,4.5
416,6,99.625,33.491,22.8
417,15,99.098,35.138,14
418,15,98.355,36.743,11.9
419,3,98.62,37.811,12.1
420,15,98.664,38.447,14.8
421,11,95.998,34.258,15.8
422,7,95.86,33.897,11.9
423,4,94.535,32.364,19.9
424,2,94.153,33.101,10
425,1,92.916,32.431,18.3
426,2,89.116,30.998,5.3
427,3,88.204,33.356,31.7
428,14,86.155,32.787,13.4
429,2,87.424,34.465,37.4
430,1,89.538,37.252,15
431,1,83.504,38.643,13.3
432,1,82.684,31.094,24.6
433,1,83.077,31.95,14.5
434,1,81.56,33.607,23.1
435,1,80.482,33.326,14.4
436,11,78.758,32.627,2.8
437,9,79.014,31.363,6.3
438,11,78.563,30.166,5.5
439,7,75.416,31.492,6.4
440,1,78.735,34.829,16.8
441,1,79.417,34.647,20.9
442,3,75.049,31.898,8.8
443,7,74.553,32.079,5.7
444,3,74.439,30.703,2.9
445,11,70.898,32.063,2.7
446,2,71.35,33.146,12.9
447,1,71.414,33.678,19.8
448,1,73.826,35.766,13.6
449,2,71.576,35.784,14.1
450,1,79.004,34.407,10.8
451,1,79.194,38.958,22
452,1,69.219,38.923,7.2
453,9,68.625,36.3,5.4
454,7,67.977,34.15,28
455,6,64.953,34.484,29.9
456,9,67.785,31.053,8.8
457,1,65.833,32.086,13.8
458,1,63.888,31.121,21.5
459,3,62.947,30.657,2.9
460,14,63.501,30.852,3.8
461,7,64.266,30.291,7
462,7,64.279,30.293,3.7
463,4,60.765,37.968,13.4
464,1,60.398,38.369,10.5
465,1,61.743,38.777,20.1
466,1,63.293,39.739,15.6
467,7,59.531,34.129,26.1
468,4,55.218,36.061,10.5
469,3,55.996,35.06,2.9
470,3,54.539,35.832,1.9
471,3,55.54,34.777,3.2
472,3,55.44,34.473,1.8
473,1,55.51,31.892,14.8
474,14,54.422,30.421,1.3
475,6,50.245,30.916,20.1
476,1,51.635,32.431,16
477,6,50.667,33.611,23.7
478,1,54.045,36.582,15.3
479,1,54.947,37.701,7.9
480,6,54.868,38.309,20.8
481,14,50.539,37.527,10.4
482,2,50.625,37.098,9.9
483,14,47.712,39.017,15.9
484,15,48.581,36.937,29.4
485,14,48.384,36.566,4.9
486,7,48.223,35.675,20
487,14,45.83,33.788,24.5
488,14,47.393,32.564,18.3
489,11,45.145,31.718,18.5
490,10,44.181,30.736,19.8
491,15,43.193,30.182,7.8
492,10,41.523,34.025,2.3
493,10,40.886,33.97,1.6
494,1,40.268,34.266,14.6
495,2,41.815,36.757,13.2
496,1,42.532,37.97,9.4
497,2,43.294,39.739,8.1
498,1,43.624,39.926,14.3
499,1,41.095,39.563,10.7
500,14,42.852,38.267,12.4
501,15,41.965,38.074,8.2
502,2,41.939,37.823,12.4
503,1,40.676,38.543,19.4
504,1,40.55,36.738,11.4
505,2,37.435,38.452,29
506,3,37.742,35.324,30.4
507,2,37.196,34.203,31
508,14,36.883,33.717,10.6
509,14,38.878,32.091,9.4
510,2,37.128,30.232,9
511,3,34.244,31.682,26.5
512,1,34.091,34.541,12.4
513,1,33.242,33.506,11.9
514,1,30.671,33.619,23.1
515,3,30.239,36.447,30.4
516,11,28.482,36.274,7.8
517,11,28.492,36.27,5.2
518,11,28.49,36.279,3.8
519,1,27.047,38.581,17.7
520,1,23.543,36.532,10.7
521,1,26.873,39.042,20.9
522,1,22.792,37.552,12.3
523,1,23.515,36.82,8
524,1,23.247,36.885,16.5
525,10,28.322,32.708,2.2
526,6,24.116,30.269,15.1
527,9,20.841,33.164,8.4
528,1,20.413,39.6,12.8
529,1,19.726,37.082,13.4
530,6,18.044,37.325,25.7
531,1,18.851,38.698,15.7
532,1,17.593,39.293,13.1
533,1,17.759,38.503,18.3
534,1,15.313,38.546,12
535,1,15.893,37.307,10.7
536,1,14.377,35.565,10.3
537,1,15.799,35.47,15.4
538,1,16.456,35.206,12.5
539,1,17.312,36.441,20.2
540,1,18.917,35.368,7.6
541,6,19.558,33.939,23.8
542,1,17.327,34.347,12.6
543,1,13.417,31.542,21.7
544,1,12.587,32.32,19.7
545,1,10.229,30.858,15.2
546,1,14.194,34.444,14.5
547,1,10.439,34.33,11.4
548,1,12.954,34.476,9.5
549,4,10.105,38.071,21.2
550,1,4.688,35.059,15.7
551,1,8.148,32.862,11.4
552,8,9.866,31.554,22.7
553,1,8.018,30.418,20.6
554,1,6.71,31.329,13.1
555,1,4.931,31.375,14.5
556,1,4.991,30.571,12.9
557,3,0.82,40.191,21
558,9,2.615,46.301,7.3
559,2,3.087,45.608,31.7
560,14,4.592,40.695,16.4
561,1,4.73,42.855,21.8
562,3,5.043,46.297,19.6
563,1,3.254,48.199,23.5
564,14,3.615,48.367,12.2
565,10,5.474,49.136,13.7
566,10,5.714,48.958,19.1
567,1,8.961,48.638,20.8
568,1,7.449,47.213,17.9
569,1,8.009,44.253,13.1
570,1,15.851,47.995,8.3
571,1,13.768,45.284,17.3
572,1,13.91,40.214,17
573,4,14.423,40.689,24.7
574,1,15.276,40.589,17.4
575,1,17.914,40.453,17.3
576,1,19.238,41.347,7
577,1,20.981,42.195,19.3
578,1,20.307,43.761,10.3
579,1,20.932,44.867,17.7
580,1,23.349,44.523,22
581,1,20.285,48.341,9.5
582,1,25.355,46.667,10.1
583,1,25.567,47.379,20.1
584,1,26.265,49.304,19.3
585,1,29.469,47.724,21.3
586,15,28.496,46.855,17.7
587,1,26.794,45.105,16.4
588,1,24.922,44.124,11.7
589,15,23.57,40.787,8.4
590,1,27.49,40.842,17.9
591,1,28.402,40.887,17.5
592,1,28.789,41.909,8.9
593,1,28.79,41.91,11.8
594,1,30.171,42.376,25
595,6,31.919,45.186,24
596,14,31.305,46.223,21.9
597,14,30.577,46.597,19.3
598,1,36.387,44.017,10
599,1,36.837,42.932,13.1
600,1,35.763,41.538,15.1
601,1,36.033,40.645,11.3
603,1,42.017,41.104,12.5
604,10,40.722,43.198,20.1
605,14,41.858,42.903,9.3
606,14,43.401,40.403,12.2
607,15,46.437,40.645,9.8
608,14,47.894,41.414,8.9
609,14,49.649,41.987,12.6
610,2,49.395,42.127,8.7
611,15,49.184,42.891,17.2
612,14,47.318,43.282,20.6
613,14,45.53,43.814,11.5
614,15,46.699,44.896,20.3
615,15,45.478,45.661,12.8
616,14,44.465,42.874,11.5
617,1,40.736,47.425,11.3
618,1,42.191,46.255,18.4
619,15,43.813,48.445,11.7
620,1,45.868,49.409,21
621,1,47.393,48.113,18.3
622,1,48.037,48.524,8.8
623,1,49.773,47.579,14.3
624,14,51.379,47.969,25.2
625,1,53.496,46.818,19.8
626,3,52.989,43.683,4.5
627,7,50.605,40.863,18.5
628,9,53.543,40.301,3.1
629,1,56.114,40.255,15.6
630,14,55.682,41.172,2.3
631,14,57.36,43.767,10
632,1,55.656,44.191,16.9
633,1,54.363,45.245,7.7
634,1,56.278,46.029,10.4
635,6,57.287,45.698,19.5
636,1,59.554,44.8,17.5
637,14,58.534,46.343,8.3
638,14,58.494,47.474,18.8
639,2,61.473,48.142,13.2
640,15,61.173,46.831,15.7
641,15,61.78,45.832,17.9
642,14,64.169,46.783,15.9
643,3,64.494,47.005,13
644,15,64.556,45.896,17.7
645,7,62.916,43.688,6.5
646,15,63.91,43.362,18.1
647,14,63.197,42.821,16.2
648,3,60.989,41.602,23
649,1,63.709,41.187,22
650,1,68.198,42.048,11.5
651,11,62.14,43.448,3.9
652,1,67.487,44.647,22.7
653,3,66.151,48.555,12.6
654,14,68.555,49.355,12.6
655,3,68.557,49.533,9.2
656,15,68.953,46.889,10.7
657,9,69.302,44.661,6
658,1,71.16,41.905,14.5
659,1,72.097,44.23,15.2
660,15,73.175,42.578,11.4
661,6,76.342,41.903,32.4
662,11,76.445,42.369,5
663,11,76.642,42.984,6.7
664,1,79.523,40.461,19
665,11,77.949,43.601,9
666,1,76.402,45.904,13
667,1,76.783,47.032,10.9
668,1,73.766,46.201,19.4
669,3,72.741,46.494,2.6
670,1,71.158,47.595,23.7
671,3,70.276,48.435,3
672,3,72.23,48.902,4
673,1,73.072,49.702,20
674,11,80.929,48.571,7.4
675,11,80.953,47.446,5.9
676,11,83.194,49.25,5.7
677,8,82.334,46.67,21.4
678,11,80.943,47.528,4
679,4,83.432,45.066,20.7
680,4,83.334,44.614,18.2
681,3,82.363,42.547,5.2
682,11,82.779,42.587,4.6
683,4,85.826,41.756,25.6
684,11,86.174,41.867,6.6
685,4,86.827,45.591,22.9
686,1,86.934,48.223,25.7
687,10,92.632,47.96,26.3
688,4,95.237,49.078,25.5
689,3,94.856,48.538,18.2
690,3,96.73,47.722,19.6
691,10,92.948,44.137,23.7
692,7,96.318,41.786,18.7
693,11,99.148,40.788,5.7
694,9,98.663,40.876,5.7
695,15,97.627,42.389,14.9
696,15,92.624,43.392,13.3
697,6,99.979,46.126,22.1
698,6,99.978,47.561,21.2
699,11,98.585,51.185,7
700,11,98.587,51.3,3.2
701,14,96.51,50.259,22.6
702,15,98.519,54.958,16.2
703,15,99.002,59.494,15.1
704,1,95.399,54.455,16.7
705,1,93.53,52.626,17.7
706,6,91.953,50.758,18.3
707,1,90.304,56.274,8.6
708,14,91.057,57.559,16.6
709,1,92.006,58.591,9.3
710,1,90.492,58.498,12.2
711,4,87.869,59.562,17
712,1,87.404,59.187,14.7
713,7,86.587,57.669,8.7
714,15,85.041,59.309,12.6
715,4,82.391,58.58,11.1
716,1,80.704,58.158,22
717,1,81.146,59.042,18.5
718,1,82.74,58.094,17
719,1,81.678,57.379,16.6
720,1,82.034,55.788,13.2
721,4,84.65,54.209,26.4
722,11,89.561,54.27,5.7
723,3,84.567,52.413,3.9
724,4,85.026,50.968,19.7
725,1,82.017,53.9,14.5
726,1,80.782,53.973,18.5
727,11,79.513,53.908,4.6
728,8,79.329,51.918,29.4
729,6,75.893,52.377,20.1
730,6,73.248,51.865,18.7
731,1,70.64,50.888,16.2
732,2,71.495,52.359,10.2
733,1,73.12,55.399,14.1
734,1,74.607,55.743,13.7
735,1,75.005,54.286,18.5
736,1,78.565,57.081,11.7
737,15,78.7,58.997,17.7
738,7,77.723,58.172,5.7
739,2,76.722,58.134,8
740,2,75.82,59.204,6.7
741,7,71.503,58.163,10.8
742,11,70.717,57.91,7.8
743,2,69.802,54.819,31.3
744,2,69.554,52.79,8.9
745,4,67.043,52.646,11.7
746,4,67.091,52.439,7.6
747,10,66.874,50.79,20.7
748,10,66.182,50.391,11.8
749,1,64.073,50.375,19.3
750,1,64.65,51.59,13.2
751,4,64.197,53.366,10.1
752,4,64.2,53.37,22
753,7,66.804,54.211,6
754,1,67.749,56.181,11.7
755,15,64.518,54.449,17
756,1,61.774,57.172,15.6
757,14,61.107,53.715,19.4
758,4,59.806,55.06,18.7
759,4,59.802,54.111,8
760,1,59.875,50.881,17.7
761,1,57.5,51.867,7.2
762,6,56.709,51.196,16
763,1,55.422,52.485,20.3
764,4,53.079,52.331,18.2
765,15,50.247,52.201,10.8
766,1,56.571,56.852,21.9
767,1,58.675,57.053,11.5
768,2,58.706,58.623,6.3
769,11,58.416,59.219,7.3
770,2,53.243,59.452,24
771,3,50.674,58.906,19.7
772,15,50.896,57.439,13.7
773,14,45.847,59.091,13.5
774,15,45.646,57.421,12.8
775,2,45.258,58.39,20.7
776,14,42.526,59.129,12.4
777,1,43.411,57.002,17.6
778,14,44.26,55.917,8.8
779,10,44.919,55.161,25.5
780,10,45.309,54.489,21.7
781,1,46.643,53.523,18.2
782,1,45.758,51.924,10.8
783,1,45.527,50.305,15.5
784,1,44.406,51.271,11.3
785,1,42.254,50.293,15.5
786,14,42.062,50.796,11.5
787,2,40.827,50.807,5.1
788,10,43.223,53.473,8.9
789,15,43.213,52.935,10.1
790,1,41.438,53.729,13.2
791,15,40.673,54.64,14.2
792,1,38.831,55.279,22.8
793,14,38.652,57.834,16.7
794,1,37.166,58.035,18.1
795,14,37.083,56.002,3.6
796,14,36.991,53.382,3
797,10,35.396,54.787,31
798,1,37.001,50.427,14.6
799,15,34.807,50.922,16.7
800,1,33.127,51.196,19
801,9,33.984,52.486,6
802,1,32.859,53.999,16
803,1,33.256,59.019,14.4
804,1,32.612,58.914,8.5
805,1,29.192,59.833,11.2
806,1,28.118,57.018,13.7
807,6,28.813,56.214,24.6
808,1,29.152,55.471,9.1
809,1,28.031,55.723,12.8
810,1,28.385,54.678,21.4
811,1,27.882,54.195,7.1
812,3,29.572,53.579,3.5
813,15,27.868,53.178,12.2
814,1,27.114,51.619,20.9
815,15,24.593,53.711,19.5
816,1,24.903,55.039,21.6
817,1,22.453,58.074,10.8
818,11,22.962,55.69,6.2
819,1,22.604,54.591,18.8
820,9,19.676,55.101,12.8
821,1,12.799,57.456,19.6
822,1,15.267,53.531,6.6
823,1,15.536,52.717,20.3
824,1,16.666,53.321,22.3
825,1,17.149,52.668,14.7
826,15,18.309,51.216,17.1
827,1,16.658,51.347,21.6
828,10,10.429,51.338,13
829,1,7.774,52.763,14.8
830,15,6.284,51.453,10.7
831,15,4.494,52.017,10.3
832,1,4.513,50.935,13.7
833,1,5.573,54.012,24.1
834,1,4.508,53.2,17.2
835,1,4.56,56.092,19.7
836,1,4.442,56.964,18.6
837,15,2.437,57.146,15.5
838,7,6.86,59.329,8.8
839,1,7.221,58.548,8.3
840,1,8.843,58.797,33.6
841,1,1.503,58.371,12.8
842,10,1.992,63.953,4.1
843,3,3.421,66.848,2.5
844,1,4.086,66.922,19.8
845,11,3.846,65.66,5.7
846,7,3.746,66.93,8.2
847,15,1.942,67.274,7.8
848,1,1.627,64.891,18.6
849,11,0.741,67.473,7.3
850,1,2.814,68.697,18
851,1,0.469,69.83,12.5
852,7,7.493,64.478,17
853,2,7.515,64.045,11.2
854,15,9.028,67.197,13.4
855,1,10.21,64.159,20.4
856,2,11.001,65.248,31.4
857,7,11.103,63.01,17.9
858,10,12.762,61.572,26.6
859,1,15.271,64.177,17.6
860,1,15.109,66.538,14.7
861,1,13.984,68.646,16.7
862,1,17.991,69.403,18.2
863,1,18.187,69.019,12.2
864,10,19.096,68.757,4
865,14,18.958,67.124,11.4
866,1,20.52,64.277,18.7
867,1,21.011,61.704,12.7
868,1,22.743,64.819,22.2
869,1,23.923,68.229,11
870,1,23.487,68.881,8.5
871,1,27.771,69.2,24.2
872,10,28.144,68.385,3.4
873,1,26.168,62.721,10.6
874,1,28.817,67.479,15.3
875,1,26.348,62.902,10.3
876,9,24.808,62.712,6.9
877,11,26.157,61.737,12.3
878,1,31.335,62.15,13.4
879,1,33.151,69.15,23.2
880,4,32.29,64.539,7.3
881,1,31.976,66.739,21.5
882,1,35.064,63.043,28.1
883,1,35.453,62.724,9.3
884,11,39.787,62.181,9.3
885,15,39.126,67.138,13.3
886,14,39.14,67.946,17.1
887,1,38.555,69.316,9
