treeno,species,x,y,dbh,ht,cw
144,2 ,57.8,11.4,5.5,5.68,1.33
145,9 ,50.7,12.1,15.8,12.29,3.45
146,2 ,51.1,12.5,4.4,4.81,1.05
147,12 ,50.5,15.7,7.8,7.92,0.73
148,6 ,52.4,16.8,12.5,12.81,1.28
149,12 ,52.9,19.4,28.4,15.28,2.73
150,2 ,48.8,19.5,7.3,7.03,1.05
151,2 ,48.6,18.6,1.5,2.32,0.75
152,2 ,47.5,18.4,8.9,8.16,1.38
153,2 ,46.4,18.6,3,3.64,0.68
154,12 ,45,18.6,25,14.59,2.13
155,2 ,45.6,19.8,5.8,5.91,0.73
156,2 ,44.5,19.5,9.5,8.56,1.45
157,2 ,43.2,18.2,1.6,2.41,0.43
158,2 ,42.7,18.5,4.8,5.13,0.9
159,2 ,42.5,18.6,2.3,3.04,0.7
160,2 ,41.7,17.8,13,10.77,0
161,12 ,40.4,19.5,17.5,12.55,1.1
162,2 ,42.8,16.9,2.2,2.95,0.68
163,2 ,41.5,16.1,9.6,8.63,1.4
164,2 ,41.5,16,2.6,3.3,0.55
165,2 ,42.4,14,3.1,3.73,1.13
166,12 ,43.7,12.9,20.4,13.44,1.08
167,2 ,44.9,16.1,4.2,4.65,1.55
168,2 ,46.3,17.4,8.5,7.88,1.8
169,2 ,48.2,16.9,3,3.64,0.75
170,2 ,49.3,15,9.2,8.36,1.55
171,2 ,48.3,15.9,13.4,11.01,1.98
172,2 ,49.3,14.2,8,7.53,1.88
173,2 ,49.8,15.1,7.8,7.39,1.75
174,2 ,46.5,14.5,2.1,2.86,0.58
175,2 ,46.3,13.9,8.9,8.16,1.73
176,2 ,46.2,13.8,3.3,3.9,0.7
177,12 ,43.5,11.5,16.3,12.13,2.73
178,2 ,44.2,10.1,8.5,7.88,1.65
179,2 ,38.2,14,6.3,6.29,1.2
180,12 ,38.8,15,14.7,11.52,1.93
181,2 ,39.3,19.6,4.4,4.81,1.05
182,12 ,39.3,17.1,18.5,12.87,1.15
183,12 ,38.4,19.2,12.5,10.57,0
184,3 ,36,19,3.1,4.09,1.35
185,2 ,36.3,16.8,1.6,2.41,0.8
186,3 ,34.6,18,5.7,6.54,1.1
187,2 ,35.3,16.6,5,5.29,1.2
188,2 ,35.2,16.6,9,8.23,1.08
189,3 ,30.7,18.4,5.1,6.03,0.95
190,3 ,30.7,18.8,3.9,4.91,0.8
191,2 ,33.1,10.7,7,6.81,1.28
192,2 ,32.8,10.7,8.1,7.6,1.85
193,12 ,21.1,10.2,15.1,11.68,1.4
194,3 ,29.8,16.7,6,6.79,1.03
195,3 ,28.8,18.6,4,5.01,1.55
196,3 ,20.7,14.3,8.3,8.47,0.98
197,3 ,20.8,14.3,9,8.92,1.43
198,3 ,20.9,14.3,7.9,8.2,1.45
199,3 ,20.6,14.3,9.4,9.17,2.03
200,3 ,20.5,14,12,10.61,0
201,2 ,21.4,14.3,2.3,3.04,0.65
202,12 ,19,13.8,28.2,15.24,1.2
203,3 ,16.5,15.5,4,5.01,0
204,2 ,13.7,15.4,7,6.81,1.35
205,3 ,11.1,15.9,3.6,4.61,0
206,3 ,10.9,15.9,4.1,5.11,0
207,2 ,11.1,15.2,1.2,2.05,0.7
208,3 ,13,17.5,4.6,5.58,0
209,3 ,11.3,19.9,7.6,7.99,1.6
210,3 ,11.2,19.8,8.5,8.6,1.35
211,2 ,10.5,19.5,2,2.77,0.45
212,2 ,9.7,18.2,2.3,3.04,0.6
213,2 ,10.6,14.6,3.5,4.07,0
214,6 ,13.1,12.4,11.1,11.95,1.08
215,6 ,13.3,12.3,7.8,9.49,0.48
216,7 ,10.2,10.2,12.7,12.93,3.9
217,2 ,10.8,12.5,2.6,3.3,0
218,3 ,8.8,16.7,4.7,5.67,1.08
219,2 ,6.3,15.4,2.4,3.12,1
220,3 ,4.1,15.3,4.4,5.39,1.88
221,7 ,5,15.9,10.9,11.81,1.48
222,7 ,5.3,16.1,11.2,12.01,1.58
223,3 ,6.1,16.2,2,2.85,0.4
224,7 ,5.5,16.5,12.5,12.81,1.63
225,7 ,5.4,16.5,5.2,7.01,0.9
226,2 ,6,16.4,2.5,3.21,0.75
227,7 ,3.5,18.3,11.9,12.45,2.13
228,7 ,3.4,18.3,11,11.88,2.33
229,2 ,2.6,19.8,2.3,3.04,0.48
230,3 ,1.3,16.7,5.2,6.12,1.78
231,6 ,0.9,16.5,10.5,11.54,1.23
232,3 ,1.8,13.3,3.6,4.61,0.73
233,3 ,5.6,12.4,4.6,5.58,1.13
234,3 ,3.1,11.6,8.1,8.34,1.95
235,3 ,3.5,10.1,10.9,10.03,1.18
236,3 ,3.6,10.1,3.9,4.91,0.85
237,12 ,2.8,10.5,14.1,11.28,1.45
238,3 ,5.8,11.6,4.1,5.11,0.78
239,3 ,0.5,11.1,5.4,6.29,1.08
240,12 ,1.6,21,6.8,7.21,1.13
241,12 ,1.8,21,23.1,14.15,2.35
242,2 ,2.2,21.1,5.5,5.68,0.75
243,2 ,3.8,21.8,2.2,2.95,0.48
244,3 ,5,21.7,3.5,4.51,0.6
245,3 ,5,22.4,5.5,6.37,1.55
246,6 ,6.3,24.3,22.2,17.07,0.35
247,6 ,6.3,24.8,34.7,20.14,2.63
248,6 ,4.2,24.7,7.9,9.57,0.93
249,3 ,2.4,23.4,3.2,4.2,0.8
250,12 ,3.4,25.7,40.6,17.07,5.13
251,2 ,0.3,25.5,8.3,7.74,1.88
252,6 ,6.3,25.1,6.5,8.32,0
253,6 ,6.2,25.2,7.2,8.97,1.45
254,2 ,1.4,29.8,5.5,5.68,0
255,2 ,2,29.7,7.9,7.46,0
256,2 ,43.2,24.9,8.3,7.74,1.5
257,2 ,1.8,31.8,6.3,6.29,0
258,2 ,8.4,24.6,2.3,3.04,0.45
259,3 ,11.6,20.6,4.6,5.58,1.53
260,14 ,12.1,23.9,5.6,5.76,1.28
261,2 ,11.2,26,3.7,4.23,1.2
262,12 ,11.5,27.6,14.6,11.48,1.35
263,2 ,11,29.2,17.5,13.26,2.85
264,12 ,14.1,28.4,25.5,14.7,3.1
265,12 ,17.1,27.8,25.7,14.74,3.48
266,7 ,21.2,27.6,22,17,2.15
267,7 ,21.2,27.8,24.9,17.89,3.15
268,2 ,24.4,21.4,2.2,2.95,0.65
269,2 ,34.5,27.8,3.4,3.98,0
270,2 ,38.7,29.2,9,8.23,1.7
271,12 ,39.7,24.5,24.9,14.57,2.23
272,12 ,38.8,21.7,18.8,12.97,1.4
273,12 ,37.9,21.9,13.5,11.02,0.88
274,12 ,36.2,21.2,30.9,15.72,2.48
275,2 ,36,21,1.9,2.68,0.8
276,3 ,36.1,21,3,3.98,0.5
277,2 ,36.1,20.7,1.2,2.05,0.35
278,2 ,44.5,26,12.4,10.41,1.65
279,2 ,43.8,25.5,2.2,2.95,0.7
280,2 ,45.5,25.5,9.6,8.63,1.7
281,2 ,46.3,24.8,2.7,3.39,2.03
282,2 ,45.7,24.3,3.3,3.9,1.2
283,2 ,45.7,23.1,7.7,7.32,1.7
284,2 ,41.6,23.1,4.6,4.97,0
285,2 ,44.2,20.8,2.6,3.3,1.05
286,2 ,45.7,20.8,11.4,9.79,1.85
287,2 ,47,20.6,9.9,8.83,1.75
288,2 ,46.3,21.7,2.6,3.3,0.65
289,2 ,48,21.8,2.4,3.12,0.73
290,2 ,48.2,20.8,4.9,5.21,0.73
291,12 ,47.8,23.5,31.8,15.87,3
292,12 ,51.7,23.1,22.7,14.05,2.98
293,2 ,52.5,29.1,11.2,9.67,1.73
294,2 ,52.3,29.1,3.1,3.73,0.63
295,2 ,56,28,4.6,4.97,0.85
296,2 ,56.1,26.6,1.5,2.32,0.28
297,7 ,55.3,26.4,24.3,17.72,1.65
298,2 ,56.6,26.2,4.3,4.73,1.2
299,2 ,55,24.7,5.3,5.52,0
300,2 ,57.6,26.8,8.3,7.74,1.43
301,2 ,57.7,24.2,6.5,6.44,1.35
302,12 ,64,23.7,8.8,8.57,0.85
303,12 ,65.2,24.4,39,16.88,5.1
304,2 ,65.5,22,2.6,3.3,0.8
305,2 ,64.8,21,7.5,7.17,1.5
306,2 ,66.3,20.6,5.3,5.52,1.08
307,2 ,68.3,23.6,6,6.06,1.18
308,8 ,70.5,22.6,12.5,12.81,1.53
309,8 ,73.4,23.1,17.2,15.19,1.93
310,8 ,74.7,22.6,13.7,13.49,1.58
311,2 ,71.9,25,2.5,3.21,0.43
312,8 ,73.2,24.3,12.6,12.87,1.5
313,8 ,76,22.2,8,9.66,0.68
314,2 ,75.4,26,2,2.77,0.58
315,3 ,75.8,24.4,8.1,8.34,1.65
316,8 ,76.3,24.5,15.1,14.22,1.83
317,8 ,77.5,23.9,11.3,12.07,1.53
318,3 ,78.6,25.3,5.4,6.29,1.25
319,7 ,76.9,25.9,8.1,9.74,1.75
320,7 ,77.2,26.1,5.5,7.32,0.43
321,7 ,76.8,26,10.2,11.34,1.83
322,8 ,76.5,27.7,11.6,12.27,1.35
323,8 ,75.5,28.8,18.1,15.57,1.85
324,8 ,76.9,29.5,8.5,10.07,0
325,6 ,81.4,27.6,22.8,17.26,2.88
326,2 ,84.6,28.3,8.8,8.09,1.83
327,3 ,84.8,28.8,8.5,8.6,1.23
328,3 ,80.9,25.9,5.6,6.46,1.38
329,8 ,80.5,25.4,17,15.1,1.63
330,6 ,82.7,24,20,16.31,3.4
331,3 ,82.1,23.5,5.3,6.2,0.6
332,3 ,82.5,23.5,6.6,7.26,1.78
333,3 ,85.5,25.3,7.7,8.06,0
334,3 ,86.8,24.6,3.2,4.2,0.58
335,3 ,87,22.4,3.5,4.51,0.88
336,12 ,87.6,22,10.1,9.34,1
337,12 ,87.6,22.6,11.7,10.18,1.45
338,12 ,88.1,22.7,10.8,9.72,0
339,8 ,91.2,29.3,20.8,16.6,2.33
340,2 ,95.7,28.3,11.7,9.98,2.13
341,12 ,92.1,21.4,24.5,14.48,2.6
342,12 ,95.5,21,35,16.36,4.68
343,8 ,96.3,39.4,11.6,12.27,1.23
344,8 ,95.8,37.2,8.2,9.82,1.28
345,3 ,96.6,33,3.5,4.51,1.45
346,3 ,93.4,36.1,9.7,9.35,2.13
347,3 ,93.9,38.9,5.4,6.29,0
348,3 ,93.7,38.7,5,5.94,0.43
349,3 ,93.6,38.7,5.1,6.03,0.93
350,3 ,93.3,38.8,4.6,5.58,1.05
351,3 ,93.7,39,6.9,7.49,1.35
352,3 ,90.6,40,4.6,5.58,0.85
353,3 ,90.3,34.1,7.8,8.13,1.75
354,3 ,89.6,38.8,4.8,5.76,0.75
355,3 ,89.6,38.4,4.7,5.67,1.25
356,3 ,89.3,38.2,6,6.79,1.23
357,3 ,89.2,38.2,3.9,4.91,0.93
358,3 ,89.3,38.7,8.2,8.41,1.85
359,3 ,89.7,38.6,5.8,6.62,0.85
360,8 ,88.6,39.4,19.6,16.16,3
361,3 ,87.9,39.7,4.4,5.39,1.23
362,8 ,86.7,38.8,17.9,15.49,2.08
363,8 ,89,37.2,11.9,12.45,1.45
364,8 ,89.9,36.6,11.1,11.95,1.15
365,3 ,90,35.4,13.6,11.37,2.05
366,3 ,89.5,34.5,5.1,6.03,1.5
367,3 ,88.7,36.3,3.8,4.81,0.83
368,3 ,88.5,35.1,5.4,6.29,1.48
369,8 ,86.8,36.2,12.3,12.7,1.28
370,12 ,88.3,34,14.5,11.44,1.55
371,8 ,89.1,33.8,11.9,12.45,1.63
372,8 ,88.5,33.5,16.1,14.7,1.18
373,3 ,88.2,33.1,7.5,7.92,1.9
374,8 ,85.3,30.2,8.5,10.07,0
375,3 ,84.6,32.7,10.2,9.64,2
376,6 ,83.8,33,19.1,15.97,2.63
377,3 ,85.5,37.6,3.5,4.51,0.55
378,3 ,83.7,39.6,9.5,9.23,1.7
379,2 ,81.8,39.1,15.5,12.2,2.5
380,2 ,80.9,36.3,9,8.23,1.58
381,2 ,81,34.7,10.8,9.41,1.83
382,6 ,81.2,30.5,8.9,10.38,1.15
383,8 ,79.3,30.6,13.6,13.44,1.68
384,8 ,76.5,30,10.1,11.27,0.98
385,12 ,78.8,35.9,27.9,15.19,3.53
386,3 ,79.5,39.2,3.7,4.71,0.88
387,12 ,78.5,39.8,46.2,17.65,4.65
388,7 ,71.3,38.3,33.4,19.89,3.7
389,7 ,71.2,38.8,24.7,17.84,3.08
390,8 ,73.9,33.9,12.9,13.05,1.35
391,3 ,74.9,33.3,4,5.01,0.58
392,8 ,73.5,31.4,14.9,14.12,1.73
393,8 ,70.6,30.5,16,14.65,1.8
394,9 ,69.4,30.8,6.7,7.34,1.08
395,8 ,65.8,33,16.2,14.74,1.73
396,12 ,66.8,37,38.1,16.77,3.73
397,7 ,68.7,39,4.8,6.57,0.8
398,8 ,67.3,39.4,9.2,10.61,0
399,8 ,62.6,37.4,13.7,13.49,1.38
400,8 ,62,36.3,20.6,16.52,2.28
401,9 ,55.8,35.5,4.5,5.49,0.98
402,2 ,55.1,35.3,5.7,5.83,1.55
403,2 ,54.9,36.9,3.9,4.4,0.65
404,12 ,51.8,39.8,36.4,16.55,3.73
405,12 ,49.5,33.7,12.9,10.75,1.93
406,12 ,47.6,30.6,31.4,15.81,3.23
407,14 ,48.2,34.6,3.6,4.15,0.55
408,14 ,46.7,33.7,9.8,8.76,1.85
409,2 ,45,32.3,4.7,5.05,1.23
410,2 ,44.9,32.3,3.3,3.9,0.88
411,12 ,44.9,30.9,33.5,16.14,2.75
412,2 ,38.5,30.5,6.3,6.29,1.18
413,2 ,37.6,30.3,4.2,4.65,0
414,2 ,37.7,31.9,8.5,7.88,1.38
415,12 ,35,30.4,17.2,12.45,2.45
416,3 ,34.8,30.5,5.8,6.62,1.1
417,12 ,35.6,31.4,14.3,11.36,0
418,12 ,35.2,31.5,20.9,13.58,1.53
419,9 ,31.7,36.4,12.1,10.66,2.93
420,3 ,37.7,38.9,4.1,5.11,0.93
421,2 ,32,39.4,3.8,4.32,0.85
422,2 ,31.1,39.2,3.2,3.81,0.68
423,2 ,30.7,40,6.6,6.52,0.7
424,7 ,25.8,37.4,24.7,17.84,3.43
425,7 ,26.6,36.8,7,8.79,0.78
426,7 ,25.5,37,13,13.1,1.75
427,12 ,24.9,35.5,38,16.76,3.35
428,2 ,27.3,34.4,1.6,2.41,0.73
429,12 ,29.5,30.9,17.8,12.65,2.5
430,5 ,23.5,31.9,33.4,19.89,1.9
431,2 ,22.1,34.1,2.9,3.56,0.83
432,2 ,19.3,36,2.5,3.21,0.53
433,2 ,22,38.4,4.4,4.81,0
434,2 ,20.6,37.5,2.7,3.39,0
435,2 ,20.4,37.2,2.6,3.3,1.2
436,2 ,18.9,40.4,2.6,3.3,0.6
437,2 ,18.7,38.5,2.5,3.21,0.55
438,2 ,18.3,38.2,1.8,2.59,0.55
439,2 ,18,38,3.4,3.98,0.83
440,2 ,18.8,37.8,4.7,5.05,0.9
441,12 ,17.4,37,19.8,13.27,1.73
442,2 ,17.9,35.8,1.4,2.23,0.45
443,3 ,17.7,37.8,2.6,3.54,0.55
444,2 ,16,38,4,4.48,1.03
445,2 ,17.3,39,3.7,4.23,0.95
446,12 ,15.7,38.5,23,14.12,3.2
447,12 ,15.3,38.5,24.5,14.48,3.2
448,2 ,15.8,38,3.8,4.32,1.03
449,2 ,15.7,36.3,3.9,4.4,1.15
450,12 ,16.8,35.5,26.2,14.85,3.75
451,2 ,18.3,34.3,4.7,5.05,1.2
452,2 ,17.3,34.2,4.2,4.65,0.8
453,2 ,15.4,33.2,7.5,7.17,1.45
454,2 ,13.9,33.8,3.2,3.81,0.88
455,12 ,15.9,30.4,19.2,13.09,2.08
456,2 ,11.9,30.5,17,13,2.1
457,2 ,13.2,34.2,5,5.29,1.3
458,2 ,14,34.5,4.7,5.05,1.25
459,2 ,13.4,35.8,3.2,3.81,1.3
460,2 ,15,36.3,5.2,5.45,1.4
461,3 ,14.3,36.2,4.3,5.3,0.9
462,3 ,14.3,36.4,4.4,5.39,0.93
463,7 ,12.4,39.5,6.9,8.69,1.15
464,7 ,12.2,39,9.2,10.61,1.18
465,7 ,12.2,38.8,5.4,7.22,1.33
466,7 ,11.9,39,9.3,10.69,1.58
467,2 ,11.9,39.5,2.3,3.04,0.68
468,2 ,10.6,37.4,8.2,7.67,1.48
469,12 ,10.4,35.1,11.2,9.93,1.35
470,2 ,6.6,33.6,25.5,16.91,3.88
471,2 ,6.9,37.8,5,5.29,0
472,12 ,3.6,39,27.9,15.19,3.63
473,2 ,1.6,37.9,5.2,5.45,0
474,3 ,2.7,34.7,5.4,6.29,1.25
475,7 ,0.3,35.5,6.2,8.03,0
476,2 ,5.1,43.3,7.5,7.17,1.48
477,12 ,4.9,46.6,20.7,13.52,3.48
478,2 ,3.6,43.5,3.3,3.9,0.83
479,12 ,12.3,41.5,36.7,16.59,4.6
480,2 ,12,40.2,7.4,7.1,1.65
481,2 ,12.8,40.9,2.3,3.04,0.6
482,12 ,12.9,41.5,8.2,8.18,1.65
483,12 ,14.2,42,5.8,6.43,0.98
484,14 ,14.4,40.6,2.4,3.12,0.4
485,2 ,12.5,43.3,10,8.9,1.25
486,2 ,12.4,43.3,5.7,5.83,1.03
487,12 ,16.1,40.3,8.2,8.18,0.95
488,12 ,16.2,40.5,10.2,9.39,2.1
489,12 ,16.2,40.3,8.7,8.51,0.7
490,2 ,16.8,41.7,8.7,8.02,1.68
491,2 ,17.3,43.5,3.4,3.98,0.83
492,6 ,15.9,44.3,10.4,11.48,1.53
493,6 ,17.7,46.9,10.4,11.48,1.15
494,6 ,17.5,46.9,7.4,9.14,0.53
495,6 ,19.1,43.8,10.1,11.27,1.3
496,2 ,20,40.7,3.7,4.23,0.68
497,2 ,20.8,41.5,2.3,3.04,0.75
498,2 ,21.7,45.3,7.2,6.96,0.75
499,2 ,25.1,47.7,10.5,9.22,1.78
500,2 ,24.2,47.5,4.7,5.05,0.98
501,2 ,24.6,48.7,5.3,5.52,0.83
502,2 ,25.5,49.4,4.3,4.73,1.03
503,2 ,23.8,49.2,8.4,7.81,0.95
504,2 ,22.7,48.8,2.6,3.3,0.43
505,2 ,23.1,47.7,2.7,3.39,0
506,2 ,27.1,46.6,10.3,9.09,2.53
507,2 ,28.9,44.2,10.6,9.29,2.25
508,12 ,30,44.6,41.3,17.15,5.2
509,7 ,36.2,40.6,21.6,16.87,1.58
510,7 ,35.7,40.7,17.2,15.19,1.73
511,2 ,36.8,48.6,2.8,3.47,0.7
512,8 ,47.2,41.1,21.3,16.77,0
513,2 ,54.8,43.9,2.4,3.12,1.05
514,2 ,55.4,44.7,1.1,1.96,0.58
515,2 ,54,46.2,3.8,4.32,1.15
516,6 ,56,46.9,14.4,13.86,1.58
517,6 ,56,47.2,6.4,8.22,0.68
518,2 ,55.8,47,2.2,2.95,0.5
519,2 ,53.5,47.8,1.8,2.59,0.58
520,2 ,56.1,45,2.1,2.86,0.8
521,6 ,55.8,43.8,20.8,16.6,2.15
522,3 ,57.1,43,4.5,5.49,1.05
523,8 ,58.3,44,12.4,12.75,1.33
524,8 ,58.4,46.4,12.7,12.93,0.83
525,8 ,58.1,46.4,8.1,9.74,0
526,8 ,58.2,46.5,8.5,10.07,0
527,8 ,59,49.8,14.3,13.81,0.78
528,8 ,59.6,49.6,15,14.17,1.25
529,8 ,61.7,49.5,13.6,13.44,1.15
530,2 ,61,49.2,3.8,4.32,0.75
531,8 ,66.7,43.9,17.8,15.44,2.2
532,8 ,65.2,40.8,10.8,11.75,1.13
533,8 ,73.9,42.7,8.9,10.38,0.43
534,8 ,71.5,44.9,12.7,12.93,1.95
535,8 ,74.5,44.6,8.3,9.9,0
536,8 ,75.5,44.7,13.1,13.16,0.8
537,8 ,76.5,46.4,12.6,12.87,1.35
538,8 ,78.1,45.1,10,11.2,0.78
539,8 ,78.6,45,16.1,14.7,1.85
540,3 ,78.6,41.1,3.5,4.51,1.03
541,3 ,78.8,41.1,2.2,3.08,0.9
542,3 ,83.9,40.6,4.2,5.2,0.73
543,3 ,84.1,43.3,7.9,8.2,0.83
544,3 ,83.9,43.4,6.1,6.87,1.05
545,3 ,84.3,44.1,5.4,6.29,0.95
546,3 ,83.6,45.6,6.5,7.18,1.98
547,8 ,85,46.2,10.1,11.27,0
548,8 ,84.7,48.1,15.9,14.6,1.25
549,8 ,86.3,47.1,15.8,14.56,1.88
550,8 ,87,50,12.3,12.7,0.85
551,8 ,88.1,47.3,13.7,13.49,0.9
552,3 ,86.7,45,6.9,7.49,1.2
553,3 ,86.5,45,7.9,8.2,1.63
554,3 ,87.2,44.4,4.4,5.39,0.83
555,8 ,89.2,41,9.5,10.83,0
