treeno,species,x,y,dbh
892,9,58.626,68.406,8.5
893,1,58.246,66.207,25.5
894,14,59.156,63.743,7
895,3,54.64,62.767,4.5
896,3,54.632,62.762,4.6
897,3,54.63,62.76,7.3
898,3,54.64,62.78,3.6
899,2,53.439,62.486,11.1
900,2,53.44,62.48,14.6
901,1,52.35,66.58,21.7
902,7,51.204,65.625,9.8
903,1,50.97,66.44,16.8
904,14,50.415,65.843,2.7
905,15,55.227,67.54,7.9
906,15,55.23,67.532,9.7
907,9,55.501,69.878,6
908,1,52.104,69.85,18.1
909,15,47.601,60.925,18.8
910,6,42.552,61.431,26.4
911,1,42.936,65.04,20.7
912,9,42.603,69.547,3.6
913,15,39.606,68.342,19
914,15,39.6,68.329,27.7
915,14,37.212,69.518,16.3
916,7,37.752,61.767,13.9
917,7,37.75,61.76,17
918,7,37.749,61.77,15.5
919,14,35.297,65.257,16.2
920,14,30.87,60.674,6.3
921,14,31.203,65.072,4.9
922,15,33.022,65.616,8.7
923,15,33.087,66.042,24.5
924,14,30.989,68.84,10.3
925,14,29.237,69.992,18.8
926,7,27.785,69.007,7.7
927,2,28.61,68.709,9.8
928,2,26.21,68.195,6.8
929,2,29.027,61.498,16.3
930,9,28.223,61.703,10.8
931,15,25.849,64.67,29.1
932,7,25.84,64.669,9.9
934,6,23.685,61.811,29.8
935,3,23.768,62.091,4.4
936,7,21.676,63.134,13
937,15,21.305,61.941,22.5
938,15,20.01,61.399,26.5
939,7,23.693,66.3,11.5
940,7,23.68,66.32,12.1
941,7,23.474,67.298,17.7
942,7,23.46,67.301,13.6
943,7,18.326,68.594,13.2
944,7,18.461,68.414,8.3
945,14,18.026,67.876,14.9
946,9,18.455,63.515,11
947,3,19.297,63.538,4.8
948,3,19.29,63.537,3.6
949,3,19.3,63.607,3.7
950,1,14.061,65.06,28.5
951,8,13.381,64.132,15.5
952,8,11.823,68.747,21.3
953,7,11.953,69.69,6.5
954,15,2.269,69.99,19.6
955,11,0.667,69.317,14.4
956,9,0.615,63.238,18.4
957,11,3.199,70.799,7.7
958,9,3.121,71.754,4.1
959,1,2.573,72.499,30.7
960,1,1.375,73.043,11.6
961,11,0.316,70.858,7.4
962,11,0.32,70.965,3.9
963,1,5.129,79.61,12.2
964,1,7.217,77.342,18
965,8,11.022,71.848,21
966,7,13.451,71.373,6
967,1,14.553,71.137,8.4
968,1,14.4,72.71,6.1
969,5,12.351,73.964,8.1
970,3,15.279,74.218,3
971,7,12.68,75.747,5.7
972,7,14.388,75.324,9.4
973,7,14.055,76.193,8.2
974,14,14.825,75.704,3.2
975,7,16.389,76.216,3.3
976,7,14.368,77.913,10.3
977,7,16.1,75.177,2.5
978,15,17.456,74.886,29.1
979,7,17.689,74.213,5
980,9,19.363,75.295,7.1
981,7,18.369,74.777,8.7
982,14,18.428,73.34,3.7
983,7,16.789,73.34,8.6
984,15,16.213,72.216,29
985,7,18.321,70.941,3.5
986,3,20.191,71.317,4.9
987,7,20.468,71.643,9.5
988,3,20.19,71.32,10.5
989,3,20.189,71.311,12.1
990,7,21.308,71.913,7.2
991,14,21.81,71.045,4.5
992,14,22.696,73.665,28.5
993,14,23.375,75.795,4.2
994,9,22.841,76.092,9.4
995,14,21.688,76.989,8
996,14,23.466,78.399,2
997,7,25.461,78.836,7.7
998,7,25.894,78.41,12.2
999,14,27.279,77.349,1.1
1000,7,26.48,79.044,12.2
1001,9,25.834,76.853,13
1002,9,25.833,76.853,13.8
1003,2,28.521,78.273,8.8
1004,15,27.468,72.986,19
1005,15,27.459,72.98,19.7
1006,3,28.562,73.738,4.4
1007,7,28.706,71.972,12.4
1008,9,26.687,70.641,6.7
1009,9,34.735,73.966,10.4
1010,15,31.124,76.838,14.2
1011,15,31.12,76.84,30
1012,11,31.093,79.196,11.5
1013,15,39.135,79.998,15.5
1014,15,39.13,79.992,12.7
1015,2,34.581,70.437,2.1
1016,1,43.596,70.463,25.4
1017,15,40.957,71.123,9.9
1018,14,40.926,74.432,8.4
1019,3,40.972,76.981,6.8
1020,3,41.559,76.517,4.2
1021,3,41.559,76.516,5.2
1022,3,42.614,78.227,12.8
1023,3,42.61,78.23,11.3
1024,3,42.62,78.207,6.7
1025,3,44.97,75.933,7.2
1026,3,44.959,75.93,4.1
1027,9,46.82,79.535,10.3
1028,15,48.883,75.941,17
1029,11,48.926,76.514,3.5
1030,7,51.345,78.495,18.3
1031,7,50.728,78.134,8.4
1032,7,50.968,77.579,9.9
1033,7,52.233,78.896,11.6
1034,1,54.59,74.2,18.5
1035,2,55.03,73.991,5.4
1036,1,55.385,71.626,10.2
1037,15,56.036,71.336,14.2
1038,15,54.362,70.523,8.4
1039,9,57.905,79.016,11.7
1040,1,60.459,77.62,12.2
1041,15,60.362,76.563,22
1042,7,61.415,73.608,9.1
1043,15,61.476,71.687,24.6
1044,1,61.322,70.487,10.1
1045,14,61.849,71.49,4.9
1046,14,62.531,71.678,5.6
1047,7,65.357,71.5,15.1
1048,10,65.77,73.3,35.4
1049,14,63.131,74.607,18
1050,14,63.969,75.505,12.8
1051,14,65.385,75.518,11.2
1052,2,65.997,76.038,10.3
1053,10,64.929,76.645,19.2
1054,10,64.142,77.962,17
1055,7,67.484,74.397,22.6
1056,14,67.059,77.242,4.7
1057,2,67.788,78.699,4.7
1058,14,73.848,79.201,25.1
1059,14,74.395,78.741,9.9
1060,7,75.225,77.341,34.7
1061,14,74.345,75.589,11.7
1062,14,74.498,75.831,4.7
1063,14,74.981,75.91,11.7
1064,2,74.959,76.247,3.2
1065,14,74.999,75.395,3.4
1066,14,73.935,73.779,5
1067,3,73.471,73.434,8
1068,7,73.48,72.277,44.3
1069,3,73.256,70.689,4.9
1070,14,75.191,73.314,6.5
1071,14,78.493,70.885,2.7
1072,7,80.879,71.022,21.8
1073,3,80.854,72.866,3.5
1074,3,80.902,72.86,3
1075,14,81.614,74.601,2.5
1076,1,82.484,72.645,23.3
1077,10,81.371,75.762,26.6
1078,9,81.921,76.802,7.5
1079,9,81.335,76.8,9.8
1080,1,83.686,75.624,17.4
1081,7,85.173,78.143,15.2
1082,2,90.676,71.094,40.2
1083,9,92.147,71.386,8.6
1084,11,91.833,71.888,14.5
1085,9,93.499,70.333,7.4
1086,14,93.863,74.713,29.1
1087,10,93.9,74.72,29.2
1088,9,95.913,78.504,23.3
1089,15,97.938,77.021,19
1090,14,98.813,77.769,2.2
1091,1,98.749,79.64,7.4
1092,7,99.207,83.831,5.8
1093,14,99.482,85.046,3.1
1094,14,97.698,84.648,2.3
1095,10,97.882,86.872,1.8
1096,15,98.354,85.641,12.7
1097,10,98.621,86.917,2.7
1098,14,97.224,86.808,2.4
1099,14,96.897,86.563,2.7
1100,1,94.657,85.837,21
1101,15,92.63,89.763,7
1102,15,92.629,89.762,8.2
1103,7,91.069,81.039,10
1104,7,90.753,83.659,8.3
1105,14,91.719,81.325,1.9
1106,11,91.323,78.783,10.7
1107,11,90.816,79.931,5
1108,8,89.721,80.841,23.8
1109,14,89.701,81.556,4.2
1110,9,89.567,85.128,12.7
1111,8,89.468,86.589,19.8
1112,8,89.511,86.713,31.6
1113,8,87.497,85.697,15.8
1114,8,86.995,86.564,20.4
1115,14,87.416,87.848,3.2
1116,7,86.839,86.275,11
1117,7,84.665,86.509,10.4
1118,7,84.65,86.5,9.7
1119,3,87.41,88.633,6.4
1120,15,83.455,85.873,8.4
1121,14,83.498,82.219,2.4
1122,15,81.961,84.178,14.6
1123,15,82.287,85.277,11.1
1124,15,82.277,85.32,10.8
1125,7,82.106,86.101,13.1
1126,3,82.196,86.794,5.7
1127,3,82.302,86.576,3.7
1128,3,82.425,86.57,6.9
1129,14,82.244,89.936,3.1
1130,15,79.015,88.317,12.2
1131,7,75.757,86.23,9.3
1132,9,76.039,82.764,9.4
1133,3,75.602,82.852,6.5
1135,9,76.297,81.216,10.8
1136,14,73.955,84.029,12.3
1137,15,73.594,84.914,28.2
1138,14,73.484,87.113,17
1139,15,70.618,89.048,24
1140,15,71.226,85.483,16
1141,9,70.867,85.482,4.3
1142,14,70.722,84.341,3.8
1143,14,71.808,82.866,6.6
1144,2,70.267,81.673,10
1145,14,69.588,80.01,4.8
1146,15,69.043,82.749,8.4
1147,14,68.621,83.124,7
1148,14,68.673,86.358,23.2
1149,14,68.384,87.331,16.3
1150,9,67.271,85.941,10.1
1151,14,67.145,81.831,2.6
1152,9,66.917,80.848,16.5
1153,7,63.866,84.449,16
1154,7,63.576,83.52,20.5
1155,7,63.176,83.327,5.6
1156,7,62.712,83.102,11
1157,7,62.212,83.002,14.8
1158,7,62.622,81.863,14.5
1159,14,66.737,82.532,2.2
1160,14,62.732,80.923,9.6
1161,14,62.143,80.943,3.3
1162,3,61.566,80.001,4.8
1163,3,61.556,80.002,6.7
1164,9,61.31,80.998,15.2
1165,14,61.657,82.318,3.1
1166,7,60.896,82.025,11.5
1167,3,61.801,83.093,8.8
1168,14,61.922,84.068,1.9
1169,9,61.292,83.756,17
1170,9,60.298,86.172,7.5
1171,9,60.985,87.264,10.8
1172,7,60.977,87.473,17.2
1173,9,59.387,88.75,10.2
1174,10,53.91,85.04,27.1
1175,3,56.716,82.901,4.4
1176,3,56.71,82.9,5.5
1177,3,56.709,82.92,6.2
1178,3,56.72,82.903,6.5
1179,9,55.479,83.98,10.2
1180,1,53.065,88.402,8.1
1181,9,50.363,81.587,13.9
1182,3,47.974,82.122,8.2
1183,14,48.225,85.32,4.4
1184,14,46.57,81.51,3.3
1185,15,46.244,80.343,26.4
1186,7,46.107,82.146,12.7
1187,3,45.093,84.091,19.9
1188,14,45.3,84.968,2.7
1189,7,44.844,85.304,3.2
1190,11,45.23,86.044,11.2
1191,11,45.212,86.002,8.7
1192,14,45.205,86.237,2.4
1193,14,44.514,86.195,4.5
1194,15,47.132,87.691,7.6
1195,7,48.572,87.27,7
1196,2,47.486,88.857,5.7
1197,2,47.48,88.85,4
1198,10,45.227,89.094,44.5
1199,3,42.289,85.569,7
1200,11,40.572,86.882,15.8
1201,2,47.502,88.842,2.3
1202,15,39.507,87.722,21.5
1203,15,38.51,89.314,18.3
1204,1,36,82.446,8
1205,14,32.908,83.771,4
1206,3,31.713,86.463,31.2
1207,10,30.533,89.633,15.3
1208,14,27.614,87.351,3
1209,14,27.938,85.08,2.2
1210,7,27.201,82.767,5.8
1211,14,27.876,86,3.2
1212,14,27.671,85.444,3.4
1213,14,27.003,86.486,3
1214,2,21.034,88.165,3
1215,7,24.519,89.539,7.1
1216,14,24.04,89.6,4.2
1217,7,24.462,88.168,3.7
1218,7,23.822,87.983,12.5
1219,15,22.876,86.455,28.5
1220,4,21.926,89.228,11.8
1221,9,20.944,87.287,8.8
1222,14,22.567,85.699,2
1223,9,22.934,84.723,8.3
1224,3,23.624,83.25,38.2
1225,2,22.341,81.423,6.1
1226,14,21.792,82.062,2.9
1227,9,21.743,82.326,12.5
1228,14,22.248,80.826,2.4
1229,14,21.245,80.601,2.7
1230,14,20.674,81.586,2.1
1231,3,20.473,80.671,18.9
1232,14,20.616,80.323,2.1
1233,14,19.635,81.009,4
1234,7,18.815,85.151,4
1235,2,18.316,81.691,20
1236,15,16.939,82.117,22
1237,7,16.982,81.724,5
1238,7,16.979,81.73,9.3
1239,15,17.107,80.688,16
1240,3,16.749,86.656,24.9
1241,14,16.714,88.664,2.8
1242,15,15.85,86.817,18
1243,7,14.745,86.935,10.2
1244,7,14.089,87.065,6.6
1245,2,13.82,87.681,2.7
1246,9,14.187,85.76,8.8
1247,15,13.306,87.249,6.1
1248,8,13.786,89.595,27.5
1249,8,12.412,88.973,19.6
1250,9,12.471,88.585,7.4
1251,9,12.133,89.044,15
1252,7,9.321,80.01,12.8
1253,9,4.863,81.354,8.5
1254,15,5.296,81.993,13.8
1255,9,6.729,84.677,15.9
1256,9,5.695,86.554,14
1257,9,5.374,86.966,20
1258,9,1.841,88.281,13
1259,2,1.589,89.28,14.6
1260,14,0.68,89.622,2.9
1261,9,0.86,87.611,4.5
1262,14,0.813,86.555,10.8
1263,1,0.715,86.777,22.8
1264,1,0.615,85.438,19.5
1265,1,0.822,84.696,8.8
1266,1,2.659,82.668,9.1
1267,14,2.533,81.271,15.5
1268,9,0.614,94.94,17.7
1269,14,0.441,97.536,12.4
1270,7,5.658,98.898,9.5
1271,7,5.464,98.639,6
1272,15,8.17,99.423,26.5
1273,15,7.593,96.754,17.5
1274,15,7.597,96.76,9.3
1275,7,8.715,96.511,12.3
1276,2,9.115,97.003,6.5
1277,14,9.259,96.645,25.5
1278,14,8.657,95.625,13.2
1279,9,7.799,94.874,15.3
1280,9,11.824,97.351,6.7
1281,7,13.096,96.85,23.8
1282,3,12.049,95.15,2.6
1283,3,11.741,93.438,2
1284,7,17.305,94.373,9.6
1285,7,17.315,94.4,17.4
1286,7,17.326,94.523,7.6
1287,7,17.292,94.429,10.2
1288,1,16.026,97.186,14.7
1289,3,19.88,90.001,19.8
1290,9,21.104,95.503,11.8
1291,3,22.246,97.975,13.8
1292,1,23.653,97.279,16.2
1293,11,23.769,96.747,2.7
1294,14,24.074,96.078,3.7
1296,14,25.366,95.242,7.3
1297,7,26.423,97.549,11.5
1298,15,29.47,95.885,10.4
1299,2,26.745,91.784,2.8
1300,14,26.584,90.907,2
1301,7,27.086,90.727,9.1
1302,15,31.478,91.479,29.5
1303,14,30.71,93.422,7.1
1304,14,31.981,93.206,2.5
1305,2,33.071,93.574,4.9
1306,10,31.242,94.735,28.7
1307,10,33.826,95.36,25.3
1308,14,35.147,95.641,8.8
1309,10,33.449,97.741,27.8
1310,14,30.617,99.624,12.6
1311,15,31.075,99.122,28.4
1312,14,34.975,97.512,2.6
1313,14,34.973,97.045,2.2
1314,14,36.845,95.552,2.8
1315,14,37.11,95.22,5.2
1316,7,38.106,97.326,7.8
1317,15,38.718,95.708,20.1
1318,15,37.155,92.555,33.3
1319,7,38.708,91.711,8.8
1320,11,40.897,93.219,3.1
1321,14,41.501,94.485,2.6
1322,2,42.892,90.214,2.1
1323,2,44.952,91.893,2
1324,2,46.253,90.684,1.5
1325,9,48.031,95.387,11.3
1326,15,40.737,98.367,13
1327,10,42.99,99.195,25.4
1328,14,42.825,98.883,2
1329,7,42.853,97.719,5.5
1330,7,43.592,98.227,4.8
1331,7,44.66,98.999,12.5
1332,15,45.071,98.543,9.6
1333,3,49.205,99.206,29.4
1334,10,49.444,99.285,23.3
1335,8,53.052,96.522,27.8
1336,8,53.145,93.359,33.5
1337,1,53.849,99.295,14.5
1338,7,55.698,98.441,9.9
1339,7,56.245,99.603,6.4
1340,11,56.212,99.654,11.1
1341,7,57.941,98.653,5.1
1342,9,58.138,97.625,6.3
1343,2,57.486,96.796,43.5
1344,7,57.813,95.953,9.1
1345,3,57.787,95.202,2.9
1346,15,54.298,95.36,9.7
1347,7,54.906,94.819,7.2
1348,7,53.893,93.665,8.3
1349,6,55.093,92.003,35.7
1350,11,55.243,91.733,3.6
1351,7,54.789,91.331,4
1352,11,54.142,91.339,4.5
1353,10,59.7,90.86,2.7
1354,14,62.69,91.042,5.5
1355,14,62.777,91.787,11
1356,15,63.901,90.997,22.2
1357,14,64.015,92.407,14.5
1358,1,62.398,94.61,19.4
1359,7,63.846,95.37,13.5
1360,3,64.675,94.745,2.6
1361,3,65.948,92.842,2.8
1362,15,67.557,95.096,44.2
1363,7,68.233,96.858,3.6
1364,11,67.812,97.555,6.2
1365,11,67.521,99.616,18.5
1366,7,69.919,97.888,14.1
1367,7,69.92,97.876,9.7
1368,7,72.978,97.884,5.1
1369,15,74.675,97.555,11.1
1370,9,73.41,94.151,6.7
1371,3,71.426,90.996,14.8
1372,3,71.229,90.636,3.4
1373,2,73.153,91.328,4.2
1374,14,73.461,91.612,2.3
1375,7,73.634,91.752,6.4
1376,7,73.592,91.75,38.1
1377,14,75.856,90.778,9.6
1378,14,76.314,90.602,21.7
1379,7,77.039,91.428,6.5
1380,14,77.442,92.266,8.9
1381,9,76.394,94.542,14.7
1382,7,76.432,95.178,3
1383,9,76.327,96.448,6
1384,3,79.218,94.984,25.7
1385,4,79.48,96.667,23.1
1386,7,79.711,99.608,20.1
1387,4,82.077,99.558,26.4
1388,7,82.218,98.072,3.4
1389,7,82.891,96.302,7.1
1390,15,82.824,93.192,26.2
1391,9,82.052,92.014,9.8
1392,10,83.076,92.492,2.7
1393,7,81.464,90.01,9.7
1394,15,81.912,90.533,10.2
1395,15,82.02,90.673,10.8
1396,15,83.583,90.652,10.6
1397,3,86.388,91.625,8.8
1398,7,85.388,92.191,14.6
1399,7,85.703,93.31,4.9
1400,7,85.676,94.635,12.6
1401,7,86.074,94.482,10.1
1402,7,84.485,96.297,5.4
1403,10,85.152,96.181,10.3
1404,9,84.968,98.28,10.2
1405,7,84.969,99.521,7.7
1406,15,85.943,97.701,16.3
1407,15,86.369,96.774,26.5
1408,10,87.154,99.703,4.3
1409,11,87.532,99.582,7.8
1410,15,87.304,93.44,12.2
1411,9,91.245,93.972,15
1412,9,91.972,92.536,4.5
1413,3,93.172,92.916,3.7
1414,3,93.17,92.92,3.1
1415,3,93.167,92.9,2.6
1416,3,93.162,92.932,2
1417,3,92.291,99.041,22
1418,9,92.859,98.648,4
1419,6,93.685,99.285,18.6
1420,9,98.572,99.865,13.9
1421,7,97.565,96.813,7.4
1422,7,97.89,96.265,17.5
1423,7,98.31,96.546,5.3
1424,9,97.805,94.509,4.6
1425,2,97.366,94.256,3.9
1426,7,95.746,94.719,5.6
1427,2,97.205,96.107,4.3
1428,3,97.22,92.336,40.3
1429,9,98.948,90.806,6.5
1430,2,33.002,41.9,14.3
