treeno,species,x,y,dbh
633,10,5.7,30.877,21.5
375,2,5.731,21.851,20.5
654,1,5.761,42.115,12.6
368,14,5.858,15.413,13.9
377,2,6.057,25.604,26.2
651,1,6.058,46.457,21.7
378,7,6.077,25.7,12.5
655,14,6.325,43.29,4.3
1146,7,6.391,81.184,5.2
4,14,6.414,2.502,2.5
871,2,6.418,68.789,8.8
653,1,6.52,43.029,16.7
870,14,6.644,66.619,14.4
1431,14,6.783,92.253,24.5
11,14,6.881,9.989,1.5
2,14,6.925,0.689,22.3
3,14,6.993,3.382,2.5
1419,7,7.12,99.33,16.5
634,7,7.121,36.668,24.3
7,10,7.149,4.5,13.4
635,14,7.302,39.057,16.8
858,1,7.4,51.969,23.5
1430,15,7.404,92.323,17.4
6,14,7.461,4.323,3.2
367,14,7.593,19.731,18.1
5,14,7.758,1.804,2.4
12,14,7.793,7.13,1
1418,14,7.896,99.557,14
376,7,8.009,21.668,15.6
380,2,8.296,28.197,26
632,14,8.307,30.89,22.2
379,10,8.604,27.022,17.5
652,1,8.661,43.695,15.4
1147,1,8.691,80.559,13.5
1428,9,9.165,97.835,10.6
8,3,9.474,5.613,9.5
1429,14,9.542,94.045,16.5
9,15,9.57,7.759,11.5
365,7,9.837,12.416,20
366,14,9.853,15.748,1.2
630,14,10.006,39.275,10.7
629,1,10.124,38.306,7.5
658,1,10.307,44.71,20.6
657,15,10.406,40.202,16.6
362,2,10.517,16.495,12.5
1417,14,10.647,99.136,2.5
1413,7,10.668,96.632,19
382,2,10.688,29.063,23.5
1151,14,10.794,85.066,8.9
1412,1,10.804,91.024,22.5
872,14,10.938,67.785,2.6
13,14,10.974,8.564,1
364,14,11.001,11.978,1.4
1136,2,11.142,70.561,12.2
361,15,11.365,15.683,45.1
873,14,11.67,67.026,1.5
363,7,11.707,14.36,21.6
631,14,11.985,30.366,13
1129,2,12.029,79.206,44.5
1137,15,12.059,73.671,11.7
360,14,12.143,16.256,16
628,14,12.425,36.338,19.3
661,14,12.455,42.511,1
1138,10,12.612,74.041,1.5
1153,3,12.747,82.754,5.2
660,14,12.948,43.742,1.4
662,7,12.977,42.797,38.8
1416,10,13.035,98.771,27.2
665,1,13.06,46.77,23
664,1,13.265,44.978,8.5
1411,14,13.327,90.324,12.2
358,14,13.694,14.966,11.9
626,14,13.708,36.902,20.8
359,7,13.739,14.49,19.2
625,7,13.79,36.304,20
383,7,13.817,29.845,30.3
659,10,13.824,45.352,2.1
1414,14,13.837,95.492,13.9
1152,14,13.919,80.799,5.4
1135,1,13.975,71.499,21.2
1156,1,14.07,87.027,21.7
663,14,14.178,41.652,25.8
1133,1,14.18,72.512,20.1
1134,14,14.2012,71.697,1
627,14,14.252,37.043,10.7
666,14,14.309,46.439,14.6
667,14,14.411,46.845,5.7
1131,1,14.461,75.987,21.9
624,7,14.473,35.065,17.2
1410,1,14.513,90.011,22.7
19,3,14.723,2.087,28.5
1415,2,14.81,96.871,35
855,2,14.88,56.729,19.7
874,15,15.27,66.433,27.5
15,14,15.304,9.392,22
1132,1,15.332,72.267,20.1
856,2,15.385,53.152,24.5
875,14,15.626,65.641,20.6
14,14,15.639,8.29,26.1
1130,1,15.765,76.096,23
881,1,15.862,69.604,13.5
18,14,15.901,2.525,1.2
877,10,16.11,63.232,13.3
20,14,16.212,0.011,21.6
876,15,16.225,66.27,29.5
668,7,16.406,48.491,32
622,14,16.42,31.057,18.7
857,10,16.669,51.127,17.5
1128,15,16.7,78.636,14.5
384,14,16.734,25.376,20.5
623,15,16.792,34.952,11
355,7,16.968,14.111,27
16,14,17.205,4.395,1.5
354,14,17.289,13.648,1.5
17,10,17.293,3.941,1.5
621,7,17.502,31.51,29.2
386,14,17.51,21.224,14.7
669,14,17.712,48.391,6
385,2,17.776,24.011,6.4
1155,14,17.786,83.351,20.1
1126,3,17.804,71.065,25.2
854,7,17.85,57.835,24.7
673,16,17.851,44.925,1.7
672,16,17.881,44.945,1.8
23,14,18.248,2.928,1.5
671,3,18.264,46.411,6.3
878,14,18.313,65.629,13.5
27,14,18.33,9.986,1
1127,14,18.509,75.391,1
356,2,18.621,16.191,14.1
26,14,18.69,9.358,1
357,14,18.692,16.073,1.5
387,1,18.812,21.294,5.5
1408,1,18.818,98.855,16.3
21,3,18.86,1.542,20
22,10,18.895,1.392,8.4
1154,15,19.045,81.718,17.5
24,14,19.086,3.132,1
879,14,19.109,65.7,16
880,10,19.122,67.233,15.5
670,14,19.595,47.263,2.5
620,14,19.633,31.579,15.7
1409,1,19.821,96.801,20
1407,1,19.839,98.886,10.4
1125,3,19.902,72.906,20.3
1124,2,19.937,71.132,6.5
25,14,19.987,9.99,31.4
1405,1,20.358,96.043,11
619,2,20.377,35.708,9.5
1406,15,20.578,99.397,10
1118,14,20.626,71.929,17.3
353,14,20.832,10.338,1
1119,2,21.153,70.04,11.5
1157,3,21.163,85.104,4
352,14,21.379,10.635,20.7
28,14,21.621,9.758,1.1
882,14,21.674,65.748,13
65,2,21.786,1.903,51.2
1159,7,21.846,82.153,4.8
617,14,21.88,38.662,35.8
29,14,21.989,8.534,2
1400,2,22.258,97.927,7.5
1404,15,22.299,97.969,12.1
389,14,22.326,22.532,17
853,14,22.365,53.235,27
1160,15,22.388,82.41,14.2
388,10,22.396,21.024,27.6
674,11,22.427,41.517,3.7
30,14,22.478,7.965,1.5
1403,15,22.527,97.808,9.9
852,10,22.643,51.583,14.8
1394,1,22.645,91.218,22.4
847,10,22.646,57.378,14.8
1402,10,22.646,97.312,17
1161,7,22.734,82.196,4
391,14,22.742,23.955,18.2
1117,10,22.791,73.284,19.5
350,14,22.985,13.713,2.5
1163,1,22.989,80.032,10
1120,1,23.003,70.433,18
846,3,23.018,59.167,13.5
44,14,23.134,0.676,3.2
675,1,23.17,49.199,23.1
1401,10,23.189,96.673,19.7
1397,7,23.361,95.427,7.1
883,15,23.399,64.415,32.3
349,10,23.414,10.955,1.3
1113,2,23.509,78.741,12.5
1158,1,23.552,86.788,25.2
1396,11,23.585,94.579,19
1162,1,23.694,82.504,7.6
346,14,23.698,11.216,1
390,14,23.712,22.807,26.8
348,14,23.719,11.559,1.2
43,14,23.815,2.46,3.5
347,14,23.817,10.715,1.2
1399,14,23.856,97.327,23
1395,14,23.914,95.541,15.7
32,14,24.03,8.642,1.2
31,1,24.038,8.04,15.7
351,15,24.12,13.906,10.8
45,14,24.346,0.432,4.3
36,6,24.357,6.007,21
337,10,24.38,15.849,8.6
1121,14,24.416,70.633,19.5
1398,15,24.42,96.744,26.5
884,14,24.467,60.011,21.2
616,10,24.644,38.262,3.1
1116,14,24.777,73.247,19.8
40,14,24.787,2.858,1.2
1114,15,24.82,76.14,21
392,2,24.833,23.44,1
1122,14,24.912,72.958,22.8
46,10,25.099,1.51,3.7
1123,14,25.108,71.776,10
680,1,25.17,45.781,21
42,14,25.254,2.455,11.3
1115,14,25.271,75.647,11.4
342,6,25.295,11.542,19
336,14,25.46,18.81,1.1
34,14,25.462,9.096,1
33,14,25.475,8.815,1
345,14,25.578,13.498,1.4
344,14,25.635,13.015,1.5
851,15,25.655,52.648,10
333,7,25.67,18.021,5
681,14,25.729,44.473,1.8
1164,6,25.754,83.492,27
334,14,25.807,18.175,1.2
47,14,25.814,1.357,3
39,14,25.825,4.246,4.3
343,14,25.91,12.318,2.6
41,14,25.951,2.834,1.2
408,14,25.967,27.855,1.5
48,14,26.036,0.52,3.1
1393,11,26.06,90.427,18.4
338,14,26.108,15.818,1.2
335,14,26.123,18.387,1.2
332,14,26.277,17.692,1.5
330,14,26.288,16.951,2.5
317,6,26.354,18.635,28.5
618,2,26.356,35.7,33.2
331,14,26.405,17.746,2
1392,9,26.437,91.594,11.6
409,3,26.442,29.21,6.6
682,10,26.444,40.681,1
676,3,26.588,48.247,8.1
677,3,26.654,48.189,9.8
340,1,26.727,11.05,21.1
393,14,26.758,20.23,2.7
341,1,26.759,11.845,13.1
35,14,26.767,9.3,1.2
322,14,26.854,17.673,2
37,1,26.856,4.753,20.5
328,14,26.856,15.975,3.2
394,14,26.879,20.532,1.2
403,14,26.96,24.987,1.5
339,14,26.975,14.184,1.5
323,14,27,17.319,1.2
327,1,27,14.834,19.9
329,14,27.003,16.358,4.3
1112,7,27.238,79.389,4.3
678,8,27.252,47.653,41.2
38,14,27.303,4.435,3.8
316,1,27.382,19.657,20.4
615,14,27.415,38.66,1.1
49,14,27.462,1.088,1.2
614,10,27.531,37.735,1.1
51,14,27.557,2.709,1.2
50,8,27.582,2.35,20.5
325,14,27.625,15.59,3.2
395,14,27.662,20.348,2.5
324,14,27.683,16.548,2
319,14,27.754,19.248,1.1
848,14,27.854,55.775,28
321,14,27.863,17.139,3.5
888,7,27.873,66.452,6.5
845,15,27.901,58.984,21
397,14,27.972,23.361,1.2
320,14,27.973,18.112,1.2
396,14,28.068,20.105,1.5
398,14,28.148,23.81,1.5
609,1,28.158,33.074,10.2
890,7,28.175,69.027,7.2
326,14,28.192,15.097,3.2
886,14,28.338,63.31,2.5
613,14,28.383,38.069,1.3
318,14,28.39,18.9,2
1165,9,28.402,84.372,5.7
606,14,28.424,30.863,1.2
404,14,28.449,26.956,3.5
885,14,28.45,61.523,15
402,14,28.46,26.067,3.4
1107,14,28.469,72.219,2.5
54,6,28.472,3.475,20.2
399,2,28.493,24.465,1.2
683,14,28.535,40.564,1
401,14,28.541,24.829,1.5
607,7,28.546,31.154,1.3
1106,14,28.546,72.6,1.2
887,14,28.555,65.775,1.5
612,1,28.556,37.779,25.8
1110,14,28.593,77.037,14.4
1111,14,28.633,78.508,19.2
407,1,28.737,28.04,25.3
1108,1,28.813,73.288,11
1105,14,28.863,72.967,1.2
406,14,28.883,28.534,1.2
405,14,28.908,27.558,3.6
889,6,28.981,67.382,15.2
850,3,29.114,50.464,9.5
315,1,29.14,19.784,11
1102,14,29.213,72.513,1.5
1104,7,29.261,72.001,3.1
1166,10,29.338,85.312,17
849,7,29.34,51.269,13.3
1109,14,29.433,77.075,15.8
611,14,29.587,35.872,1
610,14,29.596,33.219,1.1
400,1,29.685,22.436,18.2
1391,6,29.738,90.748,36.5
1103,14,29.769,72.695,3
679,2,29.982,47.388,16.1
52,8,29.987,0.334,24.5
684,6,30.217,40.784,23.2
1093,7,30.241,74.907,4.2
840,1,30.265,50.279,26.3
601,8,30.29,38.31,16.2
410,1,30.3,27.316,24
53,14,30.33,0.544,3
1096,14,30.428,73.1,2.8
1095,8,30.455,78.701,15
1390,14,30.554,99.529,1
605,1,30.621,30.451,23.8
1176,9,30.709,81.314,4.8
1177,8,30.765,81.03,18.5
600,14,30.811,38.27,1.1
690,14,30.841,46.081,4.1
891,14,30.879,68.348,2.7
602,1,30.888,35.766,19.8
1075,11,30.97,74.757,11.5
1100,14,30.99,71.421,2.8
693,14,30.997,47.256,1
1092,10,31.061,74.436,3.4
1094,14,31.104,76.127,1.2
1384,7,31.173,90.511,5
1389,14,31.259,99.006,1.5
314,14,31.287,17.915,23.6
1097,1,31.331,72.961,10.3
688,14,31.366,45.141,3.8
892,14,31.372,66.47,4.5
599,14,31.475,38.378,1
686,14,31.478,43.832,3.2
598,10,31.497,38.439,1
1098,14,31.502,72.837,3.2
837,10,31.543,54.295,9.2
694,14,31.563,48.013,6.1
1101,14,31.641,72.088,2.5
1089,8,31.741,79.215,34.7
841,1,31.803,53.362,10.7
1383,2,31.818,91.852,2.6
689,14,31.88,45.33,4
685,14,31.942,42.311,2.5
603,1,32.044,34.305,22
1175,8,32.088,83.214,34.3
894,14,32.127,68.538,1.1
1174,14,32.179,83.687,3
1173,9,32.285,85.482,10.8
697,1,32.328,49.493,13.3
696,14,32.333,49.288,1.2
1099,14,32.373,72.278,3
893,6,32.375,67.366,13
1385,8,32.402,94.981,34.7
1170,8,32.412,87.425,14.2
1386,1,32.419,95.857,5.7
597,14,32.437,39.131,1.3
1178,14,32.633,82.232,2.2
691,14,32.644,46.009,1.3
692,14,32.644,46.521,1.6
313,7,32.817,16.024,17.5
595,8,32.827,39.028,17
1090,8,32.914,76.748,27.5
1387,1,33.003,97.643,16.9
703,14,33.032,41.536,1.1
1168,14,33.059,88.658,6.5
700,14,33.062,42.962,4
698,8,33.115,44.292,41.3
1091,14,33.143,77.181,1.5
1077,1,33.147,74.494,7.2
596,14,33.195,39.345,1.6
695,14,33.215,48.339,6.5
604,14,33.28,34.867,1.2
699,14,33.304,43.393,1.1
895,14,33.445,66.991,1.5
1169,14,33.502,88.27,3.5
896,14,33.514,67.598,3.5
1382,8,33.627,93.751,27.7
414,7,33.634,20.574,23
309,14,33.791,14.951,18.7
839,14,33.831,51.999,6.7
594,15,33.882,38.87,8.2
592,14,33.919,39.995,2.3
1076,15,33.95,73.242,8.6
1088,14,33.958,79.296,1.4
593,9,33.959,38.873,6.3
838,1,34.06,54.504,11.1
702,14,34.099,43.033,4.1
312,10,34.122,17.527,20.1
1087,1,34.149,78.516,11
842,6,34.172,54.833,36.3
1079,1,34.198,75.273,14
899,3,34.22,68.886,2.4
1086,7,34.251,78.315,5.2
413,14,34.266,21.839,26.2
701,14,34.271,43.558,3
1078,1,34.323,74.396,5.3
898,3,34.328,68.985,8.5
591,14,34.377,39.996,1.6
1080,14,34.39,75.376,1.2
411,14,34.406,25.596,23.9
687,14,34.465,43.998,2.6
1172,9,34.472,85.582,7.1
1186,14,34.482,84.01,2.7
704,14,34.516,41.836,2.7
311,14,34.531,16.559,26.5
1167,1,34.571,89.928,14.2
1388,8,34.647,97.91,20.5
1185,10,34.703,83.605,1.5
310,7,34.757,16.262,20
705,14,34.888,41.314,1
1085,10,34.891,77.412,1.5
1073,14,34.947,74.952,1.2
412,14,35.021,25.268,7.4
1171,10,35.032,86.634,2
1381,14,35.086,91.334,1.5
900,1,35.23,66.354,17.6
707,14,35.33,43.731,3.3
1071,14,35.5,72.575,3.9
590,14,35.51,37.528,1.2
708,11,35.71,45.517,9.5
897,1,35.824,69.361,17
1070,14,36.077,73.217,2.4
1083,7,36.11,77.371,5.5
1184,14,36.156,84.133,6.2
308,7,36.168,11.309,17.3
1072,14,36.201,74.079,1.3
706,14,36.224,41.851,2.2
1379,7,36.271,92.084,12.1
902,7,36.291,66.774,4.7
1069,14,36.361,74.035,1.1
1380,14,36.551,91.356,2.8
1368,7,36.582,96.111,12.5
589,14,36.742,35.736,2
416,14,36.749,27.834,23.7
1068,14,36.846,73.349,2.5
56,14,36.897,4.087,26.5
1084,10,36.99,79.794,17.3
55,14,36.997,1.627,29
901,14,37.005,65.678,1.2
1372,7,37.078,93.607,9.5
587,14,37.087,37.584,1.4
1082,1,37.095,77.034,23.6
586,14,37.139,37.408,1
1183,14,37.172,83.828,7.3
904,14,37.173,67.515,2.5
1081,14,37.233,77.66,1.5
1192,14,37.244,89.302,1.6
844,14,37.37,59.794,2.1
905,14,37.44,68.394,1.5
1187,14,37.504,85.252,37.5
1067,14,37.571,73.66,1.2
1191,14,37.637,89.26,2
903,14,37.706,67.329,3
304,7,37.715,16.697,28.5
303,7,37.74,17.365,8
1066,14,37.786,74.208,1.2
907,3,37.862,61.973,18.6
1179,14,37.862,80.287,11.2
1369,14,37.875,94.769,2.7
1065,14,37.942,74.501,2.5
1074,14,37.952,70.874,1.4
1188,10,37.993,85.864,5.5
1377,14,38.109,91.303,1.5
588,10,38.138,35.085,42.4
585,2,38.181,37.928,3
415,7,38.252,21.978,14.8
306,2,38.303,13.778,9
307,14,38.365,12.073,15
1189,14,38.376,87.682,7.6
906,1,38.386,68.104,14.7
908,2,38.485,61.413,24.4
843,15,38.605,58.044,7
1367,15,38.646,97.587,17.9
1366,15,38.713,97.837,23
1370,15,38.77,94.023,15
1190,15,38.785,88.159,15.8
835,9,38.841,54.049,20.8
1376,14,38.887,91.591,1.5
1062,14,38.966,74.67,1.5
1373,15,38.989,92.273,21.6
709,15,39.059,49.611,18
1059,14,39.1,76.73,2.5
1063,14,39.124,73.961,8
305,2,39.144,13.392,24.3
1181,3,39.195,83.877,10.5
1058,2,39.197,77.639,3.2
1375,10,39.23,92.247,1.4
1374,15,39.254,92.332,10.5
1365,7,39.286,99.077,13.2
1182,14,39.359,82.347,7.4
1180,10,39.499,80.909,2
1061,2,39.507,75.163,3.2
834,14,39.647,54.076,19
833,7,39.669,53.731,28.1
1060,14,39.676,75.896,1.5
1378,15,39.802,90.59,19
1371,10,39.805,95.151,2.4
608,2,39.809,31.476,18.7
836,10,39.898,54.206,19.7
584,10,39.99,39.995,29
1193,15,39.997,89.49,13.5
1361,14,40.105,96.595,2.5
298,14,40.204,12.167,15.5
1057,14,40.225,79.029,4
1360,7,40.244,95.271,12.9
300,14,40.303,14.773,20.5
301,14,40.331,17.279,21.7
1196,14,40.336,85.56,17.9
417,14,40.389,29.062,8.5
1362,15,40.425,97.039,16.8
1359,14,40.426,94.705,1.5
1064,1,40.477,76.434,14.5
1363,7,40.836,97.64,4.2
299,14,40.932,12.559,17.6
832,10,40.933,55.92,25.1
1056,10,40.984,78.884,2.5
418,14,41.041,23.175,17
1194,7,41.055,85.95,4.2
57,10,41.076,1.281,19.2
1198,14,41.143,81.731,2.3
826,15,41.238,57.765,19.6
1197,2,41.255,83.617,4.2
831,7,41.272,51.738,20.8
1195,1,41.28,86.261,12
58,7,41.295,1.423,12.5
1364,14,41.502,99.997,3.3
1199,14,41.51,80.689,4.5
1055,14,41.683,79.161,1.5
1054,14,42.016,79.803,3.8
419,14,42.069,23.188,24.5
297,14,42.236,14.991,18
1200,14,42.332,81.845,3.2
1357,14,42.415,93.06,3.6
710,11,42.436,44.921,16.3
827,14,42.487,57.333,13.4
294,14,42.528,12.08,20.2
909,3,42.597,60.363,22
712,14,42.614,42.169,1.2
293,14,42.697,10.418,8.9
1211,14,43.007,84.776,1.8
711,10,43.031,43.176,25
296,14,43.154,15.322,12.3
302,14,43.16,16.146,18.8
61,10,43.367,5.06,8.5
1053,14,43.376,76.393,1.5
1356,9,43.531,92.334,15
64,7,43.561,5.946,28.2
828,14,43.579,56.892,12.6
825,15,43.621,58.674,16.5
1043,14,43.642,70.829,1.5
1210,10,43.701,84.894,3
292,14,43.713,11.029,6
830,10,43.823,52.293,1.2
1201,14,43.858,81.589,1.2
62,15,43.911,4.964,11
1052,14,43.95,79.587,4.3
1358,3,43.963,94.786,13.2
1355,14,44.163,92.728,1.4
63,2,44.245,5.232,30.5
1209,14,44.295,85.57,3.4
291,14,44.401,11.224,5.4
59,16,44.522,2.282,5.2
919,14,44.535,69.5,24.3
1212,6,44.549,87.472,16.8
295,14,44.679,14.271,12.2
1051,10,44.717,79.646,8.4
290,14,44.764,12.537,21.2
66,14,44.785,9.216,14
829,3,44.95,54.822,21.7
420,10,45.17,21.87,13.5
1213,6,45.238,88.969,29
1208,14,45.387,85.962,1.2
60,14,45.388,3.66,14.6
1202,14,45.42,81.889,1.5
918,14,45.459,69.467,10.6
421,15,45.69,22.05,7.6
1354,14,45.75,91.065,10
1214,14,45.757,89.331,2.5
430,2,45.773,20.312,17.4
1207,14,45.797,84.159,2
917,14,45.893,69.607,24
423,15,45.905,23.832,8.6
1044,7,45.906,75.49,23.7
422,14,46.031,22.054,13.3
1045,14,46.092,76.024,11.6
1205,14,46.116,85.023,1.2
68,2,46.143,4.564,19
426,15,46.231,24.632,15.1
1206,14,46.241,84.484,2.5
1041,14,46.324,73.091,12.7
1042,10,46.411,73.983,13.1
1203,14,46.447,80.901,18.8
425,10,46.475,23.697,12
582,10,46.479,36.371,23.7
424,15,46.566,23.696,12.8
910,10,46.599,61.401,4.5
69,14,46.679,3.705,11.2
427,10,46.731,25.445,11.2
289,2,46.747,10.35,15
1204,14,46.764,85.083,1.1
67,2,46.937,5.784,31.5
288,14,46.948,11.65,17.3
1352,3,46.976,98.119,2.5
1351,3,47.07,98.126,2.8
911,14,47.107,61.154,18.2
1046,15,47.119,76.936,30.5
1040,15,47.131,73.666,31.1
913,2,47.225,65.875,4.6
287,14,47.73,11.866,6
428,2,47.768,24.334,13.8
429,15,47.857,23.043,18.5
283,2,47.927,18.647,9.5
912,10,47.995,61.792,23.8
1048,14,48.002,75.931,10.2
286,14,48.154,11.974,11.4
70,14,48.189,0.982,18
284,7,48.2,17.625,9.4
824,10,48.264,59.992,10.1
1049,10,48.474,75.498,13.8
72,14,48.522,2.426,25
823,2,48.548,57.206,39.5
581,14,48.803,30.972,18.6
583,10,48.849,39.127,27.3
1039,14,48.869,72.86,10
71,14,48.87,0.452,23.8
713,14,48.958,49.531,35.1
914,14,49.001,67.564,5.5
1353,14,49.309,92.7,1.5
916,3,49.337,68.713,13.1
580,15,49.448,30.34,16
915,10,49.515,68.317,23
285,14,49.552,13.596,16.3
1050,2,49.611,75.871,34
822,3,49.741,51.873,16.8
1350,14,49.894,97.243,3
1047,14,49.989,79.213,9.4
431,7,50.208,26.382,45.5
278,14,50.325,13.757,19.3
77,7,50.412,4.748,23
276,7,50.508,17.434,28.2
78,7,50.527,4.909,8.1
432,7,50.646,26.013,8.3
433,7,50.682,26.963,5.8
578,15,50.715,30.72,12.1
79,14,50.863,5.295,1
279,14,51.072,13.438,17.4
277,2,51.087,14.554,9.2
1215,2,51.135,88.261,12
280,14,51.215,13.32,4.8
1221,14,51.344,86.899,2
576,3,51.447,34.581,9
1222,15,51.514,80.36,38.5
73,7,51.716,1.564,29.5
1348,9,51.822,93.78,12.8
1031,10,51.833,77.69,19.5
1036,10,51.856,74.547,18.1
820,10,51.953,58.118,18.9
579,14,51.976,34.339,22
1346,9,51.995,91.171,10.4
74,7,52.061,1.867,6.6
1037,10,52.092,72.111,2.2
1216,9,52.111,88.824,14.4
76,7,52.246,1.996,3.6
275,14,52.263,16.953,7.2
75,7,52.311,1.73,5.6
925,10,52.322,60.01,11.5
920,14,52.334,69.826,2
577,7,52.351,31.578,32
921,14,52.583,69.211,3.5
1223,7,52.605,80.693,21.2
1217,15,52.792,89.759,14.6
1218,15,52.91,89.732,9
569,10,52.94,37.002,1.1
570,10,52.947,37.671,1.6
1030,14,52.986,79.567,8
1347,7,52.987,93.123,6
926,3,53.115,60.633,35.2
1349,15,53.141,94.001,14.5
281,3,53.234,13.023,12.5
1220,3,53.264,87.757,42.5
922,14,53.285,68.906,1.5
282,3,53.316,13.126,14.5
434,15,53.318,22.752,11.2
1035,14,53.365,73.745,2.1
1038,14,53.448,70.44,1.2
1033,2,53.61,75.154,2
1219,14,53.646,88.993,19.5
1224,14,53.695,81.753,13
923,14,53.7,67.174,22.6
571,10,53.726,37.659,1
435,3,53.786,20.683,3.1
1034,14,53.87,71.877,5
568,14,53.92,37.258,1
572,10,53.932,38.285,1.2
274,3,54.037,17.859,28.7
718,14,54.15,43.063,2.4
821,10,54.54,54.212,18.7
1032,10,54.551,76.411,26.7
924,2,54.559,68.738,20
722,14,54.807,48.455,14
567,10,55.005,37.016,2.2
273,15,55.014,16.437,7.5
80,8,55.026,5.776,20
1225,7,55.112,82.612,22.2
927,14,55.277,61.72,29
272,11,55.408,16.966,2.5
566,2,55.44,36.438,2
1024,14,55.478,74.736,5.6
1339,3,55.539,99.131,4.4
719,2,55.636,47.521,1.1
85,1,55.733,8.668,24.5
440,15,55.799,26.775,7
721,14,55.938,48.905,8.8
1029,7,56.013,79.039,16.8
717,14,56.306,42.482,21.2
1345,7,56.332,93.036,11.6
1344,11,56.35,92.414,5.5
1027,2,56.386,76.012,5.2
1023,14,56.531,73.441,17.4
271,8,56.712,18.696,40.6
819,10,56.749,57.955,15.5
929,15,56.95,64.857,30.8
715,9,56.957,41.308,14
818,14,56.983,58.2,5
720,14,57.078,48.358,1.8
723,9,57.152,49.305,13.6
439,8,57.193,24.567,36.1
817,7,57.203,59.642,23.6
573,10,57.279,38.899,3.2
565,14,57.409,34.702,1
1028,11,57.415,78.497,20.2
1025,7,57.484,75.773,42.5
437,14,57.55,23.894,3.4
724,14,57.559,49.212,29
574,3,57.623,39.158,12.3
575,14,57.719,38.891,20.6
1226,10,57.879,81.885,17.2
438,14,57.895,24.245,2
928,14,57.974,60.451,10.5
714,14,57.98,41.006,25.7
1343,9,58.053,91.397,7.5
1338,1,58.238,98.76,5.6
1026,14,58.249,76.995,2.5
1342,1,58.266,95.065,6.8
83,9,58.465,3.007,5.6
269,1,58.522,15.489,20
443,8,58.642,29.527,18
716,14,58.685,41.032,10
1340,14,58.693,97.445,3.4
1022,14,58.717,73.519,12.5
81,3,58.914,3.145,24
441,14,58.931,26.959,1.2
1337,8,59.128,98.161,12.8
436,8,59.137,20.687,18
270,8,59.165,16.401,21.2
442,8,59.673,27.065,15.8
84,9,59.674,8.215,11.2
725,7,59.676,47.66,35
1341,1,59.722,96.135,18.5
82,2,59.744,3.064,6.8
726,14,59.754,46.465,17.2
564,14,59.796,31.8,1
563,8,59.995,35.48,29.4
1334,1,60.18,97.663,9
727,14,60.199,44.401,5.2
90,2,60.205,8.269,22.5
1330,1,60.244,93.98,8
1329,8,60.484,92.088,15.4
1021,7,60.535,72.293,18.7
447,15,60.542,25.464,9
1333,6,60.569,96.209,16.2
452,10,60.707,21.246,8
1018,3,60.763,71.165,25.5
561,14,60.801,31.764,5.5
93,7,60.919,2.558,3.2
1332,1,61.079,95.852,8
1020,7,61.1,72.099,15.5
560,1,61.111,31.749,26
1019,14,61.197,71.949,7.7
455,14,61.317,25.387,1
87,7,61.323,9.158,3.3
86,7,61.407,9.271,4.5
1336,6,61.418,99.441,24.2
458,14,61.47,27.616,1.8
459,14,61.472,28.412,1.6
815,8,61.568,54.767,16.5
1017,14,61.573,72.074,15.7
457,14,61.598,27.099,1.3
456,14,61.692,25.939,1
1335,15,61.802,98.261,10.4
454,9,61.821,22.762,8.8
266,15,61.845,17.608,15.2
453,9,61.976,22.879,10.5
562,8,61.985,30.823,28.2
460,14,62.029,28.752,1
92,7,62.037,4.352,4.6
