treeno,species,x,y,dbh,ht,cw
603,3,2.939,69.208,20.8,13.98,1.3
604,3,3.465,69.316,11.8,10.51,2.55
605,12,9.518,64.548,15.6,11.87,2.35
606,12,9.124,62.585,7.1,7.43,0.65
607,2,12.703,62.035,6.6,6.52,1.5
608,12,13.828,60.474,46.8,17.71,5.3
609,2,14.145,61.848,2.1,2.86,0.88
610,2,14.299,62.316,8.5,7.88,1.83
611,2,14.353,62.277,2.3,3.04,0.95
612,2,14.433,64.106,6.5,6.44,1.4
613,3,14.049,64.469,18,13.09,2.65
614,3,14.127,64.695,11.5,10.35,1.83
615,2,12.055,64.858,3.2,3.81,0.63
616,2,12.371,65.059,3.5,4.07,0
617,2,14.104,65.162,6.8,6.66,1.25
618,12,18.101,64.572,16.6,12.24,0.73
619,2,18.937,68.373,14.1,11.41,2.2
620,7,21.569,61.864,32.4,19.69,2.68
621,3,21.8,60.811,46.6,18.42,0
622,6,26.738,68.382,21.3,16.77,2.65
623,3,27.876,66.468,5.1,6.03,1.3
624,8,26.057,60.211,9.9,11.13,0
625,9,29.394,61.148,5.5,6.37,1.7
626,8,28.464,60.458,8.8,10.3,0.85
627,8,30.565,60.95,9.5,10.83,0.9
628,8,31.432,61.028,11,11.88,0.63
629,3,30.665,61.733,6,6.79,0.6
630,3,30.999,61.835,5.3,6.2,0.28
631,2,30.361,63.558,7.5,7.17,0
632,8,31.987,63.787,8.7,10.22,0
633,9,31.415,64.86,5.2,6.12,0.73
634,9,33.447,65.821,6.1,6.87,0.93
635,9,33.251,65.721,4.2,5.2,0
636,12,34.453,65.96,35.3,16.4,3.75
637,9,35.315,64.063,5.9,6.71,1.53
638,9,35.622,61.774,4,5.01,0.48
639,2,35.443,63.712,4.4,4.81,1.23
640,6,39.804,64.088,24.2,17.69,2.23
641,3,40.759,61.402,14.3,11.68,1
642,3,40.718,61.678,14.3,11.68,2.85
643,3,40.425,61.519,5.5,6.37,0.3
644,3,40.332,61.611,7.6,7.99,0.35
645,12,40.646,62.393,31.3,15.79,3.28
646,2,43.763,62.896,7.3,7.03,1.23
647,2,43.874,64.544,11,9.54,1.88
648,6,44.322,65.202,15.7,14.51,1.28
649,3,43.466,66.358,4.4,5.39,1.23
650,6,42.817,67.925,12.6,12.87,0.53
651,6,42.99,68.283,10.3,11.41,0.33
652,12,44.629,67.246,8.6,8.44,0.55
653,12,44.738,67.573,5.8,6.43,0
654,12,44.738,61.678,8.5,8.38,0
655,12,44.835,61.205,16.8,12.31,0.4
656,12,44.835,61.702,10.7,9.67,0.45
657,8,46.517,62.378,15.1,14.22,0.33
658,2,45.568,63.145,10.5,9.22,0.93
659,2,45.531,62.973,9.5,8.56,0.6
660,12,48.359,63.533,19.3,13.12,0.45
661,2,48.599,64.355,12.4,10.41,2.13
662,2,48.673,64.36,3.9,4.4,1.13
663,2,46.111,66.585,9.9,8.83,1.55
664,8,46.599,67.344,14.3,13.81,0
665,8,47.358,69.077,11.1,11.95,0
666,8,47.347,69.125,7.4,9.14,0
667,12,50.452,69.816,15.4,11.8,0.48
668,3,53.665,66.788,3.2,4.2,0.98
669,2,54.445,66.775,3.1,3.73,0.75
670,8,55.053,67.775,9.1,10.53,0
671,12,59.108,68.319,16.7,12.27,0.45
672,12,59.611,68.282,7.3,7.57,0
673,2,59.109,63.768,7.5,7.17,1.45
674,12,58.156,62.81,38.7,16.84,2.53
675,12,57.795,62.74,13,10.8,0.55
676,2,56.701,62.679,11.4,9.79,2.25
677,12,54.773,62.855,39,16.88,2.18
678,8,60.575,60.886,64,23.56,4.13
679,12,62.156,61.045,15.8,11.95,0
680,12,60,67.266,25.1,14.61,0.73
681,2,60,67.88,7.4,7.1,1.18
682,12,54.606,60.541,20.9,13.58,0.25
683,2,62.58,66.972,13.9,11.3,2.15
684,2,62.568,67.056,14.9,11.86,2.05
685,8,64.595,65.451,33.2,19.85,2.38
686,12,64.984,60.9,23.3,14.2,0.98
687,12,66.287,67.075,4.7,5.48,0.28
688,2,66.809,68.625,4.3,4.73,1.75
689,3,69.669,68.714,3.1,4.09,0.65
690,8,69.679,68.614,16.7,14.97,0.3
691,2,68.642,67.779,3.6,4.15,0.88
692,2,69.2,66.347,7.1,6.88,1.53
693,2,69.612,65.559,4,4.48,0.88
694,2,68.738,63.895,10.5,9.22,2.18
695,2,68.644,61.127,11.4,9.79,1.55
696,2,69.235,60.691,3.3,3.9,0.75
697,12,70,64.418,46.3,17.66,4.58
698,2,72.582,62.339,5.8,5.91,1.48
699,2,72.584,62.544,4.3,4.73,1.25
700,2,70.907,65.499,7.8,7.39,1.78
701,2,72.391,68.319,6.6,6.52,1.53
702,12,70.832,67.408,12.9,10.75,1.6
703,2,71.918,68.58,6,6.06,1.13
704,2,71.942,68.48,1.9,2.68,0.7
705,12,76.063,68.242,39.3,16.92,2.85
706,12,73.44,62.278,14,11.23,1
707,12,73.826,61.022,22.8,14.07,1.88
708,2,75.998,60.825,11.3,9.73,1.53
709,12,81.144,60.977,23.4,14.22,0.78
710,12,80.888,62.227,22.7,14.05,0.78
711,7,82.764,61.016,5.4,7.22,1.13
712,7,83.025,60.997,20.3,16.42,2.03
713,2,88.949,61.234,14,11.35,1.35
714,2,88.606,67.872,6.4,6.37,1.35
715,2,90.327,65.882,2,2.77,0.6
716,2,90.288,64.956,4.6,4.97,1.53
717,2,91.195,61.667,3.8,4.32,1.4
718,2,94.041,66.081,19.5,14.25,2.25
719,8,94.067,68.035,8.7,10.22,0.48
720,2,96.623,67.066,4.1,4.56,1.3
721,3,98.031,68.632,5.1,6.03,1.78
722,2,97.712,65.644,6,6.06,1.4
723,2,96.684,63.924,6.3,6.29,1.2
724,2,99.357,70.437,15.5,12.2,1.8
725,2,98.55,70.6,7.1,6.88,1.45
726,2,95.6,70.6,9.4,8.5,1.83
727,3,93.8,72.8,4.3,5.3,2.68
728,2,95.6,72,23.7,16.16,2.45
729,3,92.4,70.4,5.3,6.2,0.98
730,3,92.9,72.8,7.6,7.99,1.2
731,6,95.9,74.6,6.7,8.51,0.3
732,2,95.4,75.2,12.2,10.29,2
733,3,93.4,77.4,7,7.56,1.7
734,2,93.4,78.2,22.6,15.69,2.43
735,2,93.4,78.1,4.4,4.81,1.58
736,3,93.3,79.2,8.1,8.34,1.43
737,3,93.3,79.1,7.6,7.99,0.68
738,12,83.8,75.4,15.6,11.87,0.98
739,12,83.2,75.9,22.4,13.97,0.9
740,12,83,75.1,18.9,13,0.3
741,12,85.2,71.6,22.5,14,1.58
742,12,85.5,71.4,15.8,11.95,1.05
743,12,84.9,70,31.3,15.79,1.75
744,12,73.2,74.2,17.5,12.55,2.05
745,2,72.8,72.7,5.5,5.68,1.15
746,2,72.7,72.7,8.1,7.6,1.38
747,2,72.5,72.7,2.8,3.47,0.8
748,2,71.6,71.1,4.2,4.65,0.3
749,2,71.8,71,3.8,4.32,0.33
750,12,70.5,73.5,10.9,9.77,0.78
751,12,68.2,79.2,19.9,13.3,0.78
752,3,51.7,78.1,6.3,7.03,1.58
753,3,56.8,75.8,4.8,5.76,0.63
754,12,57.4,75.1,17.8,12.65,0.85
755,3,57.5,74.3,6.7,7.34,0.43
756,8,55.1,72.4,12.7,12.93,0.78
757,8,53.1,70,8.8,10.3,0
758,2,53.6,70.5,13.2,10.89,1.45
759,2,53.6,73.7,12.2,10.29,1.83
760,8,53,74,8.2,9.82,0
761,8,50.4,71.8,12.8,12.99,1
762,8,50.9,73.6,16.8,15.01,1.3
763,8,50,73.1,14.8,14.07,1.18
764,8,51.8,77.7,18.3,15.65,1.53
765,3,52.8,78.8,5.6,6.46,1.55
766,3,50.5,78.6,7.7,8.06,0.3
767,3,50.3,78.4,11.9,10.56,2.13
768,12,48,78.8,14.5,11.44,0.48
769,3,45.4,77.9,9.6,9.29,0.25
770,7,43.5,74.7,17.3,15.23,2.08
771,2,45.8,72.3,5.6,5.76,1.08
772,12,40,70.3,31.8,15.87,1.68
773,3,38.2,72.5,4,5.01,0.73
774,2,38.6,73.9,6.3,6.29,1.35
775,2,38.6,74,7.6,7.25,0.35
776,2,38.7,74.1,3.9,4.4,1.03
777,2,38.5,75,9.4,8.5,0.55
778,2,38.5,78.3,9.2,8.36,1.5
779,12,39,75.3,30,15.57,0.88
780,12,37.2,75.5,16.9,12.34,1.18
781,3,37.8,79.9,4,5.01,1.28
782,2,33.9,76.5,7.9,7.46,1.08
783,2,33.9,76.3,7.1,6.88,1.5
784,3,33.3,74.1,17.4,12.89,1.05
785,3,33.1,73.9,9,8.92,0.58
786,2,29,73.5,27,17.51,2.35
787,2,27,75.6,13.5,11.07,1.8
788,3,22.6,74.6,24.1,14.86,2.88
789,12,19.7,73.3,27.5,15.11,2.75
790,12,15.3,75.8,43.7,17.4,2.5
791,12,14.1,70.5,10.3,9.45,0.88
792,12,12.8,71.4,11.9,10.28,1.08
793,2,15.5,75.7,5.6,5.76,0.45
794,2,15.3,75.6,1.8,2.59,0.3
795,2,15.2,75.4,5.6,5.76,0.73
796,2,14.5,75,3.4,3.98,0.38
797,12,13.4,76.5,22.1,13.9,1.53
798,12,14.7,76.9,16.2,12.09,1.08
799,12,12.4,72.8,13.8,11.15,0.88
800,12,11.8,78.3,12.1,10.38,0
801,2,14.3,76.3,7.2,6.96,1.48
802,12,10,74.7,13.8,11.15,0.25
803,2,10.3,74.8,6.1,6.14,1.23
804,12,5.2,77.6,22,13.87,1.38
805,2,4.7,82.4,1.8,2.59,0.63
806,2,1.1,82.5,2.9,3.56,0.75
807,2,4.4,85,5.5,5.68,0.75
808,2,7.7,80.3,3.2,3.81,0.75
809,2,5.8,85.3,3.5,4.07,0.95
810,2,6.9,86.2,8.8,8.09,2
811,6,5.8,86.4,7.6,9.32,0.5
812,3,6.8,87.6,3.3,4.3,0.63
813,3,8.9,87.8,4.1,5.11,0.45
814,2,9.4,88,1.7,2.5,0.5
815,2,8.9,89.6,3.3,3.9,1
816,3,7.4,87.6,4.1,5.11,1.08
817,2,7.5,87.5,2.2,2.95,0.8
818,2,6.1,87.6,3.3,3.9,0.83
819,3,5.1,87.5,4.2,5.2,0.98
820,2,5.3,87.1,4.2,4.65,0.93
821,3,7.3,87.6,5.5,6.37,0.78
822,2,8.5,84.7,2.1,2.86,0
823,2,8.6,84.6,4.9,5.21,0
824,2,3.9,89.2,3.6,4.15,0.8
825,2,4,85,3.5,4.07,0
826,12,3.1,86.5,8,8.05,0.53
827,12,2.9,82.3,19.2,13.09,1.48
828,2,0.4,87.7,5.7,5.83,0.95
829,2,0.5,88.4,6.4,6.37,0.98
830,2,1.2,89.6,2.2,2.95,0.75
831,2,14.6,82.3,5.1,5.37,0.98
832,2,16.6,80.8,10,8.9,1.75
833,6,16.8,81.3,41.5,21.24,4.5
834,6,17,81.7,37.8,20.68,2.8
835,12,12.8,80.2,17.3,12.48,2.08
836,2,18.1,88.3,2.5,3.21,0.9
837,2,18.8,87.6,5.4,5.6,1.28
838,2,20.9,87.4,8.7,8.02,2.25
839,12,21,88.2,17.8,12.65,1.9
840,12,22.5,89.5,16.4,12.17,1.38
841,12,24.3,81.5,49.1,17.91,4.4
842,12,30.4,86.8,23.9,14.34,2.33
843,3,30.9,84.7,3.6,4.61,1.08
844,2,31.3,88.3,5.1,5.37,0.8
845,3,36.3,86,4.1,5.11,0.58
846,12,37.6,87.7,16.1,12.06,0.88
847,2,38.8,83,10.5,9.22,1.58
848,12,38.8,80.9,25.4,14.68,0.38
849,2,45.1,80,11.5,9.86,1.8
850,6,47.5,82.4,15.4,14.36,0.73
851,3,47.1,86.6,6.5,7.18,1.58
852,12,43.8,87.7,21.4,13.71,1.95
853,2,46.9,88.8,1.5,2.32,0.7
854,3,52.7,86.6,3.4,4.41,0
855,3,53.6,87.7,3.6,4.61,1.2
856,12,54.7,89.6,17.1,12.41,1.98
857,7,55.3,87.2,3.8,5.4,0.68
858,12,58.3,86.4,20.7,13.52,1.73
859,2,59.2,88.6,5,5.29,0.93
860,2,58.5,84.2,14.7,11.75,2.95
861,3,52.7,83.9,3.4,4.41,0
862,12,52.6,82.7,21.3,13.69,1.43
863,3,52.3,82.6,3.9,4.91,0.98
864,3,50.5,83.8,3.9,4.91,0.88
865,8,50.9,80.9,16.8,15.01,1.45
866,8,53.2,81.2,13.5,13.38,0.78
867,12,57,81.3,26.4,14.89,3.43
868,3,62.2,80,4.8,5.76,0.88
869,3,62.2,80.1,4.9,5.85,0.83
870,12,69,81.3,12.5,10.57,1.45
871,12,68.5,81.3,12.6,10.62,0
872,2,66.9,81.6,8.6,7.95,1.8
873,2,64,81.5,6.4,6.37,0
874,2,66,83.9,11.3,9.73,1.53
875,2,64.2,83.8,3.1,3.73,0.7
876,2,63.8,86,7.6,7.25,1.1
877,12,65,86,20.3,13.41,1.5
878,2,63.7,86.4,1.9,2.68,0.58
879,3,64.9,87.5,5.3,6.2,1.15
880,3,65.9,85.3,5,5.94,0.58
881,3,67.1,84.5,3.3,4.3,1.03
882,2,68.5,85.9,10.8,9.41,1.8
883,6,69.8,86,16.5,14.88,0.75
884,2,71,89.8,5.6,5.76,0.83
885,2,73.6,89.8,11.3,9.73,1.7
886,2,73.4,89.8,3.1,3.73,0.85
887,2,73.4,87.7,2.5,3.21,0
888,2,73.3,87.7,4,4.48,0.98
889,2,73.2,87.7,2.5,3.21,0.95
890,2,74.9,87.7,2.4,3.12,0.33
891,2,74.8,87.7,3.5,4.07,0.4
892,12,75,87.8,16.7,12.27,1.53
893,2,77.7,87.6,6.7,6.59,1.65
894,2,74.7,87.7,2.2,2.95,0.78
895,2,74.2,87.6,4.2,4.65,1.15
896,2,74.2,85.7,9,8.23,1.78
897,12,71.6,83.7,22.3,13.95,0.88
898,12,74.2,83.6,18.8,12.97,2.63
899,14,76.6,85.2,1.8,2.59,0.43
900,12,76.6,85.4,23.9,14.34,1.33
901,2,81.6,90,11.8,10.04,1.73
902,2,83.3,89.5,11.2,9.67,1.33
903,2,82.7,89.6,3.1,3.73,0.75
904,2,83.2,89.5,5.2,5.45,1.05
905,12,85.4,88.8,41.1,17.12,3.8
906,12,86.8,89.9,12.5,10.57,0.75
907,12,83.6,84,21.8,13.82,0.85
908,2,83.2,83.1,7.1,6.88,1.43
909,2,84.1,82.2,16.2,12.57,2.18
910,2,85.3,84.8,2.4,3.12,0.78
911,2,87.8,86.5,9.3,8.43,1.48
912,2,88.9,86.7,9.1,8.29,1.4
913,1,89,86,3.2,3.81,0.6
914,2,89.5,82,3.8,4.32,0.68
915,2,89.6,82.8,1.6,2.41,1.48
916,12,98.7,88.5,18.6,12.9,1.6
917,2,96.2,88.7,2.7,3.39,1.05
918,12,95.2,88.5,19,13.03,1.38
919,2,98.5,89.2,1.8,2.59,0.68
920,2,98.3,89.2,8.4,7.81,1.5
921,2,98.2,99.3,7.2,6.96,1.45
922,2,98.6,91.8,10.9,9.48,1.6
923,12,98.6,93.2,20.5,13.47,1.1
924,12,97.1,93.1,18,12.71,1.73
925,2,95,90.3,1.4,2.23,0.6
926,12,94.8,90.8,18.7,12.93,1.13
927,2,93.3,93.5,12.7,10.59,2.03
928,12,93.7,96.2,26.4,14.89,2.25
929,2,94.1,96,6.6,6.52,1.4
930,2,94,96.1,2.8,3.47,0.5
931,12,98.3,97.1,14.3,11.36,0.75
932,12,95.2,99,8.1,8.12,1.13
933,12,92.6,98.9,16,12.02,1.38
934,2,92.5,98.4,5.2,5.45,1.23
935,2,92.4,98.2,13.4,11.01,1.48
936,2,88.9,96,3.8,4.32,0.45
937,2,84.5,94.5,1.9,2.68,0.55
938,2,87.9,95.5,6.9,6.74,1.28
939,12,82,91.5,25.2,14.63,1.18
940,2,83.9,90.7,9.1,8.29,1.6
941,2,83.4,94,4.9,5.21,1.53
942,12,83.3,94.2,22.8,14.07,1.73
943,2,82.3,94,1.4,2.23,0.6
944,12,81.8,99.7,22.9,14.1,1.03
945,12,82,99.8,16.9,12.34,1.35
946,12,80,96.6,20.8,13.55,1.25
947,12,79.1,94.2,22,13.87,1.6
948,2,77.8,95.2,8.6,7.95,1.35
949,12,77,99.6,23.7,14.29,1.5
950,2,74.1,91.5,6.9,6.74,0.93
951,2,74.8,91,3.9,4.4,0.73
952,2,73.1,90.9,1.9,2.68,0.28
953,2,73,91.8,6.1,6.14,1.48
954,12,72.4,91,10.7,9.67,1.05
955,12,71.4,93.5,13,10.8,0.3
956,2,69.5,90.8,2.4,3.12,0.75
957,12,69.1,92.5,11.5,10.08,1.35
958,2,68.1,93.4,3.1,3.73,0.48
959,12,68,95.7,11.9,10.28,0.25
960,12,69.2,97.7,18.5,12.87,1.45
961,12,64.5,99.8,23,14.12,1.05
962,12,64.6,94.1,26.6,14.93,3.43
963,12,64.9,94.2,18.4,12.84,0.55
964,2,64.7,95.1,5.9,5.99,1.15
965,12,64.2,95.4,23.2,14.17,1.18
966,12,65.8,93.5,21.4,13.71,1.5
967,12,66.1,92.8,13.1,10.84,1.75
968,2,64.8,93.4,10.6,9.29,1.8
969,2,65.2,91.1,2.3,3.04,0.63
970,2,62.2,91.2,3,3.64,0.75
971,12,57.1,91.4,23.3,14.2,1.3
972,12,56.3,92.7,19.1,13.06,1.63
973,9,55.2,96.7,5.5,6.37,1.5
974,3,57.1,97.4,5.6,6.46,1
975,12,52,93.5,22.4,13.97,1.98
976,12,51.5,94.9,22.4,13.97,2.23
977,3,49.5,97,19.8,13.68,2.3
978,3,49.5,97.3,15.7,12.25,1.4
979,3,49.3,97.3,5.3,6.2,1.13
980,12,48,99.3,36,16.49,2.63
981,12,41.8,95.6,32.5,15.98,2.85
982,12,43.5,99.9,27.7,15.15,2.35
983,12,43.6,99.3,25,14.59,0
984,12,40.2,98.3,26.8,14.97,2.25
985,7,48.8,91,7.1,8.88,1.23
986,3,43.9,91.2,5.8,6.62,1.63
987,12,29.6,90.8,13.6,11.06,1.1
988,3,29.2,90.5,4.4,5.39,1.18
989,2,29,94.2,7.8,7.39,1.9
990,12,26,92.8,10.8,9.72,0.93
991,3,25.9,94.9,6.9,7.49,1.18
992,3,25.8,95,8.4,8.54,1.58
993,12,25.1,97.4,66,19.06,3.63
994,2,20,90.9,5.5,5.68,1.23
995,12,16.8,90.4,50,17.99,7.63
996,7,16.9,92,5.4,7.22,0.85
997,7,17,92.4,20.5,16.49,1.73
998,2,17.1,97.2,2.6,3.3,0
999,2,17.2,95.1,2,2.77,0.6
1000,3,16.5,98.3,3.7,4.71,1.53
1001,3,14.1,97.9,4.1,5.11,1.68
1002,12,13.1,98.4,40.9,17.1,7.78
1003,2,13.9,98.5,3.5,4.07,0.7
1004,3,12,97.2,3.6,4.61,0.88
1005,12,12.5,99.1,4.7,5.48,0.95
1006,2,10.6,98.8,8.2,7.67,1.63
1007,12,11.6,95.6,16.6,12.24,1.95
1008,12,10.6,93.9,24.2,14.41,2.28
1009,2,10.5,98.9,2.8,3.47,0.78
1010,2,11,91.4,8.4,7.81,1.55
1011,2,9,91.7,5.9,5.99,1.4
1012,12,9.7,93.2,6.8,7.21,0.83
1013,2,8.8,93,3.8,4.32,0.93
1014,3,8.9,93.3,3.3,4.3,0.75
1015,2,8.9,94.5,3.3,3.9,0.78
1016,2,8.1,94.5,4.1,4.56,0.7
1017,2,9,95.4,4.4,4.81,1.08
1018,2,9.4,95.6,5.1,5.37,1.2
1019,2,9.5,96.4,2.9,3.56,1.03
1020,2,8.6,98.6,7.4,7.1,1.58
1021,2,7.1,98.6,1.9,2.68,0.65
1022,2,6.8,98.8,4.8,5.13,1.15
1023,2,7.9,96.8,2.4,3.12,0.78
1024,2,7.8,96.8,1,1.86,0.58
1025,2,7.9,95.2,1.5,2.32,0.7
1026,2,6.5,95.2,3.8,4.32,1
1027,12,4.8,95.5,21.8,13.82,2.78
1028,3,4.6,95.6,4.4,5.39,0.58
1029,2,3.5,95.6,3.3,3.9,1.05
1030,12,3.9,93.4,21.6,13.77,1.85
1031,2,3,92.2,2.1,2.86,0.65
1032,12,6.6,92.3,9.8,9.17,0.83
1033,12,6.7,91.8,6.2,6.75,0
1034,2,6.3,91.5,4.4,4.81,1.18
1035,12,5.1,90.5,5.4,6.09,0
1036,12,4.5,90,16,12.02,1.23
1037,3,4.7,90.7,3,3.98,1.13
1038,2,2.2,90.4,2.7,3.39,0
1039,3,0.3,90.7,8.5,8.6,2.13
1040,2,1.2,93.5,1,1.86,0.28
