treeno,species,x,y,dbh,ht,cw
126,2,94.335,16.12,11.2,9.7,32.8
127,9,93.663,15.452,6.3,7,30.6
128,2,90.654,15.812,21.4,15.1,35.8
129,2,92.269,14.509,9.6,8.6,31.3
130,13,92.948,10,25.7,18.1,36.7
131,9,88.387,12.98,9.1,9,29.9
132,9,87.67,12.661,6.6,7.3,28.5
133,2,86.968,13.291,17.8,13.4,32.9
134,3,83.824,10.321,4,5,25.8
135,3,83.712,10.182,4.3,5.3,25.9
136,9,84.516,14.222,3.4,4.4,26.6
137,9,89.567,15.648,5.5,6.4,29.3
138,1,87.704,16.421,19.8,14.4,34.6
139,2,84.112,17.349,11.9,10.1,30.9
140,12,83.84,18.486,23.7,14.3,35.1
141,2,83.124,19.299,9.5,8.6,30.1
142,13,82.156,19.441,29.2,19,37.4
143,2,81.646,20,10.1,9,30.2
144,9,80.654,16.396,8.3,8.5,28.5
145,2,78.759,19.879,9.4,8.5,29.1
146,2,78.778,18.686,15.3,12.1,31.2
147,9,76.82,18.088,22.3,14.4,32.9
148,2,77.172,13.452,7.3,7,26.2
149,2,79.02,11.482,14.3,11.5,29.1
150,12,75.329,11.047,21.3,13.7,30.3
151,2,74.472,12.728,11.8,10,27.3
152,12,71.072,13.082,31.9,15.9,33
153,9,66.146,16.616,5.5,6.4,23.7
154,6,68.117,10,23.7,17.5,29.8
155,12,63.426,10.205,21.9,13.8,27.3
156,12,64.128,15.486,23,14.1,29.2
157,12,61.989,16.579,14.6,11.5,26.2
158,12,60.641,16.105,9.7,9.1,23.9
159,9,63.093,19.773,17.8,13,28.4
160,2,59.752,10.646,9.5,8.6,22.1
161,13,58.909,12.987,27.4,18.6,29.5
162,9,59.029,12.64,8.5,8.6,22.2
163,9,58.925,12.63,6.3,7,21.2
164,12,56.698,11.314,16.5,12.2,24.2
165,12,56.646,11.301,18.7,12.9,24.9
166,9,54.009,10.425,9.3,9.1,20.7
167,9,53.117,12.142,8.4,8.5,20.5
168,9,54.373,14.133,9.1,9,21.6
169,9,51.647,13.658,6.8,7.4,19.9
170,9,50.781,15.115,10.1,9.6,21.4
171,9,54.414,15.912,18.5,13.3,25.5
172,13,58.689,19.036,25.9,18.2,30.4
173,9,56.269,18.429,7.1,7.6,22.4
174,6,43.246,12.97,32.2,19.7,27
175,12,47.539,15.615,19.1,13.1,23.8
176,9,48.761,15.145,10.5,9.8,21.1
177,9,48.853,15.11,12.4,10.8,21.8
178,9,48.716,18.21,12.8,11,22.7
179,13,44.279,18.632,13.3,13.3,22.4
180,2,43.906,19.041,7.8,7.4,19.5
181,12,42.361,17.669,6.7,7.1,18.5
182,9,42.529,15.696,2.7,3.7,16.1
183,13,40.675,17.04,10.7,11.7,20
184,2,39.525,17.726,9,8.2,18.6
185,13,40,15.921,15,14.2,21.3
186,12,30.044,15.451,6,6.6,14.5
187,12,38.224,15.858,27.8,15.2,24.3
188,9,40,12.813,8.8,8.8,17.6
189,9,40,11.293,5.2,6.1,15.7
190,3,38.218,10.805,4.2,5.2,14.6
191,3,37.956,10.843,15.1,12,19
192,12,33.65,19.105,20.1,13.4,21.6
193,12,33.322,17.61,20.3,13.4,21.2
194,4,33.181,15.443,3.2,4.6,14.1
195,4,33.182,15.243,3.3,4.8,14.1
196,2,31.567,15.021,6.4,6.4,14.8
197,13,30.33,14.688,18.1,15.6,19.7
198,2,31.886,14.482,10.7,9.4,16.6
199,2,30.912,12.498,5.6,5.8,13.7
200,13,30.28,12.318,23.3,17.4,20.8
201,12,27.648,12.037,4.7,5.5,12.5
202,1,24.9,14.388,22.7,15.7,19.4
203,1,23.58,17.143,21.9,15.4,19.5
204,12,21.863,18.47,24.6,14.5,19.9
205,12,19.835,19.425,5.5,6.2,12.7
206,12,19.42,17.107,5.4,6.1,12
207,2,16.472,16.837,11.3,9.7,13.6
208,12,19.334,13.086,5.5,6.2,11
209,12,17.587,11.88,9.3,8.9,11.9
210,2,16.265,12.878,4,4.5,9.4
211,9,12.377,13.262,12.3,10.8,12.2
212,6,11.887,12.88,24.1,17.7,16.6
213,9,14.103,15.772,12.2,10.7,13.2
214,12,15.215,17.167,24.6,14.5,17.9
215,12,14.946,20,5.1,5.8,11.5
216,9,11.708,19.725,17.7,13,15.5
217,2,11.288,16.811,7.3,7,10.6
218,2,9.638,18.061,7.2,7,10.5
219,9,9.451,18.8,2.7,3.7,8.7
220,9,9.403,18.81,2.5,3.4,8.5
221,9,9.255,18.654,2.8,3.8,8.6
222,2,7.659,17.744,13.9,11.3,12.7
223,2,9.401,16.305,6.5,6.4,9.7
224,2,2.829,15.723,7.6,7.2,8.3
225,13,8.121,14.291,18.3,15.7,14.1
226,12,8.754,12.564,17.8,12.6,12.9
227,12,8.088,10.524,11.6,10.1,10.1
228,2,6.14,11.054,5.2,5.4,7
229,12,2.532,11.656,8.6,8.4,7.8
230,2,3.388,13.192,2.9,3.6,5.8
231,9,1.244,13.387,6.7,7.3,7.2
232,12,0.694,14.354,11.7,10.2,9.2
233,9,3.563,15.56,15.1,12,11.6
234,9,3.249,16.817,9.8,9.4,9.8
235,2,1.8,17.2,7.5,7.2,8.4
236,12,2.847,17.977,20.4,13.4,13.7
237,13,1.468,18.125,8.9,10.4,9.7
238,9,0.64,16.51,7.8,8.1,8.3
239,6,0.59,17.05,16.5,14.9,12.3
240,2,1.949,21.522,4.1,4.6,8
241,2,1.541,23.196,8.5,7.9,10.3
242,2,2.845,23.009,5.7,5.8,9.3
243,2,1.425,24.975,11.9,10.1,12.1
244,9,4.846,24.228,12.1,10.7,13
245,9,4.679,25.201,19.7,13.6,15.8
246,9,4.603,25.333,20.1,13.8,16
247,3,4.91,26.251,4.3,5.3,10.2
248,9,4.865,28.154,21.9,14.3,17.3
249,9,0.968,28.68,12.7,11,13.3
250,9,7.59,29.43,15.7,12.3,16.2
251,9,7.426,29.689,12.9,11,15.3
252,9,7.416,29.582,5.1,6,12
253,2,11.124,22.884,8.6,8,12.6
254,12,11.999,22.224,4.9,5.7,11.2
255,9,14.045,24.541,7.1,7.6,13.3
256,12,14.54,24.497,22.3,13.9,18.8
257,9,17.678,20.755,2.8,3.8,11.2
258,9,17.629,20.848,1.7,2.5,10.7
259,9,17.719,20.864,5.4,6.3,12.6
260,9,17.68,20.876,5.5,6.4,12.6
261,2,15.6,23.524,12.3,10.4,15.4
262,12,15.311,24.637,19.4,13.1,18.1
263,2,15.576,25.983,5.5,5.7,13.2
264,12,17.452,27.221,7.7,7.8,15.1
265,2,15.503,28.031,10.9,9.5,16
266,12,21.63,23.424,11.7,10.2,16.7
267,12,23.661,26.567,17.5,12.5,20.1
268,12,29.565,23.675,21.5,13.7,22.1
269,12,33.613,22.913,20.4,13.4,22.6
270,2,33.316,23.097,7.1,6.9,17.6
271,12,34.623,23.923,13.5,11,20.8
272,12,37.347,23.547,21.1,13.6,23.9
273,12,37.946,28.844,7.3,7.6,20.4
274,12,38.854,28.282,24.4,14.5,26.5
275,12,36.134,29.697,5.3,6,19.3
276,9,41.025,21.68,7.6,8,19.6
277,2,41.662,22.1,9.4,8.5,20.4
278,12,41.962,21.344,23.1,14.1,25.1
279,12,43.186,21.022,17.4,12.5,23.5
280,12,43.78,23.536,14.6,11.5,23.3
281,2,44.167,22.897,8.7,8,20.9
282,12,45.327,22.333,14.4,11.4,23.4
283,6,48.238,20.64,18.2,15.6,25.7
284,6,49.163,23.382,8.2,9.8,22.6
285,6,49.326,23.879,23.2,17.4,28.4
286,4,44.686,28.707,37.3,20.6,32.8
287,9,53.337,28.432,12.5,10.9,26.3
288,12,56.396,26.679,26.4,14.9,31.1
289,2,56.401,23.495,22,15.4,29.3
290,2,56.642,21.29,11.3,9.7,24.7
291,2,59.409,24.625,19.2,14.1,29.3
292,12,59.772,27.916,13.2,10.9,27.9
293,12,60.831,25.119,23,14.1,30.8
294,9,64.602,24.014,4.9,5.9,24.8
295,9,65.725,22.461,10.3,9.7,27
296,9,65.745,22.376,5.9,6.7,25.2
297,9,66.422,23.043,6.1,6.9,25.6
298,9,66.592,23.207,4.7,5.7,25
299,9,68.739,25.705,6.1,6.9,26.9
300,2,68.466,28.121,13.2,10.9,30.2
301,4,69.136,29.258,6.2,8,28.2
302,9,73.759,21.652,4.5,5.5,26.3
303,9,73.779,21.75,4.4,5.4,26.3
304,9,74.505,23.147,3,4,26.2
305,2,76.38,21.221,23.5,16.1,34.3
306,2,78.774,24.579,11.6,9.9,31.2
307,2,78.653,24.343,19.7,14.3,34.3
308,6,77.839,25.013,23.9,17.6,36.1
309,2,74.764,25.171,20.4,14.7,33.8
310,2,72.234,29.625,15.1,12,32.2
311,2,79.347,27.317,23.7,16.2,36.6
312,12,80.474,25.472,4.4,5.2,28.9
313,2,81.495,29.58,4.4,4.8,30.1
314,2,83.295,28.045,16.5,12.7,35.1
315,3,84.064,26.712,5.1,6,30.5
316,3,84.895,26.13,9.7,9.4,32.5
317,3,85.152,25.61,7.7,8.1,31.6
318,2,85.222,20.555,11.4,9.8,31.7
319,2,89.349,23.182,9,8.2,32.4
320,2,87.511,26.78,14.5,11.6,35.1
321,9,91.633,26.17,9.4,9.2,34.1
322,9,93.011,27.054,15.7,12.3,37
323,9,92.025,24.659,15.1,12,35.9
324,9,92.202,24.15,17.7,13,36.8
325,9,94.442,22.19,20.7,14,37.8
326,12,95.047,26.567,39.4,16.9,44.5
327,2,97.403,28.574,3.8,4.3,33.5
328,2,99.135,27.444,6,6.1,34.7
329,2,98.289,25.137,10.6,9.3,35.8
330,13,99.415,25.482,30.2,19.2,43.6
331,12,99.096,23.05,10.1,9.3,35.4
332,2,98.053,21.96,12.7,10.6,35.8
333,2,95.894,30.216,6.6,6.5,34.8
334,2,96.507,34.413,10.5,9.2,37.7
335,2,97.87,35.248,17.1,13,40.8
336,2,95.669,35.092,6,6.1,35.7
337,9,94.635,33.93,20.1,13.8,40.6
338,2,91.888,39.457,13.9,11.3,39.1
339,2,95.637,38.324,12,10.2,39
340,6,94.269,39.243,32.5,19.7,46.4
341,8,91.212,37.174,4,5.6,34.5
342,2,93.004,33.696,5.2,5.4,34.3
343,9,90.457,32.597,28.9,15.9,42
344,2,91.785,30.779,9.1,8.3,35
345,2,89.183,33.181,13.2,10.9,36.6
346,9,89.725,30.547,16.3,12.5,37.3
347,9,87.021,31.079,3.5,4.5,31.5
348,9,87.043,30.988,3.6,4.6,31.6
349,9,86.828,31.04,5,5.9,32.2
350,9,88.231,32.176,5,5.9,32.8
351,4,85.941,33.401,5.5,7.3,33
352,2,83.418,30.683,16.2,12.6,35.7
353,2,83.537,32.861,18.8,13.9,37.3
354,2,81.362,33.359,19.3,14.2,37
355,2,84.909,32.755,5.3,5.5,32.1
356,9,84.216,37.999,10.2,9.6,35.5
357,9,84.721,37.797,12.3,10.8,36.4
358,9,84.25,37.725,6.2,6.9,33.8
359,9,84.331,38.167,9.1,9,35.1
360,9,83.188,37.623,7.5,7.9,34.1
361,2,83.412,40,7,6.8,34.3
362,9,80.75,37.471,7.1,7.6,33.2
363,2,76.314,36.577,3.4,4,30.1
364,2,74.218,35.674,5.5,5.7,30.3
365,2,73.217,37.426,9.5,8.6,32.2
366,9,72.788,36.469,9.2,9,31.9
367,9,72.77,36.222,11.7,10.5,32.8
368,9,72.145,35.69,10.5,9.8,32
369,2,70.338,35.524,10.6,9.3,31.4
370,12,71.098,32.814,23.6,14.3,35.4
371,12,72.376,32.329,32.1,15.9,38.2
372,2,78.907,32.564,8,7.5,31.8
373,2,76.768,32.063,8.6,8,31.3
374,9,75.231,30.225,11.4,10.3,31.8
375,2,74.834,30.275,7,6.8,29.7
376,9,73.551,30.932,3.2,4.2,28
377,2,69.509,39.71,5.9,6,30.3
378,9,68.699,38.915,6.4,7.1,30.3
379,2,68.609,38.553,8.3,7.7,30.8
380,12,65.419,35.101,27.2,15,35.7
381,2,64.978,34.268,13.2,10.9,30.8
382,9,66.185,32.578,10.1,9.6,29.6
383,9,61.326,34.975,6.5,7.2,27.5
384,12,60.918,35.761,35.9,16.5,37.3
385,2,62.355,36.764,12.3,10.4,30.4
386,2,62.658,38.19,6.1,6.1,28.3
387,2,59.374,34.436,11.6,9.9,28.8
388,2,58.004,33.454,6.1,6.1,25.9
389,12,56.941,32.028,29.3,15.4,33.4
390,2,56.643,33.968,10,8.9,27.4
391,9,56.724,35.841,14.3,11.7,29.6
392,9,57.028,37.936,13.3,11.2,29.9
393,2,59.06,38.768,10.2,9,29.3
394,9,52.197,35.09,10.8,10,27
395,9,51.395,34.219,11.5,10.4,26.9
396,9,49.646,35.111,9.8,9.4,26
397,9,49.598,35.157,9.2,9,25.8
398,9,44.08,36.053,27.3,15.6,30.8
399,9,42.209,39.07,11.8,10.5,25.9
400,9,40.923,36.18,3.7,4.7,21.4
401,12,40.713,35.485,6,6.6,22.2
402,9,43.133,32.9,5.3,6.2,21.9
403,9,43.367,33.403,8.2,8.4,23.3
404,9,41.812,31.89,14.1,11.6,24.8
405,9,41.543,31.443,12,10.6,23.9
406,9,41.734,30.789,6.3,7,21.5
407,6,37.157,34.112,29.9,19.2,30.1
408,12,36.627,30,4.5,5.3,19.1
409,12,32.644,31.126,16.5,12.2,23.1
410,9,34.602,34.844,11.7,10.5,22.9
411,2,33.497,35.372,12.7,10.6,23
412,9,34.738,38.154,5.7,6.5,21.3
413,9,34.95,38.259,4.1,5.1,20.6
414,12,35.687,38.469,30.8,15.7,30.2
415,1,25.565,31.371,18.8,13.9,22.4
416,13,23.541,33.06,29.6,19.1,26.3
417,2,25.166,34.177,4.8,5.1,17.3
418,2,20.21,34.325,4.3,4.7,15.9
419,12,22.272,35.985,4.8,5.6,17.2
420,9,21.814,37.984,4.8,5.8,17.6
421,12,22.773,38.572,7.3,7.6,19.1
422,12,21.888,39.029,19.7,13.2,23.5
423,9,19.636,37.936,7,7.6,18
424,2,18.375,38.923,6,6.1,17.3
425,8,16.005,38.953,19.3,16,22.6
426,9,15.368,38.115,11.4,10.3,18.8
427,2,13.642,37.681,8.4,7.8,16.9
428,2,11.504,38.105,9.7,8.7,17
429,9,16.869,30.873,6.2,6.9,15.2
430,9,11.769,35.766,5.7,6.5,14.9
431,9,11.737,36.657,6.2,6.9,15.4
432,9,14.186,33.804,6.4,7.1,15.4
433,9,15.617,34.855,6.9,7.5,16.2
434,12,18.113,36.535,20.8,13.6,22.2
435,13,19.304,32.131,24.1,17.7,23.3
436,12,16.432,33.156,23.5,14.2,21.8
437,2,16.129,32.176,5.8,5.9,15
438,9,15.325,32.832,4.9,5.9,14.7
439,9,14.902,32.781,9.9,9.5,16.8
440,9,6.653,31.861,14.7,11.8,16.3
441,2,5.958,36.046,7.5,7.2,14.2
442,12,5.622,36.793,23.5,14.2,20
443,9,3.735,35.816,10.8,10,15.1
444,2,4.718,37.742,1.6,2.4,11.6
445,12,4.502,38.91,15.2,11.7,17.6
446,2,6.123,39.239,8.3,7.7,15.4
447,12,8.146,39.357,22.4,14,21
448,9,1.534,42.004,7.8,8.1,14.9
449,2,4.266,40.359,5.7,5.8,14
450,2,8.91,40.445,9,8.2,16.6
451,2,8.91,41.501,8.4,7.8,16.7
452,2,8.634,43.155,10.5,9.2,17.9
453,2,8.682,45.304,12,10.2,19
454,2,3.756,47.523,13,10.8,18.8
455,2,5.011,48.363,5.5,5.7,16.1
456,2,5.132,48.563,3.5,4.1,15.3
457,12,4.914,49.707,8.1,8.1,17.7
458,12,6.184,48.969,20.4,13.4,22.2
459,6,6.738,49.409,26.4,18.3,25.2
460,2,10.8,40.681,10.7,9.4,17.9
461,2,13.269,42.051,15.5,12.2,20.8
462,9,15.635,40.751,9.7,9.4,18.9
463,12,18.952,42.851,17.5,12.5,23
464,12,14.306,46.26,22.3,13.9,24.2
465,12,18.831,48.708,5.8,6.4,19.9
466,9,21.208,43.047,8.1,8.3,20.2
467,12,22.042,44.47,22,13.9,25.6
468,1,27.8,49.632,6,6.1,22.4
469,1,30.718,42.554,12,10.2,23.9
470,12,34.498,44.478,25.3,14.7,29.7
471,12,34.442,46.968,5.3,6,23.2
472,1,30.468,48.178,18.2,13.6,27.6
473,1,35.544,47.763,3.3,3.9,22.6
474,12,37.368,46.628,19,13,29
475,12,37.37,48.764,7.7,7.8,25.4
476,12,39.222,48.264,19.8,13.3,30.1
477,2,39.8,48.632,12,10.2,27.6
478,9,39.43,43.556,8.4,8.5,25
479,9,39.9,40.654,2.9,3.9,21.8
480,9,39.915,40.231,4.8,5.8,22.7
481,12,40.737,42.04,15.2,11.7,27.4
482,9,42.897,40.342,6.8,7.4,24.4
483,9,43.423,42.378,8.5,8.6,25.7
484,12,42.741,43.946,5.6,6.3,24.6
485,13,41.917,44.91,15.4,14.4,29.1
486,9,45.211,43.778,11.3,10.2,27.6
487,9,43.993,45.602,6,6.8,25.6
488,12,45.222,46.048,19.7,13.2,31.1
489,9,47.054,43.68,9.3,9.1,27.3
490,2,41.669,48.538,14.1,11.4,28.9
491,9,44.506,48.725,8,8.3,27.4
492,9,47.174,45.894,4.5,5.5,25.8
493,9,47.174,46.304,6.8,7.4,26.9
494,12,47.176,47.305,6.8,7.2,27.1
495,2,48.139,48.648,9,8.2,28.5
496,12,47.353,48.41,28.7,15.3,34.9
497,12,50.667,48.429,6.2,6.7,28
498,2,50.592,48.935,12.6,10.5,30.7
499,6,51.542,49.053,21.9,17,34.9
500,12,55.155,48.762,15.3,11.8,32.7
501,2,53.808,48.138,8.8,8.1,29.7
502,9,53.574,44.469,4.5,5.5,27
503,9,50.804,43.272,11.7,10.5,29.1
504,9,58.743,40.474,6.8,7.4,28.4
505,9,58.807,42.232,8.4,8.5,29.5
506,9,58.998,43.024,10.3,9.7,30.5
507,2,59.18,43.59,7.7,7.3,29.4
508,9,56.819,45.098,10.7,9.9,30.6
509,12,59.7,40.325,34.1,16.2,37.6
510,12,56.135,46.348,22.5,14,34.7
511,12,59.812,48.36,14.4,11.4,33.5
512,9,60.847,45.675,10.1,9.6,31.6
513,9,62.402,46.297,10.5,9.8,32.3
514,13,63.589,43.213,35.9,20.4,40.8
515,2,63.834,42.905,7.6,7.2,30.4
516,2,62.661,42.015,6.1,6.1,29.2
517,12,64.77,42.453,23.8,14.3,36.3
518,12,64.822,41.922,4.8,5.6,29.3
519,13,65.904,40.677,16.1,14.7,34.3
520,2,66.768,42.632,4.9,5.2,29.9
521,9,68.601,43.303,10.3,9.7,33
522,2,68.206,45.358,5.3,5.5,31.1
523,9,65.363,44.036,7.6,8,31.2
524,9,67.588,46.49,14.9,11.9,35.2
525,9,64.405,47.688,9.6,9.3,32.7
526,9,65.104,49.049,7.9,8.2,32.6
527,9,65.991,49.201,7.5,7.9,32.7
528,12,67.446,49.152,13,10.8,35.1
529,12,71.285,40,26.5,14.9,38.2
530,2,74.913,42.705,6,6.1,32.4
531,2,78.588,41.999,10.7,9.4,35.2
532,2,76.916,45.895,9.8,8.8,35.3
533,2,73.755,48.784,9.5,8.6,35.2
534,9,76.226,48.479,4.8,5.8,33.8
535,9,76.569,49.297,3.6,4.6,33.5
536,9,77.616,48.639,7.5,7.9,35.4
537,2,77.951,48.975,5.4,5.6,34.5
538,9,80.336,48.977,8.7,8.7,36.7
539,2,80.807,49.516,5.1,5.4,35.2
540,9,82.553,46.775,9.8,9.4,37.1
541,12,84.288,49.582,16.1,12.1,40.5
542,12,84.784,49.172,12.5,10.6,39.3
543,12,85.287,48.784,18.7,12.9,41.4
544,9,88.348,47.581,8.6,8.7,38.3
545,9,87.299,44.62,11.9,10.6,38.6
546,9,84.491,44.531,13,11.1,38.3
547,2,81.071,43.142,10.4,9.2,35.9
548,12,82.662,40.978,12.8,10.7,36.8
549,12,84.374,40.615,22.8,14.1,40.5
550,9,84.729,40.549,9.2,9,35.9
551,9,85.111,41.819,9.5,9.2,36.4
552,9,85.04,42.314,12.2,10.7,37.6
553,2,86.456,42.687,9.6,8.6,36.8
554,8,91.429,41.418,20.2,16.4,42.4
555,9,90.767,44.066,16.3,12.5,40.9
556,8,92.168,46.965,12.2,12.6,41
557,8,91.669,47.442,13.2,13.2,41.4
558,2,96.375,40.342,9,8.2,38.5
559,2,98.124,41.358,9.5,8.6,39.4
560,12,99.135,45.418,28.3,15.3,47
561,9,100,48.157,10.1,9.6,42
562,9,99.827,48.257,5.8,6.6,40.1
563,9,99.637,48.469,6,6.8,40.2
564,9,99.272,48.247,5.7,6.5,39.9
565,9,99.218,48.393,7.4,7.9,40.7
566,2,95.591,51.457,17,13,44.3
567,8,93.745,50.983,10.2,11.3,41.6
568,2,91.916,53.073,10.8,9.4,41.3
569,12,90,54.531,16.9,12.3,43.4
570,9,91.016,56.46,3.6,4.6,38.9
571,9,94.939,55.266,8,8.3,41.6
572,9,95.614,55.596,15.3,12.1,44.7
573,9,96.677,59.38,9.2,9,43.6
574,9,94.038,59.54,8.8,8.8,42.8
575,9,93.719,59.034,5.1,6,41
576,12,89.812,53.196,24,14.4,45.3
577,12,88.82,50.861,18.9,13,42.9
578,12,87.76,54.591,24.2,14.4,45.2
579,4,85.236,54.729,3.2,4.6,36.9
580,12,86.654,59.451,21.3,13.7,45.3
581,9,84.863,59.006,5.5,6.4,38.9
582,12,80.583,59.554,28.1,15.2,45.9
583,3,80.84,58.15,3.5,4.5,36.7
584,9,80.944,57.997,9.7,9.4,39.5
585,2,81.917,57.387,8.3,7.7,38.8
586,9,80.948,52.646,5.5,6.4,36.4
587,12,77.018,51.295,31.5,15.8,43.9
588,2,77.536,52.44,7.8,7.4,36.3
589,2,75.057,50.766,12,10.2,37
590,12,73.105,52.662,28.3,15.3,42.3
591,9,73.112,54.369,5.1,6,34.7
592,9,72.953,54.76,7.2,7.7,35.7
593,2,70.752,56.587,6.5,6.4,35.1
594,12,72.44,57.652,13,10.8,38.5
595,6,74.366,58.192,41.8,21.3,48.9
596,13,77.034,58.823,23.3,17.4,44.1
597,2,77.757,58.91,4,4.5,36.3
598,12,76.78,59.467,12.1,10.4,39.7
