treeno,species,x,y,dbh
74,7,62.873,1.509,15.5
75,1,62.448,5.266,18.1
76,1,61.948,6.7,22
77,1,62.74,7.795,15.6
78,1,63.025,9.082,26.1
79,9,68.369,9.399,10.2
80,8,69.286,7.426,17.5
81,3,66.613,7.801,7.6
82,3,66.635,7.678,6
83,3,66.881,7.642,5.2
84,3,67.042,7.57,3.2
85,1,67.141,5.307,22.1
86,1,69.701,3.924,8.5
87,1,65.692,0.8,24.5
88,6,71.553,5.359,25.5
89,1,72.777,6.288,18.2
90,14,73.202,8.344,9.6
91,6,74.627,9.472,21.5
92,2,76.343,9.379,6.3
93,7,77.058,8.854,10.1
94,7,77.452,8.599,8.9
95,10,77.876,8.261,17.8
96,10,78.863,7.45,33.5
97,14,77.806,5.55,14.4
98,14,78.769,3.411,25.2
99,14,78.949,2.17,12
100,14,74.683,1.669,5.5
101,1,73.892,0.787,15.2
102,14,73.62,4.942,13.9
103,14,76.343,6.904,21.5
104,14,76.997,4.958,11
105,14,80.747,4.751,25.5
106,14,80.464,8.682,13.2
107,1,82.762,7.865,7.2
108,7,83.162,9.026,5.5
109,14,83.804,9.708,13.4
110,1,87.193,7.813,27.6
111,3,86.524,7.014,3.6
112,14,86.207,4.935,13.2
113,14,86.142,3.784,5.1
114,11,84.769,1.735,25
115,6,82.337,2.508,24.5
116,1,90.016,3.016,24.1
117,7,91.322,6.626,13.4
119,7,90.92,6.225,14.5
120,1,91.124,9.161,8.9
121,14,96.156,6.791,19.9
122,3,99.284,7.848,15
123,14,99.281,6.028,14.6
124,10,99.381,4.382,3.7
125,10,96.903,4.462,1.5
126,1,97.013,2.276,31.2
127,7,96.089,3.408,4.7
128,3,96.031,1.667,3.8
129,7,95.6,4.135,12.5
130,8,94.267,3.443,19.8
131,9,94.423,2.069,8.2
132,1,99.05,15.68,17.2
133,1,97.468,14.728,25
134,1,96.603,14.12,18.2
135,1,96.208,12.374,7.2
136,1,98.776,16.115,7.5
137,1,99.35,18.961,16.5
138,7,98.358,18.999,6.5
139,2,98.069,18.541,4.7
140,7,98.092,18.867,3.6
141,1,96.532,15.054,8.5
142,3,95.62,15.239,7.3
143,15,95.621,15.732,3.8
144,3,95.65,15.457,4.8
145,3,95.473,15.194,5.5
146,1,93.399,13.884,25.2
147,7,90.013,13.164,11
148,15,90.02,18.94,16.1
149,15,89.897,18.842,9
150,14,77.979,13.951,24
151,9,75.727,12.872,7.1
152,14,89.103,18.8,20.5
153,7,89.529,18.311,12.5
154,7,89.43,17.857,5.4
155,14,88.71,17.111,20
156,2,89.982,12.381,5.2
157,7,87.619,11.795,7.8
158,2,86.491,14.099,10.5
159,7,83.55,11.466,4.7
160,7,83.637,11.407,3.5
161,2,81.698,10.72,27
162,2,81.984,11.471,24.5
163,10,82.431,13.353,12.5
164,14,83.218,13.856,16.5
165,14,82.581,13.895,12.5
166,2,80.011,16.295,22.5
167,3,80.828,18.268,13.2
168,15,84.191,14.45,15.5
169,15,84.315,14.488,8
170,14,84.578,14.329,6.5
171,14,85.227,18.132,4.5
172,14,84.107,17.547,30.7
173,15,74.658,12.935,14
174,15,74.393,11.937,11.1
175,7,73.193,16.452,7.6
176,7,73.126,16.659,10.6
177,3,73.91,16.456,4
178,1,63.242,19.345,18.1
179,14,60.293,13.414,15
180,7,65.241,14.31,15.2
181,6,66.874,12.646,31
182,8,69.071,12.692,20.1
183,1,63.975,10.199,22.5
184,7,63.977,11.337,9
185,3,66.646,16.083,5.1
186,3,66.876,16.267,5.5
187,14,59.087,19.073,10.2
188,1,54.656,19.577,15.2
189,1,53.512,18.98,10
190,3,53.42,17.791,3
191,15,53.92,16.819,9.5
192,7,56.321,14.241,17
193,15,58.117,13.445,7.1
194,2,54.339,10.384,16.5
195,14,50.912,12.211,6.4
196,7,48.405,10.738,8
197,10,47.625,17.003,22.1
198,10,45.154,15.823,20.8
199,2,45.606,15.667,2.5
200,14,45.798,15.608,2
201,1,41.078,19.164,26.7
202,1,41.223,12.377,26.3
203,10,38.988,14.945,25.7
204,9,37.742,13.096,6
205,9,36.375,12.787,7.8
206,15,36.084,13.809,13.5
207,9,35.615,16.263,8.4
208,15,34.365,12.758,12.7
209,9,34.377,12.556,9.8
210,2,33.998,10.629,7.8
211,14,32.252,11.899,7.5
212,7,31.874,12.452,6
213,8,32.262,16.561,13.1
214,15,32.387,17.175,7
215,7,32.78,18.361,8.8
216,8,33.615,19.447,17.1
217,7,35.386,16.41,5.9
218,2,34.718,18.951,1
219,9,29.275,19.976,10.6
220,15,27.523,17.705,15.5
221,7,26.103,14.5714,9.5
222,15,23.974,14.555,14.4
223,8,29.515,12.808,24
224,7,23.458,13.448,11.8
225,7,21.094,16.982,10.5
226,7,22.014,17.767,6
227,9,23.985,19.15,4.5
228,9,25.721,16.3589,7.5
229,11,24.271,19.369,7.8
230,3,26.081,18.749,4
231,2,17.689,15.772,18.5
232,10,16.136,14.919,26.5
233,1,19.171,13.728,12.8
234,11,18.534,11.613,27.7
235,11,17.68,11.705,6.5
236,10,18.126,12.107,29.5
237,2,18.154,11.305,3
238,1,18.548,10.186,14.9
239,10,14.772,10.701,11.2
240,10,14.834,11.046,16.5
241,14,15.57,12.608,2.6
242,1,12.316,10.015,18.5
243,14,13.263,15.074,13.5
244,2,9.415,11.426,8.5
245,15,9.102,11.058,20
246,7,8.604,11.219,5
247,7,8.461,13.718,6.4
248,9,7.337,17.084,15
249,7,8.329,19.048,13.1
250,10,5.594,16.006,41.5
251,9,7.654,20.894,8.6
252,10,6.298,22.346,23.5
253,10,8.759,20.872,22.8
254,8,3.061,26.369,17
255,1,3.068,25.781,14.1
256,1,0.66,25.181,14.8
257,1,2.21,25.095,19.6
258,15,13.118,20.013,20
259,10,15.886,21.064,22.1
260,15,17.189,20.198,11.7
261,7,18.098,22.488,7.8
262,7,18.541,22.279,4.5
263,15,19.315,24.998,19
264,15,18.895,24.61,9.1
265,7,18.026,25.038,4.3
266,10,17.207,25.109,25.2
267,15,16.396,27.434,8
268,2,15.428,26.486,20.8
269,2,14.729,25.388,13.5
270,15,15.48,23.246,11.5
271,9,12.592,24.195,9.1
272,7,21.228,23.55,9
273,10,21.433,28.343,19.1
274,10,23.19,27.819,22.5
275,14,23.332,29.324,17.5
276,14,24.319,28.826,16.2
277,7,24.535,29.441,10
278,7,25.268,27.797,21.9
279,15,26.861,29.368,18.5
280,7,26.445,28.015,16
281,7,26.251,27.796,8.9
282,10,24.376,26.613,13
283,15,25.94,22.426,9.9
284,15,25.687,22.849,15.1
285,2,26.569,23.132,17.3
286,9,24.7,21.364,8.8
287,6,30.289,22.238,31.2
288,9,31.151,23.438,6.5
289,2,32.112,26.687,10.4
290,2,32.31,27.323,14.6
291,15,32.273,27.721,20
292,7,34.69,28.233,8.5
293,2,39.984,27.799,18.3
294,11,37.355,24.727,4
295,9,38.962,22.701,7.1
296,9,38.733,21,10.5
297,1,38.215,22.227,7.6
298,8,33.58,21.002,31
300,15,34.043,22.739,11.9
301,14,42.958,29.342,9.5
302,1,43.287,28.833,18
303,15,42.731,24.34,14.8
304,9,46.563,26.878,7.5
305,15,47.527,27.229,14.5
306,15,47.451,26.561,6.8
307,15,48.761,24.673,9
308,14,46.369,24.22,8.8
309,2,47.293,20.888,25.5
310,1,41,23.275,24.8
311,14,53.613,28.578,43.5
312,10,50.559,25.845,12
313,7,54.573,26.843,23.6
314,11,54.866,22.515,15
315,14,50.182,25.894,1.2
316,7,56.086,28.654,26.5
317,9,58.469,28.692,5.7
318,7,59.154,27.636,23
319,10,59.707,27.636,10.5
320,15,59.21,26.242,21.7
321,2,58.103,27.444,31.5
322,3,58.03,25.321,16.5
323,14,58.289,22.595,9.3
324,15,58.141,20.875,15.4
325,10,53.324,20.828,27.1
326,2,60.837,24.418,27.8
327,2,61.762,24.433,5.5
328,7,61.898,24.316,4.6
329,8,62.487,24.863,20.7
330,10,60.793,26.273,12
331,11,64.084,28.256,26
332,15,66.871,28.735,10.6
333,14,68.251,24.533,6
334,9,64.847,24.003,14
335,1,69.982,23.865,21
336,15,68.418,23.254,13.8
337,2,65.781,23.737,27.3
338,1,70.869,24.95,17.5
339,3,70.462,25.02,4.5
340,15,71.44,29.532,11.5
341,15,76.558,26.179,7.5
342,1,78.958,23.445,23.5
343,14,78.129,21.767,24.5
344,9,78.776,21.676,13.1
345,8,74.366,24.089,17.5
346,3,83.49,20.491,22
347,1,87.003,20.305,15
348,1,88.216,21.178,13.1
349,14,89.729,23.353,22.5
350,2,89.363,24.616,21.5
351,14,87.454,28.055,18.4
352,15,86.756,28.897,12.2
353,9,83.659,27.737,7
354,9,81.284,26.575,4.9
355,1,81.893,28.292,24.5
356,2,90.417,25.793,13.5
357,15,90.826,25.247,13.5
358,14,91.602,23.598,14
359,1,90.754,21.701,21.1
360,2,92.031,20.405,19
361,7,93.507,20.544,7.5
362,2,97.107,22.091,20
363,7,98.849,21.394,4.5
364,10,99.328,20.847,1.6
365,14,99.479,26.474,7
366,7,99.665,22.576,9.4
367,15,98.068,23.532,15.1
368,9,96.39,26.607,10.5
369,9,96.791,29.974,14.9
370,7,92.254,27.091,10.5
371,15,98.878,33.349,21.1
372,15,98.164,35.456,10
373,2,99.364,38.478,11.6
374,14,98.688,39.133,8.5
375,14,97.772,37.717,7.5
376,9,96.475,33.211,14
377,14,98.049,33.447,9.5
378,2,92.046,35.46,30.6
379,3,90.603,38.337,24
380,2,90.223,38.806,11
381,14,91.342,30.955,25.1
382,9,91.375,30.509,14.5
383,15,87.242,31.279,15.7
384,14,89.398,34.379,4.6
385,2,87.321,35.106,15.5
386,14,88.095,37.46,26.3
387,14,89.066,37.486,13.2
388,3,89.084,37.392,16.2
389,3,87.729,37.992,9.5
390,10,82.019,32.355,23.4
391,9,79.983,33.024,10.5
392,15,79.678,36.15,9
393,1,75.574,35.789,15.5
394,1,77.269,33.941,11
395,1,76.135,31.387,21.1
396,1,75.574,35.151,25.5
397,1,74.095,38.68,16.5
398,7,70.227,31.958,15.6
399,7,70.213,31.892,11
400,3,97.682,31.389,7.2
401,9,96.862,32.156,19.1
402,7,60.56,39.987,17
403,7,60.557,39.942,8.8
404,9,65.989,39.947,17.6
405,3,67.841,35.428,4.2
406,1,65.999,33.817,8
407,9,64.735,31.301,14
408,1,61.119,35.868,21.1
409,7,60.011,37.934,45.5
410,9,64.152,31.167,8
411,9,56.666,31.037,6
412,10,53.122,31.693,21.5
413,15,51.286,30.975,13.7
414,7,52.411,33.224,7.5
415,9,51.086,34.177,5
416,15,54.771,34.468,14.6
417,15,53.302,36.03,17
418,15,53.292,36.103,14.6
419,10,50.929,37.448,15
420,15,53.645,38.204,11.5
421,14,53.633,38.037,6.9
422,7,56.933,38.051,30
423,10,56.937,36.647,14.6
424,14,57.223,36.737,5
425,15,55.356,33.748,10.8
426,3,48.678,30.548,9
427,11,48.601,35.523,26.8
428,14,49.843,38.719,28
429,10,49.92,38.412,9.2
430,15,48.006,38.97,13
431,10,47.364,39.338,12.1
432,14,48.166,36.72,19
433,10,47.373,37.105,3
434,3,42.961,31.472,5.6
435,1,42.24,31.824,18
436,10,42.715,30.801,30.7
437,9,39.802,35.508,18.5
438,10,35.681,35.059,48.8
439,15,30.808,30.617,15.5
440,14,27.672,38.006,11.2
441,14,26.44,34.484,12
442,2,24.083,37.927,26.8
443,9,20.264,30.297,11.1
444,7,16.29,36.979,16.7
445,7,16.424,36.772,2.7
446,10,15.26,36.114,24.6
447,10,14.359,36.206,8.2
448,10,13.889,36.574,22.6
449,10,11.173,31.539,33
450,7,9.373,33.845,8.3
451,2,8.231,33.637,20.5
452,14,7.686,33.545,13.3
453,7,7.142,32.243,5.5
454,8,2.39,31.337,24
455,7,6.769,35.023,12.5
456,7,6.888,35.395,7
457,8,6.815,36.517,14.4
458,7,8.655,38.518,3.5
459,7,9.289,38.388,9.4
460,7,18.526,30.811,10.5
461,7,5.423,41.466,8.4
462,7,4.658,41.426,10.2
463,7,4.565,41.504,8.7
464,1,7.351,41.944,15.5
465,3,3.46,44.661,3.5
466,3,3.396,44.659,2.2
467,1,9.788,41.531,22
468,2,7.862,43.802,7.5
469,7,7.647,44.66,27
470,7,6.266,44.779,5.3
471,7,6.671,47.059,4
472,15,5.682,46.305,21.5
473,7,7.439,47.416,7
474,7,7.884,47.207,7
475,14,8.441,47.794,23.2
476,14,4.858,46.21,21.6
477,2,3.79,45.013,6.4
478,7,0.858,46.345,8.1
479,7,0.85,49.638,14.2
480,2,1.256,45.64,1
481,8,11.319,44.908,24.5
482,10,11.846,44.521,4
483,15,11.69,44.111,12.3
484,7,10.798,42.925,7.9
485,14,11.868,42.461,2.5
486,3,15.053,42.942,24.5
487,10,15.993,44.733,15
488,10,14.45,45.397,11
489,15,15.595,45.584,6.9
490,14,16.235,45.255,8.7
491,15,15.221,47.462,15.5
492,10,14.901,47.301,4.4
493,7,14.443,47.483,8.5
494,14,16.849,45.886,5.1
495,9,17.937,46.063,8.8
496,15,17.329,48.451,9.4
497,7,14.981,48.381,8.3
498,15,15.228,48.33,17.5
499,10,15.429,48.449,10
500,10,15.299,49.684,4.2
501,7,14.268,44.419,9.5
502,4,20.675,46.115,22.8
503,15,21.207,44.83,10.6
504,14,20.313,43.215,27.2
505,2,23.618,41.978,18.2
506,10,23.321,44.998,21.7
507,2,26.33,47.288,22.2
508,15,26.958,45.515,9
509,10,25.788,48.746,8
510,11,26.482,49.153,18.5
511,15,22.468,49.976,16
512,2,32.219,46.955,17.5
513,2,31.377,44.309,27.9
514,10,34.932,41.767,19.6
515,10,34.713,44.169,22.3
516,10,35.809,44.751,16.5
517,10,38.292,41.272,14.2
518,14,38.469,41.415,3
519,15,39.275,41.301,12.5
520,10,34.794,46.832,19.7
521,7,35.551,49.231,27.3
522,7,34.693,48.586,9
523,7,40.531,44.547,12.6
524,10,41.105,43.001,28.3
525,15,42.689,43.342,17.7
526,10,41.495,43.037,9.5
527,10,43.289,45.504,12.3
528,7,43.47,45.692,14.3
529,2,45.649,48.551,21.7
530,3,46.807,46.756,18.8
531,3,46.925,47.018,17.3
532,3,47.065,47.115,6.5
533,1,45.958,45.161,22.2
534,11,49.288,42.139,24.2
535,9,48.569,41.435,7.9
536,6,50.755,43.244,19.8
537,7,50.946,46.025,7.1
538,15,50.924,46.995,13.3
539,11,54.588,47.858,27.1
540,9,52.84,47.295,10.8
541,9,51.249,43.19,7.6
542,9,53.773,47.817,4.9
543,14,59.334,43.175,10.3
544,9,58.992,43.363,12.7
545,9,53.001,46.293,7.7
546,9,56.818,42.522,3.8
547,9,58.825,42.682,7
548,1,57.609,40.583,12.6
549,3,56.501,40.013,8.3
550,15,61.134,42.656,28.8
551,7,61.564,46.287,38.2
552,9,63.107,48.225,12.4
553,3,65.075,48.081,7.3
554,10,64.219,48.064,2.4
555,10,65.067,46.599,1
556,14,67.082,49.33,4.1
557,10,61.327,48.424,23.2
558,15,67.892,46.093,18.8
559,10,67.861,47.003,3.1
560,15,69.106,47.58,23.3
561,15,69.982,47.096,28.4
562,15,69.116,45.765,30.2
563,10,69.575,45.491,7
564,15,67.978,46.176,17
565,9,65.686,45.769,10.1
566,15,64.082,45.801,17.5
567,11,63.632,42.249,21.9
568,9,78.434,43.524,4.6
569,14,72.551,48.675,8.4
570,10,74.778,46.34,33
571,14,77.516,49.048,10.9
572,15,78.484,43.057,16.2
573,15,71.619,40.595,14.2
574,1,80.254,41.278,12.2
575,6,81.948,41.933,33.3
576,3,82.362,41.142,5.1
577,14,82.753,41.981,4.4
578,1,82.092,45.053,12.2
579,1,80.281,43.808,15.4
580,14,85.424,44.302,6.2
581,14,88.076,46.057,1.7
582,14,89.363,49.2,8.4
583,14,93.688,40.329,13.1
584,10,94.503,41.137,8.9
585,7,96.53,41.304,8.8
586,14,98.586,41.059,13.5
587,15,99.31,40.357,15.7
588,14,96.267,44.919,10.5
589,7,97.899,46.279,7.9
590,14,95.892,46.6493,21.2
591,7,95.106,46.579,8
592,2,96.229,45.297,7.3
593,7,93.084,45.524,28.2
594,14,92.948,46.598,4.4
595,1,96.974,49.67,13.4
596,9,91.273,49.296,11.2
597,9,98.91,51.74,10.2
598,3,98.778,53.003,44.7
599,9,94.902,54.393,9
600,11,97.39,57.066,14
601,15,97.869,59.012,28.1
602,1,95.941,57.088,6.2
603,2,95.206,56.304,2.8
604,9,94.844,56.033,11.5
605,1,94.359,59.315,29.6
606,14,91.655,57.509,17.5
607,3,90.53,59.18,4.2
608,3,90.229,58.011,4.3
609,3,90.013,57.95,4.8
610,7,91.645,55.046,13.7
611,3,91.955,55.463,3.1
612,15,92.618,53.612,18.6
613,14,89.987,51.805,24.8
614,14,88.806,53.837,12
615,1,87.146,50.601,16.5
616,1,85.9,50.747,16.7
617,3,83.165,51.704,1.7
618,11,81.824,51.185,21.4
619,14,82.856,51.82,8.8
620,14,83.519,52.103,7
621,3,86.241,56.817,6.7
622,1,81.713,56.665,22.8
623,9,80.998,53.88,9.6
624,3,80.437,54.507,6.3
625,3,80.399,54.487,6
626,1,79.683,57.113,26.5
627,7,77.651,57.845,15.8
628,7,77.422,57.331,5.4
629,10,77.786,58.642,1.3
630,7,78.817,52.208,13.7
631,7,78.803,52.21,31.3
632,7,78.794,52.194,11.7
633,7,78.798,52.233,7.7
634,9,67.94,54.772,12
635,1,71.157,55.448,21.3
636,10,71.669,55.726,2.5
637,10,76.188,56.638,1.4
638,10,75.025,53.453,2.2
639,2,74.006,51.44,4.6
640,1,74.274,50.81,15.8
641,1,72.799,50.355,23.8
642,10,72.967,53.421,2.6
643,2,70.789,54.18,1.8
644,3,70.806,55.171,1.8
645,14,71.128,55.67,1.6
646,10,71.754,55.731,1.8
647,2,74.044,55.487,1.7
648,7,71.77,59.325,20.1
649,14,71.214,58.716,3.4
650,9,67.732,56.257,12
651,9,67.269,52.975,17.8
652,14,69.179,50.454,6.3
653,2,68.799,50.815,3.7
654,2,68.521,51.039,1
655,2,68.677,50.781,3.1
656,2,66.416,53.863,1.2
657,7,64.909,57.978,46.5
658,10,63.438,56.921,6.2
659,1,62.932,54.256,19.2
660,1,60.892,58.349,27
661,10,60.245,55.215,7.1
662,15,59.697,55.149,11
663,11,59.802,57.154,6.3
664,1,59.729,58.434,19.1
665,1,58.279,56.015,23.1
666,7,55.401,55.199,13
667,7,56.137,51.458,54.3
668,15,54.668,53.747,7.6
669,9,50.465,50.253,10.7
670,15,47.519,52.878,14.2
671,15,47.749,53.787,10.7
672,15,47.729,54.022,5.8
673,14,47.22,53.519,9.4
674,9,44.453,51.041,4.6
675,15,44.165,52.552,17.3
676,15,43.963,52.571,7.3
677,15,44.437,52.895,18
678,15,42.923,53.177,9.3
679,11,46.552,56.041,8.6
680,10,45.991,57.182,28.8
681,7,44.198,57.31,10.5
682,10,41.146,52.798,12.5
683,3,41.511,51.511,15.5
684,10,36.56,53.477,16.2
685,14,37.952,56.667,5.7
686,11,39.974,57.828,25.5
687,14,39.787,59.594,13.5
688,2,37.263,57.247,46.6
689,10,33.172,59.066,8.9
690,10,32.283,57.593,15
691,2,31.834,57.556,36
692,15,28.532,55.576,41.7
693,3,27.63,55.677,17.9
694,10,26.903,53.341,36.4
695,15,23.594,51.839,10.3
696,9,23.331,51.655,5
697,2,22.265,55.587,35.8
698,10,22.245,55.613,7.5
699,10,22.509,56.159,15.5
700,7,18.897,55.003,13.2
701,3,18.419,51.269,25.8
702,2,13.916,50.496,2.7
703,8,14.273,51.434,16.5
704,9,14.369,54.901,4.3
705,15,13.705,54.91,7.2
706,10,13.621,56.539,8.2
707,10,13.699,56.19,3.8
708,10,13.765,56.249,3.2
709,1,14.877,55.851,14.1
710,7,15.886,58.848,4.1
711,15,15.448,57.7,13.1
712,15,11.249,53.066,19.7
713,3,11.164,51.173,22.1
714,10,8.426,50.204,15.4
715,15,6.669,52.135,11.2
716,7,5.985,51.371,14.8
717,9,6.203,52.774,8.2
718,7,2.357,50.986,9.5
719,7,1.974,51.327,9.4
720,14,8.658,61.324,21.2
721,7,3.332,52.416,5.9
722,15,3.396,52.449,8.3
723,7,3.311,52.079,7.6
724,7,0.013,54.343,4
725,7,3.312,56.052,6.1
726,7,5.046,56.124,6.7
727,7,6.18,55.831,16
728,9,4.619,56.258,8.5
729,10,3.82,67.079,11.5
730,14,6.544,68.373,13
731,2,6.794,67.835,8.2
732,10,7.319,63.161,15.5
733,10,9.483,67.149,23.3
734,7,10.522,69.346,10.6
735,10,11.615,69.773,9.6
736,15,12.445,68.874,21
737,2,11.034,68.053,8.1
738,3,10.503,66.313,25.9
739,10,12.222,66.467,7.9
740,10,12.778,65.017,6.4
741,9,11.445,67.77,3.8
742,11,10.23,63.493,15.2
743,6,13.704,62.025,20
744,15,13.611,60.787,9.3
745,7,13.992,61.907,8.7
746,7,14.702,61.802,10.1
747,15,15.817,62.47,17.2
748,1,17.377,62.275,12.1
749,9,22.738,62.516,7.3
750,8,21.709,67.792,17.1
751,7,22.153,68.391,7.5
752,6,26.478,64.52,35.7
753,10,30.973,61.128,14.1
754,9,33.46,61.062,15.8
755,2,35.435,61.099,14.4
756,14,38.98,65.225,10.6
757,9,31.9,64.75,6
758,9,32.225,64.495,7.5
759,3,33.385,66.013,16
760,3,33.514,65.816,17.5
761,2,35.539,66.685,12.2
762,15,38.969,67.186,10
763,2,41.165,68.408,27.6
764,10,40.78,67.801,12.8
765,7,40.011,66.565,9.7
766,10,42.339,64.92,11.1
767,10,40.528,63.255,15
768,10,40.637,60.632,11.8
769,10,43.796,60.585,24.5
770,9,43.217,62.819,10
771,7,45.694,62.831,12.7
772,14,46.459,61.943,10.9
773,2,45.953,60.701,26.2
774,2,48.468,60.554,30
775,9,47.713,63.58,17.5
776,10,48.19,63.654,6.4
777,2,47.989,64.264,15.8
778,14,47.389,66.572,6.4
779,7,45.74,65.897,44.2
780,10,45.053,65.436,7.4
781,10,44.376,68.979,21
782,14,43.23,69.575,17.1
783,14,45.226,69.281,19.4
784,10,46.741,68.797,9.4
785,14,50.593,69.217,21.2
786,11,52.213,68.023,23.2
787,7,51.917,63.953,35
788,10,51.816,63.509,6.7
789,9,55.307,68.37,12.4
790,11,58.278,69.982,4.4
791,3,60.012,68.741,5.5
792,3,60.273,68.686,4.1
793,3,60.228,68.519,5.4
794,3,60.34,68.675,3.7
795,15,61.103,66.817,12.8
796,10,62.13,62.431,9.4
797,15,62.893,61.746,9.2
798,9,66.13,62.982,8.8
799,11,69.457,66.897,23.5
800,10,71.925,67.321,28.7
801,3,71.664,66.675,3.7
802,15,71.676,66.303,37.3
803,15,71.334,64.076,26.5
804,3,70.727,62.923,6
805,7,70.776,62.315,12.4
806,9,71.675,62.935,19
807,9,72.377,63.777,4.7
808,9,72.397,63.659,3.8
809,3,72.402,60.37,7.8
810,3,72.617,61.869,8.2
811,2,75.46,60.932,4.4
812,9,78.069,60.644,15.4
813,10,77.804,61.973,3.1
814,10,77.349,62.207,1.2
815,3,78.458,64.493,11.9
816,3,78.463,64.547,9.4
817,3,78.472,64.6,6
818,14,74.952,67.886,8.5
819,3,73.576,68.865,15.4
820,2,73.927,69.982,15.4
821,2,78.574,68.677,12.2
822,7,80.821,68.64,21.4
823,14,81.892,68.036,3.4
824,14,82.025,69.437,6.5
825,8,79.983,61.692,37.5
826,10,83.038,68.668,8.6
827,10,83.802,68.197,25.7
828,10,84.302,69.69,19.4
829,11,81.799,64.484,7.8
830,15,83.984,61.494,8.3
831,1,84.503,61.99,21.5
832,1,85.456,62.389,13.2
833,9,90.36,62.917,6.5
834,6,91.202,63.217,19.4
835,9,98.845,60.288,7.8
836,15,97.429,66.091,22.7
837,7,95.034,65.171,15.5
838,7,94.31,65.138,15.5
839,7,94.351,65.677,9.1
840,15,95.59,67.361,23.1
841,9,98.89,68.605,16.6
842,14,97.491,68.728,7.6
843,11,97.547,69.988,18.2
844,14,94.698,69.436,16.4
845,3,90.351,69.537,30.8
846,15,95.221,70.775,16.3
847,14,95.723,71.597,13.6
848,9,99.672,76.545,16
849,1,96.95,78.371,31.2
850,15,92.238,79.396,16
851,14,91.005,76.586,3.4
852,9,89.3,76.748,17.5
853,9,89.572,76.12,3.8
854,14,88.912,72.642,27.4
855,14,87.638,74.072,9.8
856,14,86.212,73.658,8.7
857,15,86.317,76.278,18.8
858,15,86.145,76.345,24
859,2,86.122,76.997,10
860,2,85.927,76.988,4.7
861,3,86.184,77.63,4.5
862,4,83.986,78.451,16.6
863,4,83.961,78.151,7.4
864,9,84.793,74.507,18.3
865,10,80.531,76.326,13.3
866,10,80.451,76.321,11.5
867,15,81.939,73.212,27.1
868,9,89.986,70.013,4.2
869,14,85.765,70.011,11.3
870,7,84.282,71.993,22
871,14,79.163,70.242,6.7
872,7,76.761,70.786,25.3
873,10,75.231,71.872,23.3
874,3,77.809,73.13,8.7
875,7,79.142,75.423,25.2
876,10,79.378,76.099,23.3
877,10,74.715,75.634,21.4
878,3,72.942,76.306,16.1
879,14,76.399,77.771,13.2
880,14,78.003,77.247,7.3
881,7,77.952,79.32,14.2
882,3,72.703,78.752,4.3
883,3,72.442,78.433,6.7
884,3,72.313,78.118,6.4
885,15,71.693,77.262,9.4
886,9,72.484,75.111,8.7
887,9,70.766,79.724,7.7
888,2,67.408,79.256,40.2
889,9,65.963,79.171,5.8
890,3,64.961,79.576,8.2
891,3,63.123,78.562,14.2
892,3,60.358,77.575,14.7
893,9,61.972,75.429,12.4
894,9,65.092,73.239,8
