treeno,species,x,y,dbh
108,3,95.901,4.492,2.8
109,3,95.901,4.359,2.1
110,3,99.99,6.403,2.9
111,15,99.995,5.426,11.8
112,2,99.989,4.14,32.5
113,7,92.281,0.696,7.8
114,15,94.432,1.147,12.4
115,6,93.481,0.728,31.3
116,9,90.844,1.5,7.5
117,7,99.152,10.951,4.4
118,7,96.22,10.335,7.5
119,7,97.757,13.199,4.5
120,14,98.965,15.6,41
121,2,99.384,13.583,2.2
122,14,99.248,16.339,2.6
123,14,98.662,16.823,3.8
124,7,97.107,16.064,8.6
125,1,99.527,19.894,7.9
126,15,96.902,18.101,12.9
127,3,96.198,17.47,3.3
128,15,95.744,16.015,15.8
129,15,94.058,12.166,9.1
130,11,93.957,14.173,5
131,3,94.689,19.563,5
132,3,94.688,19.562,4.7
133,2,93.022,19.07,12.1
134,11,93.351,11.637,13.3
135,7,92.768,10.567,8.2
136,3,83.74,13.043,13.6
137,16,85.356,13.017,65.2
138,3,88.664,11.068,11.3
139,14,89.4,14.729,2.6
140,1,87.198,19.292,28.9
141,3,84.287,14.646,11.4
142,9,82.109,15.885,16.4
143,3,81.793,19.253,1.3
144,1,78.231,18.435,27.2
145,9,78.53,16.716,9.8
146,14,79.008,13.188,27
147,2,79.95,10.418,21.7
148,11,73.089,14.607,31.2
149,15,71.66,14.765,23.8
150,14,71.162,14.533,5.4
151,7,71.277,10.171,33.1
152,10,70.098,10.752,5.2
153,14,70.88,17.156,4.2
154,9,69.143,19.487,14.4
155,9,69.176,18.848,4.9
156,15,68.638,18.819,19.4
157,15,68.637,18.624,14.6
158,9,65.146,18.345,6.9
159,3,67.663,16.607,13.5
160,15,66.804,14.804,20.5
161,15,67.23,14.482,10
162,14,67.902,12.477,3.1
163,14,69.355,13.199,4.1
164,14,69.565,12.241,4.6
165,10,68.396,10.01,23.5
166,14,66.377,11.312,9.4
167,9,64.886,13.55,4.5
168,9,62.778,14.414,6.4
169,7,62.262,13.278,37.8
170,7,61.806,13.167,22.5
172,9,58.925,14.105,3.5
173,9,58.91,13.715,4.3
174,1,58.453,11.824,21.5
175,14,59.079,10.893,5
176,3,57.27,12.996,3
177,15,56.96,13.424,13.7
178,3,56.722,15.05,5.5
179,3,56.666,14.879,3
180,3,56.315,14.798,4.1
181,11,54.009,14.027,3.6
182,9,55.006,15.132,5.9
183,15,57.452,17.45,17.6
184,11,57.453,18.292,6.4
185,14,52.029,10.236,12
186,9,50.01,11.316,8.9
187,10,50.694,11.183,2
188,1,50.571,14.62,23.6
189,1,47.365,13.517,27.5
190,15,43.487,13.497,26.4
191,1,43.659,12.864,15.1
192,9,40.538,10.81,9.8
193,14,40.846,13.091,2.4
194,1,43.304,17.185,21.9
195,9,38.5,13.174,8.3
196,15,38.91,12.708,19.3
197,7,39.229,11.84,5.6
198,7,36.283,10.645,8.9
199,14,36.71,13.648,3.4
200,14,36.158,13.169,3.1
201,14,36.028,13.414,2.2
202,9,35.196,13.289,6.9
203,9,34.026,14.505,10
204,14,33.526,16.514,2.7
205,1,32.537,17.034,26.8
206,15,36.735,19.473,20.2
207,9,36.734,19.7,6
208,1,27.442,19.577,25.7
209,3,29.724,11.177,23.4
210,2,22.008,10.765,12
211,1,25.65,11.179,12.7
212,3,19.995,14.768,17.3
213,7,18.669,15.714,22.5
214,7,17.654,15.729,9
215,7,17.655,15.64,17
216,7,17.654,15.377,19.2
217,9,15.312,16.859,18.3
218,4,15.344,12.242,22.5
219,4,15.509,12.209,25.3
220,7,14.401,11.761,8.1
221,7,10.723,18.544,6.6
222,9,9.055,18.38,14.6
223,9,9.084,16.68,15.2
224,14,9.631,15.714,30.7
225,9,8.419,15.434,14.2
226,9,8.498,14.838,10
227,7,8.074,13.331,3.5
228,7,7.908,13.334,5.6
229,10,5.731,10.854,13.7
230,1,3.726,16.935,26
231,9,1.613,18.403,4.4
232,9,0.728,18.455,5.1
233,9,0.799,18.663,5.5
234,7,0.546,19.441,10.5
235,2,0.34,23.912,9.9
236,1,0.963,24.01,14.5
237,6,2.29,23.198,24.5
238,14,3.154,22.241,4.8
239,9,1.035,27.354,4.6
240,15,0.85,25.296,16.7
241,7,1.485,26.469,6
242,7,3.378,26.989,31.6
243,3,4.32,25.589,3.6
244,3,4.43,25.518,2.3
245,1,4.011,22.827,24.7
246,1,5.079,21.832,20.9
247,7,9.148,21.136,5.6
248,9,9.622,23.875,6.5
249,9,9.141,26.174,4.9
250,3,9.64,27.846,3.5
251,9,20.39,25.007,4.9
252,9,21.479,24.745,4.7
253,7,21.868,24.861,5.6
254,9,21.998,23.758,4.9
255,9,21.902,23.209,7.4
256,3,20.862,23,2.8
257,10,23.76,20.244,36.9
258,1,28.044,21.685,17.9
259,9,30.617,26.968,5.8
260,3,30.993,26.493,13.6
261,3,32.087,27.361,10.8
262,3,33.749,27.497,5.9
263,1,37.543,23.214,28
264,1,34.135,22.655,12
265,15,33.248,22.015,19
266,1,41.761,22.469,31.6
267,11,44.358,21.03,18.7
268,9,46.533,24.504,4.4
270,10,48.311,29.716,13.9
271,10,47.858,29.893,17.5
272,1,52.287,20.886,28.9
273,9,52.511,20.774,3.6
274,1,53.422,21.983,19.4
275,1,56.809,22.928,21.9
276,9,54.541,27.513,3.2
277,9,58.83,24.818,7
278,9,51.259,24.472,4.9
279,14,51.18,25.595,2.9
280,9,51.223,26.739,6.7
281,9,58.814,25.992,4.9
282,1,57.052,20.894,22.5
283,8,63.427,24.796,21.9
284,9,65.181,26.068,8.7
285,1,65.811,28.035,25.7
286,6,68.816,22.952,31.7
287,9,61.217,21.142,6.1
288,9,69.99,21.034,7.9
289,3,70.999,22.525,8.4
290,9,72.499,26.644,6.9
291,2,72.522,27.346,6.2
292,15,73.582,25.737,24.2
293,15,73.986,24.862,25.7
294,14,74.908,27.139,10
295,7,76.604,26.403,3
296,3,77.884,28.439,28.9
297,14,79.255,29.243,8.5
298,14,79.192,26.491,9.4
299,14,76.588,22.609,18.6
300,7,76.209,21.582,5.7
301,15,77.436,21.439,6.2
302,15,77.864,21.771,10
303,1,81.027,20.79,17.3
304,10,84.12,24.528,22.7
305,2,86.315,26.368,14.9
306,3,86.277,23.324,2.3
307,7,88.52,23.676,7.5
308,3,85.331,20.878,2.3
309,3,85.691,20.864,1.9
310,1,92.905,27.241,16
311,14,95.149,27.984,13.1
312,14,99.059,26.892,5.3
313,9,98.959,25.444,5.6
314,3,96.498,26.893,3.5
315,3,96.459,26.777,3.5
316,1,95.838,24.646,11.7
317,1,93.387,25.515,21.5
318,1,93.994,24.054,22.9
319,14,95.84,22.57,2.9
320,1,96.98,22.272,16.6
321,3,97.569,20.914,3.3
322,10,93.773,21.173,7.4
323,14,93.943,20.894,7.3
324,14,93.573,20.581,24.8
325,3,93.312,20.601,11.6
326,7,90.53,30.453,15.6
327,15,92.301,32.476,23.7
328,14,92.302,33.448,26.4
329,14,92.425,35.033,8.9
330,14,90.927,35.61,3.4
331,14,93.665,35.994,15.3
332,6,91.799,38.181,45.8
333,6,95.363,36.069,15.8
334,1,96.355,35.91,13.5
335,9,97.675,38.594,5.1
336,9,97.815,38.161,6.4
337,11,98.543,38.904,26.8
338,4,98.118,35.095,25.3
339,9,97.479,33.692,4.3
340,9,97.237,33.026,4
341,2,86.801,38.251,20.7
342,7,87.527,39.985,4.8
343,14,88.819,37.343,8
344,7,89.959,35.943,2.7
345,7,85.437,37.729,12.1
346,7,87.459,38.166,4.4
347,6,89.09,35.125,14.3
348,14,88.311,35.032,13.7
349,7,89.686,33.532,13.5
350,1,88.35,31.839,17.4
351,1,89.046,31.142,20.1
352,1,88.453,30.25,14.4
353,14,86.347,29.99,19
354,7,80.792,38.605,30.9
355,14,76.742,35.989,2.5
356,9,77.152,35.597,4.4
357,14,78.375,34.978,3.6
358,9,78.436,34.004,3
359,14,77.512,33.349,2.5
360,7,79.634,30.85,29
361,14,73.64,32.878,32.6
362,7,72.51,32.722,28
363,15,71.037,30.73,16.2
364,6,66.907,35.531,14.1
365,6,66.703,36.06,20.3
366,6,67.275,36.067,22.9
367,9,67.644,37.453,5.9
368,9,67.836,38.323,4.8
369,1,68.429,38.271,18.2
370,1,62.311,38.892,21
371,14,61.689,38.476,4.8
372,14,60.603,37.843,3.2
373,6,61.365,37.93,19.4
374,3,58.112,38.859,2
375,8,58.285,38.845,28.4
376,6,57.737,39.857,18.4
377,6,55.394,38.284,25
378,7,54.871,38.137,6.1
379,10,51.523,38.37,6.3
380,9,50.68,37.261,6.1
381,14,51.202,35.727,3.5
382,1,51.855,36.288,25.3
383,9,50.427,33.899,4.4
384,9,50.221,33.802,4.3
385,1,51.289,32.612,14.9
386,1,55.606,31.866,26.8
387,3,58.02,33.721,8.2
388,7,59.612,34.445,7.3
389,7,59.19,34.446,3.9
390,6,49.371,38.484,32.5
391,6,49.184,38.093,15.1
392,11,47.059,37.058,3.1
393,9,46.117,37.008,8.4
394,15,45.192,38.011,12.6
395,9,44.996,38.4,3.2
396,10,47.868,30.196,3.8
397,9,40.603,34.139,8.3
398,14,39.007,38.514,11.9
399,15,37.317,39.174,16.5
400,3,33.977,37.716,11
401,15,36.472,33.992,20.8
402,10,34.968,34.117,6.3
403,3,34.129,35.535,14.3
404,3,33.723,35.534,15.2
405,9,32.682,34.459,4.7
406,7,32.256,33.29,10.4
407,7,32.198,33.034,4.8
408,7,31.739,33.218,5.8
409,15,31.411,36.292,24.8
410,9,31.039,37.419,3.9
411,7,31.641,37.477,3.4
412,9,31.708,37.505,3.6
413,14,30.609,39.515,4.6
414,7,30.471,39.229,2.7
415,2,30.456,39.228,2.5
416,2,30.532,39.863,12.6
417,3,28.096,38.937,27.9
418,2,27.05,38.79,11.3
419,7,28.432,37.002,4.6
420,7,28.338,36.824,6.2
421,15,28.683,36.381,17.4
422,15,29.059,35.633,20.4
423,9,29.129,35.538,3.9
424,9,28.614,33.268,6
425,9,28.7,32.938,9.2
426,3,28.344,32.504,2.5
427,3,28.54,32.519,2.2
428,9,29.112,32.774,7.1
429,11,29.604,30.335,2.8
430,2,27.517,30.831,20.5
431,14,26.382,32.54,43
432,7,24.44,32.745,8.1
433,1,22.743,32.36,18.3
434,1,21.429,32.122,8.9
435,4,21.385,34.755,21.9
436,9,23.432,38.896,5.3
437,9,20.652,39.968,5.7
438,9,20.627,39.734,4
439,7,19.403,39.678,8.3
440,15,18.712,39.716,9.5
441,1,19.072,34.189,17.3
442,4,17.417,32.303,22.9
443,1,18.616,31.672,24.3
444,3,16.993,31.017,10.1
445,3,19.149,30.206,4.2
446,8,12.218,32.168,15.6
447,10,10.234,37.446,15.9
448,7,6.133,36.806,19.1
449,9,7.569,37.837,6.8
450,9,7.534,37.85,3.4
451,2,4.591,35.68,22.4
452,14,6.864,33.502,25
453,14,4.804,33.161,4.9
454,2,3.773,31.771,7.1
455,9,0.441,36.914,12.7
456,2,0.477,37.818,14.9
457,14,0.421,40.438,25.8
458,10,0.53,42.184,18.5
459,10,1.149,45.981,29.3
460,7,3.605,45.536,22.2
461,9,3.636,48.758,15
462,9,7.934,46.019,6.6
463,9,7.532,45.896,8.2
464,9,4.801,44.806,7.9
465,9,7.462,44.764,7.5
466,9,6.716,44.57,8.3
467,3,5.951,42.515,5.8
468,11,7.895,40.414,8.8
469,9,13.445,42.136,11.2
470,1,17.468,41.149,24
471,9,19.438,40.888,7.4
472,2,13.374,44.898,19.3
473,15,11.102,48.604,8.7
474,14,16.046,48.43,7.9
475,1,16.274,48.21,24.5
476,7,19.528,49.491,17.7
477,3,19.004,46.544,3
478,9,17.06,46.543,10.4
479,9,17.162,46.176,15.6
480,7,19.336,44.461,8.8
481,8,21.262,41.288,18.3
482,7,23.487,41.298,5
483,8,23.322,41.849,15.8
484,9,23.381,42.538,11.9
485,7,21.853,43.193,10.5
486,7,22.239,43.251,6.4
487,7,21.608,43.698,5.2
488,7,21.628,46.702,7.7
489,10,21.267,49.684,12.7
490,7,23.998,47.407,5.5
491,7,23.922,47.362,8.1
492,1,27.065,47.319,29.6
493,9,28.533,48.476,7.1
494,3,26.603,46.917,2.9
495,7,27.579,44.986,6.9
496,7,27.089,44.158,3.1
497,7,27.069,43.836,9.2
498,15,32.02,41.215,12.6
499,2,31.173,42.664,18.9
500,7,33.716,41.649,6
501,8,35.733,41.745,54.8
502,2,35.232,43.043,5.6
503,14,33.986,42.768,5.5
504,7,34.264,43.984,9.1
505,14,32.381,42.311,2.5
506,1,32.031,49.036,10.3
507,10,34.284,48.834,9.6
508,6,35.774,49.975,16.8
509,7,35.521,49.44,5.5
510,15,35.524,47.251,14.5
511,9,34.433,45.848,3.3
512,14,36.925,46.327,13
513,7,36.509,45.277,4.6
514,15,36.463,44.028,14.2
515,6,36.784,43.425,13
516,6,38.505,43.404,14
517,2,39.599,43.245,3
518,7,39.624,42.9,10.6
519,11,38.844,41.129,18.6
520,9,39.247,40.993,4
521,14,38.59,40.395,5.1
522,14,38.649,49.503,10.7
523,7,38.214,49.571,4.9
524,14,44.604,40.725,16.9
525,3,43.519,41.443,13.8
526,2,44.09,42.23,27
527,14,47.158,40.546,16.4
528,14,47.517,41.847,5
529,7,47.834,42.731,3.3
530,3,46.647,42.967,20
531,7,46.255,43.471,11
532,14,46.401,45.771,21.6
533,11,46.058,47.898,19.7
534,2,48.052,47.05,15.1
535,7,46.946,48.68,13.4
536,4,49.403,49.487,14.5
537,14,49.413,49.978,13.6
538,15,46.033,49.94,20.3
539,2,40.88,48.689,9.9
540,15,40.945,48.619,19.8
541,14,48.723,41.812,5
542,14,49.121,40.179,5.9
543,1,51.585,41.025,12.7
544,10,54.712,41.87,8.8
545,1,56.534,40.22,16.7
546,1,57.528,40.984,21.6
547,1,57.782,42.149,14.2
548,7,55.086,45.702,27.4
549,3,54.459,49.04,20.6
550,10,52.85,48.214,19
551,7,52.374,48.344,21.3
552,1,63.415,40.813,16.1
553,1,64.244,42.565,25.6
554,6,65.404,45.215,29.3
555,1,63.026,48.723,23.7
556,8,61.092,49.654,21.8
557,14,63.23,49.842,21.6
558,2,63.368,40.776,9.9
559,15,63.838,40.282,17
560,11,69.076,48.246,6.3
561,11,67.636,46.118,4
562,1,69.864,47.464,23.3
563,9,69.881,43.145,4.1
564,7,71.01,43.787,7.7
565,14,73.321,40.931,3.6
566,14,73.7,43.447,2.4
567,14,75.192,43.165,2.9
568,14,74.898,44.231,1.9
569,9,72.367,46.652,3.9
570,1,73.634,49.721,26.5
571,14,74.674,47.73,3.8
572,7,75.341,47.638,5.3
573,3,74.815,48.564,3
574,15,76.322,49.945,12.2
575,7,76.687,48.173,8
576,7,77.506,47.849,3
577,3,77.044,46.355,2.9
578,3,76.974,46.44,2.4
579,15,77.93,44.801,12.7
580,9,77.951,44.276,7.7
581,10,76.81,44.328,10.3
582,14,77.261,41.425,29
583,15,80.618,43.176,16
584,14,81.327,43.512,23.9
585,14,82.123,42.572,4.4
586,10,82.798,42.532,21.1
587,10,82.997,45.359,19.5
588,14,83.244,45.568,21.2
589,7,84.523,49.262,39
590,3,87.692,45.064,22
591,9,86.035,44.443,16.7
592,9,85.813,43.1,4
593,2,88.338,42.819,4.2
594,6,92.376,44.94,21.8
595,3,91.419,46.133,36.3
596,6,97.385,43.485,22.7
597,1,98.622,44.782,8
598,1,99.238,43.854,6.5
599,7,98.234,42.006,6.2
600,14,95.26,51.419,4.3
601,1,97.927,50.526,26.6
602,1,94.813,55.606,21.3
603,1,93.804,55.625,11
604,15,93.719,54.039,30.5
605,1,92.963,53.347,12.2
606,9,91.444,51.384,8.6
607,9,91.575,51.197,4.4
608,9,91.356,51.394,4.2
609,9,90.842,51.454,5.5
610,14,91.418,56.854,15.6
611,1,89.253,56.873,12.8
612,2,88.033,59.777,27.8
613,7,80.496,58.869,13.7
614,7,83.001,56.249,5.1
615,6,82.455,55.695,22.4
616,7,82.006,53.164,11.3
617,6,77.137,50.565,13.5
618,3,76.747,50.222,2.7
619,3,76.746,50.001,2.8
620,7,74.844,50.247,3
621,15,76.529,52.62,25.9
622,9,75.35,51.888,6.1
623,1,72.661,51.24,19.2
624,9,76.652,54.489,6.8
625,3,74.222,55.672,3.5
626,11,74.185,55.828,5.5
627,1,72.504,57.468,33
628,15,66.786,58.603,16.2
629,9,65.814,51.41,9.5
630,1,64.085,56.501,11.4
631,15,62.652,51.668,20
632,7,62.141,52.245,6.2
633,7,62.281,57.96,6.1
634,14,63.651,58.539,3.8
635,7,61.118,59.87,5
636,3,56.88,58.881,24
637,7,55.762,59.355,5
638,14,55.628,59.792,4.6
639,9,54.771,59.688,4.2
640,14,56.697,56.341,5.5
641,15,56.839,55.089,20.2
642,15,55.494,53.015,11.7
643,15,55.242,51.407,18.9
644,10,54.643,51.711,13.3
645,15,52.724,50.55,11.6
646,7,52.557,50.651,26.1
647,10,52.91,52.442,6.6
648,3,53.271,54.175,16.4
649,3,52.322,54.084,8.5
650,2,52.447,54.415,4.2
651,2,52.443,55.471,8.5
652,2,51.509,55.268,7.9
653,3,50.876,56.854,7.1
654,9,52.569,57.656,12
655,14,52.138,58.453,6.8
656,3,51.779,58.975,3.8
657,15,48.5,59.551,25.8
658,14,45.337,57.827,16
659,9,48.526,54.45,5.9
660,3,47.612,54.007,16.5
661,15,46.35,52.837,25.3
662,14,47.809,50.843,10
663,10,41.725,51.046,37.3
664,11,42.477,52.706,24
665,1,41.534,52.256,23.3
666,14,38.148,58.603,7.1
667,14,38.43,58.602,4
668,14,36.607,55.849,26.1
669,1,34.538,57.98,14.5
670,9,37.752,51.84,4.7
671,6,33.897,51.547,20.4
672,9,32.003,53.22,3.3
673,1,33.436,51.67,9
674,9,34.198,53.338,3.8
675,8,28.208,51.293,15.7
676,7,25.271,52.942,7.1
677,7,24.921,53.377,25.4
678,7,23.804,51.948,5.9
679,14,23.556,52.949,10.4
680,3,23.32,52.414,29.1
681,14,22.242,51.114,5.3
682,10,21.458,53.871,12.5
683,14,27.719,56.85,2.2
684,1,28.117,57.91,26.5
685,14,19.818,58.654,6.6
686,7,19.387,59.86,20.8
687,14,17.51,58.227,8.8
688,1,15.856,58.111,23.1
689,15,16.5,55.016,21.1
690,7,17.766,53.828,8.7
691,7,19.751,50.543,10.9
692,7,15.828,51.549,14.8
693,15,16.329,53.237,28.2
694,10,15.487,55.428,8.5
695,7,14.966,53.198,33.4
696,10,14.284,54.982,14
697,10,14.528,54.76,13.2
698,3,13.365,54.77,28.3
699,1,11.949,52.692,10.8
700,2,11.921,51.965,5.8
701,1,11.543,51.592,19.5
702,1,8.132,50.196,28
703,1,8.066,54.027,20.5
704,1,1.391,50.563,29.4
705,15,0.777,51.406,13
706,15,0.54,51.185,13.7
707,7,0.042,56.552,11.9
708,8,0.044,57.758,25.7
709,1,1.858,58.051,19
710,1,1.788,59.293,11.8
711,1,0.693,58.72,18.5
712,6,1.067,61.938,27.3
713,15,1.268,65.566,14.3
714,9,2.557,66.222,7.7
715,15,4.596,67.255,17.9
716,9,8.759,66.597,10.3
717,1,8.756,63.573,17.9
718,7,8.955,60.177,11.1
719,14,13.145,60.463,28.7
720,1,12.794,66.216,29.4
721,11,15.409,66.026,5.6
722,9,15.261,68.029,3.5
723,9,15.61,69.822,5.5
724,6,17.116,68.745,20.3
725,6,17.855,68.988,20.1
726,1,18.15,69.819,8.4
727,3,19.028,61.366,29
728,14,19.36,61.171,6.5
729,2,19.988,60.344,19.5
730,10,22.966,61.188,2.2
731,10,22.86,61.853,2.8
732,10,23.804,61.099,4
733,14,23.702,62.071,3
734,14,24.702,61.212,2.2
735,14,23.911,63.136,4.7
736,1,24.212,63.416,9.3
737,1,24.251,64.898,11.2
738,1,24.439,64.571,9.8
739,7,22.973,64.868,6
740,7,22.87,64.646,6
741,1,22.386,63.28,10.9
742,14,21.599,64.623,30.8
743,15,21.051,64.417,35.3
744,10,23.771,68.554,15.4
745,10,23.276,68.728,37.5
746,3,29.276,69.109,28.8
747,2,26.439,65.7,26.5
748,10,27.688,63.819,24.3
749,10,22.51,61.787,2.4
750,7,27.035,60.551,29.6
751,1,35.953,61.717,17
752,7,35.775,64.405,5.7
753,6,35.507,64.205,24.8
754,6,36.959,65.05,28.2
755,8,38.428,66.587,16.2
756,1,38.745,68.084,18.8
757,1,35.345,69.112,26.1
758,7,33.131,69.306,2.9
759,7,32.844,69.532,13.5
760,7,33.281,69.626,4.3
761,7,34.09,69.53,21.2
762,14,33.209,68.564,3.7
763,14,32.826,68.318,6.6
764,10,31.843,67.665,19.5
765,14,31.813,63.816,1.9
766,6,40.379,61.752,9.5
767,14,41.427,61.048,28.4
768,14,45.896,60.269,16.9
769,15,46.062,60.728,24.1
770,10,47.075,60.929,15.5
771,10,45.659,62.129,2.5
772,14,45.22,64.385,14.2
773,1,45.318,64.3,15.5
774,15,44.6,65.194,8.7
775,7,44.671,67.313,5.6
776,7,45.513,67.788,3.8
777,1,40.855,68.053,11.4
778,9,44.326,68.355,6.4
779,9,44.058,69.627,4.5
780,9,44.273,69.775,4.6
781,6,44.667,69.057,27.8
782,1,47.243,68.312,14.6
783,1,47.718,68.491,12
784,10,51.776,69.007,2.6
785,3,52.271,68.781,2.1
786,7,52.456,62.851,5.4
787,9,52.121,64.983,9
788,9,52.437,62.738,15.7
789,14,54.213,61.471,10
790,1,56.131,61.878,23.5
791,7,56.903,62.197,3.9
792,9,55.201,61.011,5.3
793,15,58.182,62.387,13.3
794,7,57.659,64.199,5.5
795,14,57.801,66.3,18.3
796,15,55.557,66.811,21.7
797,1,57.568,67.214,14.2
798,14,56.794,67.403,8.2
799,3,60.643,67.123,4.5
800,14,62.212,66.006,7
801,15,60.524,64.681,14.6
802,15,60.582,64.55,10
803,3,61.366,63.3,5.5
804,3,61.65,63.251,2.9
805,6,61.937,61.477,36.3
806,9,62.226,61.65,4.5
807,9,62.793,62.078,4.3
808,15,67.309,69.134,10.7
809,7,69.124,63.919,5.5
810,11,70.605,63.386,29.9
811,3,71.322,62.914,3
812,3,71.702,66.694,2.4
813,9,70.837,66.913,5.3
814,3,71.119,67.992,5.6
815,3,71.118,67.76,3
816,3,71.117,67.847,3.6
817,3,72.736,68.212,5
818,3,73.451,68.289,2.8
819,1,73.974,65.59,9
820,1,74.748,69.114,24.5
821,3,76.481,62.679,2.8
822,1,78.203,63.61,26.7
823,7,79.202,61.938,12.2
824,7,78.693,61.019,10
825,3,80.571,62.058,3.9
826,3,83.298,63.905,3.6
827,3,83.228,64.395,3
828,2,83.793,66.088,11
829,7,84.104,66.428,13.9
830,3,84.913,66.019,3.7
831,3,85.01,66.03,2.2
832,1,83.67,67.088,22.6
833,3,82.527,69.546,16.2
834,7,89.681,69.77,5.8
835,15,87.212,66.913,17.8
836,11,88.227,64.875,11.8
837,1,94.522,62.114,26.5
838,1,97.885,60.301,11.8
839,3,98.388,61.483,2.8
840,7,98.24,62.771,8
841,3,96.868,63.62,8.2
842,3,97.124,64.475,12.9
843,9,98.396,65.277,2.5
844,2,98.753,65.451,6.3
845,9,98.912,65.827,13.4
846,15,98.738,72.413,19.5
847,1,96.331,73.203,23.7
848,2,97.386,73.757,6.2
849,9,95.17,73.662,4.3
850,9,99.92,76.258,2.5
851,9,99.984,76.249,2.1
852,15,99.73,78.535,19.2
853,15,99.729,78.534,18.7
854,7,99.323,77.282,7
855,7,98.844,77.478,11.5
856,3,97.348,78.104,5.4
857,15,95.216,79.69,24.6
858,9,94.445,79.259,4.2
859,9,94.124,78.659,4.1
860,9,92.399,77.006,7.3
861,15,93.737,75.64,19.3
862,15,93.735,75.641,8.8
863,6,90.937,75.996,26
864,7,92.793,74.051,6.7
865,14,86.835,78.203,28.5
866,14,84.789,78.409,16.3
867,15,84.73,77.012,23.4
868,3,84.532,77.34,3.4
869,15,85.441,76.555,17
870,9,85.434,76.153,3.7
871,9,85.716,75.921,4.3
872,9,85.3,75.582,5.9
874,11,88.233,74.962,34.2
875,7,84.669,73.32,7.4
876,3,81.202,75.128,3.8
877,9,81.357,70.827,3.9
878,9,81.349,70.68,3.2
879,9,81.35,70.567,6.8
880,1,79.365,72.442,23.2
881,1,77.238,70.001,24.3
882,9,76.287,72.644,7.9
883,9,72.269,72.317,6.2
884,3,74.164,70.305,3.1
885,11,74.38,75.983,4.5
886,14,76.997,78.048,19.4
887,3,76.857,79.911,2.7
888,3,76.858,79.912,1.8
889,14,75.737,78.884,10.9
890,6,75.497,79.767,24.7
891,14,75.061,78.827,11.4
892,9,73.052,79.459,5
