treeno,species,x,y,dbh,ht,cw
68,12,89.753,0.613,14.1,11.3,28.9
69,12,90.551,8.073,17,12.4,32
70,1,93.598,8.662,4.4,4.8,27.9
71,12,94.376,2.683,12,10.3,29.8
72,13,99.104,1.097,35.5,20.3,39
73,12,99.132,3.047,9.8,9.2,30.3
74,12,95.56,5.992,18.3,12.8,33.2
75,1,97.262,5.919,14.9,11.9,32.5
76,6,97.648,6.546,18.3,15.7,34.5
77,9,99.822,8.299,8.1,8.3,31.1
78,6,96.832,16.557,17.8,15.4,36.7
79,6,97.356,17.636,20.1,16.3,37.9
80,12,97.465,19.006,15.5,11.8,36
81,11,96.704,15.79,6.2,8,31.7
82,1,94.52,16.166,8.6,8,31.8
83,12,92.539,18.302,19,13,35.7
84,6,94.449,11.754,19.5,16.1,35.5
85,12,91.576,10.815,17.5,12.5,33.1
86,6,88.375,12.913,28,18.7,37
87,1,89.013,18.49,11.7,10,32.3
88,1,86.216,17.987,7.6,7.2,29.8
89,1,86.056,14.263,14.9,11.9,31.8
90,13,85.725,10.936,18.6,15.8,32.8
91,9,79.394,12.108,12.5,10.9,28.7
92,14,76.811,10.565,1.8,2.6,22.9
93,9,73.814,16.071,9.7,9.4,27.2
94,6,74.22,16.64,32,19.6,35.6
95,4,63.972,18.874,1.1,1.5,21.4
96,4,61.001,17.237,2,2.9,20.8
97,1,63.77,12.191,18.5,13.8,27.1
98,4,62.147,12.09,1.4,2,19.4
99,4,60.756,13.781,2.6,3.8,20.2
100,4,59.761,13.173,1.9,2.8,19.4
101,4,56.31,14.131,2.5,3.7,19.2
102,4,58.93,14.241,1.2,1.7,19
103,4,54.531,15.392,1.9,2.8,18.7
104,4,54.897,10.66,2.3,3.4,17.8
105,9,45.673,12.414,1.4,2.1,15.4
106,9,43.795,13.594,1.5,2.2,15.3
107,9,44.007,13.438,2,2.8,15.6
108,9,43.753,14.009,1.6,2.4,15.4
109,10,42.956,18.048,1.8,2.6,16.3
110,4,43.696,17.276,3.2,4.6,17.2
111,4,44.565,14.731,2.2,3.2,16.2
112,10,42.961,17.295,3,3.6,16.7
113,6,40.951,16.836,1.7,2.5,15.5
114,4,39.199,12.502,3,4.4,14.8
115,4,39.772,11.915,1.8,2.6,14
116,1,38.017,12.287,22.6,15.7,22.1
117,2,36.773,13.652,2.5,3.2,14
118,2,36.232,13.206,2.5,3.2,13.8
119,3,34.025,13.553,2.3,3.2,13.3
120,1,35.547,13.23,11.7,10,17.6
121,4,33.874,14.092,5.7,7.5,15.3
122,4,36.159,14.615,2.4,3.5,14.2
123,12,31.362,10.72,11.8,10.2,16
124,6,30.502,13.938,3.1,4.5,13
125,4,34.946,15.901,3.4,4.9,14.8
126,4,34.746,16.38,3.6,5.1,15
127,4,34.883,16.141,1.9,2.8,13.9
128,4,35.38,16.079,1.4,2,13.7
129,4,38.796,16.434,2.2,3.2,15.2
130,4,39.699,18.272,2.3,3.4,15.9
131,4,38.147,19.574,2.2,3.2,15.8
132,4,36.031,18.574,2,2.9,14.9
133,4,35.813,18.257,1.6,2.3,14.5
134,3,31.712,17.356,1.5,2.2,13.2
135,4,33.513,16.309,1.8,2.6,13.6
136,4,25.714,11.902,1.1,1.5,10.1
137,4,26.634,13.303,1.6,2.3,11
138,12,27.283,15.086,15.4,11.8,17.4
139,4,25.434,13.062,1.7,2.5,10.7
140,6,24.552,12.077,20.3,16.4,18.3
141,12,23.301,10.95,11.2,9.9,13.8
142,1,25.26,18.211,7.1,6.9,14.4
143,1,19.99,11.855,26.3,17.2,18.8
144,9,15.208,11.109,2.5,3.4,8.1
145,10,12.156,11.175,1.5,2.3,6.8
146,4,10.695,14.423,4.2,5.9,8.8
147,4,11.962,15.587,2.2,3.2,8.2
148,10,13.756,17.689,1.6,2.4,8.9
149,10,11.095,18.739,3.9,4.4,9.5
150,10,10.845,18.98,5.2,5.4,10.1
151,10,14.087,19.689,2.6,3.3,9.9
152,9,14.333,19.772,4.4,5.4,11
153,4,17.015,14.581,1.7,2.5,8.9
154,6,3.121,24.427,2.1,3.1,8.2
155,6,3.008,24.056,2,2.9,8
156,4,7.307,28.219,1.7,2.5,9.9
157,4,8.004,28.529,1.7,2.5,10.2
158,4,8.529,24.6,3.2,4.6,10.2
159,4,8.621,28.4,2.7,4,10.9
160,10,9.401,29.975,2.2,2.9,11.1
161,4,10.903,29.057,2.8,4.1,11.7
162,4,10.806,29.644,3,4.4,12
163,4,10.742,29.312,4,5.6,12.4
164,10,12.86,24.906,3.7,4.2,11.4
165,4,14.906,24.547,3.6,5.1,12
166,4,15.743,24.718,4,5.6,12.5
167,1,21.685,29.067,25.5,16.9,23.3
168,9,26.052,21.19,2,2.8,13
169,4,31.564,24.714,2.2,3.2,15.4
170,2,31.69,28.115,3.5,4.1,16.8
171,4,30.291,29.875,2.5,3.7,16.6
172,1,39.753,25.866,11.3,9.7,21.7
173,1,39.807,23.608,17.5,13.3,23.5
174,4,39.453,24.926,1.5,2.2,17
175,4,39.453,24.963,2,2.9,17.3
176,4,36.97,20.501,1.8,2.6,15.5
177,4,36.816,20.561,1.5,2.2,15.3
178,4,38.636,20.574,2.3,3.4,16.2
179,4,31.702,20.314,2.3,3.4,14.4
180,4,39.229,25.486,1.7,2.5,17.2
181,4,43.217,20.765,2.2,3.2,17.4
182,4,47.351,21.016,1.2,1.7,17.8
183,6,41.224,27.351,30,19.2,29.4
184,4,45.526,23.202,2.5,3.7,18.7
185,1,51.743,22.102,21.1,15,27.5
186,1,50.78,25.209,12.1,10.2,24.6
187,6,53.734,25.962,28.1,18.7,31.6
188,4,54.531,20.897,2.4,3.5,20.3
189,9,58.303,22.505,6.1,6.9,23.4
190,4,52.296,20.467,2.2,3.2,19.6
191,9,56.404,25.178,2.3,3.2,21.8
192,12,61.303,21.911,22.8,14.1,30
193,1,65.469,21.906,12.7,10.6,27.7
194,1,67.052,22.05,13.9,11.3,28.6
195,6,67.455,22.868,31.8,19.6,35.4
196,9,67.78,29.19,8.5,8.6,28.5
197,1,78.168,21.188,17.1,13,32.4
198,12,79.791,27.859,18.4,12.8,34.7
199,9,86.539,27.101,13.5,11.3,34.6
200,9,86.539,25.582,5.6,6.5,31
201,9,86.837,25.582,5,5.9,30.8
202,12,89.029,25.371,25.3,14.7,38.6
203,1,88.036,24.742,10.5,9.2,33.1
204,9,86.097,22.357,9.3,9.1,31.7
205,1,84.903,20.642,11.7,10,31.8
206,12,91.658,21.042,14,11.2,34.5
207,12,94.294,21.916,18.9,13,37
208,1,93.028,22.451,6,6.1,31.9
209,12,93.883,25.286,19.7,13.2,38
210,7,92.734,26.592,8,9.7,34.2
211,12,96.856,27.101,20.4,13.4,39.4
212,12,97.534,28,13.7,11.1,37.6
213,9,93.989,29.472,6.1,6.9,34.1
214,6,97.155,31.42,22.2,17.1,42
215,6,95.759,31.915,13.3,13.3,38.6
216,6,95.753,34.239,12.4,12.8,38.8
217,6,96.135,35.229,19.2,16,41.6
218,12,96.267,35.881,12.2,10.4,38.7
219,12,94.015,37.834,14.8,11.6,39.6
220,12,93.763,39.005,10,9.3,38
221,12,90.591,37.901,11.1,9.9,37.4
222,1,90.868,33.907,12.2,10.3,36.8
223,12,90.353,32.344,16.2,12.1,37.7
224,1,89.413,38.167,8.6,8,36
225,9,88.661,38.279,4.6,5.6,34.3
226,12,88.321,38.032,25.8,14.8,41.7
227,1,88.839,37.903,2.8,3.5,33.3
228,1,89.753,38.69,9.1,8.3,36.5
229,1,88.564,39.935,2.8,3.5,33.7
230,9,78.154,36.362,12.4,10.8,34.4
231,9,78.504,37.031,13,11.1,34.9
232,9,78.443,38.039,7.8,8.1,33.1
233,1,76.678,38.31,4.3,4.7,31
234,1,74.474,39.015,10.7,9.4,33.4
235,12,73.953,37.351,27,15,38.3
236,12,70,39.532,16.4,12.2,34.5
237,12,70.585,39.732,19,13,35.6
238,12,70.845,38.648,10.8,9.7,32.5
239,1,71.148,34.943,3.8,4.3,28.6
240,12,73.939,33.683,32.8,16,39.1
241,1,71.076,32.691,9.7,8.7,30.5
242,9,69.381,32.548,10.9,10,30.7
243,12,62.102,37.682,23.9,14.3,34.5
244,12,63.698,39.1,29.9,15.6,37.1
245,9,61.546,39.23,5.6,6.5,28.2
246,9,59.404,35.714,6,6.8,27
247,9,59.55,35.488,5.6,6.5,26.8
248,9,56.969,38.237,13,11.1,29.8
249,9,52.89,34.597,13.5,11.3,28.1
250,1,52.052,32.707,15,11.9,27.9
251,9,49.73,34.003,2.9,3.9,22.6
252,1,49.388,30.636,21.6,15.2,29.2
253,9,44.903,34.541,3.1,4.1,21.7
254,9,41.2,38.231,4.7,5.7,22.5
255,1,40.672,36.969,7.5,7.2,23.1
256,9,41.992,33.734,3.2,4.2,20.8
257,1,43.963,33.996,21.7,15.3,28.7
258,1,43.72,30.473,9.9,8.8,23.2
259,1,41.517,30,9.5,8.6,22.4
260,6,39.709,32.066,26.8,18.4,29.2
261,6,39.666,31.86,17.5,15.3,26.1
262,1,38.467,30.398,14.6,11.7,23.8
263,9,37.073,30.909,7,7.6,20.6
264,9,37.114,30.448,4.8,5.8,19.5
265,9,37.013,30.521,4,5,19.1
266,9,36.938,30.907,6.6,7.3,20.4
267,9,39.566,34.884,12.5,10.9,24.5
268,9,39.128,37.66,5.3,6.2,22.1
269,9,37.141,37.551,15.6,12.2,25.6
270,9,37.604,37.135,2.7,3.7,20.3
271,9,36.415,37.57,2.8,3.8,20.1
272,4,32.689,32.61,1.9,2.8,17.5
273,4,31.093,30.489,1.8,2.6,16.5
274,4,31.387,32.763,1.8,2.6,17.1
275,4,31.558,32.882,1.9,2.8,17.3
276,4,31.253,34.107,2,2.9,17.6
277,4,31.486,34.753,1.8,2.6,17.7
278,4,31.511,34.898,1.9,2.8,17.8
279,4,29.546,39.25,1.1,1.5,17.9
280,1,28.217,39.384,22,15.4,26.3
281,4,25.014,36.968,4,5.6,17.9
282,4,25.013,36.221,2,2.9,16.5
283,4,24.866,33.503,3.9,5.5,16.9
284,4,24.165,32.97,1.5,2.2,15.2
285,4,20.543,35.421,1.5,2.2,14.9
286,4,18.527,32.279,1.3,1.9,13.5
287,6,17.015,31.178,1.8,2.6,13.2
288,1,15.364,31.367,26.4,17.3,22.6
289,4,16.985,34.575,3.8,5.4,15.2
290,6,14.659,37.592,16.8,15,21
291,4,16.64,37.142,2,2.9,14.7
292,6,14.749,37.897,21.3,16.8,22.7
293,4,14.934,38.354,2.3,3.4,14.7
294,4,14.569,39.347,1.8,2.6,14.6
295,10,11.223,35.598,2.7,3.4,13.2
296,1,10.619,37.701,21.3,15.1,21.2
297,4,5.752,36.788,1.2,1.7,11.4
298,4,4.476,32.322,1.7,2.5,10.2
299,10,4.388,32.415,2.6,3.3,10.7
300,1,4.256,35.464,30.4,18.8,22.2
301,4,1.826,30.662,3.9,5.5,10.5
302,4,1.38,33.024,3.2,4.6,10.6
303,10,2.03,34.584,1.2,2,10
304,4,1.947,33.567,1.6,2.3,9.9
305,4,0.975,37.843,3.1,4.5,11.6
306,9,0.839,42.024,15.5,12.2,17.6
307,9,0.801,42.646,5.3,6.2,13.7
308,9,1.699,44.332,13.1,11.1,17.6
309,9,1.528,44.778,20,13.7,20
310,9,0.942,45.307,3.9,4.9,13.8
311,9,1.306,45.211,11.5,10.4,17.1
312,9,1.832,44.917,4.9,5.9,14.4
313,9,1.532,45.208,14.8,11.9,18.4
314,11,0.56,46.685,8.5,10.1,16.5
315,9,4.691,46.053,10.2,9.6,17.6
316,9,6.935,47.956,4.2,5.2,16.1
317,9,6.572,48.854,11.6,10.4,19.4
318,9,6.351,48.054,5.9,6.7,16.8
319,12,7.782,44.716,20.5,13.5,21.6
320,12,6.448,41.172,15.2,11.7,18.6
321,12,10,43.54,22,13.9,22.4
322,12,10.576,43.942,18.2,12.8,21.4
323,12,11.197,45.959,22.7,14,23.5
324,12,13.476,43.193,23.5,14.2,23.6
325,4,12.899,41.535,2,2.9,14.8
326,4,17.773,44.323,3.9,5.5,17.9
327,9,16.302,46.472,3.9,4.9,17.9
328,9,15.81,46.172,3.1,4.1,17.3
329,9,17.854,44.618,3,4,17.4
330,3,19.272,44.553,3.5,4.5,18
331,6,21.472,45.281,50.7,22.4,35
332,4,24.045,44.165,3,4.4,18.9
333,1,26.028,41.217,12.5,10.5,22.6
334,4,26.626,42.194,2.2,3.2,18.6
335,4,27.656,42.648,2.2,3.2,18.9
336,4,26.447,42.667,2.4,3.5,18.8
337,4,26.219,42.8,1.5,2.2,18.2
338,4,27.911,42.531,1.5,2.2,18.5
339,4,27.01,43.435,1.8,2.6,18.7
340,4,25.025,43.951,2.5,3.7,18.8
341,9,24.508,44.823,9.9,9.5,22.2
342,4,24.062,44.519,1,1.4,17.7
343,4,24.443,46.05,2.2,3.2,19
344,1,22.936,46.958,7.8,7.4,21.3
345,4,23.832,48.505,6.3,8.1,21.7
346,1,28.847,44.49,22.9,15.8,28
347,4,29.873,42.842,2.1,3.1,19.5
348,4,29.975,42.78,2.5,3.7,19.7
349,4,31.197,41.739,1.9,2.8,19.4
350,9,34.474,42.565,11.9,10.6,24.9
351,9,35.655,42.752,17.5,12.9,27.2
352,4,35.973,44.598,2.1,3.1,21.4
353,9,37.204,44.934,11.2,10.2,25.9
354,9,35.089,47.064,9.8,9.4,25.3
355,9,37.618,48.017,3.8,4.8,23.6
356,9,37.18,48.975,4.2,5.2,23.9
357,6,40.981,45.393,27,18.5,33
358,6,41.448,45.383,35,20.2,35.5
359,9,40.863,44.252,12,10.6,26.9
360,9,42.925,45.15,6.7,7.3,25.5
361,12,44.344,46.285,25.5,14.7,32.7
362,9,45.047,41.975,2.7,3.7,23.3
363,12,47.946,42.31,33.5,16.1,35
364,9,47.853,43.986,7.6,8,26.9
365,9,49.701,44.687,5.7,6.5,26.7
366,9,49.657,44.676,5.2,6.1,26.4
367,12,54.533,44.255,16.6,12.2,31.9
368,12,63.636,45.424,21.9,13.8,36.2
369,9,63.856,43.449,5.4,6.3,29.7
370,12,68.678,48.721,18.7,12.9,37.3
371,12,71.176,46.092,18.4,12.8,37.1
372,12,72.882,45.205,10,9.3,34.3
373,1,74.262,44.143,7.8,7.4,33.4
374,1,77.27,44.537,12,10.2,36
375,12,77.745,47.829,25.2,14.6,41.4
376,1,78.513,49.259,6.3,6.3,35.1
377,9,79.357,43.273,4.7,5.7,33.3
378,9,80.547,43.722,8.5,8.6,35.3
379,1,86.147,41.245,5.9,6,34.8
380,12,86.119,42.267,18.2,12.8,39.8
381,1,84.612,42.581,18.2,13.6,39.8
382,12,85.324,45.907,16.6,12.2,40
383,1,88.397,42.688,4.4,4.8,35.1
384,12,88.859,44.886,10,9.3,38.3
385,12,89.939,45.509,18,12.7,41.5
386,12,88.836,47.024,21.9,13.8,42.9
387,12,92.381,42.077,17.8,12.6,41.2
388,1,93.104,40.748,4.4,4.8,35.8
389,1,90.42,45.926,7.3,7,37.7
390,12,95.741,44.142,20.5,13.5,43.5
391,9,97.313,57.181,7.4,7.9,42.4
392,12,96.009,54.4,18.1,12.7,45.3
393,12,92.275,50.79,19.7,13.2,44
394,12,93.267,55.563,19.9,13.3,45.5
395,9,94.642,57.022,7.5,7.9,41.8
396,9,91.552,59.087,9.2,9,42.2
397,9,91.565,59.107,13.7,11.4,43.9
398,9,91.584,59.097,9.7,9.4,42.4
399,9,90.989,58.216,4.1,5.1,39.6
400,9,91.05,58.016,4.4,5.4,39.7
401,9,89.582,58.088,13.5,11.3,43.1
402,12,89.011,55.665,17.7,12.6,43.7
403,12,88.262,55.761,11.8,10.2,41.5
404,12,89.785,52.101,18.8,13,43.4
405,12,85.516,51.975,11.1,9.9,39.6
406,12,85.196,55.331,17.8,12.6,42.7
407,1,85.638,59.754,6,6.1,39.4
408,12,84.558,59.345,12.2,10.4,41.6
409,1,73.23,59.354,2.9,3.6,34.8
410,9,77.991,59.543,5.6,6.5,37.4
411,12,75.429,57.306,15.7,11.9,40.1
412,13,75.975,57.306,20.6,16.5,42.6
413,12,77.78,51.195,18,12.7,39.9
414,9,77.032,50.683,6.2,6.9,35.2
415,12,72.462,50.97,22.3,13.9,39.9
416,1,70.778,50.594,6.9,6.7,33.8
417,13,71.452,52.25,17.7,15.4,39.2
418,13,71.58,53.009,30.7,19.3,43.7
419,12,71.485,57.477,15.7,11.9,39.1
420,12,73.637,59.73,16.3,12.1,40.4
421,6,71.002,60,24.2,17.7,43.2
422,9,69.524,51.474,9,8.9,34.7
423,6,69.451,53.657,16.1,14.7,38.5
424,12,64.99,52.776,19.5,13.2,37.6
425,4,65.267,51.951,11.4,12.1,35.2
426,6,62.092,52.727,17.7,15.4,37
427,6,60.636,50.594,33.5,19.9,41.2
428,9,60.291,55.638,7.3,7.8,32.8
429,9,60.207,57.628,8.7,8.7,33.8
430,4,61.605,57.724,20.5,16.5,39.1
431,4,62.14,57.894,19.2,16,38.8
432,4,62.312,57.83,18.7,15.8,38.7
433,9,65.28,59.028,11.6,10.4,36.6
434,9,55.494,56.707,4.3,5.3,30.4
435,9,55.608,57.338,6.9,7.5,31.8
436,9,55.619,57.344,5.5,6.4,31.2
437,12,55.567,54.76,22.1,13.9,36.6
438,1,56.824,50.377,8.5,7.9,30.9
439,12,55.227,50,20.4,13.4,34.8
440,12,53.891,54.459,16.2,12.1,34.2
441,3,51.294,54.098,14.1,11.6,32.8
442,3,51.026,54.124,14.9,11.9,33
443,9,42.66,60,5.6,6.5,28.7
444,9,41.384,51.405,12.6,10.9,29.1
445,9,42.482,52.744,22.7,14.5,33.1
446,9,43.718,53.358,10.8,10,29.5
447,9,44.801,53.975,12,10.6,30.3
448,9,44.543,57.801,17.5,12.9,33.2
449,9,44.543,57.881,30.7,16.3,37.3
450,9,47.163,58.456,4.9,5.9,29.1
451,9,42.432,58.935,8.9,8.9,29.8
452,9,42.478,58.029,6,6.8,28.3
453,9,42.075,58.136,5.8,6.6,28.2
454,9,39.735,56.452,2.5,3.4,25.5
455,9,38.798,55.238,6.9,7.5,27.1
456,9,37.677,51.337,28.6,15.9,33.4
457,4,39.837,59.796,1.1,1.5,25.6
458,4,38.49,59.015,1.5,2.2,25.3
459,4,32.84,58.208,1.6,2.3,23.7
460,4,32.4,58.699,3.8,5.4,25.1
461,4,31.598,58.029,1.7,2.5,23.5
462,4,31.799,54.447,2.3,3.4,23
463,4,32.266,54.17,1.8,2.6,22.7
464,4,32.548,51.228,1.7,2.5,22
465,4,28.699,57.717,4.7,6.5,24.4
466,4,28.173,57.904,2.6,3.8,23.1
467,4,28.532,56.104,3,4.4,23
468,4,27.035,52.43,3.3,4.8,21.9
469,4,27.512,51.88,2,2.9,21.1
470,4,29.819,50.509,1.8,2.6,21.2
471,4,25.977,56.633,2.7,4,22.3
472,4,26.573,56.404,4,5.6,23.2
473,4,27.027,56.983,2.4,3.5,22.5
474,4,26.183,57.743,2.9,4.2,22.8
475,1,25.886,56.596,32.6,19.5,33.7
476,4,26.381,57.265,3.1,4.5,22.8
477,4,26.226,57.965,1.8,2.6,22.2
478,4,27.085,58.789,1.6,2.3,22.5
479,4,26.636,57.238,1.8,2.6,22.1
480,4,25.795,57.283,1.9,2.8,21.9
481,4,26.7,59.872,1.6,2.3,22.6
482,4,23.279,58.801,1.8,2.6,21.6
483,4,23.001,58.903,4.4,6.1,23.1
484,4,22.243,58.87,3.2,4.6,22.2
485,4,21.742,58.917,3.3,4.8,22.2
486,4,22.676,59.873,3.8,5.4,22.9
487,4,21.001,57.489,3.2,4.6,21.6
488,4,21.683,57.55,4,5.6,22.2
489,4,20.519,56.563,4,5.6,21.7
490,4,18.949,59.315,2.5,3.7,21.1
491,9,19.702,55.098,27.1,15.6,29.4
492,4,19.823,55.659,3.3,4.8,20.9
493,4,16.738,55.05,3.9,5.5,20.3
494,4,19.929,52.303,2.9,4.2,19.8
495,9,17.295,52.024,6.9,7.5,20.9
496,9,17.085,51.597,14.8,11.9,23.8
497,4,18.273,50,3.8,5.4,19.4
498,9,16.931,50.583,6.5,7.2,20.3
499,12,16.024,50.725,6,6.6,19.8
500,9,14.448,50.448,6.5,7.2,19.6
501,1,12.416,52.627,5.6,5.8,19.1
502,6,12.439,53.635,32.8,19.8,29.7
503,12,14.441,52.969,25.3,14.7,26.8
504,4,15.757,55.048,2.6,3.8,19.3
505,9,13.939,57.07,3,4,19.5
506,9,10.201,58.065,8.6,8.7,21.4
507,12,10.261,58.093,16.5,12.2,24.3
508,12,10.746,59.783,26.8,15,28.1
509,9,15.566,59.837,25.8,15.3,29.1
510,9,14.833,59.107,18.8,13.4,26.5
511,4,14.885,58.93,1.8,2.6,19.6
512,4,16.798,56.428,2.7,4,20
513,4,15.701,55.629,1.8,2.6,18.9
514,9,9.387,55.781,2.5,3.4,17.8
515,12,7.603,59.276,21.7,13.8,25.6
516,4,6.232,59.076,1.5,2.2,17.2
517,9,3.844,58.721,5.4,6.3,18.6
518,9,3.718,58.221,9.8,9.4,20.3
519,9,4.383,56.516,12.8,11,21.2
520,9,1.725,56.402,3.1,4.1,16.3
521,9,4.766,53.495,23.3,14.7,24.1
522,12,6.899,51.233,19.5,13.2,22.7
523,12,7.9,51.996,19.4,13.1,23.1
524,12,8.04,52.768,19.3,13.1,23.3
525,12,3.309,50.831,18,12.7,21.2
526,4,1.873,54.449,1.5,2.2,15
527,2,16.138,6.957,3.6,4.2,7.7
528,2,16.037,7.254,2.5,3.2,7.3
529,9,15.678,8.753,1.9,2.7,7.3
530,6,53.337,25.973,3,4.4,21.7
531,1,30,32.504,15.9,12.4,22.7
532,9,43.347,49.758,8,8.3,27.3
533,9,43.666,49.876,12,10.6,29
534,1,89.975,41.048,7.5,7.2,36.4
536,9,5.624,62.344,24.1,14.9,26.7
537,9,5.43,62.465,13.7,11.4,23.3
538,9,4.728,62.486,7.5,7.9,20.7
539,4,4.661,63.148,2.6,3.8,18.6
540,4,4.168,63.548,2.8,4.1,18.7
541,12,3.526,64.622,14.8,11.6,23.6
542,12,3.588,65.861,10.7,9.7,22.5
543,12,3.26,66.01,19.8,13.3,25.6
544,1,2.267,67.222,6,6.1,20.4
545,9,0.513,66.526,20.3,13.8,25.3
546,4,0.1,67.935,3.2,4.6,18.9
547,4,3.445,69.013,1.4,2,19
548,4,2.478,69.413,1.5,2.2,18.9
549,4,3.445,69.473,2.2,3.2,19.6
550,4,3.766,69.854,2.3,3.4,19.8
551,9,12.743,68.015,12.4,10.8,26
552,4,12.557,62.954,33.8,20,32.3
553,9,12.58,60.799,7,7.6,22
554,4,18.506,61.127,2.4,3.5,21.4
555,9,18.517,61.937,9.8,9.4,24.9
556,9,19.636,64.001,10.7,9.9,26.1
557,9,19.71,66.248,14.5,11.8,28.1
558,3,18.605,66.037,1.3,2,22
559,4,19.699,66.794,1.4,2,22.5
560,4,20,67.627,2.9,4.2,23.7
561,4,20.809,66.618,3.5,5,24
562,4,21.247,67.137,3.1,4.5,24
563,9,20,62.309,12.3,10.8,26.3
564,9,21.775,63.832,15,12,28.1
565,9,21.424,63.219,24,14.8,30.9
566,4,23.11,63.47,5.1,6.9,24.6
567,4,22.459,64.561,2.8,4.1,23.5
568,4,23.244,63.937,2.9,4.2,23.6
570,4,22.14,67.375,2.8,4.1,24.1
571,4,23.61,68.347,1.7,2.5,24
572,4,24.205,68.351,5.2,7,26.2
573,9,21.869,68.652,2.6,3.5,24.2
574,9,20.897,68.751,1.8,2.6,23.5
575,9,21.912,69.523,38.9,17.5,37
576,9,22.344,69.763,4.6,5.6,25.6
577,9,23.506,68.323,14.2,11.6,29.4
578,4,25.505,65.942,3.5,5,25
579,4,26.77,65.955,3.3,4.8,25.2
580,4,26.861,64.197,6.7,8.5,26.6
581,4,24.357,63.194,4,5.6,24.3
582,4,24.958,62.514,4,5.6,24.3
583,4,25.723,62.656,3.3,4.8,24.1
584,4,26.341,63.367,4.3,6,25
585,3,27.334,63.283,5.4,6.3,25.6
586,4,29.141,65.741,3.3,4.8,25.7
587,4,27.981,65.942,4,5.6,25.9
588,4,28.255,65.827,4.5,6.2,26.2
589,4,27.942,66.758,3.6,5.1,25.9
590,4,28.037,67.042,3.4,4.9,25.8
591,1,29.789,69.673,17,13,32.4
592,4,30.68,68.974,4,5.6,27.3
593,4,32.074,68.97,2.5,3.7,26.8
594,6,32.652,69.73,40.7,21.1,41.1
595,6,32.479,68.097,14,13.7,32.1
596,6,33.683,67.193,29.5,19.1,37.4
597,1,32.692,66.2,10.9,9.5,29.8
598,4,31.616,63.756,2.9,4.2,25.6
599,3,32.015,60.992,4,5,25.5
600,4,36.071,65.779,1.5,2.2,26.4
601,9,41.27,67.445,16.9,12.7,34.6
