treeno,species,x,y,dbh,ht,cw
67,8,24.3,4.7,11.5,12.2,13.2
68,8,28.2,4.4,11.9,12.5,14.2
69,3,25.2,9.7,21.8,14.3,17.7
70,8,27.9,9.2,14.3,13.8,16.3
71,8,30.6,9.2,9.4,10.8,15
72,8,30.6,8.6,12.4,12.8,16.1
73,8,32.3,7.2,25.2,18,20.7
74,7,34.9,8.8,27.1,18.5,22.3
75,7,34.8,7,24.9,17.9,21.1
76,7,34.7,7,9.5,10.8,15.5
77,8,31.8,0.6,17.5,15.3,16.3
78,8,33.9,0.7,12.4,12.8,14.9
79,7,36.3,2.3,37.4,20.6,24.2
80,7,39.8,5.7,32,19.6,24.3
81,2,39.2,8.5,3.6,4.2,13.9
82,2,39.1,9.5,2.3,3,13.5
83,2,40.4,9.4,1.2,2,13.3
84,2,40.7,9,2.7,3.4,13.9
85,3,39.9,5.7,5,5.9,14.1
86,3,38.5,0.2,5.7,6.5,12.7
87,12,43,9,13.5,11,19.1
88,8,43.7,7.1,12.4,12.8,19
89,2,44.1,6.5,1.3,2.1,13.5
90,2,43.5,4.4,2.1,2.9,13.2
91,3,43.2,2.7,7.9,8.2,15.5
92,3,44.2,1.9,5.2,6.1,14.4
93,3,44.8,0.2,5.5,6.4,14.2
94,3,46.2,3.4,7.2,7.7,16.1
95,3,47.3,2.4,4,5,14.7
96,3,47.7,2.4,7.3,7.8,16.3
97,3,49.3,1.6,5.2,6.1,15.6
98,3,49.2,2,7.6,8,16.7
99,3,49.3,3,6.6,7.3,16.5
100,3,49.1,7.1,2.4,3.3,15.5
101,8,49.5,7,10.5,11.5,19.6
102,8,50.8,5.8,13.6,13.4,20.9
103,3,51.6,5.6,7.4,7.9,18.1
104,6,52.3,6.6,15.6,14.5,22.2
105,6,52,8.8,6.6,8.4,19
106,7,50,8.3,7.7,9.4,18.9
107,8,50.6,8.5,14.2,13.8,21.8
108,2,53,9,6.6,6.5,18.8
109,6,53.5,9.3,9.4,10.8,20.7
110,2,53.9,9.5,11.2,9.7,21.1
111,3,57.8,10,4.2,5.2,19.3
112,2,56.9,7.8,5.2,5.4,18.8
113,12,57.8,7.4,6.3,6.8,19.6
114,12,57.8,7.1,7.7,7.8,20.1
115,12,59.2,5.6,40.4,17,30.6
116,9,53.3,6.4,18.7,13.3,22.9
117,2,50.5,3.3,4.6,5,15.8
118,3,50.8,2.9,3.9,4.9,15.6
119,3,50.3,3,3,4,15.1
120,3,50.3,2.9,2.2,3.1,14.6
121,3,52.1,2.8,4.9,5.9,16.4
122,8,52.8,3.5,7,8.8,18
123,3,53.5,2.6,10.3,9.7,19
124,6,54,0.5,16.2,14.7,21.4
125,3,57.1,0.3,5.4,6.3,17.3
126,3,57.1,0.4,3.3,4.3,16.3
127,3,58.3,0.8,3.8,4.8,16.9
128,2,56.7,3.5,7,6.8,18.5
129,7,62.3,2,7,8.8,20
130,2,62.8,2.1,9.2,8.4,20.6
131,2,62.8,2.2,17.4,13.2,23.9
132,7,65.6,1.4,21.4,16.8,26.3
133,12,66.1,1.4,9.4,8.9,21.5
134,12,66.3,1.4,8.4,8.3,21.1
135,3,67.9,1.2,3.8,4.8,19.4
136,12,68.3,5.7,40.2,17,32.8
137,12,68,6.1,22.9,14.1,27.8
138,9,69.1,5.5,9.3,9.1,23.3
139,12,69.2,7.7,7.9,8,23.2
140,2,69.4,7.8,2.6,3.3,20.8
141,2,68.9,8.3,1.5,2.3,20.3
142,7,68.6,8.8,18.7,15.8,28
143,3,72.5,8.2,3.4,4.4,22.1
144,2,73.6,9.3,2.6,3.3,22.2
145,2,75.2,8,3.5,4.1,22.7
146,3,73.9,6.1,4.4,5.4,22.4
147,9,75.9,6.7,10.5,9.8,25.7
148,7,72,6.4,24,17.6,30
149,12,72.3,3.7,8.1,8.1,23.1
150,3,74,4.3,5.2,6.1,22.4
151,3,74.2,4.4,3.3,4.3,21.5
152,3,74.2,4.3,2.4,3.3,0.3
153,12,73.2,0.1,20.1,13.4,26.7
154,12,76.3,2.2,7.6,7.8,23.5
155,12,78.4,1.8,26.5,14.9,30.4
156,2,79.1,1,3,3.6,21.7
157,2,78.3,5.6,7.4,7.1,24.6
158,2,80.4,4.2,6.5,6.4,24.4
159,2,81.9,2,3.5,4.1,22.9
160,2,81.2,7.4,6.5,6.4,25.4
161,3,81.3,8.1,4.4,5.4,24.8
162,12,82.7,6.9,30.7,15.7,34
163,3,84,7,3.7,4.7,24.9
164,2,85.9,7.5,6.2,6.2,26.5
165,6,85.8,9.4,12.2,12.6,30
166,2,88,10.5,2,2.8,25.8
167,2,87.5,8,4.2,4.6,26.1
168,6,86.7,4.2,6.7,8.5,26.5
169,3,86.6,3.6,5.8,6.6,25.7
170,12,91.6,1.9,4.5,5.3,25.8
171,12,92.5,1.5,9.8,9.2,28.2
172,3,93.2,0.3,3.2,4.2,25.2
173,12,94.1,1.3,5,5.7,26.5
174,12,91.4,5,22.5,14,33.2
175,2,93.1,7.9,3.1,3.7,27
176,2,91,7.5,1.2,2,25.4
177,2,91,7.4,7.7,7.3,28.4
178,3,90.5,8.4,4.9,5.9,27.4
179,12,95.3,10,10.3,9.5,31.3
180,12,98.2,8.1,29,15.4,37.7
181,2,99.4,8.6,4.5,4.9,29.3
182,12,98.3,7.4,9.2,8.8,30.9
183,12,97.5,5.9,5,5.7,28.5
184,12,98,3.5,31.7,15.9,37.3
185,12,95.3,2.6,8.5,8.4,28.7
186,3,97.8,1.1,5.1,6,27.5
187,12,93.8,11,41.3,17.1,40.8
188,2,93.2,13,2.8,3.5,28.1
189,2,94.6,14.9,4.1,4.6,29.5
190,2,99.4,17,4.7,5.1,31.5
191,3,94.5,17.5,9.2,9,32.6
192,2,93.7,20,3.4,4,30.3
193,3,91.3,17.2,7.5,7.9,31
194,3,91,16.9,9.1,9,31.5
195,2,90.3,19.4,4.3,4.7,29.7
196,2,90.2,19.1,5.8,5.9,30.3
197,2,92,16.1,5,5.3,29.6
198,3,91.4,13.1,4.7,5.7,28.7
199,3,91.5,12.9,6.7,7.3,29.6
200,3,91.6,12.9,6.2,6.9,29.4
201,12,89.8,11.4,5.8,6.4,28.4
202,12,89.8,11,6,6.6,28.3
203,2,87.5,13.1,2.4,3.1,26.5
204,12,87.7,13,2.2,2.9,26.4
205,2,89.4,13.7,2.4,3.1,27.2
206,12,86.2,13.7,18.3,12.8,32.8
207,3,85.4,16.3,16.3,12.5,32.6
208,2,83.7,19.7,2.4,3.1,27.2
209,2,80.7,20.8,3.8,4.3,27.4
210,12,80,17.9,27.4,15.1,35.1
211,12,80.9,11.4,30.2,15.6,34.5
212,12,81.5,11.5,30.3,15.6,34.7
213,3,81.2,10.8,4.1,5.1,25.3
214,3,80.3,10.9,3.1,4.1,24.6
215,3,81.1,10.5,3.2,4.2,24.7
216,3,81.3,10.4,4.3,5.3,25.3
217,3,81.2,10.5,3.9,4.9,25.1
218,3,81.2,10.7,2.6,3.5,24.5
219,3,81.3,10.6,5.6,6.5,26
220,3,81.4,10.5,4.2,5.2,25.3
221,3,81.6,10.7,3.3,4.3,25
222,3,81.5,10.7,4,5,25.3
223,2,77,11.3,11.6,9.9,27.5
224,6,75.7,10.3,41,21.2,37
225,2,73,11.3,7.8,7.4,24.9
226,12,73,13.7,16,12,28.7
227,12,73,13.8,22,13.9,30.7
228,12,71.1,13.6,22,13.9,30.1
229,2,72.9,17,3.9,4.4,24.6
230,2,73,18.5,2.6,3.3,24.3
231,2,72,17.9,7.2,7,26
232,2,72.2,19.4,5.8,5.9,25.8
233,2,68.9,21.4,5.3,5.5,25.3
234,12,67.8,19.9,19.9,13.3,30.2
235,2,66,19.7,6.8,6.7,24.8
236,12,62.1,17.9,27,15,30.5
237,2,66.3,17.5,4.2,4.6,23.2
238,2,67.1,16.5,6.6,6.5,24.2
239,12,68.2,14.8,30.3,15.6,32.2
240,14,67,11.3,2.8,3.5,21.1
241,3,59.1,11.3,4.3,5.3,20
242,2,56.6,12.2,2.1,2.9,18.4
243,12,55.8,15.5,34.5,16.3,30.5
244,12,57.2,17.4,21.9,13.8,27.6
245,2,56.9,17.8,4.3,4.7,20.9
246,2,56.9,17.7,1.4,2.2,19.6
247,3,60,17.9,18,13.1,27.2
248,3,59.7,18,15.2,12.1,26.2
249,12,53.7,13.8,24.9,14.6,26.7
250,12,53.4,19.2,18.5,12.9,26
251,12,50.8,20,23,14.1,27
252,2,50.4,19.4,8.8,8.1,21.7
253,2,51.9,16.6,5.2,5.4,19.8
254,2,54.9,15.2,5.4,5.6,20.3
255,3,53.8,14,3,4,18.7
256,2,52.2,14.1,17.8,13.4,24.4
257,2,50.8,14.8,11,9.5,21.5
258,8,51.5,13.6,10.9,11.8,22
259,2,51.7,12.8,6.4,6.4,19.3
260,7,53.2,12.4,5.6,7.4,19.7
261,7,53.2,11.8,8.4,10,20.8
262,3,54.3,12.2,2.1,3,17.9
263,3,53.4,14.2,2.5,3.4,18.4
264,3,53.3,10.9,4.7,5.7,18.6
265,2,53.4,10.5,2.9,3.6,17.6
266,2,51.3,11,5.3,5.5,18.3
267,2,42,12.8,4.1,4.6,15.9
268,6,49.5,13.5,5.3,7.1,18.9
269,2,49.1,14.9,8.4,7.8,20.1
270,12,48.3,17.2,6,6.6,19.5
271,2,47.7,17,7.4,7.1,19.8
272,2,46.8,18,2.5,3.2,17.6
273,3,49.3,17.5,6,6.8,19.9
274,2,48.6,17.7,6,6.1,19.6
275,3,49.7,17,2.3,3.2,18
276,3,48.6,18.7,3.1,4.1,18.6
277,3,48.5,18.7,3.9,4.9,19
278,6,48.7,19.4,4.2,5.9,19.5
279,6,48.7,19.5,12.4,12.8,23.3
280,2,46.2,19.7,1.7,2.5,17.5
281,6,43.4,11.1,5.6,7.4,16.9
282,6,45.3,17.7,9.1,10.5,20.7
283,3,44.4,18.5,6.4,7.1,19.1
284,2,44.7,17.5,1.2,2,16.4
285,6,46.1,16.8,16.4,14.8,23.5
286,3,45.7,15.6,5.7,6.5,18.4
287,2,46.3,15.6,1.7,2.5,16.5
288,3,43.5,19.5,4.3,5.3,18.1
289,3,43.4,19.5,7.8,8.1,19.7
290,8,42.7,19.6,13.5,13.4,22.3
291,6,41.9,17.4,16.4,14.8,22.6
292,6,42,17.3,11.9,12.5,20.9
293,6,42,16.5,15.4,14.4,22.1
294,3,42,13.8,9.4,9.2,18.6
295,3,42,13,3.1,4.1,15.5
296,2,43.6,13.7,3.2,3.8,16.1
297,3,44.6,14.7,8.2,8.4,19
298,2,44,12.8,3.4,4,16
299,12,44.5,10.8,10.5,9.6,18.8
300,3,43.4,10.6,8.5,8.6,17.8
301,3,43.3,10.4,4.2,5.2,15.8
302,3,43.4,10.4,4.5,5.5,15.9
303,3,42.9,12.7,3.7,4.7,16
304,2,42.1,12.2,13.2,10.9,19.6
305,2,41.6,11.6,15,11.9,20
306,2,40.9,11.5,4,4.5,15.2
307,12,38.7,11,33.3,16.1,24.8
308,2,39.7,11.6,6.2,6.2,15.9
309,2,39.1,15,3.3,3.9,15.3
310,3,35.2,13.9,11,10.1,17.5
311,3,35.2,13.7,9.7,9.4,17
312,6,40,16.9,19.5,16.1,23.1
313,3,37.4,19.2,8.1,8.3,18.3
314,9,32,15.8,7.4,7.9,15.8
315,9,31.5,16.6,5.8,6.6,15.1
316,9,32.1,18.2,5.8,6.6,15.7
317,7,32.1,18.6,12.4,12.8,19
318,7,32,19,14.5,13.9,19.9
319,7,31.8,19,19,15.9,21.4
320,7,31.5,19,9.9,11.1,17.9
321,7,31.5,19.6,18.2,15.6,21.2
322,12,29.3,15.4,7.7,7.8,15.1
323,12,29,15.6,12.7,10.7,17
324,12,26,19.3,37.7,16.7,24.9
325,12,25.6,18.8,13,10.8,17
326,12,22,16.6,24.4,14.5,19.4
327,2,21.9,14.1,1.3,2.1,9.9
328,12,17.6,11.5,16.7,12.3,14.5
329,12,17.3,10.8,8.8,8.6,11.4
330,12,17.6,11.3,20.1,13.4,15.6
331,9,14.8,19.8,16,12.4,15.7
332,9,14.7,19.8,11,10.1,13.9
333,3,16.3,12.2,5.2,6.1,10
334,6,15.1,14.5,10.4,11.5,12.9
335,6,16.4,15.5,20.1,16.3,17.1
336,6,17.4,14.6,9.1,10.5,12.9
337,6,14.3,17.4,14.7,14,15.1
338,3,12.8,17.1,7.7,8.1,11.4
339,3,12.8,17,6.4,7.1,10.8
340,3,12.8,17.7,3.9,4.9,9.8
341,9,14.8,18.7,16.7,12.6,15.7
342,9,14.8,18.8,13.3,11.2,14.5
343,9,14.7,18.8,13.6,11.4,14.6
344,9,14.6,19,13.5,11.3,14.6
345,6,15.6,20,6.8,8.6,12.8
346,3,10.9,17.4,6.4,7.1,10.5
347,12,10.2,14.5,21.2,13.7,14.9
348,7,7.9,11.2,9.7,11,9.9
349,8,7.6,12.8,13.4,13.3,11.8
350,8,7.5,14.1,11,11.9,11.1
351,8,6.4,16.3,10.9,11.8,11.4
352,7,8,16.7,7,8.8,10.1
353,3,7.1,17.5,6.7,7.3,9.7
354,3,8.3,18.3,5.6,6.5,9.7
355,3,9.2,18.6,7.8,8.1,10.9
356,3,8.2,19.2,3.2,4.2,8.7
357,3,7.2,17.9,5.6,6.5,9.3
358,3,5.7,19.5,5.5,6.4,9.3
359,2,3.2,19.1,4.4,4.8,7.9
360,2,8.3,18.7,29.5,18.5,18.7
361,3,5.2,16.4,5.7,6.5,8.5
362,2,0.5,12,22.5,15.6,12.7
363,8,0.3,24.7,9.2,10.6,11.2
364,8,3.1,26.7,9.2,10.6,12.4
365,2,3.3,28.2,24,16.3,17.9
366,12,4.9,26.6,18.4,12.8,15.7
367,12,5,26.4,15.4,11.8,14.6
368,12,4.5,23.3,17.7,12.6,14.5
369,12,4.7,23.3,19.7,13.2,15.2
370,12,5.1,23.8,8.8,8.6,11.6
371,7,6.9,23,8.5,10.1,12.1
372,3,7.3,21.8,4.8,5.8,9.9
373,3,8,24.4,8,8.3,12.2
374,3,8.9,22.9,4.7,5.7,10.5
375,3,10,20.9,5.4,6.3,10.6
376,3,10.2,20.8,6.7,7.4,11.3
377,12,10.9,21.7,15.7,11.9,15.1
378,12,11.5,20.8,21.3,13.7,16.8
379,12,11.6,21.6,15.2,11.7,15
380,3,11.3,22.9,7.1,7.6,12.2
381,6,10.7,25.1,20.9,16.6,18.3
382,3,12.3,26.1,6.3,7,12.9
383,3,11.6,26.7,8.2,8.4,13.7
384,3,11.9,26.8,4.5,5.5,12.2
385,3,14.5,26.7,7.3,7.8,14.1
386,6,15.8,26.2,18.4,15.7,19
387,6,15.9,25.9,19.4,16.1,19.3
388,6,16.3,26.4,20.1,16.3,19.8
389,8,20,26.9,13.1,13.2,18.3
390,8,19.5,25.8,16.4,14.8,19.1
391,3,18.6,23.6,9.2,9,15.1
392,3,15.5,23.7,7.6,8,13.7
393,3,14.9,23.5,14.3,11.7,16.1
394,3,14.9,23.3,5.1,6,12.3
395,3,20.6,20.9,14.4,11.7,16.9
396,3,24.5,22.3,4.8,5.8,14.3
397,12,25.1,22.7,29.4,15.5,23.2
398,12,27.3,25.1,19.8,13.3,21.4
399,6,26.9,25.6,30.4,19.3,25.5
400,9,22.7,27.5,5.2,6.1,15.4
401,8,23.5,27.8,13.7,13.5,19.6
402,9,23.7,28.7,6.6,7.3,16.6
403,8,21,28,11.1,11.9,18
404,3,29,28.4,3.7,4.7,16.5
405,12,29,22,15.2,11.7,19.5
406,3,30.5,21.5,4.3,5.3,15.4
407,3,33.7,22.5,4.2,5.2,16.4
408,3,34.7,22.8,4.7,5.7,17
409,6,34.9,21.5,18.7,15.8,22.7
410,12,35.6,22.4,16.9,12.3,21.8
411,3,36,21.4,6.9,7.5,17.9
412,3,36.9,21.5,4.4,5.4,17
413,3,38.4,20.1,4.6,5.6,17.2
414,3,38.2,20.3,3.5,4.5,16.6
415,7,37.7,22,11.1,11.9,20.7
416,6,38.2,21.4,15.8,14.6,22.5
417,7,38.3,22,12.2,12.6,21.3
418,7,38.5,22.1,10.1,11.3,20.5
419,12,38.9,21.1,12.2,10.4,20.7
420,3,38.4,20.4,4.1,5.1,17
421,3,39.6,20.7,5.2,6.1,17.9
422,3,39,24.8,4.6,5.6,18.5
423,3,38.9,24.8,5.4,6.3,18.8
424,3,36.9,24.3,3.3,4.3,17.2
425,3,34.6,24.3,3.6,4.6,16.8
426,3,35.5,27.1,4.1,5.1,18
427,3,36.3,26.9,3.9,4.9,18
428,3,34.6,29.5,3.2,4.2,17.9
429,2,36.4,27.8,2.2,2.9,17.3
430,12,39,28.6,27,15,27.4
431,7,38.7,26.4,6.1,7.9,19.8
432,9,39.9,28.3,7.3,7.8,20.8
433,2,44.2,27.4,2,2.8,19.1
434,3,45.7,24.9,5,5.9,20.4
435,6,45.1,24,17,15.1,25.3
436,3,41.9,22.7,7.3,7.8,19.9
437,6,44.2,20.4,20.8,16.6,25.5
438,2,46.1,20.8,10.7,9.4,21.7
439,2,48.2,20.4,6.8,6.7,20.5
440,2,47.1,22.4,6.1,6.1,20.4
441,3,50.8,22.8,9.5,9.2,23.1
442,3,50.7,22.9,12.8,11,24.3
443,12,53.1,24,14.1,11.3,25.6
444,12,51.8,25.9,33.3,16.1,31.8
445,3,51.6,27.4,19.4,13.6,28
446,12,51.2,28.2,10.3,9.5,24.8
447,12,59.4,26.7,45.3,17.6,37.2
448,12,61.9,22.2,28.1,15.2,31.9
449,12,63.7,25.9,10,9.3,27.2
450,8,62.2,30,11.3,12.1,28.9
451,2,63.1,30,7.8,7.4,27.1
452,12,65.3,27.6,10,9.3,28
453,12,66,27.7,9.7,9.1,28.1
454,12,66.6,26.5,10.7,9.7,28.4
455,12,66,23.3,9,8.7,26.7
456,12,66,23.1,7.1,7.4,25.9
457,2,65.9,22.5,8.9,8.2,26.4
458,12,66.9,22.9,19.6,13.2,30.7
459,2,65.7,20.7,7,6.8,25.1
460,2,67.6,22,2.1,2.9,23.6
461,7,69.1,24.3,9.9,11.1,28.6
462,2,71.2,20.6,3,3.6,24.6
463,12,72.8,21.5,12.7,10.7,29.4
464,12,71.6,23.4,22.4,14,32.8
465,3,70.8,28,21,14,33.5
466,2,70.3,27.7,1.4,2.2,25.4
467,3,70.6,28.1,15,12,31.4
468,3,70.7,28.2,12.4,10.8,30.5
469,2,73.8,28.8,2.8,3.5,27.2
470,2,74.9,27.7,3.8,4.3,27.7
471,2,74.5,29.6,4.4,4.8,28.3
472,2,74.4,29.8,6.3,6.3,29.2
473,8,77.2,29,24.1,17.7,37
474,3,72.1,28.9,12.6,10.9,31.1
475,3,78.2,28.1,8.3,8.5,30.8
476,3,78.2,28,8.9,8.9,31
477,2,78.4,26.5,4.7,5.1,28.7
478,3,75.4,26.6,11.4,10.3,30.9
479,3,75.4,26.5,6.1,6.9,28.7
480,12,73.6,24.2,27.3,15.1,35
481,2,74.6,23.5,9,8.2,28.8
482,12,74.6,23.2,17,12.4,31.8
483,2,76.7,20.4,5.3,5.5,27
484,7,76.9,21.6,8.5,10.1,29.3
485,7,77.6,22.1,32.6,19.7,38
486,7,77.4,22,10.1,11.3,30.2
487,2,82.3,21.3,2.7,3.4,27.4
488,2,82.1,22.5,5.4,5.6,28.9
489,2,84,21.2,9.2,8.4,30.7
490,2,83.6,22.7,7,6.8,30
491,2,84.7,25.8,11.1,9.6,32.8
492,3,86.7,26.2,13.2,11.2,34.3
493,12,85.8,27.9,13.2,10.9,34.4
494,2,85.9,27.2,2.1,2.9,29.5
495,3,91.3,25.1,10.4,9.8,34.1
496,3,91.4,25.2,7.1,7.6,32.8
497,3,91.3,25.3,3.8,4.8,31.3
498,3,91.9,22.2,5,5.9,31.3
499,3,92.5,22.3,8.5,8.6,33
500,3,92.4,21.6,9.5,9.2,33.2
501,2,93,25.8,5.6,5.8,32.5
502,2,93.7,26.1,9.5,8.6,34.5
503,3,93.1,26.3,5.5,6.4,32.8
504,7,93,27.2,11.1,11.9,35.8
505,2,94.4,28.5,6.8,6.7,34.1
506,2,95.2,27.1,4.9,5.2,33.1
507,2,95.2,27.2,3,3.6,32.3
508,2,92.8,29.4,4.5,4.9,32.9
509,12,96.5,29.6,16.8,12.3,38.8
510,2,96.9,27.5,5.6,5.8,33.9
511,2,96.6,26.3,9.4,8.5,35.2
512,2,99.6,26.2,2.3,3,32.8
513,12,95.7,23.6,8.3,8.3,34
514,2,98.6,23.7,4.1,4.6,32.7
515,2,98.6,23.8,2.8,3.5,32.2
516,7,99.7,23.4,10.9,11.8,36.5
517,7,99.4,23,11.3,12.1,36.4
518,6,97.4,20.1,35.4,20.3,43.3
519,8,6.9,9.3,10.6,11.6,9.6
520,3,45.3,8.3,6.3,7,16.7
521,12,48.5,27.2,25.1,14.6,28.9
522,12,96.8,29.5,11.5,10.1,37
523,12,95.8,31,29.5,15.5,42.9
524,3,95.4,36.2,12.1,10.7,38.6
525,3,95.6,36.5,12.9,11,39
526,3,95,36.2,16.2,12.4,40
527,12,94.2,36.7,14.3,11.4,39.1
528,2,94,33.9,3.2,3.8,33.7
529,12,93.5,32.2,30.1,15.6,42.8
530,12,90.9,35.2,7.9,8,35.5
531,2,90.4,35.3,8.8,8.1,35.6
532,12,90.6,34.9,26.2,14.8,41.6
533,12,90.7,34.7,20,13.3,39.7
534,2,89.6,34.2,7.7,7.3,34.7
535,12,88.8,31.5,22.7,14,39.3
536,12,89.1,31.4,15.6,11.9,37
537,3,87.8,31.2,6.7,7.3,33.3
538,3,87.8,31.3,10.2,9.6,34.7
539,3,86.4,33.3,16.5,12.6,37.2
540,2,82.2,30.6,6.5,6.4,31.4
541,12,81.2,33,6.5,7,31.9
542,2,82.6,38.7,10.1,9,35.1
543,2,82.6,38.8,2.7,3.4,31.9
544,2,75.5,39.9,5.5,5.7,31.6
545,2,75.4,40,2.9,3.6,30.5
546,12,75.3,38.2,17.1,12.4,35.8
547,2,76.4,36.1,2.3,3,29.5
548,12,75.2,32.5,14.5,11.4,33.4
549,7,76.2,31.2,19.2,16,35.7
550,7,76.4,31.6,26.7,18.4,38.3
551,2,73.9,31.7,4.2,4.6,28.6
552,3,71,35.8,2.7,3.7,28.3
553,12,71.8,39.3,14.4,11.4,34.2
554,12,67.6,39.2,5.4,6.1,29.6
555,2,68.3,37.4,3.2,3.8,28.2
556,2,69.1,37,7.1,6.9,30
557,2,68.4,36.4,12.3,10.4,31.9
558,2,69.6,35.6,3.3,3.9,28.1
559,3,66.5,34.2,19.4,13.6,33.4
560,12,65.7,33.4,13,10.8,30.7
561,12,65.4,33.6,9.5,9,29.4
562,12,65.1,33.6,15,11.6,31.3
563,2,64.8,32.9,8.4,7.8,28.5
564,12,65.3,34.3,5.9,6.5,28
565,2,63.9,30.3,2.5,3.2,25
566,2,62.5,32.5,10.5,9.2,28.7
567,8,63.6,36.1,9.1,10.5,29.8
568,8,64.8,37.5,13.3,13.3,32.2
569,12,63.7,37.9,31.2,15.8,37.1
570,12,61,38.9,10.2,9.4,29.9
571,12,58.1,34.6,18.5,12.9,31
572,8,55.8,38.5,16.8,15,31.5
573,2,51.7,32,8.6,8,25.1
574,2,48.3,35,13.6,11.1,27
575,12,49,32.4,42.4,17.3,35.3
576,8,46.4,30.7,9.2,10.6,24.2
577,3,46.3,33.9,5.9,6.7,23.2
578,12,46.3,34.4,17.4,12.5,27.7
579,12,46.2,35,11.6,10.1,25.7
580,8,43.4,38.3,14.4,13.9,27.5
581,6,41.8,39.8,16.7,15,28.3
582,3,41.8,39.7,4.2,5.2,22.7
583,6,41.1,39.1,22.3,17.1,29.9
584,3,40.9,38.7,7.4,7.9,23.7
585,3,41,38.5,3.9,4.9,22.1
586,3,46.6,34.8,4.5,5.5,22.8
587,9,43.7,30.8,7.1,7.6,22.3
588,2,41.2,30.1,5.8,5.9,20.8
589,3,38.4,33.3,23.2,14.6,27.4
590,3,37.9,33.3,5,5.9,20.5
591,3,38,33.6,24.6,15,27.8
592,12,36.8,31.4,21.3,13.7,25.8
593,12,36.8,31.2,16.6,12.2,24.2
594,12,36.7,31.1,15.1,11.7,23.6
595,12,35.4,30.5,7,7.4,20.1
596,2,35.7,38.5,3.8,4.3,20.6
597,3,34.7,35.6,3.7,4.7,19.7
598,3,32.3,39.4,4.2,5.2,20.3
599,3,30.8,38.8,5,5.9,20.1
600,3,31.5,36.1,14.2,11.6,23.4
601,3,31.4,35.5,11,10.1,22
602,3,31.2,35.6,21.3,14.1,25.6
603,3,33.7,33.1,4.7,5.7,19.3
604,12,33.5,32,9.9,9.2,21.2
605,3,32.4,33.4,5.4,6.3,19.4
606,3,32,33.4,5.4,6.3,19.3
607,3,31.8,32.9,4.5,5.5,18.7
608,3,31.2,32.8,4.2,5.2,18.4
609,3,30.6,33.1,3,4,17.7
